,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
113,T107,T107,Jhonattan Vegas,71.0,284,4
114,T115,T115,Ernie Els,71.17,427,6
115,T115,T115,Seung-Yul Noh,71.17,427,6
116,T115,T115,Lee Westwood,71.17,427,6
117,118,118,Brian Davis,71.18,783,11
118,119,119,Billy Hurley III,71.2,356,5
119,120,120,Stewart Cink,71.22,641,9
120,121,121,John Senden,71.25,285,4
121,T122,T122,Stephen Ames,71.33,428,6
122,T122,T122,Scott Dunlap,71.33,428,6
123,T122,T122,Derek Lamely,71.33,428,6
124,T122,T122,Marc Leishman,71.33,428,6
125,126,126,Kevin Kisner,71.4,357,5
126,T127,T127,Kris Blanks,71.5,286,4
127,T127,T127,Daniel Chopra,71.5,572,8
128,T127,T127,Erik Compton,71.5,572,8
129,T127,T127,Hunter Haas,71.5,286,4
130,T127,T127,Ryo Ishikawa,71.5,429,6
131,T127,T127,Freddie Jacobson,71.5,143,2
132,133,133,Cameron Beckman,71.56,644,9
133,T134,T134,Brian Gay,71.57,501,7
134,T134,T134,Gary Woodland,71.57,501,7
135,T136,T136,Blake Adams,71.6,358,5
136,T136,T136,James Driscoll,71.6,358,5
137,T136,T136,Danny Lee,71.6,358,5
138,T136,T136,Adam Scott,71.6,358,5
139,T140,T140,Tim Clark,71.67,215,3
140,T140,T140,Billy Horschel,71.67,215,3
141,T142,T142,Ryuji Imada,71.75,574,8
142,T142,T142,Steve Wheatcroft,71.75,287,4
143,144,144,Bill Haas,71.78,646,9
144,T145,T145,Brandt Jobe,71.8,359,5
145,T145,T145,Billy Mayfair,71.8,718,10
146,T147,T147,Edward Loar,71.83,431,6
147,T147,T147,John Merrick,71.83,431,6
148,149,149,Scott Stallings,71.86,503,7
149,150,150,David Mathis,71.89,647,9
150,T151,T151,Sangmoon Bae,72.0,432,6
151,T151,T151,Matt Bettencourt,72.0,720,10
152,T151,T151,Jonathan Byrd,72.0,72,1
153,T151,T151,Bud Cauley,72.0,504,7
154,T151,T151,Tommy Gainey,72.0,720,10
155,T151,T151,Justin Rose,72.0,216,3
156,T151,T151,Patrick Sheehan,72.0,360,5
157,158,158,Charlie Beljan,72.17,433,6
158,159,159,Graeme McDowell,72.25,289,4
159,160,160,Charlie Wi,72.29,506,7
160,161,161,Bryce Molder,72.33,434,6
161,162,162,Scott Brown,72.4,362,5
162,163,163,Troy Matteson,72.44,652,9
163,T164,T164,Miguel Angel Carballo,72.5,290,4
164,T164,T164,Greg Chalmers,72.5,290,4
165,T164,T164,Stephen Gangluff,72.5,290,4
166,T164,T164,Chez Reavie,72.5,145,2
167,T164,T164,Alexandre Rocha,72.5,290,4
168,169,169,Colt Knost,72.56,653,9
169,170,170,Tim Herron,72.6,363,5
170,171,171,Sung Kang,72.67,436,6
171,172,172,Gary Christian,72.75,291,4
172,T173,T173,Bob Estes,73.0,365,5
173,T173,T173,Robert Karlsson,73.0,219,3
174,T173,T173,Chris Kirk,73.0,365,5
175,T173,T173,Bo Van Pelt,73.0,219,3
176,T173,T173,Boo Weekley,73.0,511,7
177,178,178,Tom Gillis,73.17,439,6
178,179,179,Trevor Immelman,73.33,440,6
179,T180,T180,Tommy Biershenk,73.5,294,4
180,T180,T180,Spencer Levin,73.5,294,4
181,182,182,Charley Hoffman,73.57,515,7
182,183,183,Justin Leonard,73.6,368,5
183,184,184,Michael Thompson,73.75,295,4
184,185,185,Cameron Tringale,73.8,369,5
185,186,186,Bobby Gates,73.86,517,7
186,187,187,D.J. Trahan,73.9,739,10
187,188,188,Matt Jones,74.0,222,3
188,189,189,Roland Thatcher,74.33,223,3
189,190,190,Kyle Thompson,74.75,299,4
190,191,191,Harrison Frazar,77.5,155,2
