,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
119,T120,T120,Bob Estes,71.25,1140,16
120,T120,T120,Scott Piercy,71.25,1425,20
121,T120,T120,Justin Rose,71.25,1140,16
122,123,123,Marc Leishman,71.26,1354,19
123,124,124,Troy Kelly,71.27,784,11
124,125,125,David Mathis,71.29,998,14
125,126,126,John Huh,71.32,1569,22
126,127,127,James Driscoll,71.33,1070,15
127,128,128,Chris Stroud,71.35,1213,17
128,T129,T129,Freddie Jacobson,71.36,999,14
129,T129,T129,Ian Poulter,71.36,999,14
130,T129,T129,Brendan Steele,71.36,999,14
131,132,132,Chad Campbell,71.38,1142,16
132,T133,T133,David Hearn,71.4,1428,20
133,T133,T133,Michael Thompson,71.4,1071,15
134,135,135,Y.E. Yang,71.42,857,12
135,136,136,Vaughn Taylor,71.44,1143,16
136,137,137,Blake Adams,71.45,1572,22
137,138,138,Boo Weekley,71.46,929,13
138,139,139,Kevin Streelman,71.47,1358,19
139,140,140,Jhonattan Vegas,71.5,1001,14
140,141,141,Gary Christian,71.53,1216,17
141,142,142,J.J. Killeen,71.56,1288,18
142,T143,T143,Gavin Coles,71.57,1002,14
143,T143,T143,"Ted Potter, Jr.",71.57,1002,14
144,145,145,Kris Blanks,71.58,859,12
145,146,146,Arjun Atwal,71.62,931,13
146,147,147,Charley Hoffman,71.63,1361,19
147,148,148,Charl Schwartzel,71.67,860,12
148,149,149,Bud Cauley,71.68,1577,22
149,T150,T150,Aaron Baddeley,71.73,1076,15
150,T150,T150,Trevor Immelman,71.73,1076,15
151,T150,T150,Camilo Villegas,71.73,1076,15
152,T153,T153,Sung Kang,71.75,574,8
153,T153,T153,Derek Lamely,71.75,574,8
154,155,155,Patrick Sheehan,71.78,646,9
155,156,156,Charlie Wi,71.83,1293,18
156,157,157,Jason Kokrak,71.85,934,13
157,158,158,Erik Compton,71.87,1078,15
158,159,159,Marco Dawson,71.89,647,9
159,160,160,Chris DiMarco,71.93,1007,14
160,T161,T161,Sangmoon Bae,71.94,1151,16
161,T161,T161,Rod Pampling,71.94,1295,18
162,163,163,George McNeill,71.95,1367,19
163,T164,T164,J.B. Holmes,72.05,1441,20
164,T164,T164,Troy Matteson,72.05,1369,19
165,166,166,Martin Laird,72.06,1153,16
166,167,167,David Toms,72.09,793,11
167,168,168,K.J. Choi,72.13,1082,15
168,T169,T169,Mark Anderson,72.15,938,13
169,T169,T169,Ryuji Imada,72.15,938,13
170,T169,T169,Nick O'Hern,72.15,938,13
171,172,172,Miguel Angel Carballo,72.17,866,12
172,T173,T173,Tommy Biershenk,72.18,794,11
173,T173,T173,Harris English,72.18,1588,22
174,175,175,Ricky Barnes,72.24,1228,17
175,176,176,Robert Allenby,72.25,867,12
176,177,177,Alexandre Rocha,72.27,795,11
177,178,178,Robert Karlsson,72.3,723,10
178,T179,T179,Harrison Frazar,72.33,651,9
179,T179,T179,Ryo Ishikawa,72.33,651,9
180,T181,T181,Matt Bettencourt,72.4,724,10
181,T181,T181,Michael Bradley,72.4,724,10
182,183,183,Colt Knost,72.5,870,12
183,T184,T184,Justin Leonard,72.57,1016,14
184,T184,T184,Rocco Mediate,72.57,1016,14
185,186,186,Hunter Haas,72.83,874,12
186,187,187,Gary Woodland,72.93,1094,15
187,188,188,Stewart Cink,73.15,951,13
188,189,189,Andres Romero,73.27,806,11
189,190,190,John Daly,73.67,663,9
190,191,191,Stephen Gangluff,74.0,518,7
