,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
78,79,79,Adam Scott,70.93,993,14
79,T80,T80,Phil Mickelson,70.94,1277,18
80,T80,T80,Greg Owen,70.94,1277,18
81,82,82,Brendon de Jonge,70.96,1845,26
82,T83,T83,Aaron Baddeley,71.0,1065,15
83,T83,T83,Gavin Coles,71.0,852,12
84,T83,T83,J.B. Holmes,71.0,1278,18
85,T83,T83,Chris Kirk,71.0,1349,19
86,T83,T83,Tom Pernice Jr.,71.0,426,6
87,T83,T83,Rory Sabbatini,71.0,852,12
88,T83,T83,John Senden,71.0,1278,18
89,T83,T83,Vaughn Taylor,71.0,923,13
90,91,91,Hunter Mahan,71.05,1350,19
91,T92,T92,Bill Haas,71.06,1208,17
92,T92,T92,George McNeill,71.06,1208,17
93,94,94,Danny Lee,71.09,782,11
94,T95,T95,Miguel Angel Carballo,71.1,711,10
95,T95,T95,Garth Mulroy,71.1,711,10
96,T97,T97,Charley Hoffman,71.13,1067,15
97,T97,T97,Mark Wilson,71.13,1067,15
98,T99,T99,Ken Duke,71.18,1566,22
99,T99,T99,Troy Matteson,71.18,1210,17
100,T99,T99,Jimmy Walker,71.18,1566,22
101,102,102,Edward Loar,71.2,356,5
102,103,103,Tim Herron,71.25,1140,16
103,104,104,Matt Every,71.27,1069,15
104,T105,T105,Arjun Atwal,71.3,713,10
105,T105,T105,Charles Howell III,71.3,1426,20
106,107,107,Louis Oosthuizen,71.31,927,13
107,108,108,Jeff Maggert,71.36,999,14
108,T109,T109,Will Claxton,71.38,1499,21
109,T109,T109,Sergio Garcia,71.38,928,13
110,111,111,Pat Perez,71.39,1285,18
111,T112,T112,Erik Compton,71.43,1000,14
112,T112,T112,Billy Hurley III,71.43,500,7
113,114,114,Jason Dufner,71.45,1429,20
114,T115,T115,Ricky Barnes,71.47,1215,17
115,T115,T115,Chez Reavie,71.47,1072,15
116,T117,T117,Daniel Chopra,71.5,429,6
117,T117,T117,Bob Estes,71.5,1144,16
118,T117,T117,Jason Kokrak,71.5,715,10
119,T117,T117,Kevin Streelman,71.5,1287,18
120,121,121,Sean O'Hair,71.53,1359,19
121,122,122,Billy Horschel,71.54,930,13
122,123,123,Rocco Mediate,71.55,787,11
123,T124,T124,Mathew Goggin,71.56,644,9
124,T124,T124,Ryo Ishikawa,71.56,644,9
125,T124,T124,D.J. Trahan,71.56,644,9
126,T127,T127,Johnson Wagner,71.59,1217,17
127,T127,T127,Nick Watney,71.59,1575,22
128,129,129,Martin Laird,71.6,1074,15
129,130,130,Ernie Els,71.61,1289,18
130,131,131,Brendan Steele,71.62,931,13
131,132,132,Matt Jones,71.63,573,8
132,133,133,Chris DiMarco,71.64,788,11
133,134,134,Zach Johnson,71.65,1648,23
134,135,135,Stuart Appleby,71.67,860,12
135,136,136,Brian Davis,71.69,1147,16
136,T137,T137,James Driscoll,71.71,1004,14
137,T137,T137,Harrison Frazar,71.71,502,7
138,T137,T137,Webb Simpson,71.71,1219,17
139,140,140,Nick O'Hern,71.73,789,11
140,141,141,Graham DeLaet,71.75,1148,16
141,142,142,Nathan Green,71.77,933,13
142,143,143,Tom Gillis,71.8,1077,15
143,T144,T144,John Mallinger,71.83,862,12
144,T144,T144,Charlie Wi,71.83,1293,18
145,146,146,Greg Chalmers,71.84,1365,19
146,147,147,Daniel Summerhays,71.86,1006,14
147,T148,T148,Spencer Levin,71.88,1150,16
148,T148,T148,Ryan Palmer,71.88,1150,16
149,150,150,Vijay Singh,71.91,1654,23
150,T151,T151,Kevin Chappell,71.94,1151,16
151,T151,T151,Rod Pampling,71.94,1151,16
152,153,153,Brian Harman,71.95,1439,20
153,T154,T154,Jonathan Byrd,72.0,1008,14
154,T154,T154,Scott Dunlap,72.0,504,7
155,T154,T154,Brandt Jobe,72.0,720,10
156,T154,T154,Billy Mayfair,72.0,1080,15
157,T154,T154,Patrick Sheehan,72.0,504,7
158,T154,T154,Camilo Villegas,72.0,1080,15
159,160,160,Ryan Moore,72.05,1441,20
160,T161,T161,Marco Dawson,72.13,577,8
161,T161,T161,Brendon Todd,72.13,577,8
162,T163,T163,Harris English,72.14,1587,22
163,T163,T163,Alexandre Rocha,72.14,505,7
164,165,165,Rickie Fowler,72.16,1371,19
165,166,166,Gary Woodland,72.17,866,12
166,167,167,Andres Romero,72.18,794,11
167,168,168,Ryuji Imada,72.22,650,9
168,169,169,Stewart Cink,72.23,939,13
169,170,170,Marc Leishman,72.26,1373,19
170,171,171,Henrik Stenson,72.27,795,11
171,172,172,Trevor Immelman,72.31,940,13
172,173,173,Cameron Tringale,72.33,1302,18
173,T174,T174,Michael Bradley,72.38,579,8
174,T174,T174,Tommy Gainey,72.38,1158,16
175,T176,T176,Bobby Gates,72.43,1014,14
176,T176,T176,Freddie Jacobson,72.43,1014,14
177,178,178,J.J. Killeen,72.47,1087,15
178,179,179,Kyle Reifers,72.5,1160,16
179,180,180,Jhonattan Vegas,72.54,943,13
180,181,181,Graeme McDowell,72.58,871,12
181,182,182,Jason Bohn,72.64,799,11
182,183,183,Stephen Ames,72.71,509,7
183,T184,T184,Sung Kang,73.0,511,7
184,T184,T184,Justin Leonard,73.0,803,11
185,T184,T184,"Ted Potter, Jr.",73.0,949,13
186,T184,T184,Y.E. Yang,73.0,876,12
187,188,188,Sangmoon Bae,73.07,1096,15
188,189,189,Cameron Beckman,74.23,965,13
189,190,190,Tommy Biershenk,74.56,671,9
190,191,191,Stephen Gangluff,76.5,306,4
