,Back_9_Round_2_Scoring_Average_RANK THIS WEEK,Back_9_Round_2_Scoring_Average_RANK LAST WEEK,Back_9_Round_2_Scoring_Average_PLAYER NAME,Back_9_Round_2_Scoring_Average_AVG,Back_9_Round_2_Scoring_Average_TOTAL STROKES,Back_9_Round_2_Scoring_Average_TOTAL ROUNDS
104,T104,T104,Jerry Kelly,35.73,929,26
105,T106,T106,Miguel Angel Carballo,35.74,822,23
106,T106,T106,Kyle Reifers,35.74,965,27
107,T106,T106,Chris Stroud,35.74,965,27
108,T109,T109,Jonathan Byrd,35.75,715,20
109,T109,T109,Kevin Stadler,35.75,858,24
110,111,111,Nick Watney,35.76,894,25
111,T112,T112,John Daly,35.79,501,14
112,T112,T112,Ryan Palmer,35.79,859,24
113,T112,T112,Lee Westwood,35.79,501,14
114,T115,T115,"Ted Potter, Jr.",35.8,895,25
115,T115,T115,Charl Schwartzel,35.8,537,15
116,T115,T115,Patrick Sheehan,35.8,716,20
117,T118,T118,Ernie Els,35.81,752,21
118,T118,T118,Troy Matteson,35.81,1110,31
119,T120,T120,Gavin Coles,35.82,788,22
120,T120,T120,Ben Crane,35.82,788,22
121,122,122,Dicky Pride,35.83,645,18
122,123,123,Blake Adams,35.84,1147,32
123,T124,T124,James Driscoll,35.85,968,27
124,T124,T124,Brian Gay,35.85,968,27
125,126,126,Chris DiMarco,35.86,1004,28
126,127,127,Jason Day,35.87,538,15
127,T128,T128,Tommy Biershenk,35.88,933,26
128,T128,T128,Luke Donald,35.88,574,16
129,T128,T128,Charlie Wi,35.88,897,25
130,131,131,Sangmoon Bae,35.91,790,22
131,132,132,Garth Mulroy,35.94,647,18
132,133,133,Marco Dawson,35.95,719,20
133,134,134,Mark Wilson,35.96,863,24
134,T135,T135,Mark Anderson,36.0,864,24
135,T135,T135,Matt Every,36.0,864,24
136,T135,T135,Tommy Gainey,36.0,1080,30
137,T135,T135,Robert Karlsson,36.0,576,16
138,T135,T135,Edward Loar,36.0,792,22
139,T135,T135,John Rollins,36.0,900,25
140,T141,T141,Matt Bettencourt,36.04,973,27
141,T141,T141,Michael Thompson,36.04,901,25
142,143,143,Ben Curtis,36.05,685,19
143,144,144,David Toms,36.06,649,18
144,145,145,Rod Pampling,36.08,902,25
145,T146,T146,Scott Brown,36.09,830,23
146,T146,T146,Rickie Fowler,36.09,794,22
147,T146,T146,Troy Kelly,36.09,794,22
148,T149,T149,Aaron Baddeley,36.1,758,21
149,T149,T149,Kris Blanks,36.1,758,21
150,T149,T149,Stewart Cink,36.1,722,20
151,T149,T149,Mathew Goggin,36.1,758,21
152,T153,T153,Robert Allenby,36.11,975,27
153,T153,T153,Matt Jones,36.11,650,18
154,T153,T153,Roland Thatcher,36.11,686,19
155,156,156,Ryo Ishikawa,36.12,614,17
156,T157,T157,Kevin Kisner,36.13,831,23
157,T157,T157,Spencer Levin,36.13,831,23
158,T159,T159,Martin Laird,36.14,759,21
159,T159,T159,Andres Romero,36.14,759,21
160,T159,T159,Josh Teater,36.14,1012,28
161,162,162,Chez Reavie,36.15,940,26
162,163,163,Brendon Todd,36.18,1013,28
163,T164,T164,Ryuji Imada,36.19,977,27
164,T164,T164,J.J. Killeen,36.19,1158,32
165,166,166,Kyle Thompson,36.2,724,20
166,167,167,D.A. Points,36.21,1050,29
167,168,168,Gary Woodland,36.24,761,21
168,169,169,K.J. Choi,36.25,725,20
169,170,170,Colt Knost,36.26,979,27
170,171,171,Hunter Haas,36.27,798,22
171,172,172,Erik Compton,36.29,871,24
172,173,173,Scott Stallings,36.31,944,26
173,T174,T174,Cameron Beckman,36.36,909,25
174,T174,T174,David Mathis,36.36,1018,28
175,T174,T174,Tom Pernice Jr.,36.36,800,22
176,177,177,Daniel Chopra,36.4,728,20
177,178,178,Stephen Gangluff,36.41,801,22
178,179,179,Tim Clark,36.42,692,19
179,180,180,Sung Kang,36.48,1058,29
180,181,181,Nick O'Hern,36.52,913,25
181,T182,T182,Freddie Jacobson,36.56,585,16
182,T182,T182,Brandt Jobe,36.56,658,18
183,T182,T182,Derek Lamely,36.56,914,25
184,185,185,Stephen Ames,36.6,732,20
185,186,186,Ian Poulter,36.64,513,14
186,187,187,Jhonattan Vegas,36.68,917,25
187,188,188,Brendan Steele,36.7,844,23
188,189,189,Rory Sabbatini,36.83,1068,29
189,190,190,Billy Hurley III,36.88,959,26
190,191,191,Ángel Cabrera,37.22,670,18
