,Par_5_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_5_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_5_Birdie_or_Better_Leaders_PLAYER NAME,Par_5_Birdie_or_Better_Leaders_ROUNDS,Par_5_Birdie_or_Better_Leaders_%,Par_5_Birdie_or_Better_Leaders_PAR 5 BIRDIES OR BETTER,Par_5_Birdie_or_Better_Leaders_PAR 5 HOLES
74,75,75,Boo Weekley,74,42.86,93,217
75,T76,T76,Ricky Barnes,92,42.8,116,271
76,T76,T76,Bill Lunde,83,42.8,107,250
77,78,78,Scott Brown,65,42.78,83,194
78,79,79,Jonathan Byrd,69,42.59,92,216
79,80,80,Justin Rose,69,42.48,96,226
80,81,81,Martin Flores,95,42.46,121,285
81,T82,T82,Geoff Ogilvy,73,42.45,104,245
82,T82,T82,Kevin Streelman,89,42.45,118,278
83,84,84,Gary Woodland,70,42.34,94,222
84,85,85,Johnson Wagner,88,42.25,120,284
85,86,86,Graham DeLaet,79,42.19,100,237
86,87,87,George McNeill,85,42.18,116,275
87,88,88,Roberto Castro,92,42.12,115,273
88,89,89,Aaron Baddeley,73,42.06,98,233
89,T90,T90,K.J. Choi,71,41.96,94,224
90,T90,T90,Billy Mayfair,90,41.96,107,255
91,T92,T92,Matt Jones,53,41.92,70,167
92,T92,T92,Garth Mulroy,59,41.92,70,167
93,94,94,Ángel Cabrera,54,41.76,71,170
94,95,95,Sangmoon Bae,81,41.74,101,242
95,96,96,Carl Pettersson,92,41.61,114,274
96,97,97,William McGirt,96,41.37,127,307
97,98,98,Bill Haas,79,41.34,105,254
98,99,99,Chris Stroud,86,41.2,110,267
99,100,100,Ryan Moore,89,41.18,119,289
100,101,101,Greg Chalmers,88,41.09,113,275
101,102,102,Ken Duke,104,41.07,131,319
102,103,103,Gary Christian,91,41.0,107,261
103,104,104,Harris English,98,40.98,125,305
104,105,105,Charl Schwartzel,56,40.85,67,164
105,106,106,Rod Pampling,88,40.84,107,262
106,107,107,Charlie Wi,86,40.73,112,275
107,108,108,Matt Kuchar,86,40.65,100,246
108,109,109,Brian Harman,101,40.63,128,315
109,110,110,Daniel Chopra,55,40.52,62,153
110,111,111,Y.E. Yang,64,40.45,72,178
111,112,112,Chris DiMarco,83,40.39,103,255
112,113,113,D.A. Points,88,40.29,110,273
113,T114,T114,Marc Leishman,84,40.23,107,266
114,T114,T114,Graeme McDowell,55,40.23,70,174
115,116,116,Ian Poulter,57,40.22,72,179
116,117,117,Danny Lee,74,40.18,88,219
117,118,118,Cameron Beckman,81,40.17,96,239
118,119,119,Brian Gay,91,40.15,108,269
119,120,120,Roland Thatcher,55,40.12,65,162
120,T121,T121,Jim Furyk,85,40.08,103,257
121,T121,T121,Jeff Maggert,83,40.08,99,247
122,123,123,John Mallinger,74,40.0,86,215
123,T124,T124,Richard Lee,71,39.9,79,198
124,T124,T124,D.J. Trahan,73,39.9,83,208
125,126,126,Bryce Molder,83,39.77,103,259
126,127,127,Tim Herron,88,39.69,104,262
127,128,128,Ernie Els,80,39.67,96,242
128,129,129,Kevin Stadler,85,39.61,101,255
129,130,130,David Toms,60,39.58,76,192
130,131,131,Tom Pernice Jr.,62,39.56,72,182
131,132,132,Vaughn Taylor,81,39.36,98,249
132,133,133,Freddie Jacobson,61,39.33,70,178
133,134,134,Mark Wilson,84,39.2,98,250
134,135,135,Edward Loar,59,38.92,65,167
135,136,136,Davis Love III,64,38.89,70,180
136,T137,T137,Tommy Gainey,98,38.8,116,299
137,T137,T137,Spencer Levin,81,38.8,97,250
138,139,139,Harrison Frazar,56,38.79,64,165
139,140,140,Miguel Angel Carballo,73,38.36,84,219
140,141,141,Kyle Reifers,86,38.35,107,279
141,142,142,Derek Lamely,64,38.27,75,196
142,143,143,Matt Every,80,38.08,99,260
143,144,144,Colt Knost,79,37.97,90,237
144,145,145,Brendon Todd,78,37.89,86,227
145,146,146,Jason Bohn,81,37.83,87,230
146,147,147,Kevin Na,80,37.65,96,255
147,148,148,Ben Curtis,62,37.62,79,210
148,149,149,Rocco Mediate,70,37.56,80,213
149,150,150,Jerry Kelly,84,37.55,95,253
150,151,151,Matt Bettencourt,80,37.5,90,240
151,152,152,Brendan Steele,77,37.45,91,243
152,153,153,Dicky Pride,62,37.36,68,182
153,154,154,Kevin Kisner,69,37.31,75,201
154,155,155,Arjun Atwal,79,37.22,83,223
155,156,156,Chad Campbell,84,37.14,91,245
156,157,157,Sung Kang,75,37.12,85,229
157,158,158,David Hearn,95,36.95,109,295
158,159,159,Justin Leonard,79,36.91,86,233
159,160,160,Gavin Coles,72,36.67,77,210
160,161,161,Chris Kirk,93,36.56,102,279
161,162,162,Daniel Summerhays,81,36.47,93,255
162,163,163,Brandt Jobe,57,36.22,67,185
163,164,164,Hunter Mahan,88,36.19,93,257
164,165,165,"Ted Potter, Jr.",77,36.05,84,233
165,166,166,Erik Compton,81,35.83,86,240
166,167,167,Trevor Immelman,76,35.77,88,246
167,168,168,Marco Dawson,60,35.75,69,193
168,169,169,Stephen Ames,54,35.63,57,160
169,170,170,Stewart Cink,71,35.62,78,219
170,171,171,Heath Slocum,93,35.34,94,266
171,172,172,Ryuji Imada,78,35.29,84,238
172,173,173,Patrick Sheehan,58,35.09,60,171
173,174,174,Billy Hurley III,70,34.98,71,203
174,175,175,Chez Reavie,83,34.83,93,267
175,176,176,Bob Estes,78,34.2,79,231
176,177,177,Scott Dunlap,57,34.18,54,158
177,178,178,J.J. Killeen,101,34.11,103,302
178,179,179,Tim Clark,60,33.91,59,174
179,180,180,Hunter Haas,69,33.84,67,198
180,181,181,Alexandre Rocha,62,33.71,59,175
181,182,182,Michael Bradley,63,33.66,68,202
182,183,183,David Mathis,83,33.6,84,250
183,184,184,Stephen Gangluff,57,33.53,56,167
184,185,185,Brian Davis,91,33.22,97,292
185,186,186,Steve Wheatcroft,56,33.12,52,157
186,187,187,Troy Kelly,68,32.82,64,195
187,188,188,Kyle Thompson,51,32.19,47,146
188,189,189,Robert Allenby,76,32.17,74,230
189,190,190,J.J. Henry,93,32.06,92,287
190,191,191,Nick O'Hern,78,29.44,68,231
