,Par_3_Performance_RANK THIS WEEK,Par_3_Performance_RANK LAST WEEK,Par_3_Performance_PLAYER NAME,Par_3_Performance_ROUNDS,Par_3_Performance_STATUS,Par_3_Performance_PAR 3 AVG,Par_3_Performance_TOTAL PAR
0,1,1,Richard Lee,71,-9,2.97,810
1,T2,T2,Keegan Bradley,90,-3,2.99,1044
2,T2,T2,Geoff Ogilvy,73,-3,2.99,879
3,T2,T2,Ryan Palmer,81,-3,2.99,978
4,5,5,Rory McIlroy,60,-2,2.99,648
5,6,6,Brendon de Jonge,115,-1,3.0,1392
6,7,7,Jason Day,57,E,3.0,672
7,T8,T8,Sean O'Hair,84,+3,3.01,1005
8,T8,T8,Justin Rose,69,+3,3.01,828
9,T10,T10,Brandt Snedeker,81,+4,3.01,954
10,T10,T10,Kevin Streelman,89,+4,3.01,1086
11,T10,T10,Steve Stricker,73,+4,3.01,828
12,T13,T13,Ben Curtis,62,+5,3.02,744
13,T13,T13,Brandt Jobe,57,+5,3.02,687
14,T13,T13,Kevin Stadler,85,+5,3.02,975
15,T13,T13,Tiger Woods,69,+5,3.02,807
16,T17,T17,Troy Kelly,68,+6,3.02,777
17,T17,T17,Rocco Mediate,70,+6,3.02,828
18,T19,T19,Jason Dufner,83,+7,3.02,1002
19,T19,T19,Brian Gay,91,+7,3.02,1065
20,T19,T19,Zach Johnson,95,+7,3.02,1149
21,T19,T19,Adam Scott,59,+7,3.03,696
22,T19,T19,Chris Stroud,86,+7,3.02,1038
23,T19,T19,Roland Thatcher,55,+7,3.03,639
24,T19,T19,David Toms,60,+7,3.03,702
25,T26,T26,Jim Furyk,85,+8,3.02,1023
26,T26,T26,Tom Gillis,75,+8,3.03,918
27,T26,T26,Padraig Harrington,67,+8,3.03,771
28,T26,T26,Jerry Kelly,84,+8,3.02,1023
29,T30,T30,Gavin Coles,72,+9,3.03,846
30,T30,T30,Billy Horschel,63,+9,3.04,711
31,T30,T30,Matt Kuchar,86,+9,3.03,1002
32,T30,T30,Louis Oosthuizen,65,+9,3.04,768
33,T30,T30,Dicky Pride,62,+9,3.04,696
34,T35,T35,Gary Christian,91,+10,3.03,1059
35,T35,T35,Bob Estes,78,+10,3.03,951
36,T35,T35,Davis Love III,64,+10,3.04,771
37,T38,T38,Greg Chalmers,88,+11,3.03,1059
38,T38,T38,James Driscoll,83,+11,3.03,1017
39,T38,T38,Tim Herron,88,+11,3.03,1068
40,T38,T38,Danny Lee,74,+11,3.04,849
41,T38,T38,Phil Mickelson,79,+11,3.03,957
42,T38,T38,Andres Romero,68,+11,3.04,780
43,T38,T38,Vaughn Taylor,81,+11,3.03,954
44,45,45,Nathan Green,73,+12,3.04,831
45,T46,T46,Chris Couch,61,+13,3.05,726
46,T46,T46,Daniel Summerhays,81,+13,3.04,975
47,T48,T48,Michael Bradley,63,+14,3.06,759
48,T48,T48,Luke Donald,63,+14,3.06,756
49,T48,T48,Harrison Frazar,56,+14,3.07,639
50,T48,T48,Sergio Garcia,57,+14,3.06,684
51,T48,T48,Matt Jones,53,+14,3.07,645
52,T48,T48,Tom Pernice Jr.,62,+14,3.06,708
53,T48,T48,Johnson Wagner,88,+14,3.04,1050
54,T48,T48,Jimmy Walker,101,+14,3.03,1233
55,T56,T56,Robert Allenby,76,+15,3.05,924
56,T56,T56,Roberto Castro,92,+15,3.04,1089
57,T56,T56,Chris DiMarco,83,+15,3.05,993
58,T56,T56,David Hearn,95,+15,3.04,1149
59,T56,T56,Martin Laird,77,+15,3.05,879
60,T56,T56,Derek Lamely,64,+15,3.06,780
61,T56,T56,Ian Poulter,57,+15,3.07,675
62,T56,T56,Lee Westwood,60,+15,3.07,648
63,T64,T64,Stephen Gangluff,57,+16,3.07,663
64,T64,T64,Troy Matteson,100,+16,3.04,1194
65,T64,T64,Henrik Stenson,51,+16,3.08,612
66,T67,T67,Arjun Atwal,79,+17,3.06,918
67,T67,T67,Rickie Fowler,84,+17,3.05,999
68,T67,T67,John Mallinger,74,+17,3.06,861
69,T67,T67,Billy Mayfair,90,+17,3.05,1041
70,T67,T67,John Senden,81,+17,3.05,954
71,T72,T72,John Daly,50,+18,3.1,564
72,T72,T72,Charles Howell III,98,+18,3.05,1182
73,T72,T72,Charl Schwartzel,56,+18,3.08,654
74,T75,T75,Chad Campbell,84,+19,3.06,1017
75,T75,T75,Ben Crane,73,+19,3.07,858
76,T75,T75,Scott Dunlap,57,+19,3.09,639
77,T75,T75,Dustin Johnson,70,+19,3.07,810
78,T75,T75,Spencer Levin,81,+19,3.06,957
79,T80,T80,Bud Cauley,99,+20,3.05,1209
80,T80,T80,Ken Duke,104,+20,3.05,1269
81,T80,T80,John Huh,99,+20,3.05,1197
82,T80,T80,Bryce Molder,83,+20,3.06,954
83,T80,T80,Webb Simpson,77,+20,3.07,912
84,T80,T80,Kyle Thompson,51,+20,3.1,594
85,T80,T80,Michael Thompson,80,+20,3.06,978
86,T80,T80,Bo Van Pelt,84,+20,3.06,1014
87,T88,T88,Kris Blanks,65,+21,3.08,798
88,T88,T88,Marco Dawson,60,+21,3.09,705
89,T88,T88,Colt Knost,79,+21,3.07,933
90,T88,T88,Jeff Maggert,83,+21,3.06,1011
91,T88,T88,Jeff Overton,101,+21,3.05,1230
92,T88,T88,Greg Owen,90,+21,3.06,1095
93,T94,T94,Charlie Beljan,61,+22,3.1,693
94,T94,T94,Brian Davis,91,+22,3.06,1110
95,T94,T94,Jason Kokrak,79,+22,3.07,912
96,T94,T94,Ryan Moore,89,+22,3.06,1083
97,T94,T94,Garth Mulroy,59,+22,3.1,687
98,T94,T94,Seung-Yul Noh,105,+22,3.05,1221
99,T94,T94,Steve Wheatcroft,56,+22,3.11,627
100,T101,T101,Jonathan Byrd,69,+23,3.08,816
101,T101,T101,Harris English,98,+23,3.06,1191
102,T101,T101,Robert Karlsson,54,+23,3.11,624
103,T101,T101,Hunter Mahan,88,+23,3.07,987
104,T101,T101,Carl Pettersson,92,+23,3.06,1116
105,T101,T101,John Rollins,81,+23,3.07,936
106,T107,T107,Stuart Appleby,75,+24,3.08,864
107,T107,T107,Matt Every,80,+24,3.07,969
108,T107,T107,Freddie Jacobson,61,+24,3.1,720
109,T107,T107,Chris Kirk,93,+24,3.07,1062
110,T107,T107,Graeme McDowell,55,+24,3.11,648
111,T107,T107,George McNeill,85,+24,3.07,1041
112,T107,T107,Pat Perez,81,+24,3.07,969
113,T114,T114,Blake Adams,107,+25,3.06,1299
114,T114,T114,Jonas Blixt,72,+25,3.09,870
115,T114,T114,Mathew Goggin,65,+25,3.1,762
116,T114,T114,Billy Hurley III,70,+25,3.09,819
117,T114,T114,Russell Knox,72,+25,3.09,822
118,T114,T114,Kevin Na,80,+25,3.08,957
119,T114,T114,Cameron Tringale,88,+25,3.07,1077
120,T114,T114,Camilo Villegas,79,+25,3.08,936
121,T122,T122,J.B. Holmes,90,+26,3.08,1035
122,T122,T122,Trevor Immelman,76,+26,3.08,918
123,T122,T122,Ryo Ishikawa,54,+26,3.12,630
124,T122,T122,Kevin Kisner,69,+26,3.1,789
125,T126,T126,J.J. Henry,93,+27,3.07,1086
126,T126,T126,Bill Lunde,83,+27,3.08,966
127,T126,T126,Rod Pampling,88,+27,3.08,1020
128,T129,T129,Stephen Ames,54,+28,3.13,660
129,T129,T129,Ricky Barnes,92,+28,3.08,1065
130,T129,T129,Cameron Beckman,81,+28,3.09,933
131,T129,T129,K.J. Choi,71,+28,3.1,840
132,T133,T133,Martin Flores,95,+29,3.08,1149
133,T133,T133,Brian Harman,101,+29,3.07,1227
134,T133,T133,Ryuji Imada,78,+29,3.09,924
135,T133,T133,Alexandre Rocha,62,+29,3.12,699
136,T133,T133,D.J. Trahan,73,+29,3.1,840
137,T133,T133,Jhonattan Vegas,77,+29,3.09,921
138,T133,T133,Nick Watney,97,+29,3.08,1131
139,T133,T133,Boo Weekley,74,+29,3.1,849
140,T133,T133,Y.E. Yang,64,+29,3.12,744
141,T142,T142,Jason Bohn,81,+30,3.1,945
142,T142,T142,Scott Brown,65,+30,3.12,768
143,T142,T142,Ángel Cabrera,54,+30,3.14,654
144,T142,T142,Ernie Els,80,+30,3.09,948
145,T142,T142,Robert Garrigus,89,+30,3.08,1089
146,T147,T147,Erik Compton,81,+31,3.1,930
147,T147,T147,Graham DeLaet,79,+31,3.1,957
148,T147,T147,Nick O'Hern,78,+31,3.1,903
149,T147,T147,D.A. Points,88,+31,3.09,1059
150,T147,T147,Gary Woodland,70,+31,3.11,828
151,T152,T152,Daniel Chopra,55,+32,3.15,639
152,T152,T152,Tim Clark,60,+32,3.13,726
153,T152,T152,Patrick Sheehan,58,+32,3.14,675
154,155,155,Bubba Watson,68,+33,3.13,780
155,T156,T156,Mark Anderson,75,+34,3.12,879
156,T156,T156,Stewart Cink,71,+34,3.13,816
157,T156,T156,Scott Piercy,95,+34,3.09,1143
158,T156,T156,Josh Teater,97,+34,3.09,1131
159,T156,T156,Charlie Wi,86,+34,3.1,1053
160,161,161,Mark Wilson,84,+35,3.11,942
161,T162,T162,Aaron Baddeley,73,+36,3.13,855
162,T162,T162,Will Claxton,99,+36,3.09,1203
163,T162,T162,Chez Reavie,83,+36,3.11,1017
164,T162,T162,Kyle Reifers,86,+36,3.1,1053
165,T162,T162,Heath Slocum,93,+36,3.1,1077
166,T167,T167,Bobby Gates,87,+37,3.11,1035
167,T167,T167,David Mathis,83,+37,3.11,984
168,169,169,William McGirt,96,+39,3.1,1173
169,T170,T170,Sangmoon Bae,81,+40,3.13,945
