,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Louis Oosthuizen,65,2.79,78,28
1,T2,T2,Ben Curtis,62,2.8,112,40
2,T2,T2,Billy Hurley III,70,2.8,112,40
3,4,4,Robert Garrigus,89,2.84,128,45
4,5,5,Jason Day,57,2.85,117,41
5,T6,T6,Jonathan Byrd,69,2.88,69,24
6,T6,T6,Dustin Johnson,70,2.88,173,60
7,T6,T6,Ian Poulter,57,2.88,115,40
8,9,9,Zach Johnson,95,2.89,211,73
9,T10,T10,Aaron Baddeley,73,2.9,58,20
10,T10,T10,Carl Pettersson,92,2.9,145,50
11,T12,T12,Bob Estes,78,2.91,131,45
12,T12,T12,Geoff Ogilvy,73,2.91,96,33
13,T14,T14,Richard Lee,71,2.92,257,88
14,T14,T14,Andres Romero,68,2.92,175,60
15,T16,T16,Derek Lamely,64,2.93,176,60
16,T16,T16,Rocco Mediate,70,2.93,179,61
17,T16,T16,Patrick Sheehan,58,2.93,129,44
18,T19,T19,Roberto Castro,92,2.95,239,81
19,T19,T19,Bud Cauley,99,2.95,298,101
20,T19,T19,Gavin Coles,72,2.95,177,60
21,T19,T19,Ken Duke,104,2.95,171,58
22,T19,T19,Brandt Jobe,57,2.95,121,41
23,T19,T19,Tom Pernice Jr.,62,2.95,239,81
24,T19,T19,Vaughn Taylor,81,2.95,224,76
25,T26,T26,Keegan Bradley,90,2.96,237,80
26,T26,T26,Steve Stricker,73,2.96,154,52
27,T26,T26,Tiger Woods,69,2.96,166,56
28,T29,T29,Blake Adams,107,2.97,267,90
29,T29,T29,Ben Crane,73,2.97,110,37
30,T29,T29,Henrik Stenson,51,2.97,107,36
31,T32,T32,Brendon de Jonge,115,2.98,241,81
32,T32,T32,Harris English,98,2.98,241,81
33,T32,T32,Matt Every,80,2.98,146,49
34,T32,T32,Martin Flores,95,2.98,253,85
35,T32,T32,Stephen Gangluff,57,2.98,146,49
36,T32,T32,Ryo Ishikawa,54,2.98,146,49
37,T32,T32,Nick O'Hern,78,2.98,194,65
38,T39,T39,David Hearn,95,2.99,257,86
39,T39,T39,Davis Love III,64,2.99,239,80
40,T41,T41,Robert Allenby,76,3.0,135,45
41,T41,T41,Arjun Atwal,79,3.0,135,45
42,T41,T41,Chris Couch,61,3.0,222,74
43,T41,T41,Luke Donald,63,3.0,135,45
44,T41,T41,Scott Dunlap,57,3.0,147,49
45,T41,T41,John Huh,99,3.0,72,24
46,T41,T41,Martin Laird,77,3.0,60,20
47,T41,T41,Marc Leishman,84,3.0,195,65
48,T41,T41,Hunter Mahan,88,3.0,207,69
49,T41,T41,David Mathis,83,3.0,243,81
50,T41,T41,Kevin Na,80,3.0,126,42
51,T41,T41,Justin Rose,69,3.0,123,41
52,T41,T41,John Senden,81,3.0,135,45
53,T41,T41,Kevin Stadler,85,3.0,231,77
54,T41,T41,Johnson Wagner,88,3.0,144,48
55,T41,T41,Jimmy Walker,101,3.0,255,85
56,57,57,Gary Christian,91,3.01,235,78
57,T58,T58,Michael Bradley,63,3.02,145,48
58,T58,T58,Ángel Cabrera,54,3.02,136,45
59,T58,T58,Nathan Green,73,3.02,169,56
60,T58,T58,Jerry Kelly,84,3.02,157,52
61,T58,T58,Sean O'Hair,84,3.02,193,64
62,T58,T58,Greg Owen,90,3.02,148,49
63,T58,T58,Kyle Stanley,86,3.02,157,52
64,T58,T58,Daniel Summerhays,81,3.02,133,44
65,T66,T66,Brian Davis,91,3.03,282,93
66,T66,T66,Ryan Palmer,81,3.03,97,32
67,T66,T66,Dicky Pride,62,3.03,97,32
68,T66,T66,Roland Thatcher,55,3.03,112,37
69,T66,T66,David Toms,60,3.03,121,40
70,T66,T66,Lee Westwood,60,3.03,97,32
71,T72,T72,Chad Campbell,84,3.04,158,52
72,T72,T72,Hunter Haas,69,3.04,152,50
73,T72,T72,Brian Harman,101,3.04,346,114
74,T72,T72,J.J. Henry,93,3.04,222,73
75,T72,T72,Tim Herron,88,3.04,225,74
76,T72,T72,Freddie Jacobson,61,3.04,85,28
77,T72,T72,John Mallinger,74,3.04,173,57
78,T72,T72,Charl Schwartzel,56,3.04,137,45
79,T72,T72,Nick Watney,97,3.04,219,72
80,T72,T72,Y.E. Yang,64,3.04,146,48
81,T82,T82,K.J. Choi,71,3.05,174,57
82,T82,T82,Jim Furyk,85,3.05,183,60
83,T82,T82,Sergio Garcia,57,3.05,113,37
84,T82,T82,Colt Knost,79,3.05,244,80
85,T82,T82,Jason Kokrak,79,3.05,259,85
86,T82,T82,George McNeill,85,3.05,198,65
87,T82,T82,Brandt Snedeker,81,3.05,198,65
88,T89,T89,Stuart Appleby,75,3.06,303,99
89,T89,T89,Graham DeLaet,79,3.06,196,64
90,T89,T89,Chris DiMarco,83,3.06,236,77
91,T89,T89,Russell Knox,72,3.06,211,69
92,T89,T89,Matt Kuchar,86,3.06,202,66
93,T89,T89,William McGirt,96,3.06,208,68
94,T89,T89,"Ted Potter, Jr.",77,3.06,159,52
95,T89,T89,Webb Simpson,77,3.06,199,65
96,T89,T89,Chris Stroud,86,3.06,199,65
97,T89,T89,Mark Wilson,84,3.06,98,32
98,T99,T99,Kris Blanks,65,3.07,138,45
99,T99,T99,Marco Dawson,60,3.07,172,56
100,T99,T99,Harrison Frazar,56,3.07,86,28
101,T99,T99,Ryuji Imada,78,3.07,212,69
102,T99,T99,Troy Kelly,68,3.07,166,54
103,T99,T99,J.J. Killeen,101,3.07,307,100
104,T99,T99,Bill Lunde,83,3.07,224,73
105,T99,T99,Billy Mayfair,90,3.07,273,89
106,T99,T99,John Merrick,83,3.07,172,56
107,T99,T99,Bryce Molder,83,3.07,187,61
108,T99,T99,Scott Piercy,95,3.07,175,57
109,T99,T99,Gary Woodland,70,3.07,212,69
110,T111,T111,Tommy Biershenk,74,3.08,191,62
111,T111,T111,Ernie Els,80,3.08,262,85
112,T111,T111,Phil Mickelson,79,3.08,225,73
113,T111,T111,Ryan Moore,89,3.08,194,63
114,T111,T111,Pat Perez,81,3.08,191,62
115,T111,T111,Chez Reavie,83,3.08,151,49
116,T111,T111,Kevin Streelman,89,3.08,188,61
117,T111,T111,Jhonattan Vegas,77,3.08,185,60
118,T119,T119,Cameron Beckman,81,3.09,300,97
119,T119,T119,Stewart Cink,71,3.09,164,53
120,T119,T119,Erik Compton,81,3.09,250,81
121,T119,T119,Charles Howell III,98,3.09,136,44
122,T119,T119,Danny Lee,74,3.09,213,69
123,T119,T119,Rod Pampling,88,3.09,216,70
124,T125,T125,Greg Chalmers,88,3.1,149,48
125,T125,T125,James Driscoll,83,3.1,195,63
