,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Pat Perez,63.0,63,1
1,T2,T2,Sergio Garcia,64.0,64,1
2,T2,T2,Scott Piercy,64.0,64,1
3,4,4,Matt Kuchar,65.0,65,1
4,T5,T5,Arjun Atwal,66.0,66,1
5,T5,T5,Jason Day,66.0,66,1
6,T5,T5,Jerry Kelly,66.0,66,1
7,T8,T8,Chris Couch,67.0,67,1
8,T8,T8,Ben Curtis,67.0,67,1
9,T8,T8,Russell Knox,67.0,67,1
10,T8,T8,John Mallinger,67.0,67,1
11,T8,T8,Josh Teater,67.0,134,2
12,T8,T8,Jimmy Walker,67.0,134,2
13,14,14,Mathew Goggin,67.33,202,3
14,T15,T15,Robert Garrigus,68.0,204,3
15,T15,T15,Kevin Na,68.0,68,1
16,T15,T15,Camilo Villegas,68.0,68,1
17,T18,T18,Charl Schwartzel,68.5,137,2
18,T18,T18,Kevin Stadler,68.5,137,2
19,T18,T18,Gary Woodland,68.5,137,2
20,T21,T21,Robert Allenby,69.0,69,1
21,T21,T21,Stuart Appleby,69.0,207,3
22,T21,T21,Miguel Angel Carballo,69.0,69,1
23,T21,T21,Ben Crane,69.0,138,2
24,T21,T21,Bob Estes,69.0,69,1
25,T21,T21,Brian Gay,69.0,69,1
26,T21,T21,Garth Mulroy,69.0,69,1
27,T21,T21,Seung-Yul Noh,69.0,69,1
28,T21,T21,Mark Wilson,69.0,69,1
29,30,30,Gary Christian,69.33,208,3
30,T31,T31,Freddie Jacobson,69.5,139,2
31,T31,T31,Bill Lunde,69.5,139,2
32,T33,T33,Gavin Coles,69.67,209,3
33,T33,T33,Martin Flores,69.67,209,3
34,35,35,David Hearn,69.75,279,4
35,T36,T36,Aaron Baddeley,70.0,70,1
36,T36,T36,Keegan Bradley,70.0,70,1
37,T36,T36,Scott Brown,70.0,70,1
38,T36,T36,Greg Chalmers,70.0,70,1
39,T36,T36,Daniel Chopra,70.0,70,1
40,T36,T36,Tommy Gainey,70.0,70,1
41,T36,T36,Hunter Haas,70.0,70,1
42,T36,T36,Robert Karlsson,70.0,210,3
43,T36,T36,Kevin Kisner,70.0,70,1
44,T36,T36,Derek Lamely,70.0,70,1
45,T36,T36,David Mathis,70.0,70,1
46,T36,T36,John Merrick,70.0,140,2
47,T36,T36,Ian Poulter,70.0,70,1
48,T36,T36,Alexandre Rocha,70.0,70,1
49,T36,T36,Vijay Singh,70.0,70,1
50,T51,T51,Roberto Castro,70.25,281,4
51,T51,T51,Bud Cauley,70.25,281,4
52,53,53,Ricky Barnes,70.5,282,4
53,54,54,George McNeill,70.6,353,5
54,T55,T55,Carl Pettersson,70.67,212,3
55,T55,T55,Heath Slocum,70.67,212,3
56,T55,T55,Y.E. Yang,70.67,212,3
57,T58,T58,Mark Anderson,71.0,142,2
58,T58,T58,Brian Davis,71.0,142,2
59,T58,T58,Jim Furyk,71.0,71,1
60,T58,T58,Tom Gillis,71.0,71,1
61,T58,T58,J.J. Henry,71.0,142,2
62,T58,T58,Ryo Ishikawa,71.0,142,2
63,T58,T58,Troy Kelly,71.0,71,1
64,T58,T58,Justin Leonard,71.0,142,2
65,T58,T58,Phil Mickelson,71.0,71,1
66,T58,T58,Bryce Molder,71.0,71,1
67,T58,T58,Sean O'Hair,71.0,284,4
68,T58,T58,Ryan Palmer,71.0,71,1
69,T58,T58,Patrick Sheehan,71.0,142,2
70,T58,T58,Michael Thompson,71.0,213,3
71,T72,T72,J.J. Killeen,71.25,285,4
72,T72,T72,Davis Love III,71.25,285,4
73,74,74,Andres Romero,71.33,214,3
74,T75,T75,Blake Adams,71.5,286,4
75,T75,T75,K.J. Choi,71.5,143,2
76,T75,T75,Tim Herron,71.5,143,2
77,T75,T75,Jason Kokrak,71.5,143,2
78,T75,T75,Billy Mayfair,71.5,143,2
79,T80,T80,Matt Bettencourt,72.0,216,3
80,T80,T80,Jonathan Byrd,72.0,72,1
81,T80,T80,Marco Dawson,72.0,144,2
82,T80,T80,Ernie Els,72.0,360,5
83,T80,T80,Charley Hoffman,72.0,72,1
84,T80,T80,Matt Jones,72.0,72,1
85,T80,T80,Danny Lee,72.0,144,2
86,T80,T80,Spencer Levin,72.0,144,2
87,T80,T80,Hunter Mahan,72.0,72,1
88,T80,T80,Jeff Overton,72.0,72,1
89,T80,T80,"Ted Potter, Jr.",72.0,72,1
90,T80,T80,Brendan Steele,72.0,72,1
91,T80,T80,Chris Stroud,72.0,72,1
92,T80,T80,Daniel Summerhays,72.0,72,1
93,94,94,Nick O'Hern,72.33,217,3
94,T95,T95,Graham DeLaet,72.5,145,2
95,T95,T95,Brian Harman,72.5,145,2
96,T95,T95,Charlie Wi,72.5,145,2
97,98,98,D.J. Trahan,72.67,218,3
98,T99,T99,Brendon de Jonge,73.0,73,1
