,Early_Par_5_Scoring_Average_RANK THIS WEEK,Early_Par_5_Scoring_Average_RANK LAST WEEK,Early_Par_5_Scoring_Average_PLAYER NAME,Early_Par_5_Scoring_Average_ROUNDS,Early_Par_5_Scoring_Average_AVG,Early_Par_5_Scoring_Average_TOTAL STROKES,Early_Par_5_Scoring_Average_TOTAL HOLES
115,T113,T113,Mathew Goggin,65,4.7,489,104
116,T113,T113,Spencer Levin,81,4.7,672,143
117,T113,T113,Troy Matteson,100,4.7,785,167
118,T113,T113,Carl Pettersson,92,4.7,616,131
119,T113,T113,Ian Poulter,57,4.7,348,74
120,T113,T113,John Rollins,81,4.7,508,108
121,T113,T113,Justin Rose,69,4.7,494,105
122,T113,T113,Brendan Steele,77,4.7,719,153
123,T124,T124,Harris English,98,4.71,786,167
124,T124,T124,Zach Johnson,95,4.71,640,136
125,T124,T124,Danny Lee,74,4.71,518,110
126,T124,T124,David Mathis,83,4.71,608,129
127,T128,T128,Mark Anderson,75,4.72,576,122
128,T128,T128,Erik Compton,81,4.72,604,128
129,T128,T128,Marco Dawson,60,4.72,529,112
130,T128,T128,Ernie Els,80,4.72,581,123
131,T128,T128,Harrison Frazar,56,4.72,354,75
132,T128,T128,David Hearn,95,4.72,816,173
133,T128,T128,Troy Kelly,68,4.72,453,96
134,T128,T128,Derek Lamely,64,4.72,491,104
135,T128,T128,Edward Loar,59,4.72,420,89
136,T128,T128,Billy Mayfair,90,4.72,581,123
137,T128,T128,Graeme McDowell,55,4.72,349,74
138,T128,T128,Kevin Na,80,4.72,557,118
139,T128,T128,"Ted Potter, Jr.",77,4.72,566,120
140,T128,T128,Scott Stallings,78,4.72,585,124
141,T128,T128,D.J. Trahan,73,4.72,538,114
142,T143,T143,Ken Duke,104,4.73,756,160
143,T143,T143,Bobby Gates,87,4.73,639,135
144,T143,T143,Matt Jones,53,4.73,369,78
145,T143,T143,Jerry Kelly,84,4.73,662,140
146,T143,T143,David Toms,60,4.73,487,103
147,T148,T148,Daniel Chopra,55,4.74,332,70
148,T148,T148,George McNeill,85,4.74,759,160
149,T148,T148,Rocco Mediate,70,4.74,521,110
150,T148,T148,Bryce Molder,83,4.74,640,135
151,T148,T148,Ryan Moore,89,4.74,559,118
152,T153,T153,Jason Bohn,81,4.75,527,111
153,T153,T153,Matt Every,80,4.75,570,120
154,T153,T153,Nathan Green,73,4.75,503,106
155,T153,T153,Sung Kang,75,4.75,570,120
156,T153,T153,Chris Kirk,93,4.75,646,136
157,T153,T153,Heath Slocum,93,4.75,727,153
158,T153,T153,Vaughn Taylor,81,4.75,598,126
159,T153,T153,Roland Thatcher,55,4.75,394,83
160,T153,T153,Steve Wheatcroft,56,4.75,361,76
161,T153,T153,Charlie Wi,86,4.75,627,132
162,T163,T163,Hunter Haas,69,4.76,514,108
163,T163,T163,J.J. Henry,93,4.76,833,175
164,T163,T163,Brandt Jobe,57,4.76,547,115
165,T163,T163,J.J. Killeen,101,4.76,743,156
166,T163,T163,Alexandre Rocha,62,4.76,457,96
167,T163,T163,Cameron Tringale,88,4.76,738,155
168,T169,T169,Cameron Beckman,81,4.77,649,136
169,T169,T169,Brian Davis,91,4.77,668,140
170,T169,T169,Kevin Kisner,69,4.77,491,103
171,T169,T169,Colt Knost,79,4.77,620,130
172,T173,T173,Arjun Atwal,79,4.78,526,110
173,T173,T173,Tom Gillis,75,4.78,660,138
174,T173,T173,Ryuji Imada,78,4.78,631,132
175,176,176,Davis Love III,64,4.8,456,95
176,T177,T177,Michael Bradley,63,4.81,582,121
177,T177,T177,Chad Campbell,84,4.81,563,117
178,T177,T177,Nick O'Hern,78,4.81,597,124
179,T177,T177,Kevin Stadler,85,4.81,592,123
180,T177,T177,Brendon Todd,78,4.81,520,108
181,T182,T182,Stephen Ames,54,4.82,371,77
182,T182,T182,Stephen Gangluff,57,4.82,395,82
183,T182,T182,Justin Leonard,79,4.82,656,136
184,T182,T182,Chez Reavie,83,4.82,646,134
185,186,186,Stewart Cink,71,4.84,581,120
186,T187,T187,Robert Allenby,76,4.85,630,130
187,T187,T187,Billy Hurley III,70,4.85,548,113
188,189,189,Trevor Immelman,76,4.86,627,129
189,190,190,Kyle Thompson,51,4.87,341,70
190,191,191,Charl Schwartzel,56,4.88,395,81
