,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Bubba Watson,65.0,65,1
1,T2,T2,Ben Crane,66.5,133,2
2,T2,T2,Pat Perez,66.5,133,2
3,T4,T4,Stewart Cink,67.0,67,1
4,T4,T4,Vijay Singh,67.0,67,1
5,T4,T4,Josh Teater,67.0,67,1
6,7,7,John Rollins,67.5,135,2
7,T8,T8,Tim Herron,67.67,203,3
8,T8,T8,Brandt Snedeker,67.67,203,3
9,T10,T10,Charlie Beljan,68.0,68,1
10,T10,T10,Greg Chalmers,68.0,68,1
11,T10,T10,Billy Hurley III,68.0,68,1
12,T10,T10,Matt Jones,68.0,204,3
13,T10,T10,Ryan Palmer,68.0,68,1
14,T10,T10,Daniel Summerhays,68.0,68,1
15,T10,T10,Kyle Thompson,68.0,136,2
16,T10,T10,Johnson Wagner,68.0,68,1
17,T10,T10,Charlie Wi,68.0,68,1
18,T19,T19,Brendon de Jonge,68.5,137,2
19,T19,T19,Harris English,68.5,137,2
20,T19,T19,Ryuji Imada,68.5,137,2
21,T19,T19,Sean O'Hair,68.5,137,2
22,T19,T19,John Senden,68.5,137,2
23,T24,T24,Gary Christian,68.67,206,3
24,T24,T24,Garth Mulroy,68.67,206,3
25,T24,T24,Geoff Ogilvy,68.67,206,3
26,T24,T24,D.J. Trahan,68.67,206,3
27,T28,T28,Stuart Appleby,69.0,69,1
28,T28,T28,Aaron Baddeley,69.0,69,1
29,T28,T28,Scott Brown,69.0,138,2
30,T28,T28,Kevin Chappell,69.0,69,1
31,T28,T28,Ben Curtis,69.0,138,2
32,T28,T28,Graeme McDowell,69.0,69,1
33,T28,T28,D.A. Points,69.0,138,2
34,T28,T28,Charl Schwartzel,69.0,69,1
35,T28,T28,Heath Slocum,69.0,69,1
36,37,37,Steve Wheatcroft,69.33,208,3
37,T38,T38,John Huh,69.5,139,2
38,T38,T38,Jhonattan Vegas,69.5,139,2
39,40,40,Troy Kelly,69.67,209,3
40,41,41,John Merrick,69.86,489,7
41,T42,T42,Blake Adams,70.0,70,1
42,T42,T42,Ángel Cabrera,70.0,210,3
43,T42,T42,Brian Davis,70.0,140,2
44,T42,T42,Sergio Garcia,70.0,70,1
45,T42,T42,Tom Gillis,70.0,70,1
46,T42,T42,Bill Haas,70.0,70,1
47,T42,T42,Brian Harman,70.0,280,4
48,T42,T42,David Hearn,70.0,140,2
49,T42,T42,Justin Leonard,70.0,70,1
50,T42,T42,Spencer Levin,70.0,70,1
51,T42,T42,Jeff Overton,70.0,350,5
52,T42,T42,Carl Pettersson,70.0,70,1
53,T42,T42,Ian Poulter,70.0,70,1
54,T42,T42,Michael Thompson,70.0,140,2
55,T42,T42,Mark Wilson,70.0,70,1
56,57,57,Cameron Beckman,70.33,211,3
57,T58,T58,Jonas Blixt,70.5,141,2
58,T58,T58,Jason Bohn,70.5,141,2
59,T58,T58,Hunter Haas,70.5,141,2
60,T58,T58,Seung-Yul Noh,70.5,141,2
61,T58,T58,Kyle Reifers,70.5,141,2
62,T58,T58,Rory Sabbatini,70.5,141,2
63,64,64,Will Claxton,70.67,212,3
64,65,65,Brian Gay,70.8,354,5
65,T66,T66,Robert Allenby,71.0,71,1
66,T66,T66,Roberto Castro,71.0,71,1
67,T66,T66,Bud Cauley,71.0,142,2
68,T66,T66,Erik Compton,71.0,284,4
69,T66,T66,Graham DeLaet,71.0,71,1
70,T66,T66,Ken Duke,71.0,71,1
71,T66,T66,Robert Garrigus,71.0,71,1
72,T66,T66,Nathan Green,71.0,71,1
73,T66,T66,Trevor Immelman,71.0,71,1
74,T66,T66,Freddie Jacobson,71.0,71,1
75,T66,T66,Danny Lee,71.0,142,2
76,T66,T66,Jeff Maggert,71.0,213,3
77,T66,T66,Bryce Molder,71.0,142,2
78,T66,T66,Greg Owen,71.0,71,1
79,T66,T66,Rod Pampling,71.0,142,2
80,T66,T66,Dicky Pride,71.0,142,2
81,T66,T66,Patrick Sheehan,71.0,71,1
82,T66,T66,Cameron Tringale,71.0,142,2
83,T66,T66,Jimmy Walker,71.0,284,4
84,T66,T66,Boo Weekley,71.0,71,1
85,T86,T86,Matt Every,71.33,214,3
86,T86,T86,J.J. Henry,71.33,214,3
87,T86,T86,Billy Mayfair,71.33,214,3
88,T86,T86,"Ted Potter, Jr.",71.33,214,3
89,T86,T86,Kyle Stanley,71.33,214,3
90,T91,T91,Chris Kirk,71.5,286,4
91,T91,T91,Russell Knox,71.5,143,2
92,93,93,Miguel Angel Carballo,71.6,358,5
93,T94,T94,Sangmoon Bae,71.67,215,3
94,T94,T94,Mathew Goggin,71.67,215,3
95,T96,T96,Tommy Biershenk,72.0,144,2
96,T96,T96,Bobby Gates,72.0,288,4
97,T96,T96,Jerry Kelly,72.0,72,1
98,T96,T96,Jason Kokrak,72.0,72,1
99,T96,T96,Marc Leishman,72.0,144,2
100,T96,T96,Edward Loar,72.0,72,1
101,T96,T96,Bill Lunde,72.0,216,3
102,T96,T96,Troy Matteson,72.0,72,1
103,T96,T96,George McNeill,72.0,72,1
104,T96,T96,Nick O'Hern,72.0,144,2
105,T96,T96,Chez Reavie,72.0,72,1
106,T96,T96,Brendan Steele,72.0,144,2
107,T96,T96,Brendon Todd,72.0,216,3
108,T96,T96,Camilo Villegas,72.0,72,1
109,T96,T96,Y.E. Yang,72.0,72,1
110,111,111,Arjun Atwal,72.25,289,4
111,T112,T112,Mark Anderson,72.4,362,5
112,T112,T112,Vaughn Taylor,72.4,362,5
113,114,114,J.J. Killeen,72.5,145,2
114,115,115,Gary Woodland,72.67,218,3
115,116,116,William McGirt,72.75,291,4
116,T117,T117,Stephen Ames,73.0,73,1
117,T117,T117,Matt Bettencourt,73.0,73,1
118,T117,T117,K.J. Choi,73.0,73,1
119,T117,T117,Bob Estes,73.0,73,1
120,T117,T117,J.B. Holmes,73.0,146,2
121,T117,T117,Martin Laird,73.0,146,2
122,T117,T117,David Mathis,73.0,73,1
123,T117,T117,Kevin Na,73.0,146,2
124,T117,T117,Tom Pernice Jr.,73.0,146,2
125,126,126,Charley Hoffman,73.5,294,4
126,127,127,Kevin Streelman,73.8,369,5
127,T128,T128,Ricky Barnes,74.0,74,1
128,T128,T128,Chad Campbell,74.0,74,1
129,T128,T128,Daniel Chopra,74.0,74,1
130,T128,T128,Tommy Gainey,74.0,74,1
131,T128,T128,Padraig Harrington,74.0,74,1
132,T128,T128,Hunter Mahan,74.0,222,3
133,T128,T128,Roland Thatcher,74.0,148,2
134,135,135,Alexandre Rocha,74.25,297,4
135,136,136,Chris DiMarco,74.5,149,2
136,T137,T137,Gavin Coles,75.0,75,1
137,T137,T137,Stephen Gangluff,75.0,225,3
138,T137,T137,Billy Horschel,75.0,150,2
139,T137,T137,Rocco Mediate,75.0,75,1
140,T137,T137,Ryan Moore,75.0,225,3
141,T137,T137,Scott Piercy,75.0,150,2
142,143,143,Scott Dunlap,75.33,226,3
143,144,144,Harrison Frazar,75.5,151,2
144,145,145,Chris Stroud,76.33,229,3
145,T146,T146,Sung Kang,81.0,81,1
146,T146,T146,Colt Knost,81.0,81,1
