,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Bubba Watson,68,3.95,1399,354
1,2,2,Ernie Els,80,3.96,1678,424
2,T3,T3,Jonas Blixt,72,3.97,1554,391
3,T3,T3,Ian Poulter,57,3.97,1191,300
4,T5,T5,Jason Dufner,83,3.98,1784,448
5,T5,T5,Jim Furyk,85,3.98,1817,456
6,T5,T5,Ryan Moore,89,3.98,1915,481
7,T5,T5,Louis Oosthuizen,65,3.98,1354,340
8,T5,T5,Bo Van Pelt,84,3.98,1794,451
9,T5,T5,Tiger Woods,69,3.98,1430,359
10,T11,T11,Bud Cauley,99,3.99,2126,533
11,T11,T11,Ben Curtis,62,3.99,1310,328
12,T11,T11,Matt Every,80,3.99,1700,426
13,T11,T11,Bill Haas,79,3.99,1683,422
14,T11,T11,Matt Kuchar,86,3.99,1796,450
15,T11,T11,Carl Pettersson,92,3.99,2036,510
16,T11,T11,Scott Piercy,95,3.99,2089,523
17,T18,T18,Ken Duke,104,4.0,2306,576
18,T18,T18,Billy Horschel,63,4.0,1332,333
19,T18,T18,Graeme McDowell,55,4.0,1153,288
20,T18,T18,Rory McIlroy,60,4.0,1161,290
21,T18,T18,John Merrick,83,4.0,1759,440
22,T18,T18,Kevin Na,80,4.0,1734,433
23,T18,T18,Jeff Overton,101,4.0,2231,558
24,T18,T18,D.A. Points,88,4.0,1945,486
25,T18,T18,Vijay Singh,99,4.0,2177,544
26,T18,T18,Brandt Snedeker,81,4.0,1687,422
27,T18,T18,Daniel Summerhays,81,4.0,1758,439
28,T18,T18,Camilo Villegas,79,4.0,1706,427
29,T30,T30,Will Claxton,99,4.01,2187,545
30,T30,T30,Brian Davis,91,4.01,1975,493
31,T30,T30,Zach Johnson,95,4.01,2054,512
32,T30,T30,Danny Lee,74,4.01,1560,389
33,T30,T30,Nick O'Hern,78,4.01,1634,407
34,T30,T30,Webb Simpson,77,4.01,1668,416
35,T30,T30,Steve Stricker,73,4.01,1532,382
36,T30,T30,Chris Stroud,86,4.01,1901,474
37,T38,T38,Tim Clark,60,4.02,1333,332
38,T38,T38,Jason Day,57,4.02,1218,303
39,T38,T38,Brendon de Jonge,115,4.02,2514,625
40,T38,T38,Luke Donald,63,4.02,1311,326
41,T38,T38,Tommy Gainey,98,4.02,2166,539
42,T38,T38,David Hearn,95,4.02,2104,523
43,T38,T38,Chris Kirk,93,4.02,1954,486
44,T38,T38,Hunter Mahan,88,4.02,1775,442
45,T38,T38,Ryan Palmer,81,4.02,1772,441
46,T38,T38,Pat Perez,81,4.02,1706,424
47,T38,T38,John Rollins,81,4.02,1698,422
48,T38,T38,Heath Slocum,93,4.02,1978,492
49,T38,T38,Lee Westwood,60,4.02,1166,290
50,T38,T38,Charlie Wi,86,4.02,1890,470
51,T52,T52,Ricky Barnes,92,4.03,1968,488
52,T52,T52,Graham DeLaet,79,4.03,1754,435
53,T52,T52,Robert Garrigus,89,4.03,1932,480
54,T52,T52,Hunter Haas,69,4.03,1451,360
55,T52,T52,Dustin Johnson,70,4.03,1480,367
56,T52,T52,William McGirt,96,4.03,2069,514
57,T52,T52,Seung-Yul Noh,105,4.03,2212,549
58,T52,T52,Charl Schwartzel,56,4.03,1185,294
59,T60,T60,Charlie Beljan,61,4.04,1289,319
60,T60,T60,Roberto Castro,92,4.04,2003,496
61,T60,T60,Greg Chalmers,88,4.04,1877,465
62,T60,T60,Ben Crane,73,4.04,1559,386
63,T60,T60,Harris English,98,4.04,2133,528
64,T60,T60,Martin Flores,95,4.04,2128,527
65,T60,T60,Tom Gillis,75,4.04,1606,398
66,T60,T60,Brian Harman,101,4.04,2219,549
67,T60,T60,Charles Howell III,98,4.04,2166,536
68,T60,T60,Kevin Kisner,69,4.04,1460,361
69,T60,T60,Russell Knox,72,4.04,1528,378
70,T60,T60,Spencer Levin,81,4.04,1756,435
71,T60,T60,Bill Lunde,83,4.04,1772,439
72,T60,T60,John Mallinger,74,4.04,1558,386
73,T60,T60,David Mathis,83,4.04,1817,450
74,T60,T60,Rocco Mediate,70,4.04,1511,374
75,T60,T60,Phil Mickelson,79,4.04,1723,427
76,T60,T60,Dicky Pride,62,4.04,1259,312
77,T60,T60,Kyle Reifers,86,4.04,1889,468
78,T60,T60,Justin Rose,69,4.04,1472,364
79,T60,T60,Adam Scott,59,4.04,1260,312
80,T60,T60,Josh Teater,97,4.04,2039,505
81,T60,T60,David Toms,60,4.04,1270,314
82,T83,T83,Michael Bradley,63,4.05,1382,341
83,T83,T83,Chris Couch,61,4.05,1319,326
84,T83,T83,Scott Dunlap,57,4.05,1208,298
85,T83,T83,Bobby Gates,87,4.05,1911,472
86,T83,T83,Brian Gay,91,4.05,1930,476
87,T83,T83,J.J. Henry,93,4.05,1931,477
88,T83,T83,Garth Mulroy,59,4.05,1283,317
89,T83,T83,Greg Owen,90,4.05,1986,490
90,T83,T83,John Senden,81,4.05,1709,422
91,T83,T83,Kevin Stadler,85,4.05,1771,437
92,T83,T83,Henrik Stenson,51,4.05,1093,270
93,T83,T83,Vaughn Taylor,81,4.05,1754,433
94,T83,T83,Cameron Tringale,88,4.05,1921,474
95,T83,T83,Jimmy Walker,101,4.05,2213,547
96,T83,T83,Nick Watney,97,4.05,2051,506
97,T98,T98,Mark Anderson,75,4.06,1612,397
98,T98,T98,Keegan Bradley,90,4.06,1983,488
99,T98,T98,Miguel Angel Carballo,73,4.06,1535,378
100,T98,T98,Gary Christian,91,4.06,1951,480
101,T98,T98,Erik Compton,81,4.06,1729,426
102,T98,T98,Padraig Harrington,67,4.06,1394,343
103,T98,T98,Jerry Kelly,84,4.06,1897,467
104,T98,T98,J.J. Killeen,101,4.06,2174,536
105,T98,T98,Jeff Maggert,83,4.06,1886,465
106,T98,T98,"Ted Potter, Jr.",77,4.06,1727,425
107,T98,T98,Chez Reavie,83,4.06,1832,451
108,T98,T98,Kyle Stanley,86,4.06,1866,460
109,T98,T98,Brendan Steele,77,4.06,1605,395
110,T98,T98,Brendon Todd,78,4.06,1670,411
111,T98,T98,Jhonattan Vegas,77,4.06,1727,425
112,T113,T113,Blake Adams,107,4.07,2406,591
113,T113,T113,Stuart Appleby,75,4.07,1600,393
114,T113,T113,Jonathan Byrd,69,4.07,1531,376
115,T113,T113,Chad Campbell,84,4.07,1884,463
116,T113,T113,Bob Estes,78,4.07,1751,430
117,T113,T113,Nathan Green,73,4.07,1561,384
118,T113,T113,Charley Hoffman,88,4.07,1935,475
119,T113,T113,John Huh,99,4.07,2187,538
120,T113,T113,Ryuji Imada,78,4.07,1709,420
121,T113,T113,Freddie Jacobson,61,4.07,1342,330
122,T113,T113,Brandt Jobe,57,4.07,1241,305
123,T113,T113,Martin Laird,77,4.07,1558,383
124,T113,T113,Justin Leonard,79,4.07,1675,412
125,T113,T113,Edward Loar,59,4.07,1314,323
126,T113,T113,Bryce Molder,83,4.07,1724,424
127,T113,T113,Scott Stallings,78,4.07,1727,424
128,T113,T113,Mark Wilson,84,4.07,1718,422
129,T130,T130,Aaron Baddeley,73,4.08,1575,386
130,T130,T130,Jason Bohn,81,4.08,1771,434
131,T130,T130,Kevin Chappell,91,4.08,1976,484
132,T130,T130,K.J. Choi,71,4.08,1558,382
133,T130,T130,Marco Dawson,60,4.08,1285,315
134,T130,T130,Sergio Garcia,57,4.08,1256,308
135,T130,T130,Tim Herron,88,4.08,2001,490
136,T130,T130,J.B. Holmes,90,4.08,1928,472
137,T130,T130,Trevor Immelman,76,4.08,1674,410
138,T130,T130,Matt Jones,53,4.08,1196,293
139,T130,T130,George McNeill,85,4.08,1865,457
140,T130,T130,Sean O'Hair,84,4.08,1879,460
141,T130,T130,Rod Pampling,88,4.08,1908,468
