,First_Tee_Early_Lowest_Round_RANK THIS WEEK,First_Tee_Early_Lowest_Round_RANK LAST WEEK,First_Tee_Early_Lowest_Round_PLAYER NAME,First_Tee_Early_Lowest_Round_ROUNDS,First_Tee_Early_Lowest_Round_LOW RND
50,T21,T21,Rod Pampling,88,64
51,T21,T21,Tim Petrovic,46,64
52,T21,T21,D.A. Points,88,64
53,T21,T21,"Ted Potter, Jr.",77,64
54,T21,T21,John Rollins,81,64
55,T21,T21,Adam Scott,59,64
56,T21,T21,John Senden,81,64
57,T21,T21,Webb Simpson,77,64
58,T21,T21,Brandt Snedeker,81,64
59,T21,T21,Brendan Steele,77,64
60,T21,T21,Josh Teater,97,64
61,T21,T21,Cameron Tringale,88,64
62,T21,T21,Bo Van Pelt,84,64
63,T21,T21,Nick Watney,97,64
64,T65,T65,Stuart Appleby,75,65
65,T65,T65,Charlie Beljan,61,65
66,T65,T65,Scott Brown,65,65
67,T65,T65,Ángel Cabrera,54,65
68,T65,T65,Rafa Cabrera Bello,17,65
69,T65,T65,Miguel Angel Carballo,73,65
70,T65,T65,Alex Cejka,37,65
71,T65,T65,Kevin Chappell,91,65
72,T65,T65,Daniel Chopra,55,65
73,T65,T65,Chad Collins,19,65
74,T65,T65,Nicolas Colsaerts,31,65
75,T65,T65,Brian Davis,91,65
76,T65,T65,Jason Dufner,83,65
77,T65,T65,Martin Flores,95,65
78,T65,T65,Jim Furyk,85,65
79,T65,T65,Bobby Gates,87,65
80,T65,T65,Brian Gay,91,65
81,T65,T65,Nathan Green,73,65
82,T65,T65,Hunter Haas,69,65
83,T65,T65,Bill Haas,79,65
84,T65,T65,David Hearn,95,65
85,T65,T65,Charley Hoffman,88,65
86,T65,T65,Zach Johnson,95,65
87,T65,T65,Russell Knox,72,65
88,T65,T65,Matt Kuchar,86,65
89,T65,T65,Paul Lawrie,23,65
90,T65,T65,Danny Lee,74,65
91,T65,T65,Richard Lee,71,65
92,T65,T65,Marc Leishman,84,65
93,T65,T65,Steve Marino,16,65
94,T65,T65,Troy Matteson,100,65
95,T65,T65,William McGirt,96,65
96,T65,T65,George McNeill,85,65
97,T65,T65,Francesco Molinari,28,65
98,T65,T65,Kevin Na,80,65
99,T65,T65,Koumei Oda,6,65
100,T65,T65,Geoff Ogilvy,73,65
101,T65,T65,Greg Owen,90,65
102,T65,T65,Carl Pettersson,92,65
103,T65,T65,Ian Poulter,57,65
104,T65,T65,Dicky Pride,62,65
105,T65,T65,Chez Reavie,83,65
106,T65,T65,Patrick Reed,38,65
107,T65,T65,Kyle Reifers,86,65
108,T65,T65,Rory Sabbatini,84,65
109,T65,T65,Kevin Stadler,85,65
110,T65,T65,Kevin Streelman,89,65
111,T65,T65,Daniel Summerhays,81,65
112,T65,T65,Vaughn Taylor,81,65
113,T65,T65,Michael Thompson,80,65
114,T65,T65,Jhonattan Vegas,77,65
115,T65,T65,Bubba Watson,68,65
116,T65,T65,Charlie Wi,86,65
117,T65,T65,Y.E. Yang,64,65
118,T119,T119,Stephen Ames,54,66
119,T119,T119,Woody Austin,19,66
120,T119,T119,Aaron Baddeley,73,66
121,T119,T119,Sangmoon Bae,81,66
122,T119,T119,Cameron Beckman,81,66
123,T119,T119,Matt Bettencourt,80,66
124,T119,T119,Kris Blanks,65,66
125,T119,T119,Steven Bowditch,45,66
126,T119,T119,Jonathan Byrd,69,66
127,T119,T119,Patrick Cantlay,36,66
128,T119,T119,Bud Cauley,99,66
129,T119,T119,K.J. Choi,71,66
130,T119,T119,Gary Christian,91,66
131,T119,T119,Victor Ciesielski,2,66
132,T119,T119,Gavin Coles,72,66
133,T119,T119,Erik Compton,81,66
134,T119,T119,Ben Curtis,62,66
135,T119,T119,John Daly,50,66
136,T119,T119,Marco Dawson,60,66
137,T119,T119,Jason Day,57,66
138,T119,T119,Chris DiMarco,83,66
139,T119,T119,Luke Donald,63,66
140,T119,T119,James Driscoll,83,66
141,T119,T119,Matt Every,80,66
142,T119,T119,Rickie Fowler,84,66
143,T119,T119,Harrison Frazar,56,66
144,T119,T119,Tommy Gainey,98,66
145,T119,T119,Sergio Garcia,57,66
146,T119,T119,Jason Gore,17,66
147,T119,T119,Charles Howell III,98,66
148,T119,T119,Billy Hurley III,70,66
149,T119,T119,Ryuji Imada,78,66
150,T119,T119,Trevor Immelman,76,66
151,T119,T119,Freddie Jacobson,61,66
152,T119,T119,Matt Jones,53,66
153,T119,T119,Robert Karlsson,54,66
154,T119,T119,Jerry Kelly,84,66
155,T119,T119,Kevin Kisner,69,66
156,T119,T119,Colt Knost,79,66
157,T119,T119,Doug LaBelle II,4,66
158,T119,T119,Martin Laird,77,66
159,T119,T119,Derek Lamely,64,66
160,T119,T119,John Mallinger,74,66
161,T119,T119,Rocco Mediate,70,66
162,T119,T119,Shaun Micheel,36,66
163,T119,T119,Bryce Molder,83,66
164,T119,T119,Ryan Moore,89,66
165,T119,T119,Garth Mulroy,59,66
166,T119,T119,Seung-Yul Noh,105,66
167,T119,T119,Sean O'Hair,84,66
168,T119,T119,Joe Ogilvie,47,66
169,T119,T119,Louis Oosthuizen,65,66
170,T119,T119,Hennie Otto,4,66
171,T119,T119,Pat Perez,81,66
172,T119,T119,Kenny Perry,18,66
173,T119,T119,Justin Rose,69,66
174,T119,T119,Patrick Sheehan,58,66
175,T119,T119,Henrik Stenson,51,66
176,T119,T119,Chris Stroud,86,66
177,T119,T119,Roland Thatcher,55,66
178,T119,T119,Brendon Todd,78,66
179,T119,T119,Johnson Wagner,88,66
180,T119,T119,Duffy Waldorf,37,66
181,T119,T119,Boo Weekley,74,66
182,T119,T119,Willie Wood,4,66
183,T119,T119,Gary Woodland,70,66
184,T185,T185,Mark Anderson,75,67
185,T185,T185,Arjun Atwal,79,67
186,T185,T185,Eric Axley,8,67
187,T185,T185,Michael Bradley,63,67
188,T185,T185,Stewart Cink,71,67
189,T185,T185,Tim Clark,60,67
190,T185,T185,Chris Couch,61,67
191,T185,T185,Fred Couples,14,67
192,T185,T185,Scott Dunlap,57,67
193,T185,T185,Joe Durant,40,67
194,T185,T185,Simon Dyson,22,67
195,T185,T185,Ernie Els,80,67
196,T185,T185,Tadd Fujikawa,4,67
197,T185,T185,Stephen Gangluff,57,67
198,T185,T185,Retief Goosen,39,67
199,T185,T185,Emiliano Grillo,4,67
200,T185,T185,Luke Guthrie,14,67
201,T185,T185,Ryo Ishikawa,54,67
202,T185,T185,Miguel Angel Jiménez,21,67
203,T185,T185,Brandt Jobe,57,67
204,T185,T185,Dustin Johnson,70,67
205,T185,T185,Sung Kang,75,67
206,T185,T185,K.T. Kim,31,67
207,T185,T185,Bill Lunde,83,67
208,T185,T185,Jarrod Lyle,26,67
209,T185,T185,Will MacKenzie,18,67
210,T185,T185,Billy Mayfair,90,67
211,T185,T185,Matt McQuillan,27,67
212,T185,T185,John Merrick,83,67
213,T185,T185,Dustin Morris,4,67
214,T185,T185,Nick O'Hern,78,67
215,T185,T185,Corey Pavin,8,67
216,T185,T185,Tom Pernice Jr.,62,67
217,T185,T185,Brett Quigley,4,67
218,T185,T185,Fran Quinn,12,67
219,T185,T185,Chris Riley,43,67
220,T185,T185,Alexandre Rocha,62,67
221,T185,T185,Patrick Rodgers,4,67
222,T185,T185,Heath Slocum,93,67
223,T185,T185,Steve Stricker,73,67
224,T185,T185,Kyle Thompson,51,67
225,T185,T185,Camilo Villegas,79,67
226,T185,T185,Steve Wheatcroft,56,67
227,T185,T185,Garrett Willis,43,67
228,T185,T185,Casey Wittenberg,4,67
229,T230,T230,Thomas Aiken,12,68
230,T230,T230,Robert Allenby,76,68
231,T230,T230,Rich Beem,28,68
232,T230,T230,Thomas Bjørn,29,68
233,T230,T230,Mark Brooks,9,68
234,T230,T230,Bart Bryant,15,68
235,T230,T230,Paul Casey,20,68
236,T230,T230,Darren Clarke,17,68
237,T230,T230,Jamie Donaldson,16,68
238,T230,T230,Marcus Fraser,10,68
239,T230,T230,Fred Funk,12,68
240,T230,T230,Paul Goydos,16,68
241,T230,T230,Chesson Hadley,2,68
242,T230,T230,Todd Hamilton,28,68
243,T230,T230,Hunter Hamrick,16,68
244,T230,T230,Anders Hansen,18,68
245,T230,T230,Peter Hanson,40,68
246,T230,T230,J.J. Henry,93,68
247,T230,T230,Jim Herman,6,68
248,T230,T230,Kent Jones,19,68
249,T230,T230,Skip Kendall,18,68
250,T230,T230,J.J. Killeen,101,68
251,T230,T230,Jason Kokrak,79,68
252,T230,T230,David Lynn,4,68
253,T230,T230,Rory McIlroy,60,68
254,T230,T230,Joey McLister,2,68
255,T230,T230,Zack Miller,32,68
256,T230,T230,James Morrison,4,68
257,T230,T230,Toshinori Muto,10,68
258,T230,T230,Carl Paulson,7,68
259,T230,T230,John Peterson,28,68
260,T230,T230,Jonathan Randolph,4,68
261,T230,T230,Robert Rock,16,68
262,T230,T230,Sam Saunders,9,68
263,T230,T230,Charl Schwartzel,56,68
264,T230,T230,Joey Snyder III,18,68
265,T230,T230,D.J. Trahan,73,68
266,T230,T230,Marc Turnesa,31,68
267,T230,T230,Mark Wilson,84,68
268,T269,T269,Steven Alker,4,69
269,T269,T269,Briny Baird,38,69
270,T269,T269,Matthew Baldwin,8,69
271,T269,T269,Shane Bertsch,46,69
272,T269,T269,Adilson da Silva,4,69
273,T269,T269,David Duval,41,69
274,T269,T269,Steve Elkington,3,69
275,T269,T269,Ross Fisher,8,69
276,T269,T269,Robert Gamez,23,69
277,T269,T269,Lucas Glover,41,69
278,T269,T269,Mathew Goggin,65,69
279,T269,T269,Andres Gonzales,4,69
280,T269,T269,Mathias Grönberg,4,69
281,T269,T269,Justin Hicks,6,69
282,T269,T269,Randall Hutchison,4,69
283,T269,T269,John Inman,4,69
284,T269,T269,Thongchai Jaidee,7,69
285,T269,T269,Lee Janzen,40,69
286,T269,T269,Martin Kaymer,27,69
287,T269,T269,Anthony Kim,20,69
288,T269,T269,Hank Kuehne,28,69
289,T269,T269,Neal Lancaster,20,69
290,T269,T269,Steve LeBrun,4,69
291,T269,T269,Joost Luiten,12,69
292,T269,T269,Daniel Miernicki,4,69
293,T269,T269,Alex Noren,14,69
294,T269,T269,Thorbjørn Olesen,8,69
295,T269,T269,Jesper Parnevik,8,69
296,T269,T269,Michael Putnam,8,69
297,T269,T269,Zack Reeves,2,69
298,T269,T269,Andres Romero,68,69
299,T269,T269,Jordan Spieth,16,69
300,T269,T269,Paul Stankowski,25,69
301,T269,T269,Kevin Sutherland,13,69
302,T269,T269,Derek Tolan,4,69
303,T269,T269,Kirk Triplett,8,69
304,T269,T269,Chris Wilson,2,69
305,T306,T306,Alex Aragon,3,70
306,T306,T306,Notah Begay III,11,70
307,T306,T306,Guy Boros,8,70
308,T306,T306,George Coetzee,7,70
309,T306,T306,Greg Doherty,2,70
310,T306,T306,Gonzalo Fernandez-Castaño,23,70
311,T306,T306,Tetsuji Hiratsuka,4,70
312,T306,T306,Michael Hoey,7,70
313,T306,T306,Morgan Hoffmann,4,70
314,T306,T306,Beau Hossler,7,70
315,T306,T306,Simon Khan,4,70
316,T306,T306,Ben Kohles,4,70
317,T306,T306,Scott Langley,15,70
318,T306,T306,Pablo Larrazabal,10,70
319,T306,T306,Peter Lonard,10,70
320,T306,T306,Matt Marshall,2,70
321,T306,T306,Mike Miles,3,70
322,T306,T306,José María Olazábal,14,70
323,T306,T306,Jae-bum Park,4,70
324,T306,T306,Alistair Presnell,4,70
325,T306,T306,Cory Renfrew,2,70
326,T306,T306,José de Jesús Rodríguez,4,70
327,T306,T306,David Sanchez,2,70
328,T306,T306,Marcel Siem,10,70
329,T306,T306,Jeev Milkha Singh,10,70
330,T306,T306,Lee Slattery,10,70
331,T306,T306,Shawn Stefani,4,70
332,T306,T306,Richard Sterne,4,70
333,T306,T306,Tadahiro Takayama,11,70
334,T306,T306,Nicholas Thompson,6,70
335,T306,T306,Aaron Townsend,2,70
336,T306,T306,Bernd Wiesberger,6,70
337,T306,T306,Dean Wilson,8,70
338,T339,T339,Michael Allen,10,71
339,T339,T339,Warren Bennett,4,71
340,T339,T339,Chris Black,2,71
341,T339,T339,Mark Calcavecchia,8,71
342,T339,T339,Michael Carbone,2,71
343,T339,T339,Nick Cullen,2,71
344,T339,T339,Jeff Curl,10,71
345,T339,T339,Robert Damron,18,71
346,T339,T339,Glen Day,10,71
347,T339,T339,Rafael Echenique,4,71
348,T339,T339,Steve Flesch,25,71
349,T339,T339,Yoshinori Fujimoto,8,71
350,T339,T339,Mackenzie Hughes,2,71
351,T339,T339,Richard Johnson,20,71
352,T339,T339,Jbe' Kruger,6,71
353,T339,T339,Morten Orum Madsen,2,71
354,T339,T339,Nick Mason,2,71
355,T339,T339,Hideki Matsuyama,6,71
356,T339,T339,Blaine McCallister,2,71
357,T339,T339,Scott McCarron,14,71
358,T339,T339,Jordan Mitchell,2,71
359,T339,T339,Jesse Mueller,4,71
360,T339,T339,Matthew NeSmith,2,71
361,T339,T339,Arron Oberholser,4,71
362,T339,T339,Juvic Pagunsan,8,71
363,T339,T339,Jeff Quinney,4,71
364,T339,T339,Alvaro Quiros,21,71
365,T339,T339,Darron Stiles,4,71
366,T339,T339,Omar Uresti,13,71
367,T339,T339,Aaron Watkins,6,71
368,T339,T339,Tom Watson,10,71
369,T339,T339,Mike Weir,29,71
370,T339,T339,Brett Wetterich,21,71
371,T339,T339,Dale Whitnell,4,71
372,T339,T339,Eugene Wong,2,71
373,T374,T374,Craig Barlow,18,72
374,T374,T374,Oliver Bekker,4,72
375,T374,T374,Alejandro Cañizares,8,72
376,T374,T374,Albin Choi,4,72
377,T374,T374,Derek Ernst,4,72
378,T374,T374,Keith Fergus,3,72
379,T374,T374,Grégory Havret,2,72
380,T374,T374,Jay Hwang,2,72
381,T374,T374,Paul Imondi,2,72
382,T374,T374,Raphael Jacquelin,6,72
383,T374,T374,Brendan Jones,8,72
384,T374,T374,Anirban Lahiri,4,72
385,T374,T374,Tom Lehman,6,72
386,T374,T374,Mitch Lowe,7,72
387,T374,T374,Bryden MacPherson,8,72
388,T374,T374,Robert McClellan,2,72
389,T374,T374,Alan Morin,4,72
390,T374,T374,Greg Norman,4,72
391,T374,T374,Steven O'Hara,2,72
392,T374,T374,Brian Ricketts,2,72
393,T374,T374,Pierre-Henri Soero,2,72
394,T374,T374,Steven Tiley,2,72
395,T374,T374,Scott Verplank,18,72
396,T374,T374,Tim Weinhart,4,72
397,T398,T398,Fulton Allem,6,73
398,T398,T398,Rob Couture,2,73
399,T398,T398,Nick Flanagan,2,73
400,T398,T398,Hiroyuki Fujita,8,73
401,T398,T398,"Jim Gallagher, Jr.",2,73
402,T398,T398,Maximiliano Godoy,2,73
403,T398,T398,Matt Hill,6,73
404,T398,T398,David Hutsell,12,73
405,T398,T398,Steve Jones,6,73
406,T398,T398,Erick Justesen,2,73
407,T398,T398,Barry Lane,2,73
408,T398,T398,Alejandro Munoz,2,73
409,T398,T398,Rod Perry,4,73
410,T398,T398,Richie Ramsay,2,73
411,T398,T398,Tyler Rody,2,73
412,T398,T398,Gene Sauers,6,73
413,T398,T398,Miguel Tabuena,2,73
414,T398,T398,Danny Willett,4,73
415,T398,T398,Chase Wright,4,73
416,T417,T417,Grégory Bourdy,2,74
417,T417,T417,Olin Browne,2,74
418,T417,T417,Michael Campbell,2,74
419,T417,T417,Andrew Georgiou,2,74
420,T417,T417,James Hazen,2,74
421,T417,T417,Steve Lamontagne,2,74
422,T417,T417,Tom Lewis,6,74
423,T417,T417,Sandy Lyle,4,74
424,T417,T417,Matteo Manassero,8,74
425,T417,T417,Shigeki Maruyama,2,74
426,T417,T417,Parker McLachlin,6,74
427,T417,T417,Edoardo Molinari,4,74
428,T417,T417,Christopher Ross,2,74
429,T417,T417,Chris Smith,6,74
430,T417,T417,Marc Warren,4,74
431,T432,T432,Álvaro José Arizabaleta,2,75
432,T432,T432,Bryan Bigley,2,75
433,T432,T432,Joseph Bramlett,4,75
434,T432,T432,Brian Cairns,2,75
435,T432,T432,Paul Claxton,2,75
436,T432,T432,Stuart Deane,2,75
437,T432,T432,Alan Dunbar,2,75
438,T432,T432,Armando Favela,2,75
439,T432,T432,Robin Freeman,2,75
440,T432,T432,Matthew Giles,2,75
441,T432,T432,Ashley Hall,2,75
442,T432,T432,J.P. Hayes,2,75
443,T432,T432,Brad Kennedy,2,75
444,T432,T432,Søren Kjeldsen,2,75
445,T432,T432,Prayad Marksaeng,2,75
446,T432,T432,Andy Matthews,2,75
447,T432,T432,Brian McCann,2,75
448,T432,T432,Spike McRoy,2,75
449,T432,T432,Jon Mills,4,75
450,T432,T432,William Osborne,2,75
451,T432,T432,Cody Slover,2,75
452,T432,T432,Russell Surber,2,75
453,T432,T432,Toru Taniguchi,10,75
454,T432,T432,Diego Velásquez,3,75
455,T456,T456,Brian Bateman,8,76
456,T456,T456,Jim Carter,4,76
457,T456,T456,Ben Crenshaw,2,76
458,T456,T456,Dennis Downs,2,76
459,T456,T456,Brad Faxon,2,76
460,T456,T456,Mark Hensby,4,76
461,T456,T456,Kelly Mitchum,2,76
462,T456,T456,Larry Mize,2,76
463,T456,T456,Sam Osborne,2,76
464,T456,T456,Elliot Saltman,2,76
465,T456,T456,Mike Small,2,76
466,T456,T456,Sam Walker,2,76
467,T468,T468,Mike Heinen,2,77
468,T468,T468,Kodai Ichihara,2,77
469,T468,T468,Justin Itzen,2,77
470,T468,T468,Brooks Koepka,2,77
471,T468,T468,Peter Lawrie,2,77
472,T468,T468,D.H. Lee,2,77
473,T468,T468,Mardan Mamat,1,77
474,T468,T468,Scott Pinckney,2,77
475,T468,T468,Anthony Price,2,77
476,T468,T468,Bob Sowards,2,77
477,T468,T468,Miguel Suarez,2,77
478,T468,T468,Grant Veenstra,2,77
479,T468,T468,Ian Woosnam,2,77
480,T481,T481,Paul Broadhurst,2,78
481,T481,T481,Roger Chapman,2,78
482,T481,T481,Joaquin Estevez,2,78
483,T481,T481,Audie Johnson,2,78
484,T481,T481,Bio Kim,2,78
485,T481,T481,Jake Narro,2,78
486,T481,T481,Óscar Serna,2,78
487,T481,T481,Nick Sherwood,2,78
488,T489,T489,Richard Finch,2,79
489,T489,T489,Michael Frye,2,79
490,T489,T489,Austin Graham,2,79
491,T489,T489,Chris Kaufman,2,79
492,T489,T489,Andy Zhang,2,79
493,T494,T494,James Hahn,2,80
494,T494,T494,Bo Hoag,4,80
495,T494,T494,Cole Howard,2,80
496,T494,T494,Marty Jertson,2,80
497,T494,T494,Darrell Kestner,2,80
498,T494,T494,Bernhard Langer,2,80
499,T500,T500,Randal Lewis,2,81
500,T500,T500,Corbin Mills,4,81
501,T500,T500,Craig Stadler,2,81
502,T503,T503,Lonny Alexander,4,82
503,T503,T503,Todd Camplin,2,82
504,T503,T503,Mark McCormick,2,82
505,T506,T506,Juan Campusano,2,83
506,T506,T506,Ian Keenan,2,83
507,T506,T506,Manuel Trappel,2,83
508,509,509,Brian Gaffney,4,85
509,510,510,Bill Murchison III,2,86
510,511,511,Doug Wade,2,93
