,Tenth_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_3_Scoring_Average_AVG,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Robert Garrigus,64.5,129,2
1,2,2,Brian Davis,65.0,65,1
2,T3,T3,William McGirt,66.0,132,2
3,T3,T3,Boo Weekley,66.0,66,1
4,T5,T5,Jonas Blixt,66.5,133,2
5,T5,T5,Brandt Jobe,66.5,133,2
6,T5,T5,Mark Wilson,66.5,133,2
7,T8,T8,Jeff Maggert,67.0,67,1
8,T8,T8,David Mathis,67.0,201,3
9,T8,T8,Tiger Woods,67.0,67,1
10,11,11,Garth Mulroy,67.5,135,2
11,T12,T12,Blake Adams,68.0,136,2
12,T12,T12,Jason Bohn,68.0,204,3
13,T12,T12,Daniel Chopra,68.0,68,1
14,T12,T12,Stewart Cink,68.0,68,1
15,T12,T12,Bob Estes,68.0,204,3
16,T12,T12,Steve Stricker,68.0,68,1
17,T12,T12,Camilo Villegas,68.0,68,1
18,T19,T19,Scott Dunlap,68.33,205,3
19,T19,T19,Jason Kokrak,68.33,205,3
20,T21,T21,Charles Howell III,68.5,137,2
21,T21,T21,John Huh,68.5,137,2
22,T21,T21,Derek Lamely,68.5,137,2
23,T21,T21,Tom Pernice Jr.,68.5,274,4
24,T21,T21,Carl Pettersson,68.5,137,2
25,T21,T21,D.A. Points,68.5,137,2
26,T21,T21,John Rollins,68.5,137,2
27,T21,T21,Roland Thatcher,68.5,137,2
28,29,29,Bryce Molder,68.75,275,4
29,T30,T30,Aaron Baddeley,69.0,69,1
30,T30,T30,Ben Curtis,69.0,69,1
31,T30,T30,Ken Duke,69.0,69,1
32,T30,T30,Harris English,69.0,207,3
33,T30,T30,Billy Horschel,69.0,138,2
34,T30,T30,Sung Kang,69.0,69,1
35,T30,T30,John Mallinger,69.0,207,3
36,T30,T30,Ryan Moore,69.0,69,1
37,T30,T30,Sean O'Hair,69.0,276,4
38,T30,T30,Jeff Overton,69.0,69,1
39,T30,T30,Adam Scott,69.0,69,1
40,T30,T30,Johnson Wagner,69.0,207,3
41,T30,T30,Y.E. Yang,69.0,138,2
42,T43,T43,Stuart Appleby,69.5,278,4
43,T43,T43,Jason Day,69.5,139,2
44,T43,T43,Dustin Johnson,69.5,139,2
45,T43,T43,Matt Kuchar,69.5,139,2
46,T43,T43,Marc Leishman,69.5,139,2
47,T43,T43,Ryan Palmer,69.5,139,2
48,T43,T43,Vijay Singh,69.5,139,2
49,T43,T43,Scott Stallings,69.5,139,2
50,T43,T43,Kevin Streelman,69.5,139,2
51,T43,T43,Cameron Tringale,69.5,278,4
52,T43,T43,Jimmy Walker,69.5,139,2
