,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
75,T72,T72,Tommy Biershenk,73.0,146,2
76,T72,T72,Kris Blanks,73.0,73,1
77,T72,T72,Graham DeLaet,73.0,146,2
78,T72,T72,Chris DiMarco,73.0,146,2
79,T72,T72,Jason Dufner,73.0,73,1
80,T72,T72,Billy Mayfair,73.0,146,2
81,T72,T72,Kevin Na,73.0,146,2
82,T72,T72,Pat Perez,73.0,73,1
83,T72,T72,Lee Westwood,73.0,73,1
84,T85,T85,Ken Duke,73.5,147,2
85,T85,T85,Bobby Gates,73.5,147,2
86,T85,T85,Ryo Ishikawa,73.5,147,2
87,T85,T85,Colt Knost,73.5,147,2
88,T85,T85,John Mallinger,73.5,147,2
89,90,90,Marco Dawson,73.67,221,3
90,T91,T91,Sangmoon Bae,74.0,74,1
91,T91,T91,Matt Bettencourt,74.0,148,2
92,T91,T91,Jason Day,74.0,74,1
93,T91,T91,Bill Lunde,74.0,148,2
94,T91,T91,Nick O'Hern,74.0,148,2
95,96,96,Gary Christian,74.5,149,2
96,T97,T97,Chris Kirk,74.67,224,3
97,T97,T97,"Ted Potter, Jr.",74.67,224,3
98,99,99,Brendan Steele,74.75,299,4
99,T100,T100,Miguel Angel Carballo,75.0,75,1
100,T100,T100,Bob Estes,75.0,75,1
101,T100,T100,J.J. Killeen,75.0,150,2
102,T100,T100,Danny Lee,75.0,75,1
103,T100,T100,Ryan Moore,75.0,150,2
104,T100,T100,Rod Pampling,75.0,75,1
105,T100,T100,Kyle Reifers,75.0,75,1
106,T100,T100,Rory Sabbatini,75.0,75,1
107,T100,T100,Patrick Sheehan,75.0,150,2
108,T100,T100,Jhonattan Vegas,75.0,75,1
109,T100,T100,Y.E. Yang,75.0,75,1
110,T111,T111,Josh Teater,76.0,76,1
111,T111,T111,Camilo Villegas,76.0,76,1
112,T113,T113,Stephen Gangluff,76.5,153,2
113,T113,T113,Cameron Tringale,76.5,153,2
114,115,115,Gary Woodland,76.67,230,3
115,116,116,Billy Horschel,77.0,77,1
116,117,117,Greg Owen,78.0,78,1
117,118,118,Mathew Goggin,78.5,157,2
118,119,119,Brendon Todd,79.0,79,1
119,120,120,Matt Every,82.0,82,1
