,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
95,T93,T93,Jason Day,71.0,639,9
96,T93,T93,Brandt Jobe,71.0,497,7
97,T93,T93,Gary Woodland,71.0,710,10
98,99,99,Martin Laird,71.07,995,14
99,T100,T100,Stuart Appleby,71.08,853,12
100,T100,T100,J.B. Holmes,71.08,853,12
101,T100,T100,Russell Knox,71.08,853,12
102,T103,T103,John Rollins,71.09,782,11
103,T103,T103,Jhonattan Vegas,71.09,782,11
104,105,105,Graeme McDowell,71.13,569,8
105,T106,T106,Kevin Chappell,71.14,996,14
106,T106,T106,George McNeill,71.14,996,14
107,108,108,Michael Thompson,71.15,925,13
108,109,109,Kyle Stanley,71.17,854,12
109,110,110,Richard Lee,71.18,783,11
110,T111,T111,Troy Kelly,71.2,1068,15
111,T111,T111,Kevin Na,71.2,712,10
112,113,113,Jonas Blixt,71.22,641,9
113,114,114,Bill Lunde,71.27,784,11
114,115,115,Camilo Villegas,71.3,713,10
115,T116,T116,Sean O'Hair,71.31,927,13
116,T116,T116,Steve Wheatcroft,71.31,927,13
117,T118,T118,Mark Anderson,71.33,856,12
118,T118,T118,Phil Mickelson,71.33,856,12
119,T120,T120,Aaron Baddeley,71.36,785,11
120,T120,T120,Jonathan Byrd,71.36,785,11
121,122,122,Freddie Jacobson,71.38,571,8
122,123,123,Graham DeLaet,71.42,857,12
123,T124,T124,D.A. Points,71.46,929,13
124,T124,T124,Heath Slocum,71.46,929,13
125,126,126,Justin Leonard,71.5,858,12
126,127,127,Brian Davis,71.54,930,13
127,T128,T128,Luke Donald,71.57,501,7
128,T128,T128,Martin Flores,71.57,1002,14
129,T128,T128,Jeff Overton,71.57,1002,14
130,T128,T128,Henrik Stenson,71.57,501,7
131,132,132,Garth Mulroy,71.6,716,10
132,133,133,Rory Sabbatini,71.62,931,13
133,134,134,Sergio Garcia,71.63,573,8
134,135,135,Geoff Ogilvy,71.64,788,11
135,T136,T136,Chad Campbell,71.67,1075,15
136,T136,T136,Stephen Gangluff,71.67,860,12
137,T136,T136,Marc Leishman,71.67,860,12
138,T139,T139,Charley Hoffman,71.69,932,13
139,T139,T139,Andres Romero,71.69,932,13
140,141,141,Tommy Gainey,71.71,1219,17
141,142,142,Ángel Cabrera,71.73,789,11
142,143,143,Ryo Ishikawa,71.75,574,8
143,T144,T144,Michael Bradley,71.78,646,9
144,T144,T144,Dicky Pride,71.78,646,9
145,T146,T146,Chez Reavie,71.82,1221,17
146,T146,T146,Patrick Sheehan,71.82,790,11
147,148,148,James Driscoll,71.85,934,13
148,149,149,Y.E. Yang,71.86,503,7
149,T150,T150,Marco Dawson,71.9,719,10
150,T150,T150,Brendan Steele,71.9,719,10
151,T152,T152,Hunter Haas,71.92,935,13
152,T152,T152,"Ted Potter, Jr.",71.92,863,12
153,T152,T152,Josh Teater,71.92,935,13
154,T155,T155,J.J. Henry,71.93,1007,14
155,T155,T155,Tim Herron,71.93,1079,15
156,T157,T157,Arjun Atwal,72.0,864,12
157,T157,T157,Ricky Barnes,72.0,936,13
158,159,159,Chris DiMarco,72.08,937,13
159,160,160,Jeff Maggert,72.09,793,11
160,161,161,Chris Couch,72.11,649,9
161,162,162,Bobby Gates,72.14,1010,14
162,163,163,Ryuji Imada,72.15,938,13
163,T164,T164,Stephen Ames,72.2,361,5
164,T164,T164,K.J. Choi,72.2,722,10
165,T164,T164,Derek Lamely,72.2,722,10
166,167,167,Jerry Kelly,72.27,795,11
167,T168,T168,Charlie Beljan,72.36,796,11
168,T168,T168,Sung Kang,72.36,1013,14
169,170,170,Brian Harman,72.41,1231,17
170,171,171,Sangmoon Bae,72.43,1014,14
171,172,172,D.J. Trahan,72.45,797,11
172,173,173,Miguel Angel Carballo,72.47,1087,15
173,T174,T174,Edward Loar,72.58,871,12
174,T174,T174,David Mathis,72.58,871,12
175,T176,T176,Robert Allenby,72.6,1089,15
176,T176,T176,Brendon Todd,72.6,1089,15
177,T176,T176,Mark Wilson,72.6,1089,15
178,179,179,Jason Kokrak,72.62,944,13
179,180,180,Matt Bettencourt,72.69,945,13
180,181,181,David Toms,72.8,728,10
181,182,182,Scott Brown,72.85,947,13
182,183,183,Tom Pernice Jr.,72.9,729,10
183,184,184,Jason Bohn,72.91,802,11
184,T185,T185,Scott Dunlap,73.0,657,9
185,T185,T185,Trevor Immelman,73.0,730,10
186,187,187,Kris Blanks,73.18,805,11
187,188,188,Kyle Thompson,73.29,1026,14
188,T189,T189,Tommy Biershenk,74.0,962,13
189,T189,T189,Billy Hurley III,74.0,962,13
190,191,191,Daniel Chopra,74.25,594,8
