,11-25_Final_Round_Performance_RANK THIS WEEK,11-25_Final_Round_Performance_RANK LAST WEEK,11-25_Final_Round_Performance_PLAYER NAME,11-25_Final_Round_Performance_EVENTS,11-25_Final_Round_Performance_% TIMES IMPROVED,11-25_Final_Round_Performance_# OF TIMES IMPROVED
0,T1,T1,Matt Bettencourt,31,100.0,2.0
1,T1,T1,Michael Bradley,23,100.0,1.0
2,T1,T1,Scott Brown,24,100.0,2.0
3,T1,T1,Will Claxton,28,100.0,2.0
4,T1,T1,Jason Day,17,100.0,3.0
5,T1,T1,Luke Donald,17,100.0,3.0
6,T1,T1,Jim Furyk,24,100.0,7.0
7,T1,T1,J.J. Henry,28,100.0,1.0
8,T1,T1,John Huh,28,100.0,3.0
9,T1,T1,Jason Kokrak,27,100.0,1.0
10,T1,T1,John Merrick,26,100.0,2.0
11,T1,T1,Bryce Molder,25,100.0,4.0
12,T1,T1,Rod Pampling,26,100.0,1.0
13,T1,T1,Charl Schwartzel,16,100.0,1.0
14,T1,T1,Brendan Steele,24,100.0,3.0
15,T1,T1,Henrik Stenson,15,100.0,2.0
16,T1,T1,Steve Stricker,19,100.0,4.0
17,T1,T1,Michael Thompson,25,100.0,5.0
18,T1,T1,David Toms,19,100.0,4.0
19,T1,T1,D.J. Trahan,27,100.0,1.0
20,T1,T1,Boo Weekley,25,100.0,1.0
21,22,22,Bubba Watson,19,85.7,6.0
22,23,23,Bo Van Pelt,24,83.3,5.0
23,T24,T24,Blake Adams,32,80.0,4.0
24,T24,T24,Ryan Moore,24,80.0,4.0
25,T26,T26,Brian Davis,29,75.0,3.0
26,T26,T26,Robert Garrigus,26,75.0,3.0
27,T26,T26,Charley Hoffman,27,75.0,3.0
28,T29,T29,Aaron Baddeley,22,66.7,4.0
29,T29,T29,Harris English,27,66.7,4.0
30,T29,T29,Rickie Fowler,23,66.7,2.0
31,T29,T29,Brian Gay,28,66.7,2.0
32,T29,T29,Brian Harman,30,66.7,2.0
33,T29,T29,David Hearn,28,66.7,2.0
