,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
34,T35,T35,Erik Compton,69.83,419,6
35,T35,T35,Harrison Frazar,69.83,419,6
36,T35,T35,Troy Kelly,69.83,419,6
37,T38,T38,Roberto Castro,70.0,700,10
38,T38,T38,Tim Clark,70.0,210,3
39,T38,T38,Gavin Coles,70.0,490,7
40,T38,T38,Bill Haas,70.0,140,2
41,T38,T38,J.B. Holmes,70.0,420,6
42,T38,T38,Zach Johnson,70.0,140,2
43,T38,T38,Spencer Levin,70.0,350,5
44,T38,T38,Hunter Mahan,70.0,140,2
45,T38,T38,Rocco Mediate,70.0,350,5
46,T38,T38,John Merrick,70.0,420,6
47,T38,T38,Pat Perez,70.0,140,2
48,T38,T38,Adam Scott,70.0,70,1
49,T38,T38,Kyle Stanley,70.0,350,5
50,T51,T51,Robert Garrigus,70.13,561,8
51,T51,T51,Tom Gillis,70.13,561,8
52,53,53,Boo Weekley,70.14,491,7
53,T54,T54,Sangmoon Bae,70.17,421,6
54,T54,T54,Chris Stroud,70.17,421,6
55,56,56,Billy Mayfair,70.2,351,5
56,57,57,Rod Pampling,70.29,492,7
57,T58,T58,Stewart Cink,70.33,422,6
58,T58,T58,Bob Estes,70.33,422,6
59,T58,T58,Tommy Gainey,70.33,422,6
60,T58,T58,John Mallinger,70.33,422,6
61,62,62,Martin Laird,70.38,563,8
62,T63,T63,Harris English,70.4,352,5
63,T63,T63,Stephen Gangluff,70.4,352,5
64,T63,T63,Kevin Kisner,70.4,352,5
65,66,66,Russell Knox,70.43,493,7
66,67,67,Will Claxton,70.44,634,9
67,68,68,Seung-Yul Noh,70.45,775,11
68,T69,T69,Robert Karlsson,70.5,282,4
69,T69,T69,Carl Pettersson,70.5,564,8
70,T69,T69,"Ted Potter, Jr.",70.5,282,4
71,72,72,Aaron Baddeley,70.56,635,9
72,T73,T73,Brian Gay,70.6,353,5
73,T73,T73,Brandt Jobe,70.6,353,5
74,T73,T73,Kevin Na,70.6,353,5
75,T76,T76,Alexandre Rocha,70.63,565,8
76,T76,T76,Kevin Streelman,70.63,565,8
77,T78,T78,Brian Harman,70.67,212,3
78,T78,T78,Matt Jones,70.67,212,3
79,T80,T80,J.J. Killeen,70.7,707,10
80,T80,T80,D.A. Points,70.7,707,10
81,T82,T82,Kyle Reifers,70.71,495,7
82,T82,T82,Rory Sabbatini,70.71,495,7
83,T84,T84,David Mathis,70.75,283,4
84,T84,T84,Vaughn Taylor,70.75,283,4
85,86,86,Marco Dawson,70.8,354,5
86,87,87,Nick O'Hern,70.83,425,6
87,88,88,David Hearn,70.86,496,7
88,T89,T89,John Huh,70.89,638,9
89,T89,T89,Daniel Summerhays,70.89,638,9
90,T91,T91,Ricky Barnes,71.0,284,4
91,T91,T91,Keegan Bradley,71.0,71,1
92,T91,T91,Bud Cauley,71.0,71,1
93,T91,T91,Kevin Chappell,71.0,142,2
94,T91,T91,K.J. Choi,71.0,71,1
95,T91,T91,Gary Christian,71.0,284,4
96,T91,T91,Ben Curtis,71.0,568,8
97,T91,T91,Brian Davis,71.0,355,5
98,T91,T91,Ken Duke,71.0,639,9
99,T91,T91,Ryo Ishikawa,71.0,213,3
100,T91,T91,Freddie Jacobson,71.0,213,3
101,T91,T91,Dustin Johnson,71.0,71,1
102,T91,T91,Richard Lee,71.0,284,4
103,T91,T91,Bill Lunde,71.0,426,6
104,T91,T91,Louis Oosthuizen,71.0,142,2
105,T91,T91,Charl Schwartzel,71.0,71,1
106,T91,T91,Henrik Stenson,71.0,213,3
107,T91,T91,David Toms,71.0,142,2
108,T91,T91,Johnson Wagner,71.0,426,6
109,110,110,Jeff Overton,71.1,711,10
110,111,111,Matt Every,71.13,569,8
111,112,112,Matt Bettencourt,71.14,498,7
112,T113,T113,Greg Chalmers,71.17,427,6
113,T113,T113,Josh Teater,71.17,427,6
114,T115,T115,Justin Leonard,71.2,356,5
115,T115,T115,Steve Wheatcroft,71.2,356,5
116,T117,T117,Chad Campbell,71.25,570,8
117,T117,T117,Ernie Els,71.25,285,4
118,T117,T117,Derek Lamely,71.25,285,4
119,T120,T120,Charles Howell III,71.33,642,9
120,T120,T120,Garth Mulroy,71.33,428,6
121,T120,T120,Michael Thompson,71.33,428,6
122,123,123,Sean O'Hair,71.38,571,8
123,124,124,Jonathan Byrd,71.4,357,5
124,T125,T125,Miguel Angel Carballo,71.43,500,7
125,T125,T125,Bo Van Pelt,71.43,500,7
126,T125,T125,Jimmy Walker,71.43,500,7
127,128,128,George McNeill,71.45,786,11
128,T129,T129,Ben Crane,71.5,286,4
129,T129,T129,Jerry Kelly,71.5,572,8
130,T129,T129,Scott Piercy,71.5,572,8
131,T129,T129,Ian Poulter,71.5,143,2
132,T129,T129,John Rollins,71.5,286,4
133,134,134,Mark Anderson,71.63,573,8
134,T135,T135,Ángel Cabrera,71.67,215,3
135,T135,T135,Davis Love III,71.67,215,3
136,137,137,Charley Hoffman,71.69,932,13
137,T138,T138,Chris DiMarco,71.75,287,4
138,T138,T138,Trevor Immelman,71.75,287,4
139,T138,T138,Graeme McDowell,71.75,287,4
140,141,141,Patrick Sheehan,71.78,646,9
141,142,142,Hunter Haas,71.83,431,6
142,143,143,Sung Kang,71.88,575,8
143,T144,T144,Ryuji Imada,71.89,647,9
144,T144,T144,Chez Reavie,71.89,647,9
145,T146,T146,Robert Allenby,72.0,720,10
146,T146,T146,Michael Bradley,72.0,216,3
147,T146,T146,John Daly,72.0,144,2
148,T146,T146,Graham DeLaet,72.0,504,7
149,T146,T146,Marc Leishman,72.0,288,4
150,T146,T146,Heath Slocum,72.0,360,5
151,T146,T146,Scott Stallings,72.0,432,6
152,T146,T146,Brendan Steele,72.0,504,7
153,T146,T146,Camilo Villegas,72.0,216,3
154,T146,T146,Charlie Wi,72.0,576,8
155,156,156,Greg Owen,72.14,505,7
156,157,157,Bryce Molder,72.33,434,6
157,158,158,Tom Pernice Jr.,72.4,362,5
158,159,159,Jason Day,72.5,145,2
159,160,160,J.J. Henry,72.56,653,9
160,161,161,Brendon Todd,72.6,726,10
161,T162,T162,Stephen Ames,72.67,218,3
162,T162,T162,Billy Horschel,72.67,218,3
163,T162,T162,Andres Romero,72.67,436,6
164,T162,T162,Jhonattan Vegas,72.67,218,3
165,166,166,Bobby Gates,72.75,582,8
166,167,167,Scott Brown,72.78,655,9
167,168,168,James Driscoll,72.83,437,6
168,169,169,Edward Loar,72.86,510,7
169,170,170,Arjun Atwal,72.88,583,8
170,T171,T171,Charlie Beljan,73.0,365,5
171,T171,T171,Jason Bohn,73.0,438,6
172,T171,T171,Tim Herron,73.0,584,8
173,174,174,Mark Wilson,73.13,585,8
174,175,175,Scott Dunlap,73.17,439,6
175,T176,T176,Jason Kokrak,73.4,367,5
176,T176,T176,Dicky Pride,73.4,367,5
177,178,178,Kris Blanks,73.43,514,7
178,179,179,Colt Knost,73.67,221,3
179,180,180,Kyle Thompson,73.83,443,6
180,181,181,Padraig Harrington,74.0,74,1
181,182,182,Daniel Chopra,74.71,523,7
182,183,183,D.J. Trahan,74.75,299,4
183,184,184,Billy Hurley III,74.78,673,9
184,185,185,Tommy Biershenk,75.29,527,7
