,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
62,T62,T62,Pat Perez,70.33,422,6
63,64,64,Brandt Jobe,70.4,704,10
64,65,65,Martin Flores,70.45,775,11
65,T66,T66,Arjun Atwal,70.5,423,6
66,T66,T66,Keegan Bradley,70.5,705,10
67,T66,T66,K.J. Choi,70.5,564,8
68,T66,T66,Billy Hurley III,70.5,423,6
69,T66,T66,Steve Stricker,70.5,423,6
70,T66,T66,Vaughn Taylor,70.5,423,6
71,T66,T66,Boo Weekley,70.5,423,6
72,73,73,Cameron Beckman,70.55,776,11
73,74,74,Brendon de Jonge,70.56,1129,16
74,T75,T75,Freddie Jacobson,70.57,494,7
75,T75,T75,Jason Kokrak,70.57,494,7
76,77,77,Charlie Beljan,70.6,353,5
77,T78,T78,Luke Donald,70.63,565,8
78,T78,T78,John Mallinger,70.63,565,8
79,T80,T80,Charles Howell III,70.67,424,6
80,T80,T80,Jeff Maggert,70.67,424,6
81,T80,T80,Patrick Sheehan,70.67,424,6
82,T80,T80,Cameron Tringale,70.67,848,12
83,84,84,Mark Wilson,70.69,919,13
84,T85,T85,John Rollins,70.71,495,7
85,T85,T85,Justin Rose,70.71,495,7
86,87,87,Seung-Yul Noh,70.73,1061,15
87,88,88,Kyle Stanley,70.75,566,8
88,T89,T89,Ernie Els,70.8,708,10
89,T89,T89,Sung Kang,70.8,354,5
90,T89,T89,Jerry Kelly,70.8,708,10
91,92,92,Will Claxton,70.82,779,11
92,93,93,Russell Knox,70.83,425,6
93,94,94,Jason Dufner,70.86,496,7
94,95,95,Spencer Levin,70.9,709,10
95,96,96,Rickie Fowler,70.92,922,13
96,T97,T97,Brian Davis,71.0,497,7
97,T97,T97,Matt Every,71.0,355,5
98,T97,T97,Tommy Gainey,71.0,568,8
99,T97,T97,Robert Garrigus,71.0,497,7
100,T97,T97,Bobby Gates,71.0,497,7
101,T97,T97,Zach Johnson,71.0,710,10
102,T97,T97,Chris Kirk,71.0,497,7
103,T97,T97,Kevin Kisner,71.0,355,5
104,T97,T97,Richard Lee,71.0,639,9
105,T97,T97,Marc Leishman,71.0,710,10
106,T97,T97,Edward Loar,71.0,497,7
107,T97,T97,Billy Mayfair,71.0,426,6
108,T97,T97,Rory McIlroy,71.0,142,2
109,T97,T97,Kevin Na,71.0,568,8
110,T97,T97,Brandt Snedeker,71.0,497,7
111,T97,T97,Daniel Summerhays,71.0,497,7
112,T97,T97,Bo Van Pelt,71.0,355,5
113,T114,T114,Kevin Chappell,71.11,640,9
114,T114,T114,Kevin Stadler,71.11,640,9
115,T116,T116,Aaron Baddeley,71.13,569,8
116,T116,T116,Hunter Mahan,71.13,569,8
117,T118,T118,Mark Anderson,71.2,356,5
118,T118,T118,Padraig Harrington,71.2,356,5
119,T118,T118,Michael Thompson,71.2,356,5
120,T121,T121,J.J. Killeen,71.22,641,9
121,T121,T121,Geoff Ogilvy,71.22,641,9
122,T123,T123,Scott Piercy,71.25,570,8
123,T123,T123,Chez Reavie,71.25,855,12
124,T123,T123,Brendan Steele,71.25,855,12
125,126,126,Mathew Goggin,71.29,499,7
126,T127,T127,Chris Couch,71.33,642,9
127,T127,T127,Kyle Thompson,71.33,214,3
128,129,129,Graham DeLaet,71.36,785,11
129,T130,T130,Sangmoon Bae,71.43,500,7
130,T130,T130,Ben Crane,71.43,500,7
131,T132,T132,Gavin Coles,71.5,572,8
132,T132,T132,Erik Compton,71.5,429,6
133,134,134,J.B. Holmes,71.55,787,11
134,135,135,Jason Day,71.57,501,7
135,136,136,John Daly,71.6,358,5
136,137,137,Heath Slocum,71.62,931,13
137,T138,T138,Chad Campbell,71.63,573,8
138,T138,T138,Gary Christian,71.63,573,8
139,T138,T138,Camilo Villegas,71.63,573,8
140,141,141,David Hearn,71.64,1003,14
141,T142,T142,James Driscoll,71.67,645,9
142,T142,T142,Tom Gillis,71.67,430,6
143,T142,T142,John Huh,71.67,645,9
144,T142,T142,John Merrick,71.67,215,3
145,T142,T142,"Ted Potter, Jr.",71.67,430,6
146,147,147,Ken Duke,71.7,717,10
147,T148,T148,Kris Blanks,71.75,574,8
148,T148,T148,Ryuji Imada,71.75,574,8
149,150,150,J.J. Henry,71.77,933,13
150,151,151,Ryo Ishikawa,71.8,359,5
151,152,152,Charlie Wi,71.86,503,7
152,153,153,Michael Bradley,71.88,575,8
153,154,154,Ricky Barnes,71.93,1007,14
154,T155,T155,Scott Brown,72.0,432,6
155,T155,T155,Charley Hoffman,72.0,576,8
156,T155,T155,Ryan Moore,72.0,432,6
157,T155,T155,Rod Pampling,72.0,1008,14
158,T155,T155,Alexandre Rocha,72.0,432,6
159,T155,T155,David Toms,72.0,432,6
160,T155,T155,Gary Woodland,72.0,432,6
161,T162,T162,Davis Love III,72.14,505,7
162,T162,T162,Rocco Mediate,72.14,505,7
163,164,164,Matt Bettencourt,72.17,433,6
164,165,165,Robert Karlsson,72.22,650,9
165,T166,T166,Chris DiMarco,72.25,578,8
166,T166,T166,Colt Knost,72.25,578,8
167,T166,T166,Andres Romero,72.25,289,4
168,T166,T166,Steve Wheatcroft,72.25,289,4
169,T170,T170,Harrison Frazar,72.33,217,3
170,T170,T170,Danny Lee,72.33,434,6
171,172,172,George McNeill,72.36,1013,14
172,T173,T173,Tommy Biershenk,72.38,579,8
173,T173,T173,Marco Dawson,72.38,579,8
174,175,175,Hunter Haas,72.43,507,7
175,176,176,Trevor Immelman,72.5,580,8
176,177,177,Troy Matteson,72.64,799,11
177,T178,T178,Stephen Ames,72.67,218,3
178,T178,T178,Stephen Gangluff,72.67,218,3
179,T178,T178,John Senden,72.67,436,6
180,181,181,Nick O'Hern,72.89,656,9
181,182,182,Harris English,72.92,875,12
182,T183,T183,Miguel Angel Carballo,73.0,365,5
183,T183,T183,Matt Jones,73.0,219,3
184,T183,T183,Graeme McDowell,73.0,219,3
185,186,186,Bud Cauley,73.1,731,10
186,187,187,Jhonattan Vegas,73.14,512,7
187,188,188,Charl Schwartzel,73.2,366,5
188,189,189,Robert Allenby,73.25,586,8
189,190,190,Justin Leonard,74.22,668,9
190,191,191,Stewart Cink,74.8,374,5
