,Tenth_Tee_Early_Lowest_Round_RANK THIS WEEK,Tenth_Tee_Early_Lowest_Round_RANK LAST WEEK,Tenth_Tee_Early_Lowest_Round_PLAYER NAME,Tenth_Tee_Early_Lowest_Round_ROUNDS,Tenth_Tee_Early_Lowest_Round_LOW RND
96,T83,T83,Lucas Glover,41,66
97,T83,T83,Mathew Goggin,65,66
98,T83,T83,Paul Goydos,16,66
99,T83,T83,David Hearn,95,66
100,T83,T83,Freddie Jacobson,61,66
101,T83,T83,Lee Janzen,40,66
102,T83,T83,Richard Johnson,20,66
103,T83,T83,Dustin Johnson,70,66
104,T83,T83,Jerry Kelly,84,66
105,T83,T83,Troy Kelly,68,66
106,T83,T83,J.J. Killeen,101,66
107,T83,T83,Colt Knost,79,66
108,T83,T83,Jason Kokrak,79,66
109,T83,T83,Richard Lee,71,66
110,T83,T83,Marc Leishman,84,66
111,T83,T83,Spencer Levin,81,66
112,T83,T83,Edward Loar,59,66
113,T83,T83,Steve Lowery,4,66
114,T83,T83,Bill Lunde,83,66
115,T83,T83,Jarrod Lyle,26,66
116,T83,T83,Zack Miller,32,66
117,T83,T83,Garth Mulroy,59,66
118,T83,T83,Kevin Na,80,66
119,T83,T83,Seung-Yul Noh,105,66
120,T83,T83,Jeff Overton,101,66
121,T83,T83,Ryan Palmer,81,66
122,T83,T83,Rod Pampling,88,66
123,T83,T83,Tom Pernice Jr.,62,66
124,T83,T83,Kenny Perry,18,66
125,T83,T83,Dicky Pride,62,66
126,T83,T83,Adam Scott,59,66
127,T83,T83,Vijay Singh,99,66
128,T83,T83,Joey Snyder III,18,66
129,T83,T83,Brendan Steele,77,66
130,T83,T83,Steve Stricker,73,66
131,T83,T83,Vaughn Taylor,81,66
132,T83,T83,Justin Thomas,4,66
133,T83,T83,Marc Turnesa,31,66
134,T83,T83,Johnson Wagner,88,66
135,T83,T83,Boo Weekley,74,66
136,T83,T83,Mark Wilson,84,66
137,T83,T83,Gary Woodland,70,66
138,T139,T139,Robert Allenby,76,67
139,T139,T139,Stephen Ames,54,67
140,T139,T139,Briny Baird,38,67
141,T139,T139,Ricky Barnes,92,67
142,T139,T139,Matt Bettencourt,80,67
143,T139,T139,Steven Bowditch,45,67
144,T139,T139,Keegan Bradley,90,67
145,T139,T139,Scott Brown,65,67
146,T139,T139,Patrick Cantlay,36,67
147,T139,T139,Kevin Chappell,91,67
148,T139,T139,Stewart Cink,71,67
149,T139,T139,Tim Clark,60,67
150,T139,T139,Erik Compton,81,67
151,T139,T139,Ben Curtis,62,67
152,T139,T139,Marco Dawson,60,67
153,T139,T139,Joe Durant,40,67
154,T139,T139,Stephen Gangluff,57,67
155,T139,T139,Brian Gay,91,67
156,T139,T139,Todd Hamilton,28,67
157,T139,T139,Charley Hoffman,88,67
158,T139,T139,Charles Howell III,98,67
159,T139,T139,Billy Hurley III,70,67
160,T139,T139,Ryuji Imada,78,67
161,T139,T139,Trevor Immelman,76,67
162,T139,T139,Ryo Ishikawa,54,67
163,T139,T139,Robert Karlsson,54,67
164,T139,T139,Chris Kirk,93,67
165,T139,T139,Danny Lee,74,67
166,T139,T139,Justin Leonard,79,67
167,T139,T139,Troy Matteson,100,67
168,T139,T139,Graeme McDowell,55,67
169,T139,T139,George McNeill,85,67
170,T139,T139,Rocco Mediate,70,67
171,T139,T139,Bryce Molder,83,67
172,T139,T139,Sean O'Hair,84,67
173,T139,T139,Nick O'Hern,78,67
174,T139,T139,Joe Ogilvie,47,67
175,T139,T139,Geoff Ogilvy,73,67
176,T139,T139,José María Olazábal,14,67
177,T139,T139,Tim Petrovic,46,67
178,T139,T139,Ian Poulter,57,67
179,T139,T139,Jonathan Randolph,4,67
180,T139,T139,Chris Riley,43,67
181,T139,T139,Alexandre Rocha,62,67
182,T139,T139,Heath Slocum,93,67
183,T139,T139,Scott Stallings,78,67
184,T139,T139,Kyle Stanley,86,67
185,T139,T139,Chris Stroud,86,67
186,T139,T139,Roland Thatcher,55,67
187,T139,T139,Kyle Thompson,51,67
188,T139,T139,Brendon Todd,78,67
189,T139,T139,Peter Tomasulo,10,67
190,T139,T139,D.J. Trahan,73,67
191,T139,T139,Jhonattan Vegas,77,67
192,T139,T139,Willie Wood,4,67
193,T139,T139,Y.E. Yang,64,67
194,T195,T195,Rich Beem,28,68
195,T195,T195,Shane Bertsch,46,68
196,T195,T195,Thomas Bjørn,29,68
197,T195,T195,Chad Campbell,84,68
198,T195,T195,Alex Cejka,37,68
199,T195,T195,Greg Chalmers,88,68
200,T195,T195,Albin Choi,4,68
201,T195,T195,Daniel Chopra,55,68
202,T195,T195,Nicolas Colsaerts,31,68
203,T195,T195,John Daly,50,68
204,T195,T195,Hunter Haas,69,68
205,T195,T195,Padraig Harrington,67,68
206,T195,T195,J.B. Holmes,90,68
207,T195,T195,Randall Hutchison,4,68
208,T195,T195,Kent Jones,19,68
209,T195,T195,Sung Kang,75,68
210,T195,T195,Martin Laird,77,68
211,T195,T195,Derek Lamely,64,68
212,T195,T195,Neal Lancaster,20,68
213,T195,T195,Jamie Lovemark,44,68
214,T195,T195,Joost Luiten,12,68
215,T195,T195,Steve Marino,16,68
216,T195,T195,Len Mattiace,4,68
217,T195,T195,Matt McQuillan,27,68
218,T195,T195,John Merrick,83,68
219,T195,T195,Jeff Quinney,4,68
220,T195,T195,Chez Reavie,83,68
221,T195,T195,Rory Sabbatini,84,68
222,T195,T195,Patrick Sheehan,58,68
223,T195,T195,Kevin Stadler,85,68
224,T195,T195,Kevin Streelman,89,68
225,T195,T195,Daniel Summerhays,81,68
226,T195,T195,Michael Thompson,80,68
227,T195,T195,Cameron Tringale,88,68
228,T195,T195,Duffy Waldorf,37,68
229,T195,T195,Lee Westwood,60,68
230,T195,T195,Charlie Wi,86,68
231,T195,T195,Chase Wright,4,68
232,T233,T233,Thomas Aiken,12,69
233,T233,T233,Mark Anderson,75,69
234,T233,T233,Aaron Baddeley,73,69
235,T233,T233,Mark Brooks,9,69
236,T233,T233,Bart Bryant,15,69
237,T233,T233,Miguel Angel Carballo,73,69
238,T233,T233,David Duval,41,69
239,T233,T233,Derek Ernst,4,69
240,T233,T233,Keith Fergus,3,69
241,T233,T233,Jason Gore,17,69
242,T233,T233,Peter Hanson,40,69
243,T233,T233,Skip Kendall,18,69
244,T233,T233,Anthony Kim,20,69
245,T233,T233,José Manuel Lara,2,69
246,T233,T233,David Markle,2,69
247,T233,T233,Parker McLachlin,6,69
248,T233,T233,Shaun Micheel,36,69
249,T233,T233,Thorbjørn Olesen,8,69
250,T233,T233,Nick Price,1,69
251,T233,T233,Chad Proehl,2,69
252,T233,T233,Alvaro Quiros,21,69
253,T233,T233,Esteban Toledo,4,69
254,T233,T233,Kevin Tway,5,69
255,T233,T233,Garrett Willis,43,69
256,T257,T257,Jonathan Byrd,69,70
257,T257,T257,Paul Casey,20,70
258,T257,T257,Steve Flesch,25,70
259,T257,T257,Harrison Frazar,56,70
260,T257,T257,Branden Grace,22,70
261,T257,T257,Hunter Hamrick,16,70
262,T257,T257,Dudley Hart,3,70
263,T257,T257,Matt Hill,6,70
264,T257,T257,Hank Kuehne,28,70
265,T257,T257,Scott Langley,15,70
266,T257,T257,Bryden MacPherson,8,70
267,T257,T257,Francesco Molinari,28,70
268,T257,T257,Wilfredo Morales,2,70
269,T257,T257,Arron Oberholser,4,70
270,T257,T257,Jesper Parnevik,8,70
271,T257,T257,Corey Pavin,8,70
272,T257,T257,John Peterson,28,70
273,T257,T257,Gene Sauers,6,70
274,T257,T257,Jordan Spieth,16,70
275,T257,T257,Paul Stankowski,25,70
276,T257,T257,Kevin Sutherland,13,70
277,T257,T257,Bo Van Pelt,84,70
278,T257,T257,Scott Verplank,18,70
279,T257,T257,Tom Watson,10,70
280,T257,T257,Mike Weir,29,70
281,T257,T257,Steve Wheatcroft,56,70
282,T283,T283,Eric Axley,8,71
283,T283,T283,Craig Barlow,18,71
284,T283,T283,Rafa Cabrera Bello,17,71
285,T283,T283,Jim Carter,4,71
286,T283,T283,Fred Couples,14,71
287,T283,T283,Robert Damron,18,71
288,T283,T283,Gonzalo Fernandez-Castaño,23,71
289,T283,T283,Robert Gamez,23,71
290,T283,T283,Beau Hossler,7,71
291,T283,T283,David Hutsell,12,71
292,T283,T283,Steve Jones,6,71
293,T283,T283,Kelly Kraft,26,71
294,T283,T283,Will MacKenzie,18,71
295,T283,T283,Matteo Manassero,8,71
296,T283,T283,Jon McLean,2,71
297,T283,T283,Dustin Morris,4,71
298,T283,T283,Savio Nazareth,2,71
299,T283,T283,Marcel Siem,10,71
300,T283,T283,Shawn Stefani,4,71
301,T283,T283,Kirk Triplett,8,71
302,T283,T283,Dean Wilson,8,71
303,T304,T304,Lonny Alexander,4,72
304,T304,T304,Woody Austin,19,72
305,T304,T304,Brian Bateman,8,72
306,T304,T304,Notah Begay III,11,72
307,T304,T304,Michael Gligic,2,72
308,T304,T304,Andres Gonzales,4,72
309,T304,T304,Emiliano Grillo,4,72
310,T304,T304,Phillip Hui,2,72
311,T304,T304,K.T. Kim,31,72
312,T304,T304,Ben Kohles,4,72
313,T304,T304,Paul Lawrie,23,72
314,T304,T304,Nelson Ledesma,2,72
315,T304,T304,Tom Lehman,6,72
316,T304,T304,Hideki Matsuyama,6,72
317,T304,T304,Scott McCarron,14,72
318,T304,T304,Ted Purdy,14,72
319,T304,T304,Toru Taniguchi,10,72
320,T304,T304,Derek Tolan,4,72
321,T304,T304,Omar Uresti,13,72
322,T304,T304,Brett Wetterich,21,72
323,T304,T304,Bernd Wiesberger,6,72
324,T325,T325,Tom Byrum,2,73
325,T325,T325,Darren Clarke,17,73
326,T325,T325,Chad Collins,19,73
327,T325,T325,Eric Dugas,2,73
328,T325,T325,Brad Fritsch,2,73
329,T325,T325,Yoshinori Fujimoto,8,73
330,T325,T325,Fred Funk,12,73
331,T325,T325,Alejandro Garmendia,2,73
332,T325,T325,Tom Lewis,6,73
333,T325,T325,WC Liang,2,73
334,T325,T325,Frank Lickliter II,22,73
335,T325,T325,Greg Norman,4,73
336,T325,T325,John Oda,2,73
337,T325,T325,Tag Ridings,2,73
338,T325,T325,Chris Smith,6,73
339,T325,T325,Grant Waite,3,73
340,T341,T341,John Cook,2,74
341,T341,T341,Jeff Coston,2,74
342,T341,T341,Edward Figueroa,2,74
343,T341,T341,Tom Gardner,2,74
344,T341,T341,Vaita Guillaume,2,74
345,T341,T341,Adam Hadwin,2,74
346,T341,T341,Paul Haley II,2,74
347,T341,T341,John Hurley,2,74
348,T341,T341,Casey Martin,4,74
349,T341,T341,Corbin Mills,4,74
350,T341,T341,Alan Morin,4,74
351,T341,T341,Carl Paulson,7,74
352,T341,T341,Fran Quinn,12,74
353,T341,T341,Nick Taylor,2,74
354,T341,T341,Peter Uihlein,4,74
355,T341,T341,Gus Ulrich,2,74
356,T341,T341,Danny Willett,4,74
357,T358,T358,Billy Andrade,2,75
358,T358,T358,Greg Casagranda,2,75
359,T358,T358,Austin Gutgsell,4,75
360,T358,T358,Yuta Ikeda,2,75
361,T358,T358,Michael Maness,2,75
362,T358,T358,Alex Noren,14,75
363,T358,T358,Andrew Parr,2,75
364,T358,T358,Cody Proveaux,2,75
365,T358,T358,Robert Rock,16,75
366,T367,T367,Frank Adams III,2,76
367,T367,T367,Frank Bensel,2,76
368,T367,T367,Casey DeVoll,2,76
369,T367,T367,Oscar Fraustro,2,76
370,T367,T367,Morris Hatalsky,1,76
371,T367,T367,Mark Hensby,4,76
372,T367,T367,Peter Lonard,10,76
373,T367,T367,Jon Stanley,2,76
374,T367,T367,Aaron Watkins,6,76
375,T376,T376,Todd Demsey,2,77
376,T376,T376,Anders Hansen,18,77
377,T376,T376,Rick Lewallen,2,77
378,T376,T376,Greg Sonnier,2,77
379,T376,T376,Ted Tryba,2,77
380,T376,T376,Andy Walker,2,77
381,T382,T382,Mark Brown,2,78
382,T382,T382,David Byrne,2,78
383,T382,T382,Keith Clearwater,2,78
384,T382,T382,Will Dodson,2,78
385,T382,T382,Ben Ferguson,2,78
386,T382,T382,Michael Hoey,7,78
387,T382,T382,Jim McGovern,1,78
388,T382,T382,Corey Prugh,2,78
389,T382,T382,Michael Putnam,8,78
390,T391,T391,Max Alverio,2,79
391,T391,T391,Daniel Balin,2,79
392,T391,T391,Rafael Campos,2,79
393,T391,T391,Hiroyuki Fujita,8,79
394,T391,T391,Mitch Lowe,7,79
395,T391,T391,Paul Norris,2,79
396,T391,T391,Jose Trauwitz,2,79
397,T398,T398,Simon Dyson,22,80
398,T398,T398,Jess Ferrell,2,80
399,T400,T400,Matt Dobyns,2,81
400,T400,T400,Bo Hoag,4,81
401,T400,T400,Travis Wadkins,2,81
402,403,403,Ian Marshall,2,83
403,404,404,Robert Calvesbert,2,84
404,405,405,David Damesworth,2,85
405,406,406,Paul Scaletta,2,87
