,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
49,T38,T38,Scott Stallings,78,4.03,1119,278
50,T38,T38,Vaughn Taylor,81,4.03,946,235
51,T38,T38,D.J. Trahan,73,4.03,874,217
52,T53,T53,Stuart Appleby,75,4.04,1146,284
53,T53,T53,Will Claxton,99,4.04,1322,327
54,T53,T53,Luke Donald,63,4.04,1334,330
55,T53,T53,Billy Horschel,63,4.04,807,200
56,T53,T53,Justin Leonard,79,4.04,837,207
57,T53,T53,David Mathis,83,4.04,1191,295
58,T53,T53,Bryce Molder,83,4.04,991,245
59,T53,T53,D.A. Points,88,4.04,1006,249
60,T53,T53,Johnson Wagner,88,4.04,1209,299
61,T62,T62,Mark Anderson,75,4.05,539,133
62,T62,T62,Keegan Bradley,90,4.05,1964,485
63,T62,T62,Jonathan Byrd,69,4.05,1167,288
64,T62,T62,Gavin Coles,72,4.05,778,192
65,T62,T62,Erik Compton,81,4.05,866,214
66,T62,T62,Ken Duke,104,4.05,1439,355
67,T62,T62,Charley Hoffman,88,4.05,882,218
68,T62,T62,Zach Johnson,95,4.05,1893,467
69,T62,T62,Colt Knost,79,4.05,976,241
70,T62,T62,Davis Love III,64,4.05,1246,308
71,T62,T62,Phil Mickelson,79,4.05,1796,444
72,T62,T62,Greg Owen,90,4.05,1223,302
73,T62,T62,John Rollins,81,4.05,1174,290
74,T62,T62,Charl Schwartzel,56,4.05,1066,263
75,T62,T62,Steve Wheatcroft,56,4.05,587,145
76,T77,T77,Charlie Beljan,61,4.06,796,196
77,T77,T77,Miguel Angel Carballo,73,4.06,576,142
78,T77,T77,Ben Crane,73,4.06,955,235
79,T77,T77,Hunter Haas,69,4.06,605,149
80,T77,T77,Padraig Harrington,67,4.06,1386,341
81,T77,T77,Jason Kokrak,79,4.06,1104,272
82,T77,T77,John Mallinger,74,4.06,949,234
83,T77,T77,George McNeill,85,4.06,532,131
84,T77,T77,Rocco Mediate,70,4.06,837,206
85,T77,T77,Sean O'Hair,84,4.06,1012,249
86,T77,T77,Carl Pettersson,92,4.06,1467,361
87,T77,T77,Adam Scott,59,4.06,1133,279
88,T77,T77,Kyle Stanley,86,4.06,1198,295
89,T77,T77,Nick Watney,97,4.06,1675,413
90,T77,T77,Charlie Wi,86,4.06,1230,303
91,T92,T92,Cameron Beckman,81,4.07,937,230
92,T92,T92,Chad Campbell,84,4.07,1336,328
93,T92,T92,Harris English,98,4.07,1350,332
94,T92,T92,Jerry Kelly,84,4.07,879,216
95,T92,T92,J.J. Killeen,101,4.07,1168,287
96,T92,T92,William McGirt,96,4.07,1188,292
97,T92,T92,Jeff Overton,101,4.07,1090,268
98,T92,T92,Rod Pampling,88,4.07,622,153
99,T92,T92,Kevin Streelman,89,4.07,1159,285
100,T92,T92,Roland Thatcher,55,4.07,488,120
101,T92,T92,Cameron Tringale,88,4.07,843,207
102,T92,T92,Jhonattan Vegas,77,4.07,888,218
103,T104,T104,Jason Bohn,81,4.08,848,208
104,T104,T104,Bob Estes,78,4.08,947,232
105,T104,T104,Rickie Fowler,84,4.08,1352,331
106,T104,T104,Tommy Gainey,98,4.08,1886,462
107,T104,T104,Tom Gillis,75,4.08,978,240
108,T104,T104,Mathew Goggin,65,4.08,412,101
109,T104,T104,Marc Leishman,84,4.08,1245,305
110,T104,T104,Spencer Levin,81,4.08,848,208
111,T104,T104,Troy Matteson,100,4.08,1277,313
112,T104,T104,Ian Poulter,57,4.08,1023,251
113,T104,T104,Kyle Reifers,86,4.08,1215,298
114,T104,T104,Chris Stroud,86,4.08,1205,295
115,T104,T104,Kyle Thompson,51,4.08,530,130
116,T104,T104,Camilo Villegas,79,4.08,1265,310
117,T118,T118,Chris Couch,61,4.09,952,233
118,T118,T118,David Hearn,95,4.09,944,231
119,T118,T118,Brandt Jobe,57,4.09,470,115
120,T118,T118,Russell Knox,72,4.09,937,229
121,T118,T118,Bill Lunde,83,4.09,810,198
122,T118,T118,Billy Mayfair,90,4.09,1344,329
123,T118,T118,Pat Perez,81,4.09,1272,311
124,T118,T118,Chez Reavie,83,4.09,785,192
125,T118,T118,Patrick Sheehan,58,4.09,499,122
126,T118,T118,Michael Thompson,80,4.09,1038,254
127,T118,T118,David Toms,60,4.09,970,237
128,T118,T118,Boo Weekley,74,4.09,891,218
129,T130,T130,Aaron Baddeley,73,4.1,795,194
130,T130,T130,Ricky Barnes,92,4.1,1045,255
131,T130,T130,Scott Brown,65,4.1,603,147
132,T130,T130,Greg Chalmers,88,4.1,1290,315
133,T130,T130,Chris DiMarco,83,4.1,981,239
134,T130,T130,Martin Flores,95,4.1,1272,310
135,T130,T130,Trevor Immelman,76,4.1,1103,269
136,T130,T130,Troy Kelly,68,4.1,766,187
137,T130,T130,Richard Lee,71,4.1,857,209
138,T130,T130,Ryan Palmer,81,4.1,1174,286
139,T130,T130,"Ted Potter, Jr.",77,4.1,882,215
140,T130,T130,Henrik Stenson,51,4.1,1070,261
141,T130,T130,Jimmy Walker,101,4.1,1640,400
142,T143,T143,Blake Adams,107,4.11,1413,344
143,T143,T143,Kris Blanks,65,4.11,617,150
144,T143,T143,Kevin Chappell,91,4.11,1254,305
145,T143,T143,Daniel Chopra,55,4.11,781,190
146,T143,T143,Nathan Green,73,4.11,822,200
147,T143,T143,Tim Herron,88,4.11,1010,246
148,T143,T143,Ryo Ishikawa,54,4.11,781,190
149,T143,T143,Edward Loar,59,4.11,571,139
150,T143,T143,Rory Sabbatini,84,4.11,978,238
151,T143,T143,Brendan Steele,77,4.11,489,119
152,T143,T143,Josh Teater,97,4.11,1114,271
153,T154,T154,Stephen Ames,54,4.12,774,188
154,T154,T154,Roberto Castro,92,4.12,911,221
155,T154,T154,Harrison Frazar,56,4.12,679,165
156,T154,T154,Brian Gay,91,4.12,977,237
157,T154,T154,Garth Mulroy,59,4.12,742,180
158,T159,T159,Robert Allenby,76,4.13,619,150
159,T159,T159,Arjun Atwal,79,4.13,591,143
160,T159,T159,Gary Christian,91,4.13,1145,277
161,T159,T159,Sergio Garcia,57,4.13,1247,302
162,T159,T159,Brian Harman,101,4.13,1401,339
163,T159,T159,J.B. Holmes,90,4.13,1254,304
164,T159,T159,Matt Jones,53,4.13,673,163
165,T159,T159,Brendon Todd,78,4.13,929,225
166,T167,T167,Charles Howell III,98,4.14,1482,358
167,T167,T167,Sung Kang,75,4.14,783,189
168,T167,T167,Robert Karlsson,54,4.14,464,112
169,T167,T167,Geoff Ogilvy,73,4.14,935,226
170,T167,T167,Gary Woodland,70,4.14,1168,282
171,T172,T172,K.J. Choi,71,4.15,1191,287
172,T172,T172,James Driscoll,83,4.15,1141,275
173,T172,T172,Billy Hurley III,70,4.15,565,136
174,T172,T172,Jeff Maggert,83,4.15,1066,257
175,T176,T176,Matt Bettencourt,80,4.16,916,220
176,T176,T176,Stewart Cink,71,4.16,982,236
177,T176,T176,John Daly,50,4.16,807,194
178,T176,T176,Freddie Jacobson,61,4.16,978,235
179,T180,T180,Sangmoon Bae,81,4.17,1058,254
180,T180,T180,Tommy Biershenk,74,4.17,642,154
181,T180,T180,Michael Bradley,63,4.17,546,131
182,T180,T180,Martin Laird,77,4.17,1097,263
183,T180,T180,Derek Lamely,64,4.17,718,172
184,T185,T185,Stephen Gangluff,57,4.18,535,128
185,T185,T185,Tom Pernice Jr.,62,4.18,735,176
186,T185,T185,Andres Romero,68,4.18,1003,240
187,188,188,Ryuji Imada,78,4.2,790,188
188,189,189,Ángel Cabrera,54,4.21,741,176
189,T190,T190,Marco Dawson,60,4.23,512,121
190,T190,T190,Y.E. Yang,64,4.23,807,191
