,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
40,41,41,Dustin Johnson,70.35,1196,17
41,42,42,Carl Pettersson,70.38,1830,26
42,43,43,Jim Furyk,70.39,1619,23
43,44,44,Kevin Streelman,70.42,1831,26
44,T45,T45,Brian Harman,70.43,2113,30
45,T45,T45,Jeff Overton,70.43,1972,28
46,T47,T47,Gary Christian,70.44,1902,27
47,T47,T47,Billy Mayfair,70.44,1902,27
48,49,49,Charles Howell III,70.45,2043,29
49,50,50,Rory McIlroy,70.47,1057,15
50,T51,T51,Michael Bradley,70.5,1551,22
51,T51,T51,Ken Duke,70.5,2115,30
52,T51,T51,J.B. Holmes,70.5,1692,24
53,T51,T51,Richard Lee,70.5,1551,22
54,T51,T51,Bubba Watson,70.5,1269,18
55,T56,T56,Brian Davis,70.54,1975,28
56,T56,T56,John Merrick,70.54,1693,24
57,58,58,Luke Donald,70.56,1129,16
58,T59,T59,Tim Herron,70.59,1906,27
59,T59,T59,Danny Lee,70.59,1553,22
60,61,61,Daniel Summerhays,70.65,1837,26
61,T62,T62,Sergio Garcia,70.67,1060,15
62,T62,T62,George McNeill,70.67,1696,24
63,T62,T62,Louis Oosthuizen,70.67,1272,18
64,T65,T65,Kevin Chappell,70.69,1838,26
65,T65,T65,Cameron Tringale,70.69,1838,26
66,67,67,John Mallinger,70.7,1626,23
67,T68,T68,Greg Chalmers,70.71,1697,24
68,T68,T68,John Daly,70.71,990,14
69,T68,T68,David Hearn,70.71,1980,28
70,T68,T68,Pat Perez,70.71,1485,21
71,T68,T68,D.J. Trahan,70.71,1697,24
72,73,73,Ben Crane,70.73,1556,22
73,T74,T74,Marc Leishman,70.74,1627,23
74,T74,T74,Seung-Yul Noh,70.74,1910,27
75,T74,T74,Heath Slocum,70.74,1910,27
76,77,77,Scott Piercy,70.75,1981,28
77,78,78,Ernie Els,70.76,1486,21
78,T79,T79,Graham DeLaet,70.78,1628,23
79,T79,T79,Charley Hoffman,70.78,1911,27
80,T81,T81,Blake Adams,70.81,2266,32
81,T81,T81,Jason Bohn,70.81,1841,26
82,T81,T81,Jeff Maggert,70.81,1912,27
83,84,84,Bill Haas,70.82,1558,22
84,T85,T85,Justin Leonard,70.84,1771,25
85,T85,T85,Y.E. Yang,70.84,1346,19
86,T87,T87,Ricky Barnes,70.85,1913,27
87,T87,T87,Jerry Kelly,70.85,1842,26
88,89,89,Trevor Immelman,70.88,1701,24
89,90,90,Geoff Ogilvy,70.89,1347,19
90,91,91,Nathan Green,70.9,1489,21
91,92,92,Kevin Na,70.91,1560,22
92,T93,T93,Brian Gay,70.93,1915,27
93,T93,T93,Lee Westwood,70.93,993,14
94,T95,T95,Matt Jones,70.94,1277,18
95,T95,T95,David Toms,70.94,1277,18
96,T97,T97,Gavin Coles,70.95,1561,22
97,T97,T97,Martin Laird,70.95,1490,21
98,T99,T99,Tommy Biershenk,70.96,1845,26
99,T99,T99,Keegan Bradley,70.96,1703,24
100,T99,T99,J.J. Henry,70.96,1916,27
101,T99,T99,Charlie Wi,70.96,1774,25
102,T103,T103,Arjun Atwal,71.0,1846,26
103,T103,T103,Kris Blanks,71.0,1491,21
104,T103,T103,Martin Flores,71.0,2130,30
105,T103,T103,Padraig Harrington,71.0,1207,17
106,T107,T107,Spencer Levin,71.04,1634,23
107,T107,T107,Greg Owen,71.04,1918,27
108,T107,T107,Chris Stroud,71.04,1918,27
109,110,110,Garth Mulroy,71.06,1279,18
110,T111,T111,Vaughn Taylor,71.08,1777,25
111,T111,T111,Nick Watney,71.08,1777,25
112,113,113,Sangmoon Bae,71.09,1564,22
113,114,114,Tommy Gainey,71.1,2133,30
114,T115,T115,Jason Day,71.13,1067,15
115,T115,T115,Kevin Kisner,71.13,1636,23
116,T115,T115,Ryan Palmer,71.13,1707,24
117,T118,T118,James Driscoll,71.15,1921,27
118,T118,T118,Kyle Reifers,71.15,1921,27
119,T120,T120,Stuart Appleby,71.17,1637,23
120,T120,T120,Kevin Stadler,71.17,1708,24
121,122,122,Jonathan Byrd,71.2,1424,20
122,123,123,Bill Lunde,71.21,1709,24
123,124,124,Bryce Molder,71.22,1638,23
124,T125,T125,Rod Pampling,71.24,1781,25
125,T125,T125,"Ted Potter, Jr.",71.24,1781,25
126,T127,T127,Miguel Angel Carballo,71.3,1640,23
127,T127,T127,Davis Love III,71.3,1426,20
128,129,129,Josh Teater,71.32,1997,28
129,130,130,Charl Schwartzel,71.33,1070,15
130,131,131,Kyle Stanley,71.35,1855,26
131,T132,T132,Chris DiMarco,71.36,1998,28
132,T132,T132,Michael Thompson,71.36,1784,25
133,134,134,Hunter Haas,71.41,1571,22
134,135,135,Ian Poulter,71.43,1000,14
135,136,136,Hunter Mahan,71.45,1572,22
136,137,137,Mark Wilson,71.5,1716,24
137,T138,T138,D.A. Points,71.52,2074,29
138,T138,T138,Andres Romero,71.52,1502,21
139,140,140,Patrick Sheehan,71.55,1431,20
140,141,141,John Rollins,71.56,1789,25
141,142,142,Steve Wheatcroft,71.58,1360,19
142,143,143,Ryo Ishikawa,71.59,1217,17
143,144,144,Johnson Wagner,71.63,1934,27
144,145,145,Edward Loar,71.64,1576,22
145,146,146,Troy Matteson,71.65,2221,31
146,147,147,J.J. Killeen,71.66,2293,32
147,148,148,Matt Every,71.67,1720,24
148,T149,T149,Stewart Cink,71.7,1434,20
149,T149,T149,William McGirt,71.7,2151,30
150,151,151,David Mathis,71.71,2008,28
151,152,152,Cameron Beckman,71.72,1793,25
152,153,153,Ryuji Imada,71.74,1937,27
153,T154,T154,Daniel Chopra,71.75,1435,20
154,T154,T154,Kyle Thompson,71.75,1435,20
155,156,156,Jhonattan Vegas,71.76,1794,25
156,157,157,Dicky Pride,71.78,1292,18
157,158,158,Ben Curtis,71.79,1364,19
158,159,159,Alexandre Rocha,71.8,1436,20
159,160,160,Freddie Jacobson,71.81,1149,16
160,161,161,Chez Reavie,71.85,1868,26
161,T162,T162,Rickie Fowler,71.86,1581,22
162,T162,T162,Mathew Goggin,71.86,1509,21
163,164,164,Tim Clark,71.89,1366,19
164,165,165,Robert Allenby,71.96,1943,27
165,T166,T166,Stephen Gangluff,72.0,1584,22
166,T166,T166,Troy Kelly,72.0,1584,22
167,T166,T166,Nick O'Hern,72.0,1800,25
168,T166,T166,Brendon Todd,72.0,2016,28
169,T166,T166,Gary Woodland,72.0,1512,21
170,171,171,Derek Lamely,72.08,1802,25
171,172,172,Scott Brown,72.09,1658,23
172,173,173,Stephen Ames,72.1,1442,20
173,174,174,Roland Thatcher,72.16,1371,19
174,175,175,Erik Compton,72.17,1732,24
175,T176,T176,Aaron Baddeley,72.19,1516,21
176,T176,T176,Matt Bettencourt,72.19,1949,27
177,T176,T176,Robert Karlsson,72.19,1155,16
178,179,179,Marco Dawson,72.25,1445,20
179,180,180,Harrison Frazar,72.26,1373,19
180,181,181,Mark Anderson,72.33,1736,24
181,182,182,Brendan Steele,72.43,1666,23
182,T183,T183,K.J. Choi,72.5,1450,20
183,T183,T183,Tom Pernice Jr.,72.5,1595,22
184,185,185,Brandt Jobe,72.56,1306,18
185,186,186,Scott Stallings,72.58,1887,26
186,187,187,Rory Sabbatini,72.62,2106,29
187,188,188,Colt Knost,72.74,1964,27
188,189,189,Sung Kang,73.03,2118,29
189,190,190,Billy Hurley III,73.27,1905,26
190,191,191,Ángel Cabrera,73.83,1329,18
