,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
46,T42,T42,Jimmy Walker,69.5,556,8
47,T42,T42,Lee Westwood,69.5,139,2
48,49,49,Richard Lee,69.56,626,9
49,T50,T50,Tommy Biershenk,69.57,487,7
50,T50,T50,Billy Mayfair,69.57,487,7
51,T52,T52,David Hearn,69.6,348,5
52,T52,T52,Rocco Mediate,69.6,348,5
53,T52,T52,Rod Pampling,69.6,348,5
54,T52,T52,Tiger Woods,69.6,348,5
55,56,56,Brendon de Jonge,69.63,557,8
56,T57,T57,J.J. Henry,69.67,418,6
57,T57,T57,Martin Laird,69.67,209,3
58,T57,T57,Seung-Yul Noh,69.67,418,6
59,T57,T57,Ian Poulter,69.67,209,3
60,T57,T57,Steve Stricker,69.67,418,6
61,62,62,Justin Leonard,69.71,488,7
62,63,63,Tommy Gainey,69.73,767,11
63,64,64,Ángel Cabrera,69.75,279,4
64,T65,T65,Ben Crane,69.8,349,5
65,T65,T65,Chris Stroud,69.8,349,5
66,T67,T67,Andres Romero,69.83,419,6
67,T67,T67,Boo Weekley,69.83,419,6
68,69,69,Camilo Villegas,69.86,489,7
69,T70,T70,Charlie Beljan,70.0,420,6
70,T70,T70,Michael Bradley,70.0,420,6
71,T70,T70,Daniel Chopra,70.0,70,1
72,T70,T70,Stewart Cink,70.0,70,1
73,T70,T70,Charles Howell III,70.0,280,4
74,T70,T70,Jerry Kelly,70.0,210,3
75,T76,T76,Ernie Els,70.13,561,8
76,T76,T76,Brian Gay,70.13,561,8
77,T78,T78,James Driscoll,70.14,491,7
78,T78,T78,Webb Simpson,70.14,491,7
79,T80,T80,Kyle Stanley,70.17,421,6
80,T80,T80,Kevin Streelman,70.17,421,6
81,82,82,Blake Adams,70.18,772,11
82,T83,T83,Keegan Bradley,70.2,351,5
83,T83,T83,Ken Duke,70.2,351,5
84,T85,T85,Chris Couch,70.25,562,8
85,T85,T85,Bill Lunde,70.25,281,4
86,T85,T85,John Mallinger,70.25,281,4
87,T85,T85,Bryce Molder,70.25,281,4
88,T85,T85,Sean O'Hair,70.25,281,4
89,T90,T90,Ryo Ishikawa,70.33,211,3
90,T90,T90,Chris Kirk,70.33,422,6
91,T90,T90,Alexandre Rocha,70.33,211,3
92,T90,T90,Charl Schwartzel,70.33,422,6
93,94,94,Bubba Watson,70.38,563,8
94,T95,T95,Marco Dawson,70.4,352,5
95,T95,T95,Bobby Gates,70.4,352,5
96,T95,T95,Tom Pernice Jr.,70.4,352,5
97,T98,T98,Will Claxton,70.43,493,7
98,T98,T98,Justin Rose,70.43,493,7
99,T100,T100,Kris Blanks,70.5,282,4
100,T100,T100,Martin Flores,70.5,705,10
101,T100,T100,Garth Mulroy,70.5,282,4
102,T100,T100,Daniel Summerhays,70.5,141,2
103,104,104,Danny Lee,70.57,494,7
104,T105,T105,Stephen Ames,70.67,212,3
105,T105,T105,Brandt Jobe,70.67,212,3
106,T105,T105,Kyle Thompson,70.67,424,6
107,T105,T105,Bo Van Pelt,70.67,212,3
108,T109,T109,Brandt Snedeker,70.75,566,8
109,T109,T109,Brendon Todd,70.75,283,4
110,111,111,Geoff Ogilvy,70.8,354,5
111,T112,T112,Chad Campbell,70.83,425,6
112,T112,T112,Hunter Haas,70.83,425,6
113,T112,T112,Nick O'Hern,70.83,425,6
114,T115,T115,Stephen Gangluff,70.86,496,7
115,T115,T115,Tim Herron,70.86,496,7
116,117,117,Troy Kelly,70.88,567,8
117,118,118,Heath Slocum,70.89,638,9
118,119,119,Kevin Chappell,70.9,709,10
119,T120,T120,Jason Bohn,71.0,284,4
120,T120,T120,Graham DeLaet,71.0,355,5
121,T120,T120,Sergio Garcia,71.0,355,5
122,T120,T120,Tom Gillis,71.0,284,4
123,T120,T120,Charley Hoffman,71.0,71,1
124,T120,T120,George McNeill,71.0,284,4
125,T120,T120,Ryan Palmer,71.0,213,3
126,T120,T120,Vaughn Taylor,71.0,568,8
127,T120,T120,Gary Woodland,71.0,426,6
128,T129,T129,Jason Kokrak,71.13,569,8
129,T129,T129,Kyle Reifers,71.13,569,8
130,131,131,Edward Loar,71.2,356,5
131,T132,T132,Ricky Barnes,71.22,641,9
132,T132,T132,Chris DiMarco,71.22,641,9
133,T134,T134,Jonathan Byrd,71.25,285,4
134,T134,T134,John Daly,71.25,285,4
135,T136,T136,Nathan Green,71.29,499,7
136,T136,T136,David Mathis,71.29,499,7
137,138,138,Dicky Pride,71.4,357,5
138,139,139,J.J. Killeen,71.44,643,9
139,140,140,Brian Harman,71.46,929,13
140,T141,T141,Padraig Harrington,71.5,286,4
141,T141,T141,J.B. Holmes,71.5,429,6
142,T141,T141,Kevin Kisner,71.5,429,6
143,T141,T141,Graeme McDowell,71.5,143,2
144,T141,T141,Patrick Sheehan,71.5,143,2
145,T146,T146,Jeff Overton,71.6,358,5
146,T146,T146,Kevin Stadler,71.6,716,10
147,T148,T148,Harrison Frazar,71.67,215,3
148,T148,T148,Mathew Goggin,71.67,215,3
149,T148,T148,Derek Lamely,71.67,430,6
150,151,151,Stuart Appleby,71.7,717,10
151,152,152,Matt Bettencourt,71.71,502,7
152,T153,T153,Robert Allenby,71.75,287,4
153,T153,T153,Billy Hurley III,71.75,287,4
154,T153,T153,D.A. Points,71.75,287,4
155,156,156,Colt Knost,71.78,646,9
156,T157,T157,Jim Furyk,71.8,359,5
157,T157,T157,William McGirt,71.8,359,5
158,T159,T159,Matt Kuchar,71.83,431,6
159,T159,T159,Michael Thompson,71.83,431,6
160,T161,T161,Rickie Fowler,72.0,576,8
161,T161,T161,Spencer Levin,72.0,360,5
162,T163,T163,Hunter Mahan,72.13,577,8
163,T163,T163,Josh Teater,72.13,577,8
164,165,165,Steve Wheatcroft,72.2,361,5
165,166,166,Roland Thatcher,72.25,289,4
166,167,167,Scott Stallings,72.33,434,6
167,168,168,Scott Piercy,72.4,362,5
168,T169,T169,Mark Anderson,72.5,290,4
169,T169,T169,Miguel Angel Carballo,72.5,580,8
170,T169,T169,K.J. Choi,72.5,435,6
171,T169,T169,Erik Compton,72.5,435,6
172,T169,T169,Davis Love III,72.5,435,6
173,T169,T169,Adam Scott,72.5,145,2
174,175,175,Jhonattan Vegas,72.56,653,9
175,176,176,John Rollins,72.57,508,7
176,177,177,Nick Watney,72.75,582,8
177,178,178,Sung Kang,72.83,437,6
178,179,179,Sangmoon Bae,72.86,510,7
179,T180,T180,Troy Matteson,73.0,584,8
180,T180,T180,Brendan Steele,73.0,219,3
181,182,182,Trevor Immelman,73.2,366,5
182,183,183,Cameron Beckman,73.22,659,9
183,184,184,Jonas Blixt,73.33,220,3
184,185,185,Chez Reavie,73.4,367,5
185,186,186,Cameron Tringale,73.6,368,5
186,187,187,Robert Karlsson,73.67,221,3
187,T188,T188,Scott Brown,74.0,222,3
188,T188,T188,Jeff Maggert,74.0,444,6
189,190,190,Rory Sabbatini,74.25,297,4
