,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Jason Dufner,67.0,469,7
1,2,2,Seung-Yul Noh,67.33,404,6
2,3,3,Charlie Wi,67.5,270,4
3,4,4,Vijay Singh,67.86,475,7
4,T5,T5,John Huh,68.0,136,2
5,T5,T5,Adam Scott,68.0,136,2
6,T7,T7,Bryce Molder,68.5,274,4
7,T7,T7,Bo Van Pelt,68.5,274,4
8,9,9,Steve Stricker,68.78,619,9
9,T10,T10,Tom Gillis,69.0,207,3
10,T10,T10,Greg Owen,69.0,483,7
11,T10,T10,Rod Pampling,69.0,276,4
12,T10,T10,Scott Piercy,69.0,345,5
13,T10,T10,Charl Schwartzel,69.0,414,6
14,T10,T10,Scott Stallings,69.0,483,7
15,16,16,Tim Clark,69.2,346,5
16,T17,T17,Bob Estes,69.33,208,3
17,T17,T17,Ryan Moore,69.33,416,6
18,T17,T17,Louis Oosthuizen,69.33,416,6
19,T20,T20,Erik Compton,69.4,347,5
20,T20,T20,Padraig Harrington,69.4,347,5
21,T20,T20,Pat Perez,69.4,347,5
22,T23,T23,Matt Every,69.5,278,4
23,T23,T23,Roland Thatcher,69.5,278,4
24,T23,T23,Johnson Wagner,69.5,278,4
25,26,26,Colt Knost,69.56,626,9
26,T27,T27,Dustin Johnson,69.57,487,7
27,T27,T27,Matt Jones,69.57,487,7
28,29,29,Bud Cauley,69.73,767,11
29,30,30,Dicky Pride,69.75,279,4
30,31,31,Billy Horschel,69.8,349,5
31,T32,T32,Jason Day,69.83,419,6
32,T32,T32,Charles Howell III,69.83,419,6
33,T32,T32,Matt Kuchar,69.83,419,6
34,35,35,Ben Crane,69.86,489,7
35,36,36,Vaughn Taylor,69.88,559,8
36,T37,T37,Keegan Bradley,70.0,560,8
37,T37,T37,Bill Haas,70.0,350,5
38,T37,T37,David Hearn,70.0,280,4
39,T37,T37,George McNeill,70.0,210,3
40,T37,T37,John Merrick,70.0,280,4
41,T37,T37,Daniel Summerhays,70.0,140,2
42,T37,T37,Jimmy Walker,70.0,560,8
43,T37,T37,Bubba Watson,70.0,770,11
44,45,45,Rory McIlroy,70.13,561,8
45,46,46,Davis Love III,70.17,421,6
46,47,47,Rocco Mediate,70.2,351,5
47,T48,T48,Arjun Atwal,70.25,281,4
48,T48,T48,Ryan Palmer,70.25,281,4
49,50,50,Justin Rose,70.29,492,7
50,T51,T51,Greg Chalmers,70.33,211,3
51,T51,T51,Ernie Els,70.33,633,9
52,T51,T51,Robert Garrigus,70.33,211,3
53,T51,T51,Tiger Woods,70.33,422,6
54,55,55,Harris English,70.38,563,8
55,56,56,John Mallinger,70.4,352,5
56,57,57,Rickie Fowler,70.44,634,9
57,T58,T58,John Daly,70.5,282,4
58,T58,T58,Hunter Haas,70.5,423,6
59,T58,T58,Graeme McDowell,70.5,282,4
60,T58,T58,Kyle Reifers,70.5,564,8
61,T58,T58,Jhonattan Vegas,70.5,564,8
62,63,63,Webb Simpson,70.56,635,9
63,64,64,Chez Reavie,70.57,494,7
64,T65,T65,Graham DeLaet,70.6,353,5
65,T65,T65,Lee Westwood,70.6,353,5
66,67,67,Will Claxton,70.63,565,8
67,T68,T68,Mathew Goggin,70.67,212,3
68,T68,T68,Robert Karlsson,70.67,212,3
69,T68,T68,Alexandre Rocha,70.67,212,3
70,71,71,Zach Johnson,70.7,707,10
71,72,72,Tim Herron,70.71,495,7
72,T73,T73,Mark Anderson,70.75,283,4
73,T73,T73,Ian Poulter,70.75,283,4
74,T73,T73,John Senden,70.75,566,8
75,T76,T76,Ken Duke,70.8,354,5
76,T76,T76,J.J. Henry,70.8,354,5
77,T76,T76,Kevin Kisner,70.8,354,5
78,T76,T76,Hunter Mahan,70.8,708,10
