,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
82,T77,T77,Nathan Green,73,4.67,238,51
83,T77,T77,Kevin Na,80,4.67,224,48
84,T77,T77,D.J. Trahan,73,4.67,154,33
85,T77,T77,Jhonattan Vegas,77,4.67,196,42
86,T87,T87,Bud Cauley,99,4.68,178,38
87,T87,T87,Pat Perez,81,4.68,187,40
88,T87,T87,Vaughn Taylor,81,4.68,234,50
89,T87,T87,Jimmy Walker,101,4.68,234,50
90,T91,T91,Roberto Castro,92,4.69,244,52
91,T91,T91,Matt Jones,53,4.69,197,42
92,T91,T91,Billy Mayfair,90,4.69,197,42
93,T91,T91,Charlie Wi,86,4.69,258,55
94,T91,T91,Gary Woodland,70,4.69,136,29
95,T96,T96,Blake Adams,107,4.7,254,54
96,T96,T96,Erik Compton,81,4.7,216,46
97,T96,T96,Rocco Mediate,70,4.7,202,43
98,T96,T96,Kevin Stadler,85,4.7,155,33
99,T100,T100,Gary Christian,91,4.71,245,52
100,T100,T100,J.B. Holmes,90,4.71,193,41
101,T100,T100,Edward Loar,59,4.71,160,34
102,T100,T100,Carl Pettersson,92,4.71,264,56
103,T104,T104,John Daly,50,4.72,85,18
104,T104,T104,Brian Harman,101,4.72,151,32
105,T104,T104,Sung Kang,75,4.72,283,60
106,T104,T104,Martin Laird,77,4.72,250,53
107,T104,T104,Garth Mulroy,59,4.72,184,39
108,T104,T104,Rod Pampling,88,4.72,217,46
109,T104,T104,Kevin Streelman,89,4.72,283,60
110,T104,T104,Mark Wilson,84,4.72,269,57
111,T112,T112,Arjun Atwal,79,4.73,364,77
112,T112,T112,Aaron Baddeley,73,4.73,241,51
113,T112,T112,Dustin Johnson,70,4.73,71,15
114,T112,T112,Troy Kelly,68,4.73,227,48
115,T112,T112,Derek Lamely,64,4.73,194,41
116,T112,T112,Chez Reavie,83,4.73,345,73
117,T112,T112,Rory Sabbatini,84,4.73,227,48
118,T112,T112,Steve Wheatcroft,56,4.73,208,44
119,T120,T120,Stephen Ames,54,4.74,161,34
120,T120,T120,Gavin Coles,72,4.74,218,46
121,T120,T120,Tom Pernice Jr.,62,4.74,161,34
122,T120,T120,Heath Slocum,93,4.74,237,50
123,T120,T120,Michael Thompson,80,4.74,223,47
124,T120,T120,Nick Watney,97,4.74,90,19
125,T126,T126,Matt Bettencourt,80,4.75,228,48
126,T126,T126,Ben Crane,73,4.75,209,44
127,T126,T126,Brendan Steele,77,4.75,261,55
128,T129,T129,Charley Hoffman,88,4.76,381,80
129,T129,T129,William McGirt,96,4.76,362,76
130,T129,T129,Greg Owen,90,4.76,243,51
131,T129,T129,Josh Teater,97,4.76,219,46
132,T129,T129,Bo Van Pelt,84,4.76,176,37
133,T134,T134,K.J. Choi,71,4.77,62,13
134,T134,T134,Ryuji Imada,78,4.77,267,56
135,T134,T134,Freddie Jacobson,61,4.77,148,31
136,T137,T137,Kris Blanks,65,4.78,239,50
137,T137,T137,Scott Brown,65,4.78,258,54
138,T137,T137,Jason Day,57,4.78,129,27
139,T137,T137,Graham DeLaet,79,4.78,220,46
140,T137,T137,Billy Hurley III,70,4.78,282,59
141,T137,T137,D.A. Points,88,4.78,287,60
142,T137,T137,Ian Poulter,57,4.78,86,18
143,T137,T137,Scott Stallings,78,4.78,177,37
144,T145,T145,Michael Bradley,63,4.79,206,43
145,T145,T145,Ben Curtis,62,4.79,225,47
146,T145,T145,Nick O'Hern,78,4.79,302,63
147,T145,T145,Brendon Todd,78,4.79,249,52
148,T149,T149,Robert Allenby,76,4.8,264,55
149,T149,T149,Ken Duke,104,4.8,331,69
150,T149,T149,Ernie Els,80,4.8,72,15
151,T149,T149,Davis Love III,64,4.8,72,15
152,T149,T149,Alexandre Rocha,62,4.8,264,55
153,T149,T149,Vijay Singh,99,4.8,197,41
154,T149,T149,Daniel Summerhays,81,4.8,264,55
155,T149,T149,Roland Thatcher,55,4.8,216,45
156,T157,T157,Marco Dawson,60,4.81,231,48
157,T157,T157,Billy Horschel,63,4.81,178,37
158,T157,T157,J.J. Killeen,101,4.81,274,57
159,T157,T157,Marc Leishman,84,4.81,154,32
160,T161,T161,Tommy Gainey,98,4.82,135,28
161,T161,T161,Stephen Gangluff,57,4.82,217,45
162,T161,T161,Kyle Reifers,86,4.82,188,39
163,T161,T161,Camilo Villegas,79,4.82,106,22
164,T161,T161,Y.E. Yang,64,4.82,159,33
165,T166,T166,Tim Clark,60,4.83,111,23
166,T166,T166,David Hearn,95,4.83,290,60
167,T168,T168,J.J. Henry,93,4.84,266,55
168,T168,T168,Colt Knost,79,4.84,184,38
169,T168,T168,Ryan Moore,89,4.84,266,55
170,T171,T171,Hunter Haas,69,4.85,199,41
171,T171,T171,John Mallinger,74,4.85,228,47
172,T173,T173,Sangmoon Bae,81,4.86,175,36
173,T173,T173,Daniel Chopra,55,4.86,170,35
174,T173,T173,Hunter Mahan,88,4.86,102,21
175,T173,T173,Patrick Sheehan,58,4.86,243,50
176,T173,T173,Chris Stroud,86,4.86,287,59
177,178,178,Brandt Jobe,57,4.87,151,31
178,T179,T179,Graeme McDowell,55,4.88,117,24
179,T179,T179,Andres Romero,68,4.88,156,32
180,T181,T181,Brian Davis,91,4.89,176,36
181,T181,T181,Matt Every,80,4.89,264,54
182,T181,T181,Dicky Pride,62,4.89,230,47
183,184,184,David Mathis,83,4.9,191,39
184,185,185,Bob Estes,78,4.94,232,47
185,T186,T186,"Ted Potter, Jr.",77,4.95,312,63
186,T186,T186,David Toms,60,4.95,99,20
187,188,188,Scott Dunlap,57,5.06,253,50
188,189,189,Webb Simpson,77,5.09,56,11
189,190,190,Lee Westwood,60,5.11,46,9
