,Total_Eagles_RANK THIS WEEK,Total_Eagles_RANK LAST WEEK,Total_Eagles_PLAYER NAME,Total_Eagles_ROUNDS,Total_Eagles_TOTAL
64,T56,T56,Tim Herron,88,7.0
65,T56,T56,John Huh,99,7.0
66,T56,T56,Spencer Levin,81,7.0
67,T56,T56,David Mathis,83,7.0
68,T56,T56,Garth Mulroy,59,7.0
69,T56,T56,Louis Oosthuizen,65,7.0
70,T56,T56,Andres Romero,68,7.0
71,T56,T56,Adam Scott,59,7.0
72,T56,T56,John Senden,81,7.0
73,T56,T56,Brendan Steele,77,7.0
74,T56,T56,Josh Teater,97,7.0
75,T56,T56,Michael Thompson,80,7.0
76,T56,T56,Brendon Todd,78,7.0
77,T56,T56,Boo Weekley,74,7.0
78,T56,T56,Mark Wilson,84,7.0
79,T80,T80,Tommy Biershenk,74,6.0
80,T80,T80,Stewart Cink,71,6.0
81,T80,T80,Tim Clark,60,6.0
82,T80,T80,Chris Couch,61,6.0
83,T80,T80,Jason Dufner,83,6.0
84,T80,T80,Jim Furyk,85,6.0
85,T80,T80,Sergio Garcia,57,6.0
86,T80,T80,Mathew Goggin,65,6.0
87,T80,T80,Bill Haas,79,6.0
88,T80,T80,Padraig Harrington,67,6.0
89,T80,T80,Billy Horschel,63,6.0
90,T80,T80,Ryo Ishikawa,54,6.0
91,T80,T80,Derek Lamely,64,6.0
92,T80,T80,John Merrick,83,6.0
93,T80,T80,Phil Mickelson,79,6.0
94,T80,T80,Carl Pettersson,92,6.0
95,T80,T80,Chez Reavie,83,6.0
96,T80,T80,Justin Rose,69,6.0
97,T80,T80,Webb Simpson,77,6.0
98,T80,T80,Steve Stricker,73,6.0
99,T80,T80,Daniel Summerhays,81,6.0
100,T80,T80,Vaughn Taylor,81,6.0
101,T80,T80,Steve Wheatcroft,56,6.0
102,T103,T103,Sangmoon Bae,81,5.0
103,T103,T103,Ricky Barnes,92,5.0
104,T103,T103,Cameron Beckman,81,5.0
105,T103,T103,Michael Bradley,63,5.0
106,T103,T103,Jonathan Byrd,69,5.0
107,T103,T103,Chad Campbell,84,5.0
108,T103,T103,Miguel Angel Carballo,73,5.0
109,T103,T103,K.J. Choi,71,5.0
110,T103,T103,Marco Dawson,60,5.0
111,T103,T103,Jason Day,57,5.0
112,T103,T103,Chris DiMarco,83,5.0
113,T103,T103,Martin Flores,95,5.0
114,T103,T103,Billy Hurley III,70,5.0
115,T103,T103,Matt Jones,53,5.0
116,T103,T103,Matt Kuchar,86,5.0
117,T103,T103,John Mallinger,74,5.0
118,T103,T103,William McGirt,96,5.0
119,T103,T103,Geoff Ogilvy,73,5.0
120,T103,T103,Rod Pampling,88,5.0
121,T103,T103,D.A. Points,88,5.0
122,T103,T103,John Rollins,81,5.0
123,T103,T103,Rory Sabbatini,84,5.0
124,T103,T103,Brandt Snedeker,81,5.0
125,T103,T103,Henrik Stenson,51,5.0
126,T103,T103,Chris Stroud,86,5.0
127,T103,T103,Roland Thatcher,55,5.0
128,T103,T103,David Toms,60,5.0
129,T103,T103,Jhonattan Vegas,77,5.0
130,T103,T103,Lee Westwood,60,5.0
131,T132,T132,Stuart Appleby,75,4.0
132,T132,T132,Daniel Chopra,55,4.0
133,T132,T132,John Daly,50,4.0
134,T132,T132,Scott Dunlap,57,4.0
135,T132,T132,Bob Estes,78,4.0
136,T132,T132,Tom Gillis,75,4.0
137,T132,T132,Nathan Green,73,4.0
138,T132,T132,Hunter Haas,69,4.0
139,T132,T132,J.J. Killeen,101,4.0
140,T132,T132,Kevin Kisner,69,4.0
141,T132,T132,Colt Knost,79,4.0
142,T132,T132,Martin Laird,77,4.0
143,T132,T132,Davis Love III,64,4.0
144,T132,T132,Hunter Mahan,88,4.0
145,T132,T132,Graeme McDowell,55,4.0
146,T132,T132,Pat Perez,81,4.0
147,T132,T132,Tom Pernice Jr.,62,4.0
148,T132,T132,Ian Poulter,57,4.0
149,T132,T132,Dicky Pride,62,4.0
150,T132,T132,Heath Slocum,93,4.0
151,T132,T132,Cameron Tringale,88,4.0
152,T132,T132,Tiger Woods,69,4.0
153,T154,T154,Aaron Baddeley,73,3.0
154,T154,T154,Matt Bettencourt,80,3.0
155,T154,T154,Jason Bohn,81,3.0
156,T154,T154,Stephen Gangluff,57,3.0
157,T154,T154,J.J. Henry,93,3.0
158,T154,T154,Brandt Jobe,57,3.0
159,T154,T154,Marc Leishman,84,3.0
160,T154,T154,Billy Mayfair,90,3.0
161,T154,T154,Bryce Molder,83,3.0
162,T154,T154,Kevin Na,80,3.0
163,T154,T154,Nick O'Hern,78,3.0
164,T154,T154,Greg Owen,90,3.0
165,T154,T154,"Ted Potter, Jr.",77,3.0
166,T154,T154,Patrick Sheehan,58,3.0
167,T154,T154,Kevin Streelman,89,3.0
168,T154,T154,Camilo Villegas,79,3.0
169,T170,T170,Robert Allenby,76,2.0
170,T170,T170,Mark Anderson,75,2.0
171,T170,T170,Gavin Coles,72,2.0
172,T170,T170,Ben Curtis,62,2.0
173,T170,T170,Brian Gay,91,2.0
174,T170,T170,David Hearn,95,2.0
175,T170,T170,Trevor Immelman,76,2.0
176,T170,T170,Freddie Jacobson,61,2.0
177,T170,T170,Robert Karlsson,54,2.0
178,T170,T170,Jerry Kelly,84,2.0
179,T170,T170,Justin Leonard,79,2.0
180,T170,T170,Charl Schwartzel,56,2.0
181,T170,T170,Kevin Stadler,85,2.0
182,T183,T183,Ryuji Imada,78,1.0
183,T183,T183,Richard Lee,71,1.0
184,T183,T183,Ryan Palmer,81,1.0
185,T183,T183,Alexandre Rocha,62,1.0
186,T183,T183,Kyle Thompson,51,1.0
187,T183,T183,D.J. Trahan,73,1.0
188,T183,T183,Y.E. Yang,64,1.0
189,T190,T190,Stephen Ames,54,
190,T190,T190,Matt Every,80,
