,Late_Par_5_Scoring_Average_RANK THIS WEEK,Late_Par_5_Scoring_Average_RANK LAST WEEK,Late_Par_5_Scoring_Average_PLAYER NAME,Late_Par_5_Scoring_Average_ROUNDS,Late_Par_5_Scoring_Average_AVG,Late_Par_5_Scoring_Average_TOTAL STROKES,Late_Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Rory McIlroy,60,4.49,480,107
1,2,2,Zach Johnson,95,4.5,689,153
2,3,3,Brandt Snedeker,81,4.52,628,139
3,T4,T4,Bobby Gates,87,4.53,589,130
4,T4,T4,Louis Oosthuizen,65,4.53,430,95
5,T4,T4,Scott Stallings,78,4.53,557,123
6,7,7,Adam Scott,59,4.54,459,101
7,8,8,Dustin Johnson,70,4.55,523,115
8,T9,T9,Kevin Chappell,91,4.56,533,117
9,T9,T9,Davis Love III,64,4.56,388,85
10,T11,T11,Charles Howell III,98,4.57,727,159
11,T11,T11,Phil Mickelson,79,4.57,677,148
12,T13,T13,Cameron Beckman,81,4.58,472,103
13,T13,T13,Roberto Castro,92,4.58,513,112
14,T13,T13,Ken Duke,104,4.58,728,159
15,T13,T13,Rickie Fowler,84,4.58,541,118
16,T13,T13,Charl Schwartzel,56,4.58,380,83
17,T13,T13,Webb Simpson,77,4.58,678,148
18,T19,T19,Jonas Blixt,72,4.59,519,113
19,T19,T19,Chad Campbell,84,4.59,588,128
20,T19,T19,Bud Cauley,99,4.59,689,150
21,T19,T19,Will Claxton,99,4.59,707,154
22,T19,T19,Ben Crane,73,4.59,542,118
23,T19,T19,John Daly,50,4.59,280,61
24,T19,T19,Luke Donald,63,4.59,500,109
25,T19,T19,Bubba Watson,68,4.59,564,123
26,T19,T19,Tiger Woods,69,4.59,606,132
27,T28,T28,Charlie Beljan,61,4.6,414,90
28,T28,T28,Padraig Harrington,67,4.6,534,116
29,T28,T28,John Merrick,83,4.6,575,125
30,T28,T28,Kyle Stanley,86,4.6,584,127
31,T28,T28,Cameron Tringale,88,4.6,635,138
32,T28,T28,Jhonattan Vegas,77,4.6,478,104
33,T34,T34,Keegan Bradley,90,4.61,641,139
34,T34,T34,Jonathan Byrd,69,4.61,595,129
35,T34,T34,Brendon de Jonge,115,4.61,849,184
36,T34,T34,Jason Dufner,83,4.61,696,151
37,T34,T34,Harrison Frazar,56,4.61,415,90
38,T34,T34,Robert Garrigus,89,4.61,696,151
39,T34,T34,Mathew Goggin,65,4.61,443,96
40,T34,T34,Robert Karlsson,54,4.61,263,57
41,T34,T34,Sean O'Hair,84,4.61,535,116
42,T34,T34,John Rollins,81,4.61,608,132
43,T34,T34,Steve Stricker,73,4.61,632,137
44,T45,T45,Stewart Cink,71,4.62,457,99
45,T45,T45,George McNeill,85,4.62,531,115
46,T45,T45,Justin Rose,69,4.62,559,121
47,T48,T48,Harris English,98,4.63,639,138
48,T48,T48,Sergio Garcia,57,4.63,458,99
49,T48,T48,Nathan Green,73,4.63,477,103
50,T48,T48,Rocco Mediate,70,4.63,477,103
51,T48,T48,Bryce Molder,83,4.63,574,124
52,T48,T48,Pat Perez,81,4.63,616,133
53,T48,T48,Carl Pettersson,92,4.63,662,143
54,T48,T48,John Senden,81,4.63,630,136
55,T48,T48,Brendon Todd,78,4.63,551,119
56,T48,T48,Bo Van Pelt,84,4.63,717,155
57,T48,T48,Boo Weekley,74,4.63,449,97
58,T59,T59,Mark Anderson,75,4.64,506,109
59,T59,T59,Jim Furyk,85,4.64,668,144
60,T59,T59,Tom Gillis,75,4.64,506,109
61,T59,T59,J.B. Holmes,90,4.64,599,129
62,T59,T59,Billy Horschel,63,4.64,408,88
63,T59,T59,John Huh,99,4.64,742,160
64,T59,T59,Trevor Immelman,76,4.64,543,117
65,T59,T59,Russell Knox,72,4.64,445,96
66,T59,T59,Justin Leonard,79,4.64,450,97
67,T59,T59,Billy Mayfair,90,4.64,612,132
68,T69,T69,Chris Couch,61,4.65,372,80
69,T69,T69,Jason Day,57,4.65,395,85
70,T69,T69,Charley Hoffman,88,4.65,656,141
71,T69,T69,Matt Jones,53,4.65,414,89
72,T69,T69,Bill Lunde,83,4.65,521,112
73,T69,T69,Seung-Yul Noh,105,4.65,726,156
74,T69,T69,Henrik Stenson,51,4.65,470,101
75,T69,T69,Camilo Villegas,79,4.65,539,116
76,T77,T77,Stuart Appleby,75,4.66,499,107
77,T77,T77,Ángel Cabrera,54,4.66,354,76
78,T77,T77,K.J. Choi,71,4.66,494,106
79,T77,T77,Martin Flores,95,4.66,573,123
80,T77,T77,Tim Herron,88,4.66,568,122
81,T77,T77,Ryo Ishikawa,54,4.66,382,82
82,T77,T77,Jeff Overton,101,4.66,718,154
83,T77,T77,Scott Piercy,95,4.66,709,152
84,T77,T77,Mark Wilson,84,4.66,494,106
85,T86,T86,Aaron Baddeley,73,4.67,518,111
86,T86,T86,James Driscoll,83,4.67,602,129
87,T86,T86,Bill Haas,79,4.67,630,135
88,T86,T86,Martin Laird,77,4.67,663,142
89,T86,T86,Richard Lee,71,4.67,369,79
90,T86,T86,Ian Poulter,57,4.67,490,105
91,T86,T86,Chez Reavie,83,4.67,621,133
92,T86,T86,Heath Slocum,93,4.67,528,113
93,T86,T86,Kevin Stadler,85,4.67,617,132
94,T86,T86,Michael Thompson,80,4.67,537,115
95,T96,T96,Blake Adams,107,4.68,744,159
96,T96,T96,Jason Bohn,81,4.68,557,119
97,T96,T96,Ernie Els,80,4.68,557,119
