,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
91,T90,T90,Rocco Mediate,70,+49,4.07,2940
92,T90,T90,Garth Mulroy,59,+49,4.08,2520
93,T90,T90,Roland Thatcher,55,+49,4.08,2316
94,T90,T90,Boo Weekley,74,+49,4.06,3040
95,T96,T96,Chad Campbell,84,+51,4.05,3712
96,T96,T96,Brandt Jobe,57,+51,4.08,2448
97,T96,T96,Jerry Kelly,84,+51,4.06,3672
98,T96,T96,Jeff Maggert,83,+51,4.06,3640
99,T96,T96,Charlie Wi,86,+51,4.06,3688
100,101,101,Gavin Coles,72,+52,4.07,3072
101,102,102,Chris Stroud,86,+53,4.06,3740
102,T103,T103,Keegan Bradley,90,+54,4.06,3880
103,T103,T103,Alexandre Rocha,62,+54,4.08,2544
104,105,105,Nick O'Hern,78,+56,4.07,3200
105,T106,T106,Jimmy Walker,101,+57,4.05,4304
106,T106,T106,Nick Watney,97,+57,4.06,4048
107,T108,T108,Jonathan Byrd,69,+58,4.08,2944
108,T108,T108,John Huh,99,+58,4.05,4320
109,T108,T108,Greg Owen,90,+58,4.06,3952
110,T108,T108,Josh Teater,97,+58,4.06,4000
111,T112,T112,J.B. Holmes,90,+59,4.06,3724
112,T112,T112,Edward Loar,59,+59,4.09,2520
113,T114,T114,Harris English,98,+60,4.06,4248
114,T114,T114,Troy Kelly,68,+60,4.09,2792
115,T116,T116,Greg Chalmers,88,+61,4.07,3752
116,T116,T116,Daniel Chopra,55,+61,4.1,2352
117,T116,T116,John Daly,50,+61,4.12,2064
118,T119,T119,Erik Compton,81,+62,4.07,3344
119,T119,T119,Rory Sabbatini,84,+62,4.07,3668
120,T121,T121,Michael Bradley,63,+63,4.09,2716
121,T121,T121,K.J. Choi,71,+63,4.08,3024
122,T121,T121,Gary Christian,91,+63,4.07,3808
123,T121,T121,Chez Reavie,83,+63,4.07,3552
124,T121,T121,Brendan Steele,77,+63,4.08,3120
125,T121,T121,Cameron Tringale,88,+63,4.07,3728
126,T127,T127,Blake Adams,107,+64,4.06,4640
127,T127,T127,Charley Hoffman,88,+64,4.07,3772
128,T129,T129,Stephen Ames,54,+65,4.11,2368
129,T129,T129,Brian Harman,101,+65,4.06,4376
130,T129,T129,Sean O'Hair,84,+65,4.07,3680
131,T129,T129,Brendon Todd,78,+65,4.08,3216
132,T129,T129,Johnson Wagner,88,+65,4.07,3800
133,T134,T134,Aaron Baddeley,73,+66,4.08,3112
134,T134,T134,Scott Brown,65,+66,4.1,2736
135,T134,T134,Marco Dawson,60,+66,4.11,2464
136,T134,T134,Geoff Ogilvy,73,+66,4.09,3032
137,T134,T134,"Ted Potter, Jr.",77,+66,4.08,3368
138,T134,T134,D.J. Trahan,73,+66,4.09,3016
139,T140,T140,Freddie Jacobson,61,+67,4.1,2648
140,T140,T140,Marc Leishman,84,+67,4.07,3624
141,T140,T140,Spencer Levin,81,+67,4.08,3412
142,T143,T143,Jason Bohn,81,+68,4.08,3364
143,T143,T143,Tommy Gainey,98,+68,4.06,4276
144,T143,T143,Kyle Thompson,51,+68,4.13,2152
145,T146,T146,Mark Anderson,75,+69,4.09,3160
146,T146,T146,Jason Kokrak,79,+69,4.08,3272
147,T146,T146,Martin Laird,77,+69,4.09,3096
148,T146,T146,Justin Leonard,79,+69,4.09,3244
149,T150,T150,Ryo Ishikawa,54,+71,4.12,2280
150,T150,T150,George McNeill,85,+71,4.08,3632
151,T150,T150,Scott Stallings,78,+71,4.08,3384
152,T153,T153,Tim Herron,88,+72,4.07,3864
153,T153,T153,Robert Karlsson,54,+72,4.13,2264
154,T155,T155,Rod Pampling,88,+73,4.08,3640
155,T155,T155,Kyle Stanley,86,+73,4.08,3696
156,157,157,Bobby Gates,87,+74,4.08,3680
157,T158,T158,J.J. Killeen,101,+75,4.07,4208
158,T158,T158,Billy Mayfair,90,+75,4.08,3784
159,T158,T158,Kevin Streelman,89,+75,4.08,3848
160,161,161,Y.E. Yang,64,+76,4.11,2760
161,T162,T162,Ángel Cabrera,54,+77,4.13,2336
162,T162,T162,Tom Pernice Jr.,62,+77,4.12,2504
163,164,164,Mark Wilson,84,+78,4.09,3360
164,T165,T165,Stewart Cink,71,+79,4.11,2860
165,T165,T165,Ryuji Imada,78,+79,4.1,3288
166,167,167,Kris Blanks,65,+80,4.11,2784
167,168,168,Arjun Atwal,79,+81,4.1,3284
168,169,169,Derek Lamely,64,+82,4.12,2784
169,170,170,Charles Howell III,98,+83,4.08,4288
170,171,171,Ricky Barnes,92,+84,4.09,3832
171,172,172,Harrison Frazar,56,+85,4.14,2376
172,173,173,Kevin Chappell,91,+87,4.09,3760
173,174,174,Trevor Immelman,76,+88,4.11,3264
174,175,175,Rickie Fowler,84,+90,4.1,3584
175,176,176,Jhonattan Vegas,77,+91,4.11,3360
176,T177,T177,Robert Allenby,76,+93,4.11,3320
177,T177,T177,Michael Thompson,80,+93,4.11,3496
178,T179,T179,Cameron Beckman,81,+94,4.11,3344
179,T179,T179,Matt Bettencourt,80,+94,4.11,3280
180,181,181,James Driscoll,83,+99,4.11,3560
181,182,182,Chris DiMarco,83,+100,4.11,3488
182,183,183,Gary Woodland,70,+103,4.14,2976
183,184,184,Colt Knost,79,+105,4.13,3352
184,T185,T185,Sangmoon Bae,81,+106,4.13,3316
185,T185,T185,Billy Hurley III,70,+106,4.14,2992
186,187,187,Troy Matteson,100,+107,4.1,4248
187,T188,T188,Tommy Biershenk,74,+114,4.15,3096
188,T188,T188,Stephen Gangluff,57,+114,4.19,2408
189,190,190,Andres Romero,68,+119,4.17,2752
190,191,191,Sung Kang,75,+129,4.16,3152
