,Front_9_Par_3_Scoring_Average_RANK THIS WEEK,Front_9_Par_3_Scoring_Average_RANK LAST WEEK,Front_9_Par_3_Scoring_Average_PLAYER NAME,Front_9_Par_3_Scoring_Average_ROUNDS,Front_9_Par_3_Scoring_Average_AVG,Front_9_Par_3_Scoring_Average_TOTAL STROKES,Front_9_Par_3_Scoring_Average_TOTAL HOLES
0,T1,T1,Jason Day,57,2.97,327,110
1,T1,T1,Brendon de Jonge,115,2.97,684,230
2,T1,T1,Richard Lee,71,2.97,401,135
3,T4,T4,Keegan Bradley,90,2.98,536,180
4,T4,T4,Chris Couch,61,2.98,355,119
5,T4,T4,Jason Dufner,83,2.98,501,168
6,T4,T4,Brian Gay,91,2.98,521,175
7,T4,T4,Matt Kuchar,86,2.98,501,168
8,T4,T4,Geoff Ogilvy,73,2.98,444,149
9,T4,T4,Brandt Snedeker,81,2.98,477,160
10,T11,T11,Gary Christian,91,2.99,523,175
11,T11,T11,Jerry Kelly,84,2.99,502,168
12,T11,T11,Troy Kelly,68,2.99,392,131
13,T11,T11,Justin Rose,69,2.99,412,138
14,T11,T11,Steve Stricker,73,2.99,430,144
15,T16,T16,Gavin Coles,72,3.0,423,141
16,T16,T16,Jim Furyk,85,3.0,519,173
17,T16,T16,Phil Mickelson,79,3.0,483,161
18,T16,T16,Ryan Palmer,81,3.0,489,163
19,T16,T16,John Senden,81,3.0,480,160
20,T16,T16,David Toms,60,3.0,348,116
21,T22,T22,Robert Allenby,76,3.01,464,154
22,T22,T22,Bud Cauley,99,3.01,599,199
23,T22,T22,Charles Howell III,98,3.01,601,200
24,T22,T22,Zach Johnson,95,3.01,580,193
25,T22,T22,Martin Laird,77,3.01,455,151
26,T22,T22,Derek Lamely,64,3.01,388,129
27,T22,T22,Billy Mayfair,90,3.01,518,172
28,T22,T22,Rory McIlroy,60,3.01,337,112
29,T22,T22,Dicky Pride,62,3.01,349,116
30,T22,T22,Andres Romero,68,3.01,397,132
31,T22,T22,Kevin Stadler,85,3.01,490,163
32,T33,T33,Brian Davis,91,3.02,553,183
33,T33,T33,Chris DiMarco,83,3.02,493,163
34,T33,T33,Dustin Johnson,70,3.02,420,139
35,T33,T33,Spencer Levin,81,3.02,480,159
36,T33,T33,Sean O'Hair,84,3.02,510,169
37,T33,T33,Henrik Stenson,51,3.02,308,102
38,T33,T33,Kevin Streelman,89,3.02,541,179
39,T40,T40,Bob Estes,78,3.03,488,161
40,T40,T40,Tom Gillis,75,3.03,458,151
41,T40,T40,Padraig Harrington,67,3.03,397,131
42,T40,T40,David Hearn,95,3.03,575,190
43,T40,T40,Rocco Mediate,70,3.03,415,137
44,T40,T40,Ryan Moore,89,3.03,543,179
45,T40,T40,Charl Schwartzel,56,3.03,333,110
46,T40,T40,Bo Van Pelt,84,3.03,509,168
47,T48,T48,Greg Chalmers,88,3.04,542,178
48,T48,T48,Ben Curtis,62,3.04,383,126
49,T48,T48,Rickie Fowler,84,3.04,519,171
50,T48,T48,Jeff Maggert,83,3.04,507,167
51,T48,T48,Bryce Molder,83,3.04,484,159
52,T48,T48,Johnson Wagner,88,3.04,542,178
53,T54,T54,Arjun Atwal,79,3.05,461,151
54,T54,T54,Kris Blanks,65,3.05,399,131
55,T54,T54,Chad Campbell,84,3.05,525,172
56,T54,T54,Ben Crane,73,3.05,439,144
57,T54,T54,Luke Donald,63,3.05,390,128
58,T54,T54,John Huh,99,3.05,613,201
59,T54,T54,Jason Kokrak,79,3.05,460,151
60,T54,T54,George McNeill,85,3.05,521,171
61,T54,T54,Jeff Overton,101,3.05,617,202
62,T54,T54,D.A. Points,88,3.05,540,177
63,T54,T54,John Rollins,81,3.05,470,154
64,T54,T54,Josh Teater,97,3.05,571,187
65,T54,T54,Michael Thompson,80,3.05,494,162
66,T54,T54,Jimmy Walker,101,3.05,620,203
67,T54,T54,Nick Watney,97,3.05,588,193
68,T69,T69,Stewart Cink,71,3.06,416,136
69,T69,T69,Ken Duke,104,3.06,639,209
70,T69,T69,Harris English,98,3.06,615,201
71,T69,T69,Stephen Gangluff,57,3.06,337,110
72,T69,T69,Chris Kirk,93,3.06,545,178
