,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
151,T152,T152,Matt Bettencourt,80,-56,4.77,1200
152,T152,T152,Jason Day,57,-56,4.67,840
153,T152,T152,Harrison Frazar,56,-56,4.66,825
154,T152,T152,Davis Love III,64,-56,4.69,900
155,T152,T152,"Ted Potter, Jr.",77,-56,4.76,1165
156,T157,T157,Kevin Kisner,69,-55,4.73,1005
157,T157,T157,Colt Knost,79,-55,4.77,1185
158,T157,T157,Danny Lee,74,-55,4.75,1095
159,T157,T157,David Toms,60,-55,4.71,960
160,T161,T161,John Daly,50,-54,4.56,620
161,T161,T161,Bob Estes,78,-54,4.77,1155
162,T161,T161,Dicky Pride,62,-54,4.7,910
163,164,164,Matt Jones,53,-52,4.69,835
164,T165,T165,Marco Dawson,60,-51,4.74,965
165,T165,T165,Derek Lamely,64,-51,4.74,980
166,167,167,Y.E. Yang,64,-50,4.72,890
167,T168,T168,Ryuji Imada,78,-48,4.8,1190
168,T168,T168,Freddie Jacobson,61,-48,4.73,890
169,T168,T168,Tom Pernice Jr.,62,-48,4.74,910
170,T171,T171,Tim Clark,60,-46,4.74,870
171,T171,T171,David Mathis,83,-46,4.82,1250
172,T173,T173,Michael Bradley,63,-45,4.78,1010
173,T173,T173,Edward Loar,59,-45,4.73,835
174,T173,T173,Charl Schwartzel,56,-45,4.73,820
175,T173,T173,Roland Thatcher,55,-45,4.72,810
176,T177,T177,Robert Allenby,76,-44,4.81,1150
177,T177,T177,Troy Kelly,68,-44,4.77,975
178,179,179,Graeme McDowell,55,-43,4.75,870
179,180,180,Nick O'Hern,78,-42,4.82,1155
180,T181,T181,Daniel Chopra,55,-41,4.73,765
181,T181,T181,Alexandre Rocha,62,-41,4.77,875
182,183,183,Patrick Sheehan,58,-40,4.77,855
183,T184,T184,Stephen Ames,54,-39,4.76,800
184,T184,T184,Hunter Haas,69,-39,4.8,990
185,T184,T184,Brandt Jobe,57,-39,4.79,925
186,T184,T184,Steve Wheatcroft,56,-39,4.75,785
187,188,188,Billy Hurley III,70,-38,4.81,1015
188,189,189,Stephen Gangluff,57,-35,4.79,835
189,190,190,Scott Dunlap,57,-32,4.8,790
190,191,191,Kyle Thompson,51,-29,4.8,730
