,Early_Round_2_Scoring_Average_RANK THIS WEEK,Early_Round_2_Scoring_Average_RANK LAST WEEK,Early_Round_2_Scoring_Average_PLAYER NAME,Early_Round_2_Scoring_Average_AVG,Early_Round_2_Scoring_Average_TOTAL STROKES,Early_Round_2_Scoring_Average_TOTAL ROUNDS
114,T115,T115,Ernie Els,70.93,993,14
115,T115,T115,D.A. Points,70.93,993,14
116,T115,T115,Heath Slocum,70.93,993,14
117,T115,T115,Cameron Tringale,70.93,1064,15
118,T119,T119,Jason Bohn,71.0,781,11
119,T119,T119,Tim Clark,71.0,568,8
120,121,121,Josh Teater,71.07,995,14
121,T122,T122,Matt Bettencourt,71.08,853,12
122,T122,T122,Justin Leonard,71.08,853,12
123,124,124,Stuart Appleby,71.09,782,11
124,125,125,Mathew Goggin,71.1,711,10
125,126,126,William McGirt,71.13,1067,15
126,127,127,Michael Thompson,71.15,925,13
127,128,128,Charlie Wi,71.17,854,12
128,129,129,Garth Mulroy,71.2,712,10
129,130,130,Kyle Thompson,71.25,855,12
130,131,131,J.J. Killeen,71.26,1354,19
131,T132,T132,Stephen Gangluff,71.33,856,12
132,T132,T132,Padraig Harrington,71.33,428,6
133,T134,T134,Aaron Baddeley,71.36,785,11
134,T134,T134,J.J. Henry,71.36,999,14
135,136,136,David Mathis,71.38,928,13
136,137,137,Gary Woodland,71.4,714,10
137,138,138,Jason Kokrak,71.42,857,12
138,139,139,Davis Love III,71.44,643,9
139,T140,T140,Nick O'Hern,71.5,858,12
140,T140,T140,Tom Pernice Jr.,71.5,715,10
141,142,142,Troy Matteson,71.53,1073,15
142,T143,T143,Ricky Barnes,71.54,930,13
143,T143,T143,Chris DiMarco,71.54,930,13
144,145,145,Miguel Angel Carballo,71.56,1145,16
145,146,146,Alexandre Rocha,71.58,859,12
146,T147,T147,Robert Allenby,71.6,1074,15
147,T147,T147,Roland Thatcher,71.6,716,10
148,149,149,Kevin Stadler,71.62,931,13
149,150,150,Matt Kuchar,71.63,573,8
150,T151,T151,Kevin Kisner,71.64,788,11
151,T151,T151,Edward Loar,71.64,788,11
152,153,153,Ben Curtis,71.7,717,10
153,T154,T154,Robert Karlsson,71.71,502,7
154,T154,T154,Hunter Mahan,71.71,1004,14
155,156,156,Stewart Cink,71.75,574,8
156,157,157,Rickie Fowler,71.83,862,12
157,158,158,Mark Wilson,71.85,934,13
158,159,159,Ryo Ishikawa,71.88,575,8
159,160,160,Harrison Frazar,71.89,647,9
160,161,161,Jonathan Byrd,71.91,791,11
161,162,162,Mark Anderson,71.92,935,13
162,163,163,Troy Kelly,71.93,1007,14
163,T164,T164,Stephen Ames,72.0,432,6
164,T164,T164,Sangmoon Bae,72.0,1080,15
165,T164,T164,Trevor Immelman,72.0,792,11
166,T164,T164,Jeff Maggert,72.0,936,13
167,T164,T164,Steve Wheatcroft,72.0,720,10
168,169,169,Matt Every,72.08,865,12
169,170,170,Daniel Chopra,72.13,577,8
170,171,171,Nick Watney,72.15,938,13
171,172,172,Derek Lamely,72.2,722,10
172,173,173,Erik Compton,72.23,939,13
173,174,174,Marco Dawson,72.3,723,10
174,T175,T175,Colt Knost,72.31,940,13
175,T175,T175,Chez Reavie,72.31,1157,16
176,T177,T177,John Daly,72.33,434,6
177,T177,T177,Adam Scott,72.33,217,3
178,179,179,Jhonattan Vegas,72.46,942,13
179,180,180,Brendon Todd,72.53,1088,15
180,181,181,Billy Hurley III,72.57,1016,14
181,182,182,Bryce Molder,72.6,726,10
182,183,183,Scott Stallings,72.62,944,13
183,184,184,Brandt Jobe,72.63,581,8
184,185,185,John Rollins,72.64,799,11
185,186,186,Cameron Beckman,72.73,800,11
186,187,187,K.J. Choi,72.89,656,9
187,188,188,Sung Kang,73.0,1022,14
188,189,189,Brendan Steele,73.08,877,12
189,190,190,Rory Sabbatini,73.21,1025,14
190,191,191,Ángel Cabrera,73.5,735,10
