,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Dicky Pride,62,2.87,195,68
1,T2,T2,Rory McIlroy,60,2.91,407,140
2,T2,T2,Rod Pampling,88,2.91,163,56
3,4,4,Tom Gillis,75,2.92,263,90
4,5,5,Chris Kirk,93,2.94,300,102
5,6,6,Roland Thatcher,55,2.95,130,44
6,7,7,Kevin Streelman,89,2.96,329,111
7,8,8,John Mallinger,74,2.97,270,91
8,T9,T9,Robert Allenby,76,2.98,170,57
9,T9,T9,Scott Dunlap,57,2.98,155,52
10,T9,T9,Brian Gay,91,2.98,265,89
11,T9,T9,Padraig Harrington,67,2.98,375,126
12,T9,T9,Matt Jones,53,2.98,179,60
13,T14,T14,Keegan Bradley,90,2.99,518,173
14,T14,T14,Colt Knost,79,2.99,263,88
15,T16,T16,Charlie Beljan,61,3.0,216,72
16,T16,T16,Kris Blanks,65,3.0,174,58
17,T16,T16,Will Claxton,99,3.0,369,123
18,T16,T16,John Daly,50,3.0,207,69
19,T16,T16,Jason Dufner,83,3.0,516,172
20,T16,T16,Billy Hurley III,70,3.0,147,49
21,T16,T16,Danny Lee,74,3.0,240,80
22,T16,T16,Alexandre Rocha,62,3.0,96,32
23,T24,T24,James Driscoll,83,3.01,316,105
24,T24,T24,Matt Every,80,3.01,316,105
25,T24,T24,Rickie Fowler,84,3.01,373,124
26,T24,T24,Jim Furyk,85,3.01,487,162
27,T24,T24,Richard Lee,71,3.01,232,77
28,T24,T24,Troy Matteson,100,3.01,355,118
29,T24,T24,Adam Scott,59,3.01,313,104
30,T24,T24,Webb Simpson,77,3.01,503,167
31,T32,T32,Scott Brown,65,3.02,172,57
32,T32,T32,Bryce Molder,83,3.02,275,91
33,T32,T32,Seung-Yul Noh,105,3.02,378,125
34,T32,T32,John Rollins,81,3.02,332,110
35,T32,T32,Heath Slocum,93,3.02,269,89
36,T32,T32,Steve Wheatcroft,56,3.02,157,52
37,T38,T38,Jason Day,57,3.03,224,74
38,T38,T38,Harrison Frazar,56,3.03,179,59
39,T38,T38,Tim Herron,88,3.03,282,93
40,T38,T38,Matt Kuchar,86,3.03,512,169
41,T38,T38,Phil Mickelson,79,3.03,512,169
42,T38,T38,Chris Stroud,86,3.03,327,108
43,T38,T38,Camilo Villegas,79,3.03,357,118
44,T45,T45,Brendon de Jonge,115,3.04,487,160
45,T45,T45,Charles Howell III,98,3.04,404,133
46,T45,T45,Rocco Mediate,70,3.04,231,76
47,T45,T45,Ryan Moore,89,3.04,441,145
48,T45,T45,Ryan Palmer,81,3.04,316,104
49,T45,T45,Andres Romero,68,3.04,271,89
50,T45,T45,Steve Stricker,73,3.04,498,164
51,T45,T45,Y.E. Yang,64,3.04,207,68
52,T53,T53,Roberto Castro,92,3.05,247,81
53,T53,T53,Chris Couch,61,3.05,278,91
54,T53,T53,Billy Horschel,63,3.05,223,73
55,T53,T53,John Huh,99,3.05,308,101
56,T53,T53,Brandt Jobe,57,3.05,134,44
57,T53,T53,J.J. Killeen,101,3.05,335,110
58,T53,T53,Nick O'Hern,78,3.05,195,64
59,T53,T53,Charl Schwartzel,56,3.05,296,97
60,T53,T53,Brandt Snedeker,81,3.05,463,152
61,T53,T53,Vaughn Taylor,81,3.05,268,88
62,T53,T53,Jimmy Walker,101,3.05,458,150
63,T64,T64,Ben Curtis,62,3.06,269,88
64,T64,T64,Brian Davis,91,3.06,435,142
65,T64,T64,Luke Donald,63,3.06,388,127
66,T64,T64,Ernie Els,80,3.06,425,139
67,T64,T64,Trevor Immelman,76,3.06,306,100
68,T64,T64,Jerry Kelly,84,3.06,251,82
69,T64,T64,Bill Lunde,83,3.06,220,72
70,T64,T64,Graeme McDowell,55,3.06,306,100
71,T64,T64,Geoff Ogilvy,73,3.06,257,84
72,T64,T64,Justin Rose,69,3.06,410,134
73,T64,T64,Daniel Summerhays,81,3.06,257,84
74,T64,T64,Michael Thompson,80,3.06,288,94
75,T64,T64,Johnson Wagner,88,3.06,340,111
76,T77,T77,Cameron Beckman,81,3.07,261,85
77,T77,T77,Chad Campbell,84,3.07,356,116
78,T77,T77,Bud Cauley,99,3.07,452,147
79,T77,T77,Greg Chalmers,88,3.07,359,117
80,T77,T77,Gary Christian,91,3.07,307,100
81,T77,T77,Gavin Coles,72,3.07,209,68
82,T77,T77,Ben Crane,73,3.07,267,87
83,T77,T77,Graham DeLaet,79,3.07,270,88
84,T77,T77,Bobby Gates,87,3.07,252,82
85,T77,T77,Spencer Levin,81,3.07,233,76
86,T77,T77,Davis Love III,64,3.07,332,108
87,T77,T77,Billy Mayfair,90,3.07,372,121
88,T77,T77,Scott Piercy,95,3.07,408,133
89,T77,T77,Kevin Stadler,85,3.07,381,124
90,T77,T77,Brendan Steele,77,3.07,135,44
