,Back_9_Par_4_Scoring_Average_RANK THIS WEEK,Back_9_Par_4_Scoring_Average_RANK LAST WEEK,Back_9_Par_4_Scoring_Average_PLAYER NAME,Back_9_Par_4_Scoring_Average_ROUNDS,Back_9_Par_4_Scoring_Average_AVG,Back_9_Par_4_Scoring_Average_TOTAL STROKES,Back_9_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Justin Rose,69,3.96,1419,358
1,T2,T2,Chris Kirk,93,3.99,1926,483
2,T2,T2,John Senden,81,3.99,1653,414
3,T2,T2,Webb Simpson,77,3.99,1619,406
4,T5,T5,Jonas Blixt,72,4.0,1540,385
5,T5,T5,Matt Kuchar,86,4.0,1786,446
6,T5,T5,Graeme McDowell,55,4.0,1177,294
7,T5,T5,Steve Stricker,73,4.0,1527,382
8,T5,T5,Bubba Watson,68,4.0,1441,360
9,T10,T10,Will Claxton,99,4.01,2156,537
10,T10,T10,Bill Haas,79,4.01,1677,418
11,T10,T10,Dustin Johnson,70,4.01,1462,365
12,T10,T10,Ryan Moore,89,4.01,1890,471
13,T10,T10,Tiger Woods,69,4.01,1470,367
14,T15,T15,Brendon de Jonge,115,4.02,2459,611
15,T15,T15,Luke Donald,63,4.02,1344,334
16,T15,T15,Jason Dufner,83,4.02,1768,440
17,T15,T15,Nathan Green,73,4.02,1496,372
18,T15,T15,J.J. Henry,93,4.02,1912,476
19,T15,T15,Russell Knox,72,4.02,1455,362
20,T15,T15,Davis Love III,64,4.02,1402,349
21,T15,T15,Kevin Stadler,85,4.02,1773,441
22,T23,T23,Roberto Castro,92,4.03,1966,488
23,T23,T23,Jim Furyk,85,4.03,1844,458
24,T23,T23,Robert Garrigus,89,4.03,1906,473
25,T23,T23,Billy Horschel,63,4.03,1295,321
26,T23,T23,Richard Lee,71,4.03,1452,360
27,T23,T23,William McGirt,96,4.03,2081,516
28,T23,T23,Rory McIlroy,60,4.03,1217,302
29,T23,T23,Charl Schwartzel,56,4.03,1194,296
30,T23,T23,Vijay Singh,99,4.03,2156,535
31,T23,T23,Steve Wheatcroft,56,4.03,1119,278
32,T33,T33,Blake Adams,107,4.04,2298,569
33,T33,T33,Stuart Appleby,75,4.04,1532,379
34,T33,T33,Chad Campbell,84,4.04,1879,465
35,T33,T33,Ben Curtis,62,4.04,1334,330
36,T33,T33,Brian Davis,91,4.04,1949,483
37,T33,T33,Graham DeLaet,79,4.04,1740,431
38,T33,T33,Ken Duke,104,4.04,2239,554
