,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
63,T62,T62,Bud Cauley,99,4.64,418,90
64,T62,T62,Luke Donald,63,4.64,255,55
65,T62,T62,Edward Loar,59,4.64,209,45
66,T62,T62,Kyle Reifers,86,4.64,311,67
67,T68,T68,Ricky Barnes,92,4.65,363,78
68,T68,T68,Brian Harman,101,4.65,432,93
69,T68,T68,Hunter Mahan,88,4.65,372,80
70,T68,T68,Kevin Streelman,89,4.65,349,75
71,T68,T68,Roland Thatcher,55,4.65,251,54
72,T68,T68,Michael Thompson,80,4.65,363,78
73,T68,T68,D.J. Trahan,73,4.65,200,43
74,T68,T68,Jhonattan Vegas,77,4.65,423,91
75,T68,T68,Johnson Wagner,88,4.65,456,98
76,T77,T77,Blake Adams,107,4.66,480,103
77,T77,T77,Jonathan Byrd,69,4.66,312,67
78,T77,T77,Ángel Cabrera,54,4.66,275,59
79,T77,T77,Chris DiMarco,83,4.66,354,76
80,T77,T77,James Driscoll,83,4.66,396,85
81,T77,T77,Bill Haas,79,4.66,345,74
82,T77,T77,J.B. Holmes,90,4.66,373,80
83,T77,T77,Richard Lee,71,4.66,270,58
84,T77,T77,Ryan Palmer,81,4.66,429,92
85,T77,T77,Andres Romero,68,4.66,275,59
86,T77,T77,Vijay Singh,99,4.66,527,113
87,T88,T88,Greg Chalmers,88,4.67,481,103
88,T88,T88,Harrison Frazar,56,4.67,252,54
89,T88,T88,Tommy Gainey,98,4.67,252,54
90,T88,T88,John Huh,99,4.67,588,126
91,T88,T88,Matt Jones,53,4.67,210,45
92,T88,T88,John Merrick,83,4.67,327,70
93,T94,T94,Mathew Goggin,65,4.68,304,65
94,T94,T94,Ian Poulter,57,4.68,187,40
95,T94,T94,Webb Simpson,77,4.68,192,41
96,T94,T94,Steve Stricker,73,4.68,187,40
97,T98,T98,Keegan Bradley,90,4.69,291,62
98,T98,T98,David Hearn,95,4.69,506,108
99,T98,T98,Freddie Jacobson,61,4.69,305,65
100,T98,T98,Robert Karlsson,54,4.69,314,67
101,T98,T98,Troy Kelly,68,4.69,239,51
102,T98,T98,Jeff Maggert,83,4.69,408,87
103,T104,T104,Gary Christian,91,4.7,362,77
104,T104,T104,Martin Flores,95,4.7,461,98
105,T104,T104,Tim Herron,88,4.7,376,80
106,T104,T104,Dustin Johnson,70,4.7,207,44
107,T104,T104,Martin Laird,77,4.7,395,84
108,T104,T104,John Mallinger,74,4.7,254,54
109,T104,T104,Justin Rose,69,4.7,315,67
110,T104,T104,Brandt Snedeker,81,4.7,268,57
111,T104,T104,Steve Wheatcroft,56,4.7,221,47
112,T113,T113,Tim Clark,60,4.71,226,48
113,T113,T113,Ben Curtis,62,4.71,240,51
114,T113,T113,Graeme McDowell,55,4.71,245,52
115,T113,T113,Kevin Na,80,4.71,391,83
116,T113,T113,Sean O'Hair,84,4.71,424,90
117,T113,T113,Carl Pettersson,92,4.71,429,91
118,T113,T113,Boo Weekley,74,4.71,367,78
119,T120,T120,Miguel Angel Carballo,73,4.72,387,82
120,T120,T120,Bobby Gates,87,4.72,382,81
121,T120,T120,Jerry Kelly,84,4.72,472,100
122,T123,T123,Roberto Castro,92,4.73,464,98
123,T123,T123,Graham DeLaet,79,4.73,331,70
124,T123,T123,Ryuji Imada,78,4.73,397,84
125,T123,T123,Brandt Jobe,57,4.73,374,79
126,T127,T127,Mark Anderson,75,4.74,403,85
127,T127,T127,Gavin Coles,72,4.74,351,74
128,T127,T127,Ernie Els,80,4.74,256,54
129,T127,T127,Kevin Kisner,69,4.74,237,50
130,T127,T127,Marc Leishman,84,4.74,436,92
131,T127,T127,Bryce Molder,83,4.74,403,85
132,T127,T127,Louis Oosthuizen,65,4.74,365,77
133,T127,T127,John Rollins,81,4.74,270,57
134,T127,T127,Kevin Stadler,85,4.74,289,61
135,T136,T136,Stuart Appleby,75,4.75,152,32
136,T136,T136,Ken Duke,104,4.75,551,116
137,T136,T136,Harris English,98,4.75,499,105
138,T136,T136,Nathan Green,73,4.75,304,64
139,T136,T136,Zach Johnson,95,4.75,380,80
140,T136,T136,Colt Knost,79,4.75,323,68
141,T136,T136,Jason Kokrak,79,4.75,252,53
142,T136,T136,Derek Lamely,64,4.75,271,57
143,T136,T136,Rocco Mediate,70,4.75,304,64
144,T136,T136,Chez Reavie,83,4.75,442,93
145,T136,T136,Vaughn Taylor,81,4.75,299,63
146,T136,T136,Cameron Tringale,88,4.75,503,106
147,T148,T148,Cameron Beckman,81,4.76,295,62
148,T148,T148,Tommy Biershenk,74,4.76,381,80
149,T148,T148,Erik Compton,81,4.76,300,63
150,T148,T148,Brian Davis,91,4.76,324,68
151,T148,T148,Marco Dawson,60,4.76,319,67
152,T148,T148,Jason Day,57,4.76,257,54
153,T148,T148,Chris Kirk,93,4.76,476,100
154,T148,T148,Mark Wilson,84,4.76,581,122
155,T156,T156,J.J. Henry,93,4.77,548,115
156,T156,T156,David Mathis,83,4.77,310,65
157,T156,T156,Billy Mayfair,90,4.77,253,53
158,T159,T159,Arjun Atwal,79,4.78,378,79
159,T159,T159,Tom Gillis,75,4.78,478,100
160,T159,T159,Tom Pernice Jr.,62,4.78,172,36
161,T159,T159,"Ted Potter, Jr.",77,4.78,378,79
162,T159,T159,Heath Slocum,93,4.78,440,92
163,T159,T159,Brendan Steele,77,4.78,445,93
164,T165,T165,Robert Allenby,76,4.79,436,91
165,T165,T165,Alexandre Rocha,62,4.79,316,66
166,T167,T167,Jason Bohn,81,4.8,331,69
167,T167,T167,Hunter Haas,69,4.8,331,69
168,T167,T167,Justin Leonard,79,4.8,389,81
169,T167,T167,Davis Love III,64,4.8,144,30
170,T167,T167,Charlie Wi,86,4.8,394,82
171,T172,T172,Sung Kang,75,4.81,385,80
172,T172,T172,Nick O'Hern,78,4.81,361,75
173,T172,T172,Y.E. Yang,64,4.81,298,62
174,175,175,Scott Stallings,78,4.82,371,77
175,T176,T176,Daniel Chopra,55,4.83,198,41
176,T176,T176,Trevor Immelman,76,4.83,406,84
177,T176,T176,George McNeill,85,4.83,517,107
178,T176,T176,Ryan Moore,89,4.83,343,71
179,180,180,David Toms,60,4.84,339,70
180,181,181,Brendon Todd,78,4.85,252,52
181,T182,T182,J.J. Killeen,101,4.86,369,76
182,T182,T182,Kyle Thompson,51,4.86,175,36
183,184,184,Matt Every,80,4.87,375,77
184,185,185,Stephen Ames,54,4.88,195,40
185,T186,T186,Michael Bradley,63,4.89,406,83
186,T186,T186,Chad Campbell,84,4.89,391,80
187,188,188,Stephen Gangluff,57,4.91,211,43
188,189,189,Stewart Cink,71,4.92,369,75
189,190,190,Billy Hurley III,70,4.95,436,88
190,191,191,Charl Schwartzel,56,4.98,219,44
