,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
73,T73,T73,K.J. Choi,71,4.65,432,93
74,T73,T73,Stewart Cink,71,4.65,330,71
75,T73,T73,Chris Couch,61,4.65,335,72
76,T73,T73,Brendon de Jonge,115,4.65,595,128
77,T73,T73,Jason Dufner,83,4.65,577,124
78,T73,T73,Harrison Frazar,56,4.65,214,46
79,T73,T73,Marc Leishman,84,4.65,400,86
80,T73,T73,Bill Lunde,83,4.65,251,54
81,T73,T73,Justin Rose,69,4.65,502,108
82,T83,T83,Mark Anderson,75,4.66,163,35
83,T83,T83,Michael Bradley,63,4.66,177,38
84,T83,T83,Ernie Els,80,4.66,485,104
85,T83,T83,Matt Every,80,4.66,401,86
86,T83,T83,Martin Flores,95,4.66,373,80
87,T83,T83,Bill Haas,79,4.66,513,110
88,T83,T83,John Huh,99,4.66,359,77
89,T83,T83,William McGirt,96,4.66,387,83
90,T91,T91,Stephen Ames,54,4.67,229,49
91,T91,T91,Marco Dawson,60,4.67,154,33
92,T91,T91,James Driscoll,83,4.67,411,88
93,T91,T91,Harris English,98,4.67,402,86
94,T91,T91,Trevor Immelman,76,4.67,378,81
95,T91,T91,Scott Piercy,95,4.67,458,98
96,T91,T91,Kevin Stadler,85,4.67,462,99
97,T91,T91,Lee Westwood,60,4.67,402,86
98,T99,T99,Stuart Appleby,75,4.68,370,79
99,T99,T99,Gary Christian,91,4.68,342,73
100,T99,T99,Ben Curtis,62,4.68,370,79
101,T99,T99,Jim Furyk,85,4.68,561,120
102,T99,T99,Mathew Goggin,65,4.68,117,25
103,T99,T99,Tim Herron,88,4.68,351,75
104,T99,T99,Richard Lee,71,4.68,262,56
105,T99,T99,Justin Leonard,79,4.68,267,57
106,T99,T99,Bryce Molder,83,4.68,365,78
107,T99,T99,Ryan Moore,89,4.68,543,116
108,T99,T99,Jeff Overton,101,4.68,374,80
109,T99,T99,Kyle Reifers,86,4.68,421,90
110,T99,T99,John Senden,81,4.68,463,99
111,T99,T99,Jimmy Walker,101,4.68,543,116
112,T99,T99,Charlie Wi,86,4.68,412,88
113,T114,T114,Graham DeLaet,79,4.69,328,70
114,T114,T114,Ryo Ishikawa,54,4.69,286,61
115,T114,T114,Sung Kang,75,4.69,230,49
116,T114,T114,Russell Knox,72,4.69,300,64
117,T114,T114,John Rollins,81,4.69,403,86
118,T114,T114,D.J. Trahan,73,4.69,286,61
119,T114,T114,Nick Watney,97,4.69,567,121
120,T121,T121,Charlie Beljan,61,4.7,263,56
121,T121,T121,Stephen Gangluff,57,4.7,188,40
122,T121,T121,Tom Gillis,75,4.7,310,66
123,T121,T121,Kevin Kisner,69,4.7,254,54
124,T121,T121,Henrik Stenson,51,4.7,418,89
125,T121,T121,Chris Stroud,86,4.7,390,83
126,T121,T121,Y.E. Yang,64,4.7,221,47
127,T128,T128,Robert Allenby,76,4.71,212,45
128,T128,T128,Jason Bohn,81,4.71,264,56
129,T128,T128,Geoff Ogilvy,73,4.71,320,68
130,T128,T128,Alexandre Rocha,62,4.71,113,24
131,T132,T132,J.J. Henry,93,4.72,269,57
132,T132,T132,Colt Knost,79,4.72,316,67
133,T132,T132,Matt Kuchar,86,4.72,566,120
134,T132,T132,Seung-Yul Noh,105,4.72,453,96
135,T136,T136,George McNeill,85,4.73,227,48
136,T136,T136,Gary Woodland,70,4.73,445,94
137,T138,T138,Billy Hurley III,70,4.74,147,31
138,T138,T138,Kevin Na,80,4.74,422,89
139,T138,T138,Ryan Palmer,81,4.74,370,78
140,T138,T138,Brendan Steele,77,4.74,166,35
141,T142,T142,Jason Kokrak,79,4.75,361,76
142,T142,T142,Graeme McDowell,55,4.75,361,76
143,T142,T142,Dicky Pride,62,4.75,209,44
144,T145,T145,Tim Clark,60,4.76,343,72
145,T145,T145,J.J. Killeen,101,4.76,424,89
146,T145,T145,Edward Loar,59,4.76,200,42
147,T145,T145,Kevin Streelman,89,4.76,428,90
148,T145,T145,Johnson Wagner,88,4.76,447,94
149,T150,T150,Ángel Cabrera,54,4.77,224,47
150,T150,T150,Erik Compton,81,4.77,315,66
151,T150,T150,Brian Harman,101,4.77,448,94
152,T150,T150,Jerry Kelly,84,4.77,296,62
153,T150,T150,Chris Kirk,93,4.77,386,81
154,T150,T150,Troy Matteson,100,4.77,434,91
155,T150,T150,Garth Mulroy,59,4.77,205,43
156,T150,T150,Daniel Summerhays,81,4.77,329,69
157,T150,T150,Vaughn Taylor,81,4.77,348,73
158,T159,T159,Ricky Barnes,92,4.78,320,67
159,T159,T159,Gavin Coles,72,4.78,220,46
160,T159,T159,Freddie Jacobson,61,4.78,282,59
161,T159,T159,Derek Lamely,64,4.78,244,51
162,T159,T159,Jeff Maggert,83,4.78,311,65
163,T159,T159,Hunter Mahan,88,4.78,488,102
164,T159,T159,Kyle Thompson,51,4.78,177,37
165,T159,T159,Steve Wheatcroft,56,4.78,177,37
166,T167,T167,Greg Owen,90,4.79,364,76
167,T167,T167,Rod Pampling,88,4.79,206,43
168,T169,T169,Tommy Biershenk,74,4.81,202,42
169,T169,T169,Greg Chalmers,88,4.81,433,90
170,T169,T169,Brian Gay,91,4.81,337,70
171,T169,T169,Hunter Haas,69,4.81,226,47
172,T169,T169,Rory Sabbatini,84,4.81,337,70
173,T174,T174,Kris Blanks,65,4.82,212,44
174,T174,T174,Brian Davis,91,4.82,559,116
175,T174,T174,Chris DiMarco,83,4.82,318,66
176,T174,T174,Brandt Jobe,57,4.82,188,39
177,178,178,Tom Pernice Jr.,62,4.83,227,47
178,179,179,Spencer Levin,81,4.84,281,58
179,T180,T180,Bob Estes,78,4.85,296,61
180,T180,T180,Tommy Gainey,98,4.85,669,138
181,T182,T182,Sangmoon Bae,81,4.86,379,78
182,T182,T182,Nick O'Hern,78,4.86,214,44
183,184,184,Patrick Sheehan,58,4.87,151,31
184,T185,T185,Ryuji Imada,78,4.88,244,50
185,T185,T185,Danny Lee,74,4.88,317,65
186,187,187,Miguel Angel Carballo,73,4.9,196,40
187,T188,T188,Matt Bettencourt,80,4.92,295,60
188,T188,T188,Scott Dunlap,57,4.92,177,36
189,T188,T188,Troy Kelly,68,4.92,251,51
190,191,191,David Mathis,83,4.94,405,82
