,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
38,T38,T38,Charlie Wi,86,3.01,211,70
39,T40,T40,Sangmoon Bae,81,3.02,145,48
40,T40,T40,Roberto Castro,92,3.02,193,64
41,T40,T40,Gavin Coles,72,3.02,169,56
42,T40,T40,Matt Jones,53,3.02,163,54
43,T40,T40,Jeff Overton,101,3.02,296,98
44,T40,T40,John Rollins,81,3.02,181,60
45,T40,T40,John Senden,81,3.02,124,41
46,T40,T40,Kevin Stadler,85,3.02,133,44
47,T48,T48,Michael Bradley,63,3.03,176,58
48,T48,T48,Harris English,98,3.03,194,64
49,T48,T48,Robert Karlsson,54,3.03,109,36
50,T48,T48,Jerry Kelly,84,3.03,209,69
51,T48,T48,George McNeill,85,3.03,261,86
52,T48,T48,Rory Sabbatini,84,3.03,206,68
53,T54,T54,Blake Adams,107,3.04,210,69
54,T54,T54,Ben Curtis,62,3.04,170,56
55,T54,T54,Martin Flores,95,3.04,158,52
56,T54,T54,J.J. Henry,93,3.04,225,74
57,T54,T54,J.B. Holmes,90,3.04,170,56
58,T54,T54,Rocco Mediate,70,3.04,161,53
59,T54,T54,Kyle Reifers,86,3.04,149,49
60,T61,T61,Gary Christian,91,3.05,198,65
61,T61,T61,Harrison Frazar,56,3.05,183,60
62,T61,T61,Billy Mayfair,90,3.05,186,61
63,T61,T61,Scott Piercy,95,3.05,198,65
64,T61,T61,Alexandre Rocha,62,3.05,223,73
65,T61,T61,Michael Thompson,80,3.05,186,61
66,T67,T67,Stewart Cink,71,3.06,110,36
67,T67,T67,Erik Compton,81,3.06,196,64
68,T67,T67,Bob Estes,78,3.06,202,66
69,T67,T67,Sergio Garcia,57,3.06,49,16
70,T67,T67,Brian Gay,91,3.06,236,77
71,T67,T67,Garth Mulroy,59,3.06,147,48
72,T67,T67,Vijay Singh,99,3.06,159,52
73,T67,T67,Cameron Tringale,88,3.06,248,81
74,T67,T67,Johnson Wagner,88,3.06,211,69
75,T67,T67,Jimmy Walker,101,3.06,190,62
76,T77,T77,Charlie Beljan,61,3.07,141,46
77,T77,T77,Miguel Angel Carballo,73,3.07,212,69
78,T77,T77,Ben Crane,73,3.07,172,56
79,T77,T77,Padraig Harrington,67,3.07,89,29
80,T77,T77,Jason Kokrak,79,3.07,135,44
81,T77,T77,Derek Lamely,64,3.07,166,54
82,T77,T77,Danny Lee,74,3.07,187,61
83,T77,T77,Bryce Molder,83,3.07,175,57
84,T77,T77,Rod Pampling,88,3.07,175,57
85,T77,T77,D.A. Points,88,3.07,249,81
86,T77,T77,Steve Wheatcroft,56,3.07,175,57
87,T77,T77,Mark Wilson,84,3.07,212,69
88,T89,T89,Robert Allenby,76,3.08,259,84
89,T89,T89,Ángel Cabrera,54,3.08,111,36
90,T89,T89,Bud Cauley,99,3.08,151,49
91,T89,T89,Ken Duke,104,3.08,271,88
92,T89,T89,Matt Every,80,3.08,225,73
93,T89,T89,Stephen Gangluff,57,3.08,197,64
94,T89,T89,Mathew Goggin,65,3.08,262,85
95,T89,T89,Charles Howell III,98,3.08,234,76
96,T89,T89,Ryan Moore,89,3.08,200,65
97,T89,T89,Kevin Na,80,3.08,188,61
98,T89,T89,Ian Poulter,57,3.08,77,25
99,T89,T89,Andres Romero,68,3.08,114,37
100,T89,T89,Roland Thatcher,55,3.08,185,60
101,T89,T89,D.J. Trahan,73,3.08,151,49
102,T103,T103,Greg Chalmers,88,3.09,176,57
103,T103,T103,Graham DeLaet,79,3.09,201,65
104,T103,T103,Brian Harman,101,3.09,142,46
105,T103,T103,Tim Herron,88,3.09,213,69
106,T103,T103,Trevor Immelman,76,3.09,136,44
107,T103,T103,Chris Kirk,93,3.09,250,81
108,T103,T103,William McGirt,96,3.09,275,89
109,T103,T103,Kevin Streelman,89,3.09,250,81
110,T103,T103,Boo Weekley,74,3.09,136,44
111,T112,T112,Cameron Beckman,81,3.1,152,49
112,T112,T112,Brian Davis,91,3.1,152,49
113,T112,T112,Davis Love III,64,3.1,62,20
114,T112,T112,Carl Pettersson,92,3.1,214,69
115,T112,T112,Kyle Thompson,51,3.1,149,48
116,T117,T117,Aaron Baddeley,73,3.11,202,65
117,T117,T117,Heath Slocum,93,3.11,199,64
118,T117,T117,Camilo Villegas,79,3.11,87,28
119,T120,T120,Chad Campbell,84,3.12,203,65
120,T120,T120,Jim Furyk,85,3.12,106,34
121,T120,T120,Tom Gillis,75,3.12,162,52
122,T120,T120,Spencer Levin,81,3.12,187,60
123,T120,T120,Louis Oosthuizen,65,3.12,103,33
124,T125,T125,Matt Bettencourt,80,3.13,194,62
125,T125,T125,Marco Dawson,60,3.13,166,53
126,T125,T125,Bobby Gates,87,3.13,282,90
127,T125,T125,J.J. Killeen,101,3.13,241,77
128,T125,T125,Justin Leonard,79,3.13,163,52
129,T125,T125,Charl Schwartzel,56,3.13,50,16
130,T125,T125,Vaughn Taylor,81,3.13,216,69
131,T125,T125,Gary Woodland,70,3.13,125,40
132,T133,T133,Kevin Chappell,91,3.14,113,36
133,T133,T133,Will Claxton,99,3.14,267,85
134,T133,T133,David Mathis,83,3.14,154,49
135,T133,T133,Brendan Steele,77,3.14,217,69
136,T137,T137,Tommy Biershenk,74,3.15,227,72
137,T137,T137,Jason Bohn,81,3.15,246,78
138,T137,T137,K.J. Choi,71,3.15,63,20
139,T137,T137,Charley Hoffman,88,3.15,318,101
140,T137,T137,Edward Loar,59,3.15,151,48
141,T137,T137,John Mallinger,74,3.15,195,62
142,T137,T137,John Merrick,83,3.15,280,89
143,T144,T144,Arjun Atwal,79,3.16,307,97
144,T144,T144,Scott Brown,65,3.16,231,73
145,T144,T144,Jonathan Byrd,69,3.16,142,45
146,T144,T144,Y.E. Yang,64,3.16,139,44
147,T148,T148,Stuart Appleby,75,3.17,114,36
148,T148,T148,Jonas Blixt,72,3.17,168,53
149,T148,T148,John Daly,50,3.17,76,24
150,T148,T148,Ryuji Imada,78,3.17,219,69
151,T148,T148,Bill Lunde,83,3.17,222,70
152,T148,T148,Hunter Mahan,88,3.17,76,24
153,T148,T148,Greg Owen,90,3.17,206,65
154,T148,T148,"Ted Potter, Jr.",77,3.17,244,77
155,T148,T148,Daniel Summerhays,81,3.17,228,72
156,T148,T148,Lee Westwood,60,3.17,38,12
157,T158,T158,Stephen Ames,54,3.18,143,45
158,T158,T158,Mark Anderson,75,3.18,293,92
159,T158,T158,Daniel Chopra,55,3.18,143,45
160,T158,T158,Colt Knost,79,3.18,156,49
161,T158,T158,Nick O'Hern,78,3.18,235,74
162,T158,T158,Chez Reavie,83,3.18,289,91
163,T158,T158,Kyle Stanley,86,3.18,178,56
164,T165,T165,Kris Blanks,65,3.19,204,64
165,T165,T165,Jason Day,57,3.19,102,32
166,T165,T165,Ernie Els,80,3.19,51,16
167,T165,T165,Billy Horschel,63,3.19,153,48
168,T169,T169,Robert Garrigus,89,3.2,224,70
169,T169,T169,Russell Knox,72,3.2,128,40
170,T169,T169,Tom Pernice Jr.,62,3.2,131,41
171,T172,T172,Ryo Ishikawa,54,3.21,90,28
172,T172,T172,Dicky Pride,62,3.21,167,52
173,T172,T172,Jhonattan Vegas,77,3.21,183,57
174,T175,T175,Scott Dunlap,57,3.22,193,60
175,T175,T175,Brendon Todd,78,3.22,222,69
176,T177,T177,Tommy Gainey,98,3.23,142,44
177,T177,T177,Hunter Haas,69,3.23,181,56
178,T177,T177,Sung Kang,75,3.23,239,74
179,T180,T180,Chris Couch,61,3.25,39,12
180,T180,T180,Marc Leishman,84,3.25,143,44
181,T180,T180,Patrick Sheehan,58,3.25,208,64
182,T180,T180,Scott Stallings,78,3.25,156,48
183,T180,T180,Henrik Stenson,51,3.25,52,16
184,T180,T180,Josh Teater,97,3.25,185,57
185,186,186,Billy Hurley III,70,3.26,235,72
186,187,187,Graeme McDowell,55,3.29,92,28
187,188,188,Dustin Johnson,70,3.31,53,16
188,189,189,Webb Simpson,77,3.42,41,12
189,190,190,Bubba Watson,68,3.5,14,4
