,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
94,T93,T93,Mathew Goggin,65,4.06,869,214
95,T93,T93,Ryuji Imada,78,4.06,1072,264
96,T93,T93,Freddie Jacobson,61,4.06,930,229
97,T93,T93,Spencer Levin,81,4.06,1341,330
98,T93,T93,John Merrick,83,4.06,1019,251
99,T93,T93,Phil Mickelson,79,4.06,756,186
100,T93,T93,Greg Owen,90,4.06,1546,381
101,T93,T93,Pat Perez,81,4.06,1023,252
102,T93,T93,John Senden,81,4.06,1055,260
103,T93,T93,Chris Stroud,86,4.06,1108,273
104,T105,T105,Tommy Biershenk,74,4.07,1038,255
105,T105,T105,Ernie Els,80,4.07,806,198
106,T105,T105,Robert Garrigus,89,4.07,1301,320
107,T105,T105,Bobby Gates,87,4.07,1092,268
108,T105,T105,J.J. Henry,93,4.07,1458,358
109,T105,T105,Charley Hoffman,88,4.07,1346,331
110,T105,T105,J.J. Killeen,101,4.07,1169,287
111,T105,T105,Kevin Kisner,69,4.07,766,188
112,T105,T105,Edward Loar,59,4.07,786,193
113,T105,T105,Billy Mayfair,90,4.07,867,213
114,T105,T105,Heath Slocum,93,4.07,1335,328
115,T105,T105,Brandt Snedeker,81,4.07,733,180
116,T105,T105,Kevin Streelman,89,4.07,1171,288
117,T105,T105,Johnson Wagner,88,4.07,1376,338
118,T119,T119,Daniel Chopra,55,4.08,633,155
119,T119,T119,James Driscoll,83,4.08,1241,304
120,T119,T119,John Huh,99,4.08,1881,461
121,T119,T119,Rocco Mediate,70,4.08,931,228
122,T119,T119,Bryce Molder,83,4.08,1191,292
123,T119,T119,Sean O'Hair,84,4.08,1350,331
124,T119,T119,Adam Scott,59,4.08,864,212
125,T119,T119,Daniel Summerhays,81,4.08,1384,339
126,T119,T119,D.J. Trahan,73,4.08,624,153
127,T128,T128,Chris Couch,61,4.09,724,177
128,T128,T128,John Daly,50,4.09,581,142
129,T128,T128,Harrison Frazar,56,4.09,761,186
130,T128,T128,Marc Leishman,84,4.09,1276,312
131,T128,T128,Geoff Ogilvy,73,4.09,1320,323
132,T128,T128,Alexandre Rocha,62,4.09,1047,256
133,T128,T128,Kyle Stanley,86,4.09,1312,321
134,T135,T135,Stephen Ames,54,4.1,635,155
135,T135,T135,Jonathan Byrd,69,4.1,1034,252
136,T135,T135,Ángel Cabrera,54,4.1,734,179
137,T135,T135,Kevin Chappell,91,4.1,1260,307
138,T135,T135,Gavin Coles,72,4.1,1065,260
139,T135,T135,Jason Dufner,83,4.1,824,201
140,T135,T135,Harris English,98,4.1,1399,341
141,T135,T135,Trevor Immelman,76,4.1,1145,279
142,T135,T135,Colt Knost,79,4.1,975,238
143,T135,T135,Derek Lamely,64,4.1,910,222
144,T135,T135,John Mallinger,74,4.1,865,211
145,T135,T135,George McNeill,85,4.1,1567,382
146,T135,T135,Steve Stricker,73,4.1,582,142
147,T135,T135,Kyle Thompson,51,4.1,594,145
148,T135,T135,Michael Thompson,80,4.1,1165,284
149,T135,T135,Y.E. Yang,64,4.1,951,232
150,T151,T151,Kris Blanks,65,4.11,1044,254
151,T151,T151,Rickie Fowler,84,4.11,1308,318
152,T151,T151,Tommy Gainey,98,4.11,929,226
153,T151,T151,Matt Jones,53,4.11,616,150
154,T151,T151,Nick O'Hern,78,4.11,1065,259
155,T151,T151,"Ted Potter, Jr.",77,4.11,1167,284
156,T151,T151,Gary Woodland,70,4.11,662,161
157,T158,T158,Arjun Atwal,79,4.12,1227,298
158,T158,T158,Sangmoon Bae,81,4.12,1075,261
159,T158,T158,Cameron Beckman,81,4.12,898,218
160,T158,T158,Jason Day,57,4.12,812,197
161,T158,T158,Chris DiMarco,83,4.12,1006,244
162,T158,T158,Robert Karlsson,54,4.12,877,213
163,T158,T158,Troy Kelly,68,4.12,829,201
164,T158,T158,Troy Matteson,100,4.12,1429,347
165,T158,T158,Rod Pampling,88,4.12,1701,413
166,T158,T158,Roland Thatcher,55,4.12,816,198
167,T158,T158,Camilo Villegas,79,4.12,890,216
168,T158,T158,Steve Wheatcroft,56,4.12,671,163
169,T170,T170,Robert Allenby,76,4.13,1349,327
170,T170,T170,Stuart Appleby,75,4.13,561,136
171,T170,T170,Jason Bohn,81,4.13,1094,265
172,T170,T170,Michael Bradley,63,4.13,1104,267
173,T170,T170,Stewart Cink,71,4.13,953,231
174,T170,T170,Tim Clark,60,4.13,781,189
175,T170,T170,Scott Dunlap,57,4.13,590,143
176,T170,T170,Ryo Ishikawa,54,4.13,653,158
177,T170,T170,Brandt Jobe,57,4.13,1176,285
178,T170,T170,Sung Kang,75,4.13,1046,253
179,T170,T170,Justin Leonard,79,4.13,1166,282
180,T170,T170,Garth Mulroy,59,4.13,809,196
181,T170,T170,Jhonattan Vegas,77,4.13,1252,303
182,T170,T170,Lee Westwood,60,4.13,685,166
183,T184,T184,Ricky Barnes,92,4.14,1065,257
184,T184,T184,Marco Dawson,60,4.14,873,211
185,T184,T184,Jason Kokrak,79,4.14,819,198
186,T184,T184,Mark Wilson,84,4.14,1694,409
187,188,188,Tom Pernice Jr.,62,4.15,544,131
188,189,189,Rory McIlroy,60,4.16,329,79
189,190,190,Andres Romero,68,4.2,803,191
190,191,191,Stephen Gangluff,57,4.23,706,167
