,Early_Par_3_Scoring_Average_RANK THIS WEEK,Early_Par_3_Scoring_Average_RANK LAST WEEK,Early_Par_3_Scoring_Average_PLAYER NAME,Early_Par_3_Scoring_Average_ROUNDS,Early_Par_3_Scoring_Average_AVG,Early_Par_3_Scoring_Average_TOTAL STROKES,Early_Par_3_Scoring_Average_TOTAL HOLES
32,T31,T31,Patrick Sheehan,58,3.0,348,116
33,T34,T34,Michael Bradley,63,3.01,446,148
34,T34,T34,Tim Herron,88,3.01,584,194
35,T34,T34,Jerry Kelly,84,3.01,571,190
36,T34,T34,Rocco Mediate,70,3.01,442,147
37,T34,T34,Ian Poulter,57,3.01,301,100
38,T34,T34,Kevin Streelman,89,3.01,500,166
39,T34,T34,Jimmy Walker,101,3.01,599,199
40,T41,T41,Chad Campbell,84,3.02,477,158
41,T41,T41,Bud Cauley,99,3.02,626,207
42,T41,T41,Gavin Coles,72,3.02,477,158
43,T41,T41,Jim Furyk,85,3.02,438,145
44,T41,T41,Brian Gay,91,3.02,571,189
45,T41,T41,Brandt Jobe,57,3.02,438,145
46,T41,T41,David Mathis,83,3.02,514,170
47,T41,T41,Henrik Stenson,51,3.02,266,88
48,T41,T41,Chris Stroud,86,3.02,502,166
49,T41,T41,Johnson Wagner,88,3.02,513,170
50,T51,T51,Chris DiMarco,83,3.03,518,171
51,T51,T51,Stephen Gangluff,57,3.03,330,109
52,T51,T51,Sergio Garcia,57,3.03,294,97
53,T51,T51,Robert Garrigus,89,3.03,515,170
54,T51,T51,Ryuji Imada,78,3.03,518,171
55,T51,T51,Matt Kuchar,86,3.03,439,145
56,T51,T51,Billy Mayfair,90,3.03,500,165
57,T51,T51,Kevin Na,80,3.03,457,151
58,T51,T51,Andres Romero,68,3.03,406,134
59,T51,T51,John Senden,81,3.03,440,145
60,T51,T51,Vijay Singh,99,3.03,603,199
61,T62,T62,Blake Adams,107,3.04,703,231
62,T62,T62,Roberto Castro,92,3.04,650,214
63,T62,T62,Chris Couch,61,3.04,422,139
64,T62,T62,Brian Davis,91,3.04,545,179
65,T62,T62,Harris English,98,3.04,641,211
66,T62,T62,Nathan Green,73,3.04,425,140
67,T62,T62,David Hearn,95,3.04,675,222
68,T62,T62,Charles Howell III,98,3.04,562,185
69,T62,T62,Billy Hurley III,70,3.04,462,152
70,T62,T62,Spencer Levin,81,3.04,556,183
71,T62,T62,Hunter Mahan,88,3.04,513,169
72,T62,T62,Jeff Overton,101,3.04,639,210
73,T62,T62,Roland Thatcher,55,3.04,331,109
74,T75,T75,Robert Allenby,76,3.05,510,167
75,T75,T75,Martin Flores,95,3.05,662,217
76,T75,T75,Tom Gillis,75,3.05,501,164
77,T75,T75,Russell Knox,72,3.05,455,149
78,T75,T75,Danny Lee,74,3.05,433,142
79,T75,T75,Marc Leishman,84,3.05,558,183
80,T75,T75,Phil Mickelson,79,3.05,442,145
81,T75,T75,Pat Perez,81,3.05,491,161
82,T75,T75,Kyle Thompson,51,3.05,296,97
83,T75,T75,Cameron Tringale,88,3.05,595,195
84,T85,T85,Stuart Appleby,75,3.06,450,147
85,T85,T85,Kris Blanks,65,3.06,441,144
86,T85,T85,Jonas Blixt,72,3.06,444,145
87,T85,T85,Jason Bohn,81,3.06,474,155
88,T85,T85,Jonathan Byrd,69,3.06,364,119
89,T85,T85,K.J. Choi,71,3.06,472,154
90,T85,T85,Ben Crane,73,3.06,438,143
91,T85,T85,Luke Donald,63,3.06,358,117
92,T85,T85,Brian Harman,101,3.06,729,238
93,T85,T85,Bill Lunde,83,3.06,551,180
94,T85,T85,Dicky Pride,62,3.06,343,112
95,T85,T85,Chez Reavie,83,3.06,520,170
96,T85,T85,Adam Scott,59,3.06,331,108
97,T85,T85,Josh Teater,97,3.06,670,219
98,T85,T85,Jhonattan Vegas,77,3.06,520,170
99,T85,T85,Gary Woodland,70,3.06,386,126
100,T101,T101,Marco Dawson,60,3.07,424,138
101,T101,T101,James Driscoll,83,3.07,546,178
102,T101,T101,Scott Dunlap,57,3.07,310,101
103,T101,T101,J.B. Holmes,90,3.07,544,177
104,T101,T101,Ryo Ishikawa,54,3.07,322,105
105,T101,T101,Jason Kokrak,79,3.07,485,158
106,T101,T101,Jeff Maggert,83,3.07,553,180
107,T101,T101,Ryan Moore,89,3.07,464,151
108,T101,T101,Kyle Reifers,86,3.07,571,186
109,T101,T101,Kyle Stanley,86,3.07,518,169
110,T101,T101,Nick Watney,97,3.07,617,201
111,T112,T112,Mark Anderson,75,3.08,472,153
112,T112,T112,Erik Compton,81,3.08,511,166
113,T112,T112,Jason Dufner,83,3.08,400,130
114,T112,T112,Hunter Haas,69,3.08,449,146
115,T112,T112,J.J. Henry,93,3.08,653,212
116,T112,T112,Colt Knost,79,3.08,523,170
117,T112,T112,John Mallinger,74,3.08,413,134
118,T112,T112,Troy Matteson,100,3.08,652,212
119,T112,T112,George McNeill,85,3.08,634,206
120,T112,T112,Bryce Molder,83,3.08,524,170
121,T112,T112,Michael Thompson,80,3.08,514,167
122,T112,T112,Bubba Watson,68,3.08,326,106
123,T112,T112,Boo Weekley,74,3.08,486,158
124,T125,T125,Padraig Harrington,67,3.09,315,102
125,T125,T125,Nick O'Hern,78,3.09,504,163
126,T125,T125,D.A. Points,88,3.09,554,179
127,T128,T128,Ricky Barnes,92,3.1,611,197
128,T128,T128,Cameron Beckman,81,3.1,548,177
129,T128,T128,Daniel Chopra,55,3.1,310,100
130,T128,T128,Stewart Cink,71,3.1,456,147
131,T128,T128,Rickie Fowler,84,3.1,583,188
132,T128,T128,Harrison Frazar,56,3.1,291,94
133,T128,T128,Mathew Goggin,65,3.1,412,133
134,T128,T128,Trevor Immelman,76,3.1,502,162
135,T128,T128,Martin Laird,77,3.1,403,130
136,T128,T128,Garth Mulroy,59,3.1,360,116
137,T128,T128,Charl Schwartzel,56,3.1,326,105
138,T128,T128,D.J. Trahan,73,3.1,462,149
139,T128,T128,Bo Van Pelt,84,3.1,419,135
140,T141,T141,Aaron Baddeley,73,3.11,467,150
141,T141,T141,Graham DeLaet,79,3.11,517,166
142,T141,T141,Bobby Gates,87,3.11,538,173
143,T141,T141,Graeme McDowell,55,3.11,274,88
144,T141,T141,Seung-Yul Noh,105,3.11,641,206
145,T141,T141,Webb Simpson,77,3.11,376,121
146,T141,T141,Camilo Villegas,79,3.11,517,166
147,T148,T148,Will Claxton,99,3.12,603,193
148,T148,T148,Ernie Els,80,3.12,502,161
149,T148,T148,Matt Every,80,3.12,452,145
150,T148,T148,Charley Hoffman,88,3.12,549,176
151,T148,T148,John Huh,99,3.12,603,193
152,T148,T148,Kevin Kisner,69,3.12,415,133
153,T148,T148,William McGirt,96,3.12,595,191
154,T148,T148,John Merrick,83,3.12,465,149
155,T148,T148,Rod Pampling,88,3.12,695,223
156,T148,T148,Scott Piercy,95,3.12,571,183
157,T148,T148,Scott Stallings,78,3.12,496,159
158,T148,T148,Charlie Wi,86,3.12,524,168
159,T148,T148,Mark Wilson,84,3.12,577,185
160,T161,T161,Stephen Ames,54,3.13,332,106
161,T161,T161,Matt Bettencourt,80,3.13,519,166
162,T161,T161,Tommy Biershenk,74,3.13,511,163
163,T161,T161,Scott Brown,65,3.13,395,126
164,T161,T161,Kevin Chappell,91,3.13,629,201
165,T161,T161,Tommy Gainey,98,3.13,558,178
166,T161,T161,Robert Karlsson,54,3.13,413,132
167,T161,T161,Chris Kirk,93,3.13,536,171
168,T161,T161,Heath Slocum,93,3.13,645,206
169,T170,T170,Matt Jones,53,3.14,317,101
170,T170,T170,J.J. Killeen,101,3.14,643,205
171,T170,T170,Justin Leonard,79,3.14,553,176
172,T170,T170,Rory McIlroy,60,3.14,239,76
173,T170,T170,John Rollins,81,3.14,446,142
174,T170,T170,Y.E. Yang,64,3.14,427,136
175,T176,T176,John Daly,50,3.15,299,95
176,T176,T176,Bill Haas,79,3.15,444,141
177,T176,T176,Sung Kang,75,3.15,488,155
178,T179,T179,Ángel Cabrera,54,3.16,370,117
179,T179,T179,Freddie Jacobson,61,3.16,367,116
180,T179,T179,Rory Sabbatini,84,3.16,579,183
181,T182,T182,Sangmoon Bae,81,3.17,530,167
182,T182,T182,Charlie Beljan,61,3.17,358,113
183,T182,T182,"Ted Potter, Jr.",77,3.17,497,157
184,T182,T182,Brendon Todd,78,3.17,463,146
185,T182,T182,Steve Wheatcroft,56,3.17,317,100
186,T187,T187,Miguel Angel Carballo,73,3.18,502,158
187,T187,T187,Tim Clark,60,3.18,334,105
188,T189,T189,Alexandre Rocha,62,3.2,409,128
189,T189,T189,Brendan Steele,77,3.2,570,178
190,191,191,Edward Loar,59,3.21,398,124
