,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
84,T82,T82,Vijay Singh,70.5,282,4
85,86,86,Billy Mayfair,70.54,917,13
86,87,87,Michael Clark II,70.6,706,10
87,88,88,Skip Kendall,70.62,918,13
88,89,89,Edward Fryatt,70.63,565,8
89,90,90,Olin Browne,70.64,777,11
90,T91,T91,Steve Allan,70.67,636,9
91,T91,T91,Bernhard Langer,70.67,424,6
92,93,93,Mark Brooks,70.7,707,10
93,T94,T94,Notah Begay III,70.8,354,5
94,T94,T94,Jonathan Byrd,70.8,354,5
95,T94,T94,Robin Freeman,70.8,708,10
96,T97,T97,J.J. Henry,70.86,992,14
97,T97,T97,Hidemichi Tanaka,70.86,496,7
98,T99,T99,Jesper Parnevik,70.88,567,8
99,T99,T99,Corey Pavin,70.88,567,8
100,T101,T101,Fred Couples,71.0,284,4
101,T101,T101,Dan Forsman,71.0,355,5
102,T101,T101,Jeff Gove,71.0,426,6
103,T101,T101,Donnie Hammond,71.0,355,5
104,T101,T101,Bob Heintz,71.0,213,3
105,T101,T101,Brian Henninger,71.0,426,6
106,T101,T101,Greg Kraft,71.0,426,6
107,T101,T101,Blaine McCallister,71.0,355,5
108,T101,T101,Scott Verplank,71.0,355,5
109,110,110,Grant Waite,71.09,782,11
110,111,111,Luke Donald,71.1,711,10
111,T112,T112,Tom Byrum,71.13,569,8
112,T112,T112,Per-Ulrik Johansson,71.13,569,8
113,T114,T114,Andrew Magee,71.17,427,6
114,T114,T114,Shigeki Maruyama,71.17,427,6
115,T116,T116,Jeff Brehaut,71.2,712,10
116,T116,T116,Gary Nicklaus,71.2,356,5
117,T118,T118,Brandt Jobe,71.22,641,9
118,T118,T118,J.L. Lewis,71.22,641,9
119,T118,T118,Frank Lickliter II,71.22,641,9
120,T118,T118,Kevin Sutherland,71.22,641,9
121,122,122,Kent Jones,71.25,570,8
122,T123,T123,Matt Peterson,71.29,499,7
123,T123,T123,Chris Smith,71.29,499,7
124,125,125,Bob Burns,71.3,713,10
125,T126,T126,Paul Claxton,71.33,642,9
126,T126,T126,Deane Pappas,71.33,642,9
127,T126,T126,Kirk Triplett,71.33,428,6
128,T129,T129,Carlos Franco,71.38,928,13
129,T129,T129,Lee Porter,71.38,571,8
130,T131,T131,Briny Baird,71.4,714,10
131,T131,T131,Steve Flesch,71.4,357,5
132,T131,T131,Paul Gow,71.4,357,5
133,T131,T131,Scott Hoch,71.4,357,5
134,T131,T131,Mike Sposa,71.4,1071,15
135,136,136,Tom Pernice Jr.,71.45,786,11
136,137,137,Shaun Micheel,71.5,429,6
137,138,138,Len Mattiace,71.55,787,11
138,139,139,Brian Gay,71.58,859,12
139,140,140,Jay Don Blake,71.6,716,10
140,141,141,Kenny Perry,71.63,573,8
141,T142,T142,Paul Azinger,71.67,430,6
142,T142,T142,Bradley Hughes,71.67,430,6
143,T142,T142,Matt Kuchar,71.67,215,3
144,T142,T142,Tom Lehman,71.67,645,9
145,T142,T142,Craig Stadler,71.67,430,6
146,T142,T142,Kaname Yokoo,71.67,215,3
147,T142,T142,Richard Zokol,71.67,430,6
148,149,149,Neal Lancaster,71.7,717,10
149,150,150,David Gossett,71.71,502,7
150,T151,T151,Jim Carter,71.73,789,11
151,T151,T151,Glen Day,71.73,789,11
152,T151,T151,Paul Stankowski,71.73,789,11
153,154,154,Paul Goydos,71.75,574,8
154,T155,T155,Robert Allenby,71.8,359,5
155,T155,T155,Tim Herron,71.8,718,10
156,157,157,Heath Slocum,71.83,431,6
157,158,158,Phil Tataurangi,71.89,647,9
158,159,159,Geoff Ogilvy,71.92,863,12
159,T160,T160,Craig Barlow,72.0,144,2
160,T160,T160,John Cook,72.0,576,8
161,T160,T160,John Daly,72.0,288,4
162,T160,T160,Joe Ogilvie,72.0,216,3
163,T160,T160,Craig Parry,72.0,504,7
164,165,165,Woody Austin,72.11,649,9
165,166,166,Hal Sutton,72.14,505,7
166,167,167,Brad Elder,72.17,433,6
167,168,168,David Frost,72.25,578,8
168,T169,T169,Franklin Langham,72.29,506,7
169,T169,T169,Ian Leggatt,72.29,506,7
170,T169,T169,Tommy Tolles,72.29,506,7
171,T172,T172,Scott Dunlap,72.33,217,3
172,T172,T172,Sergio Garcia,72.33,217,3
173,T172,T172,Brett Quigley,72.33,651,9
174,T172,T172,Esteban Toledo,72.33,651,9
175,T176,T176,Fulton Allem,72.5,290,4
176,T176,T176,Scott McCarron,72.5,435,6
177,T176,T176,Brenden Pappas,72.5,290,4
178,179,179,Michael Muehr,72.67,436,6
179,180,180,Brandel Chamblee,72.83,437,6
180,181,181,Brad Faxon,72.86,510,7
181,T182,T182,Jason Hill,73.0,146,2
182,T182,T182,Jonathan Kaye,73.0,584,8
183,T182,T182,David Morland IV,73.0,292,4
184,T182,T182,Craig Perks,73.0,584,8
185,T182,T182,Scott Simpson,73.0,219,3
186,187,187,Tommy Armour III,73.17,439,6
187,188,188,Jeff Maggert,73.2,366,5
188,T189,T189,Brian Bateman,73.33,660,9
189,T189,T189,Tripp Isenhour,73.33,660,9
190,191,191,Brad Lardon,73.4,367,5
191,192,192,Carl Paulson,73.43,514,7
192,193,193,Garrett Willis,73.5,588,8
193,194,194,Jerry Smith,73.71,516,7
194,195,195,Russ Cochran,74.22,668,9
195,196,196,Bryce Molder,74.33,223,3
196,197,197,Brian Watts,74.6,373,5
197,198,198,Eduardo Herrera,74.67,224,3
198,199,199,José Coceres,74.8,374,5
199,200,200,Mike Hulbert,75.0,225,3
200,201,201,Brett Wetterich,76.0,380,5
201,202,202,Miguel Angel Jiménez,76.75,307,4
