,Tenth_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_3_Scoring_Average_AVG,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
60,T60,T60,Lee Janzen,70.25,281,4
61,62,62,Jay Don Blake,70.29,492,7
62,T63,T63,Steve Allan,70.33,211,3
63,T63,T63,Stuart Appleby,70.33,211,3
64,T63,T63,Pat Bates,70.33,422,6
65,T63,T63,Brian Henninger,70.33,211,3
66,T63,T63,Jason Hill,70.33,211,3
67,T63,T63,Tom Scherrer,70.33,211,3
68,69,69,Carlos Franco,70.4,352,5
69,T70,T70,Woody Austin,70.5,282,4
70,T70,T70,Rich Beem,70.5,141,2
71,T70,T70,Paul Claxton,70.5,141,2
72,T70,T70,Jeff Gove,70.5,282,4
73,T70,T70,Craig Parry,70.5,141,2
74,T70,T70,Dennis Paulson,70.5,141,2
75,T70,T70,John Senden,70.5,423,6
76,T70,T70,Kenneth Staton,70.5,423,6
77,T78,T78,Andrew Magee,70.75,566,8
78,T78,T78,Paul Stankowski,70.75,283,4
79,T80,T80,Bob Burns,71.0,142,2
80,T80,T80,Stewart Cink,71.0,284,4
81,T80,T80,José Coceres,71.0,71,1
82,T80,T80,Ben Crane,71.0,71,1
83,T80,T80,Dan Forsman,71.0,71,1
84,T80,T80,Jim Furyk,71.0,71,1
85,T80,T80,Robert Gamez,71.0,142,2
86,T80,T80,Paul Gow,71.0,213,3
87,T80,T80,Skip Kendall,71.0,142,2
88,T80,T80,Matt Kuchar,71.0,142,2
89,T80,T80,Blaine McCallister,71.0,71,1
90,T80,T80,Rod Pampling,71.0,71,1
91,T80,T80,Corey Pavin,71.0,142,2
92,T80,T80,Jeff Sluman,71.0,71,1
93,T80,T80,Bo Van Pelt,71.0,142,2
94,95,95,Tom Pernice Jr.,71.17,427,6
95,T96,T96,Luke Donald,71.25,285,4
96,T96,T96,Brad Elder,71.25,285,4
97,T96,T96,Kevin Sutherland,71.25,285,4
98,T96,T96,Hal Sutton,71.25,285,4
99,T100,T100,Mathew Goggin,71.33,214,3
100,T100,T100,Donnie Hammond,71.33,214,3
101,T100,T100,Tom Lehman,71.33,214,3
102,T100,T100,Dicky Pride,71.33,214,3
103,T104,T104,Fulton Allem,71.5,143,2
104,T104,T104,Tommy Armour III,71.5,143,2
105,T104,T104,Bart Bryant,71.5,286,4
106,T104,T104,Miguel Angel Jiménez,71.5,143,2
107,T104,T104,Greg Kraft,71.5,143,2
108,T109,T109,Chad Campbell,71.67,215,3
109,T109,T109,Russ Cochran,71.67,215,3
110,T109,T109,Paul Goydos,71.67,215,3
111,T109,T109,Scott McCarron,71.67,215,3
112,T109,T109,Michael Muehr,71.67,215,3
113,T109,T109,Tim Petrovic,71.67,215,3
114,115,115,Brian Bateman,71.75,287,4
115,T116,T116,"David Berganio, Jr.",72.0,216,3
116,T116,T116,Greg Chalmers,72.0,72,1
117,T116,T116,K.J. Choi,72.0,144,2
118,T116,T116,Chris DiMarco,72.0,72,1
119,T116,T116,Steve Flesch,72.0,72,1
120,T116,T116,Harrison Frazar,72.0,288,4
121,T116,T116,Stephen Gangluff,72.0,144,2
122,T116,T116,Retief Goosen,72.0,72,1
123,T116,T116,David Gossett,72.0,216,3
124,T116,T116,John Huston,72.0,144,2
125,T116,T116,Franklin Langham,72.0,72,1
126,T116,T116,Peter Lonard,72.0,72,1
127,T116,T116,Michael Long,72.0,144,2
128,T116,T116,Billy Mayfair,72.0,72,1
129,T116,T116,Tommy Tolles,72.0,72,1
130,T116,T116,Brian Watts,72.0,72,1
131,132,132,Jay Williamson,72.25,289,4
132,T133,T133,John Cook,72.4,362,5
133,T133,T133,Robert Damron,72.4,362,5
134,T135,T135,Brandel Chamblee,72.5,290,4
135,T135,T135,Brad Faxon,72.5,145,2
136,T135,T135,Kenny Perry,72.5,145,2
137,T135,T135,John Riegger,72.5,145,2
138,T135,T135,Heath Slocum,72.5,145,2
139,140,140,Jerry Smith,72.67,218,3
140,141,141,Bob May,72.75,291,4
141,T142,T142,Charles Howell III,73.0,146,2
142,T142,T142,Jerry Kelly,73.0,219,3
143,T142,T142,Neal Lancaster,73.0,219,3
144,T142,T142,Steve Lowery,73.0,73,1
145,T142,T142,José María Olazábal,73.0,73,1
146,T142,T142,Steve Stricker,73.0,73,1
147,T142,T142,Esteban Toledo,73.0,292,4
148,T149,T149,Bob Estes,73.5,147,2
149,T149,T149,Tripp Isenhour,73.5,147,2
150,T149,T149,Per-Ulrik Johansson,73.5,147,2
151,T149,T149,Gary Nicklaus,73.5,147,2
152,T153,T153,Briny Baird,74.0,74,1
153,T153,T153,Jess Daley,74.0,74,1
154,T153,T153,Eduardo Herrera,74.0,74,1
155,T153,T153,Shigeki Maruyama,74.0,148,2
156,T153,T153,Bryce Molder,74.0,74,1
157,T153,T153,Rory Sabbatini,74.0,148,2
158,T153,T153,Garrett Willis,74.0,74,1
159,T153,T153,Kaname Yokoo,74.0,74,1
160,161,161,Jonathan Kaye,74.33,223,3
161,T162,T162,Brian Gay,74.5,149,2
162,T162,T162,Phil Mickelson,74.5,149,2
163,T164,T164,Tim Clark,75.0,75,1
164,T164,T164,Frank Nobilo,75.0,75,1
165,T164,T164,Mike Sposa,75.0,75,1
166,167,167,Shaun Micheel,75.67,227,3
167,T168,T168,Edward Fryatt,76.0,152,2
168,T168,T168,Brent Geiberger,76.0,76,1
169,T168,T168,Scott Simpson,76.0,76,1
170,T168,T168,Scott Verplank,76.0,76,1
171,T168,T168,Richard Zokol,76.0,76,1
172,173,173,Ian Leggatt,78.0,78,1
173,174,174,Ernie Els,79.0,79,1
