,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
38,39,39,David Peoples,69.91,769,11
39,40,40,Chad Campbell,69.94,1189,17
40,T41,T41,Rich Beem,70.0,1120,16
41,T41,T41,Brad Faxon,70.0,490,7
42,T41,T41,Dan Forsman,70.0,700,10
43,T41,T41,Tim Petrovic,70.0,980,14
44,45,45,Tim Herron,70.06,1121,16
45,46,46,Bob May,70.07,981,14
46,T47,T47,Tom Byrum,70.08,841,12
47,T47,T47,Davis Love III,70.08,841,12
48,T49,T49,J.P. Hayes,70.09,771,11
49,T49,T49,Kevin Sutherland,70.09,771,11
50,T51,T51,Briny Baird,70.11,1262,18
51,T51,T51,Kirk Triplett,70.11,631,9
52,53,53,Jay Don Blake,70.13,1052,15
53,T54,T54,David Duval,70.14,491,7
54,T54,T54,Carl Paulson,70.14,982,14
55,T54,T54,Brett Quigley,70.14,982,14
56,57,57,José María Olazábal,70.17,421,6
57,58,58,Stuart Appleby,70.18,772,11
58,59,59,Kent Jones,70.2,1053,15
59,T60,T60,Michael Clark II,70.21,1334,19
60,T60,T60,J.L. Lewis,70.21,983,14
61,T62,T62,Jonathan Byrd,70.22,1264,18
62,T62,T62,Robert Gamez,70.22,632,9
63,T62,T62,J.J. Henry,70.22,1264,18
64,65,65,Brett Wetterich,70.23,913,13
65,66,66,Joel Edwards,70.24,1194,17
66,T67,T67,Cameron Beckman,70.25,843,12
67,T67,T67,Jim Furyk,70.25,843,12
68,T67,T67,Dudley Hart,70.25,562,8
69,T67,T67,Tom Pernice Jr.,70.25,843,12
70,T67,T67,Chris Riley,70.25,843,12
71,72,72,Per-Ulrik Johansson,70.27,773,11
72,73,73,John Riegger,70.3,703,10
73,T74,T74,Pat Bates,70.31,914,13
74,T74,T74,Jay Haas,70.31,914,13
75,T74,T74,Rod Pampling,70.31,914,13
76,77,77,Chris Smith,70.33,1055,15
77,78,78,Brian Henninger,70.4,704,10
78,79,79,Frank Nobilo,70.42,845,12
79,80,80,David Frost,70.43,986,14
80,81,81,Blaine McCallister,70.45,775,11
81,82,82,Sergio Garcia,70.5,564,8
82,T83,T83,Glen Day,70.53,1058,15
83,T83,T83,Glen Hnatiuk,70.53,1058,15
84,T85,T85,Jesper Parnevik,70.55,776,11
85,T85,T85,Garrett Willis,70.55,776,11
86,T87,T87,Jeff Brehaut,70.56,1129,16
87,T87,T87,Rocco Mediate,70.56,635,9
88,T87,T87,Joey Sindelar,70.56,1129,16
89,T90,T90,José Coceres,70.67,636,9
90,T90,T90,Bob Estes,70.67,636,9
91,T90,T90,Skip Kendall,70.67,1060,15
92,T93,T93,John Cook,70.7,707,10
93,T93,T93,Steve Flesch,70.7,707,10
94,95,95,John Daly,70.71,495,7
95,T96,T96,Tim Clark,70.73,778,11
96,T96,T96,Luke Donald,70.73,1061,15
97,T96,T96,Carlos Franco,70.73,1061,15
98,T96,T96,Loren Roberts,70.73,778,11
99,T100,T100,Bob Burns,70.75,1132,16
100,T100,T100,Ben Crane,70.75,849,12
101,T100,T100,Craig Perks,70.75,849,12
102,T100,T100,Hidemichi Tanaka,70.75,1132,16
103,104,104,Harrison Frazar,70.79,991,14
104,T105,T105,Donnie Hammond,70.8,708,10
105,T105,T105,John Senden,70.8,1062,15
106,T107,T107,Robert Allenby,70.82,779,11
107,T107,T107,"David Berganio, Jr.",70.82,779,11
108,109,109,Brent Geiberger,70.85,921,13
109,110,110,Heath Slocum,70.86,992,14
110,T111,T111,Mike Hulbert,70.92,922,13
111,T111,T111,Michael Long,70.92,851,12
112,113,113,Woody Austin,70.93,1064,15
113,T114,T114,Mark Brooks,71.0,1136,16
114,T114,T114,Matt Kuchar,71.0,781,11
115,T114,T114,Craig Stadler,71.0,852,12
116,117,117,Brian Bateman,71.05,1350,19
117,118,118,Olin Browne,71.06,1208,17
118,119,119,Steve Allan,71.07,995,14
119,T120,T120,Steve Lowery,71.08,924,13
120,T120,T120,Jeff Maggert,71.08,853,12
121,T122,T122,Steve Jones,71.13,569,8
122,T122,T122,Steve Stricker,71.13,569,8
123,124,124,Michael Muehr,71.17,854,12
124,T125,T125,Neal Lancaster,71.2,712,10
125,T125,T125,Paul Stankowski,71.2,1068,15
126,T127,T127,Stephen Ames,71.25,855,12
127,T127,T127,Steve Elkington,71.25,855,12
128,T127,T127,Bernhard Langer,71.25,285,4
129,T127,T127,Joe Ogilvie,71.25,570,8
130,131,131,Grant Waite,71.27,1069,15
131,132,132,Tommy Tolles,71.3,713,10
132,133,133,Scott Simpson,71.31,927,13
133,T134,T134,Bart Bryant,71.33,642,9
134,T134,T134,K.J. Choi,71.33,642,9
135,T134,T134,Stewart Cink,71.33,642,9
136,137,137,Peter Jacobsen,71.36,785,11
137,138,138,Michael Allen,71.4,1071,15
138,T139,T139,Greg Chalmers,71.42,857,12
139,T139,T139,Brandel Chamblee,71.42,857,12
140,141,141,David Gossett,71.43,1000,14
141,142,142,Brad Elder,71.44,643,9
142,143,143,Billy Mayfair,71.45,786,11
143,144,144,Robert Damron,71.46,929,13
144,145,145,Russ Cochran,71.5,858,12
145,146,146,Mark Calcavecchia,71.55,787,11
146,147,147,Jonathan Kaye,71.57,501,7
147,T148,T148,Mark O'Meara,71.6,358,5
148,T148,T148,Jerry Smith,71.6,1074,15
149,150,150,Edward Fryatt,71.62,931,13
150,151,151,Brian Watts,71.63,573,8
151,152,152,Jim Carter,71.64,1003,14
152,T153,T153,Eduardo Herrera,71.67,860,12
153,T153,T153,Jason Hill,71.67,645,9
154,T153,T153,Brad Lardon,71.67,645,9
155,T153,T153,Lee Porter,71.67,1290,18
156,T157,T157,Jeff Gove,71.69,932,13
157,T157,T157,Andrew Magee,71.69,932,13
158,159,159,Jay Williamson,71.71,1004,14
159,T160,T160,Craig Barlow,71.75,861,12
160,T160,T160,Joe Durant,71.75,574,8
161,162,162,Matt Gogel,71.77,933,13
162,163,163,John Rollins,71.78,1292,18
163,164,164,Bo Van Pelt,71.83,862,12
164,165,165,Craig Parry,71.86,503,7
165,166,166,Fulton Allem,71.87,1078,15
166,167,167,Mathew Goggin,71.88,575,8
167,168,168,Fred Couples,71.89,647,9
168,169,169,Brandt Jobe,71.91,791,11
169,T170,T170,Jess Daley,71.92,935,13
170,T170,T170,Robin Freeman,71.92,863,12
171,T170,T170,Franklin Langham,71.92,863,12
172,T173,T173,Paul Claxton,71.93,1007,14
173,T173,T173,Mike Sposa,71.93,1007,14
174,T175,T175,Paul Azinger,72.0,504,7
175,T175,T175,Scott Dunlap,72.0,1008,14
176,T175,T175,Frank Lickliter II,72.0,1008,14
177,T175,T175,Dennis Paulson,72.0,1080,15
178,179,179,Kenneth Staton,72.07,1081,15
179,180,180,Tom Scherrer,72.11,1370,19
180,181,181,Pete Jordan,72.14,1010,14
181,182,182,Corey Pavin,72.18,794,11
182,183,183,Gary Nicklaus,72.21,1011,14
183,184,184,Hal Sutton,72.3,723,10
184,185,185,Paul Gow,72.31,1157,16
185,T186,T186,Notah Begay III,72.33,868,12
186,T186,T186,Dicky Pride,72.33,434,6
187,T186,T186,Richard Zokol,72.33,651,9
188,189,189,Paul Goydos,72.38,579,8
189,190,190,Bryce Molder,72.4,724,10
190,191,191,Spike McRoy,72.42,869,12
191,T192,T192,Tommy Armour III,72.5,1015,14
192,T192,T192,David Morland IV,72.5,725,10
193,194,194,Miguel Angel Jiménez,72.57,508,7
194,195,195,Kaname Yokoo,72.75,873,12
195,196,196,Bradley Hughes,72.91,802,11
196,197,197,Rory Sabbatini,73.0,730,10
197,198,198,Brenden Pappas,73.09,804,11
198,199,199,Boo Weekley,73.42,881,12
199,200,200,Deane Pappas,73.47,1102,15
200,201,201,Greg Kraft,73.58,883,12
201,202,202,Bob Heintz,74.17,890,12
