,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Vijay Singh,102,3.91,1149,294
1,2,2,Cameron Beckman,87,3.93,1422,362
2,T3,T3,Fred Funk,106,3.94,2031,515
3,T3,T3,Jay Haas,83,3.94,1324,336
4,T3,T3,Phil Mickelson,97,3.94,1071,272
5,T3,T3,Kenny Perry,98,3.94,1614,410
6,T3,T3,David Toms,106,3.94,1211,307
7,T8,T8,Chris DiMarco,111,3.95,1425,361
8,T8,T8,Ernie Els,68,3.95,874,221
9,T8,T8,Jim Furyk,88,3.95,1267,321
10,T8,T8,John Huston,99,3.95,1846,467
11,T8,T8,Chris Riley,104,3.95,1862,471
12,T8,T8,John Rollins,124,3.95,2483,628
13,T14,T14,Stuart Appleby,97,3.96,1591,402
14,T14,T14,Luke Donald,106,3.96,1780,450
15,T14,T14,Joe Durant,87,3.96,1636,413
16,T14,T14,Glen Hnatiuk,95,3.96,2004,506
17,T14,T14,Frank Lickliter II,94,3.96,1748,441
18,T14,T14,Rod Pampling,98,3.96,1883,476
19,T20,T20,Stephen Ames,89,3.97,1745,439
20,T20,T20,Charles Howell III,118,3.97,1994,502
21,T20,T20,Justin Leonard,97,3.97,1358,342
22,T20,T20,Hidemichi Tanaka,104,3.97,1840,463
23,T20,T20,Mike Weir,94,3.97,1690,426
24,T20,T20,Tiger Woods,69,3.97,730,184
25,T26,T26,Robert Allenby,96,3.98,1664,418
26,T26,T26,Rich Beem,99,3.98,1963,493
27,T26,T26,Olin Browne,107,3.98,2299,578
28,T26,T26,Bart Bryant,69,3.98,1453,365
29,T26,T26,K.J. Choi,93,3.98,1467,369
30,T26,T26,Ben Crane,91,3.98,1698,427
31,T26,T26,Joel Edwards,101,3.98,2042,513
32,T26,T26,Bob Estes,93,3.98,1771,445
33,T26,T26,Rocco Mediate,79,3.98,1091,274
34,T26,T26,David Morland IV,58,3.98,1217,306
35,T26,T26,Nick Price,69,3.98,911,229
36,T26,T26,Kirk Triplett,84,3.98,1301,327
37,T26,T26,Bob Tway,103,3.98,1531,385
38,T39,T39,Robert Gamez,69,3.99,1240,311
39,T39,T39,Scott McCarron,106,3.99,1517,380
40,T39,T39,Pat Perez,89,3.99,1445,362
41,T39,T39,John Riegger,88,3.99,1959,491
42,T39,T39,Loren Roberts,93,3.99,1591,399
43,T39,T39,Scott Verplank,93,3.99,1370,343
44,T45,T45,Stewart Cink,92,4.0,1596,399
45,T45,T45,Dan Forsman,83,4.0,1435,359
46,T45,T45,Kent Jones,105,4.0,2157,539
47,T45,T45,Len Mattiace,106,4.0,1980,495
48,T45,T45,Bryce Molder,65,4.0,1209,302
49,T45,T45,Rory Sabbatini,69,4.0,1095,274
50,T45,T45,Joey Sindelar,104,4.0,1971,493
51,T52,T52,Steve Allan,93,4.01,2230,556
52,T52,T52,Billy Andrade,100,4.01,1771,442
53,T52,T52,Bob Burns,99,4.01,1959,488
54,T52,T52,Jonathan Byrd,96,4.01,1895,473
55,T52,T52,Chad Campbell,111,4.01,2189,546
56,T52,T52,David Duval,78,4.01,1164,290
57,T52,T52,Carlos Franco,107,4.01,2387,595
58,T52,T52,Harrison Frazar,88,4.01,1575,393
59,T52,T52,Brian Gay,117,4.01,2472,616
60,T52,T52,Matt Gogel,79,4.01,1528,381
61,T52,T52,Retief Goosen,56,4.01,585,146
62,T52,T52,Donnie Hammond,60,4.01,1175,293
63,T52,T52,Tim Herron,102,4.01,2021,504
64,T52,T52,Brandt Jobe,94,4.01,1879,468
65,T52,T52,Jerry Kelly,99,4.01,1547,386
66,T52,T52,Matt Kuchar,82,4.01,1548,386
67,T52,T52,Tom Lehman,78,4.01,1486,371
68,T52,T52,Andrew Magee,91,4.01,1933,482
69,T52,T52,Billy Mayfair,99,4.01,1988,496
70,T52,T52,Craig Parry,69,4.01,1324,330
71,T52,T52,Corey Pavin,78,4.01,1527,381
72,T52,T52,Matt Peterson,80,4.01,1772,442
73,T52,T52,Mike Sposa,111,4.01,2612,652
74,T52,T52,Steve Stricker,68,4.01,1035,258
75,T52,T52,Kevin Sutherland,96,4.01,1745,435
76,T52,T52,Duffy Waldorf,90,4.01,1758,438
77,T78,T78,Briny Baird,110,4.02,2278,566
78,T78,T78,Notah Begay III,76,4.02,1585,394
79,T78,T78,"David Berganio, Jr.",80,4.02,1754,436
80,T78,T78,Jay Don Blake,107,4.02,2321,577
81,T78,T78,Mark Calcavecchia,84,4.02,1460,363
82,T78,T78,Tim Clark,76,4.02,1475,367
83,T78,T78,Fred Couples,64,4.02,1356,337
84,T78,T78,Glen Day,107,4.02,2334,580
85,T78,T78,Steve Elkington,82,4.02,1330,331
86,T78,T78,Steve Flesch,110,4.02,1672,416
87,T78,T78,Brian Henninger,66,4.02,1537,382
88,T78,T78,Lee Janzen,101,4.02,1574,392
89,T78,T78,Peter Lonard,93,4.02,1934,481
90,T78,T78,Davis Love III,92,4.02,1443,359
91,T78,T78,Spike McRoy,69,4.02,1300,323
92,T78,T78,Shaun Micheel,100,4.02,1790,445
93,T78,T78,Dennis Paulson,89,4.02,1819,452
94,T78,T78,Chris Smith,103,4.02,1849,460
95,T78,T78,Phil Tataurangi,88,4.02,1817,452
96,T97,T97,Pat Bates,94,4.03,2067,513
97,T97,T97,Jeff Brehaut,87,4.03,1953,485
98,T97,T97,Mark Brooks,97,4.03,1937,481
99,T97,T97,Tom Byrum,77,4.03,1630,404
100,T97,T97,Brent Geiberger,95,4.03,2078,516
