,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
47,T48,T48,Pat Bates,94,-115,4.64,1580
48,T48,T48,Ben Crane,91,-115,4.64,1580
49,T48,T48,Tim Petrovic,92,-115,4.63,1550
50,T48,T48,Hidemichi Tanaka,104,-115,4.67,1740
51,52,52,Steve Lowery,98,-114,4.64,1575
52,53,53,Rocco Mediate,79,-112,4.58,1335
53,T54,T54,Jim Carter,98,-111,4.66,1650
54,T54,T54,Skip Kendall,103,-111,4.7,1860
55,T54,T54,Joey Sindelar,104,-111,4.7,1870
56,T54,T54,Mike Sposa,111,-111,4.71,1900
57,58,58,Brian Bateman,94,-110,4.65,1580
58,T59,T59,Cameron Beckman,87,-109,4.62,1425
59,T59,T59,Greg Chalmers,94,-109,4.66,1620
60,T61,T61,Glen Day,107,-108,4.71,1870
61,T61,T61,Dan Forsman,83,-108,4.63,1460
62,T61,T61,Grant Waite,98,-108,4.69,1715
63,T64,T64,K.J. Choi,93,-107,4.65,1525
64,T64,T64,Chris Smith,103,-107,4.69,1735
65,T64,T64,Jay Williamson,91,-107,4.67,1600
66,T67,T67,Steve Allan,93,-106,4.67,1590
67,T67,T67,Shigeki Maruyama,87,-106,4.63,1430
68,T67,T67,Phil Tataurangi,88,-106,4.63,1420
69,T67,T67,Brett Wetterich,89,-106,4.66,1540
70,T71,T71,Jay Don Blake,107,-105,4.71,1800
71,T71,T71,Bob Burns,99,-105,4.68,1655
72,T71,T71,Tom Pernice Jr.,101,-105,4.7,1770
73,T71,T71,Chris Riley,104,-105,4.7,1730
74,75,75,David Duval,78,-104,4.61,1320
75,T76,T76,Per-Ulrik Johansson,87,-103,4.66,1505
76,T76,T76,Kent Jones,105,-103,4.72,1820
77,T76,T76,Kevin Sutherland,96,-103,4.67,1570
78,T79,T79,John Cook,85,-102,4.65,1455
79,T79,T79,Jonathan Kaye,83,-102,4.64,1400
80,T79,T79,Davis Love III,92,-102,4.64,1425
81,82,82,David Gossett,95,-101,4.68,1585
82,T83,T83,Mark Calcavecchia,84,-100,4.64,1370
83,T83,T83,Esteban Toledo,106,-100,4.71,1705
84,T85,T85,Stephen Ames,89,-99,4.67,1505
85,T85,T85,Robin Freeman,79,-99,4.63,1325
86,T85,T85,Edward Fryatt,94,-99,4.69,1605
87,T85,T85,Dudley Hart,88,-99,4.65,1410
88,T89,T89,Olin Browne,107,-98,4.73,1830
89,T89,T89,Bob Estes,93,-98,4.66,1425
90,T89,T89,Jim Furyk,88,-98,4.66,1430
91,T92,T92,Woody Austin,102,-97,4.72,1725
92,T92,T92,Notah Begay III,76,-97,4.61,1230
93,T92,T92,Brad Faxon,93,-97,4.67,1455
94,T92,T92,Sergio Garcia,79,-97,4.57,1140
95,T92,T92,Brent Geiberger,95,-97,4.69,1555
96,T97,T97,Jesper Parnevik,85,-96,4.67,1435
97,T97,T97,Pat Perez,89,-96,4.68,1500
98,99,99,Geoff Ogilvy,90,-95,4.69,1555
99,T100,T100,John Daly,62,-94,4.56,1075
100,T100,T100,Luke Donald,106,-94,4.74,1775
101,T100,T100,Harrison Frazar,88,-94,4.7,1560
102,T100,T100,Retief Goosen,56,-94,4.51,960
103,T100,T100,Tom Scherrer,98,-94,4.72,1675
104,T105,T105,Brad Elder,76,-93,4.63,1250
105,T105,T105,Jeff Gove,89,-93,4.7,1570
106,T105,T105,Glen Hnatiuk,95,-93,4.72,1650
107,T105,T105,Carl Paulson,84,-93,4.67,1420
108,T105,T105,Loren Roberts,93,-93,4.69,1510
109,T105,T105,Craig Stadler,72,-93,4.62,1220
110,T105,T105,Bo Van Pelt,78,-93,4.66,1380
111,T112,T112,Fred Couples,64,-92,4.56,1050
112,T112,T112,Brett Quigley,93,-92,4.72,1660
113,T114,T114,Michael Clark II,97,-91,4.72,1650
114,T114,T114,Billy Mayfair,99,-91,4.71,1590
115,T114,T114,Frank Nobilo,94,-91,4.73,1680
116,T117,T117,Andrew Magee,91,-90,4.7,1525
117,T117,T117,José María Olazábal,71,-90,4.59,1105
118,T119,T119,"David Berganio, Jr.",80,-89,4.68,1380
119,T119,T119,Matt Kuchar,82,-89,4.68,1410
120,T121,T121,Brandel Chamblee,85,-88,4.7,1475
121,T121,T121,Jess Daley,76,-88,4.66,1310
122,123,123,Michael Allen,76,-87,4.66,1295
123,T124,T124,Jeff Brehaut,87,-86,4.72,1550
124,T124,T124,Tim Clark,76,-86,4.67,1305
125,T126,T126,Bart Bryant,69,-85,4.65,1225
126,T126,T126,John Riegger,88,-85,4.71,1445
127,T126,T126,Rory Sabbatini,69,-85,4.61,1100
128,T126,T126,Kirk Triplett,84,-85,4.69,1365
129,T130,T130,Nick Price,69,-84,4.6,1060
130,T130,T130,Steve Stricker,68,-84,4.61,1090
131,T132,T132,Paul Claxton,83,-83,4.72,1495
132,T132,T132,Craig Perks,91,-83,4.73,1550
133,T134,T134,Frank Lickliter II,94,-82,4.72,1480
134,T134,T134,Craig Parry,69,-82,4.67,1245
135,T134,T134,Jerry Smith,91,-82,4.74,1550
136,137,137,Jay Haas,83,-80,4.7,1350
137,T138,T138,Steve Elkington,82,-79,4.7,1330
138,T138,T138,J.P. Hayes,78,-79,4.71,1345
139,T138,T138,Blaine McCallister,75,-79,4.71,1345
140,141,141,Heath Slocum,96,-78,4.77,1690
141,T142,T142,Russ Cochran,68,-77,4.68,1195
142,T142,T142,Ernie Els,68,-77,4.62,1000
143,T142,T142,Tripp Isenhour,68,-77,4.68,1185
144,T142,T142,Tommy Tolles,64,-77,4.67,1165
145,146,146,Joe Durant,87,-76,4.74,1480
146,T147,T147,Robert Damron,85,-75,4.75,1510
147,T147,T147,Matt Gogel,79,-75,4.72,1325
148,T147,T147,Scott Hoch,71,-75,4.67,1150
149,T147,T147,Peter Jacobsen,67,-75,4.68,1190
150,T147,T147,Michael Long,71,-75,4.71,1295
151,T147,T147,Bryce Molder,65,-75,4.65,1075
152,T153,T153,Paul Azinger,69,-74,4.67,1120
153,T153,T153,Paul Gow,99,-74,4.77,1630
154,T153,T153,Greg Kraft,86,-74,4.75,1490
155,156,156,Garrett Willis,80,-73,4.73,1350
156,T157,T157,Mark Brooks,97,-72,4.78,1615
157,T157,T157,Stephen Gangluff,75,-72,4.73,1330
158,T157,T157,Corey Pavin,78,-72,4.71,1230
159,T160,T160,Michael Muehr,73,-71,4.71,1245
160,T160,T160,Kaname Yokoo,74,-71,4.71,1230
161,162,162,Tom Byrum,77,-70,4.74,1340
162,T163,T163,Donnie Hammond,60,-69,4.66,1020
163,T163,T163,Bob Heintz,68,-69,4.72,1215
164,165,165,Scott Dunlap,74,-67,4.72,1205
165,T166,T166,David Frost,90,-66,4.78,1525
166,T166,T166,Robert Gamez,69,-66,4.72,1190
167,T166,T166,Mathew Goggin,64,-66,4.7,1105
168,T166,T166,Paul Goydos,66,-66,4.72,1165
169,T166,T166,Bradley Hughes,60,-66,4.69,1055
170,T166,T166,Bernhard Langer,55,-66,4.66,960
171,T166,T166,Mark O'Meara,68,-66,4.72,1180
172,T166,T166,Lee Porter,91,-66,4.79,1535
173,174,174,Scott Simpson,61,-65,4.69,1060
174,175,175,Brian Henninger,66,-64,4.71,1100
175,176,176,Steve Jones,71,-63,4.73,1165
176,T177,T177,Jeff Maggert,83,-62,4.78,1415
177,T177,T177,Deane Pappas,90,-62,4.8,1520
178,T177,T177,Steve Pate,64,-62,4.7,1045
179,180,180,Tommy Armour III,82,-58,4.79,1370
180,181,181,Matt Peterson,80,-55,4.8,1405
181,T182,T182,Tom Lehman,78,-54,4.76,1145
182,T182,T182,Brenden Pappas,62,-54,4.75,1100
183,T182,T182,Boo Weekley,57,-54,4.73,1015
184,T185,T185,Craig Barlow,62,-52,4.74,985
185,T185,T185,Jason Hill,59,-52,4.75,1035
186,T185,T185,Miguel Angel Jiménez,60,-52,4.74,1000
187,T185,T185,Pete Jordan,78,-52,4.81,1395
188,T185,T185,Brian Watts,58,-52,4.74,985
189,T190,T190,Franklin Langham,72,-48,4.8,1195
190,T190,T190,Hal Sutton,74,-48,4.82,1300
191,192,192,David Morland IV,58,-46,4.77,990
192,193,193,Fulton Allem,64,-45,4.8,1115
193,194,194,Dicky Pride,51,-41,4.76,845
194,T195,T195,Eduardo Herrera,59,-40,4.81,1030
195,T195,T195,Mike Hulbert,55,-40,4.78,930
196,T195,T195,Joe Ogilvie,50,-40,4.76,845
197,198,198,Spike McRoy,69,-37,4.84,1170
198,199,199,Richard Zokol,53,-32,4.82,885
199,200,200,Brad Lardon,59,-31,4.85,1015
200,201,201,Gary Nicklaus,66,-30,4.87,1180
201,202,202,José Coceres,51,-29,4.83,845
