,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
49,T50,T50,Billy Andrade,70.0,490,7
50,T50,T50,Stuart Appleby,70.0,560,8
51,T50,T50,Cameron Beckman,70.0,490,7
52,T50,T50,Glen Day,70.0,490,7
53,T50,T50,Ernie Els,70.0,70,1
54,T50,T50,Jim Furyk,70.0,210,3
55,T50,T50,Donnie Hammond,70.0,490,7
56,T50,T50,Len Mattiace,70.0,560,8
57,T50,T50,Kenny Perry,70.0,700,10
58,T59,T59,Shigeki Maruyama,70.13,561,8
59,T59,T59,Tim Petrovic,70.13,561,8
60,T61,T61,Glen Hnatiuk,70.14,491,7
61,T61,T61,Loren Roberts,70.14,491,7
62,63,63,Lee Janzen,70.2,351,5
63,64,64,Michael Allen,70.27,773,11
64,65,65,Tim Herron,70.33,422,6
65,T66,T66,Pat Bates,70.43,493,7
66,T66,T66,John Senden,70.43,493,7
67,T68,T68,Briny Baird,70.44,634,9
68,T68,T68,Brian Bateman,70.44,634,9
69,T70,T70,John Daly,70.5,282,4
70,T70,T70,Steve Flesch,70.5,423,6
71,T70,T70,Brent Geiberger,70.5,564,8
72,T70,T70,Esteban Toledo,70.5,423,6
73,T74,T74,Stewart Cink,70.56,635,9
74,T74,T74,Jay Haas,70.56,635,9
75,T74,T74,Skip Kendall,70.56,635,9
76,77,77,Jonathan Byrd,70.58,847,12
77,78,78,Scott Hoch,70.6,353,5
78,79,79,John Rollins,70.64,777,11
79,T80,T80,Chad Campbell,70.67,424,6
80,T80,T80,Harrison Frazar,70.67,424,6
81,T80,T80,Rod Pampling,70.67,636,9
82,T83,T83,Fred Couples,70.71,495,7
83,T83,T83,Brian Gay,70.71,495,7
84,T83,T83,Dennis Paulson,70.71,495,7
85,T86,T86,Craig Barlow,70.75,283,4
86,T86,T86,K.J. Choi,70.75,566,8
87,T86,T86,J.L. Lewis,70.75,849,12
88,T86,T86,Scott McCarron,70.75,283,4
89,T86,T86,Jeff Sluman,70.75,566,8
90,91,91,Olin Browne,70.79,991,14
91,T92,T92,Rocco Mediate,70.8,354,5
92,T92,T92,Jesper Parnevik,70.8,708,10
93,94,94,Davis Love III,70.83,425,6
94,T95,T95,Russ Cochran,70.88,567,8
95,T95,T95,Tom Scherrer,70.88,567,8
96,T97,T97,Peter Lonard,70.89,638,9
97,T97,T97,Andrew Magee,70.89,638,9
98,T99,T99,Steve Elkington,70.91,780,11
99,T99,T99,Grant Waite,70.91,780,11
100,T101,T101,Tommy Armour III,71.0,923,13
101,T101,T101,Jim Carter,71.0,355,5
102,T101,T101,Ben Crane,71.0,284,4
103,T101,T101,Joel Edwards,71.0,639,9
104,T101,T101,Dan Forsman,71.0,497,7
105,T101,T101,Paul Gow,71.0,213,3
106,T101,T101,Paul Goydos,71.0,213,3
107,T101,T101,Tripp Isenhour,71.0,355,5
108,T101,T101,Miguel Angel Jiménez,71.0,284,4
109,T101,T101,Frank Nobilo,71.0,355,5
110,T101,T101,Paul Stankowski,71.0,639,9
111,112,112,Geoff Ogilvy,71.13,569,8
112,113,113,Brad Elder,71.14,498,7
113,114,114,Neal Lancaster,71.17,427,6
114,115,115,Tommy Tolles,71.2,356,5
115,116,116,Matt Kuchar,71.22,641,9
116,117,117,John Cook,71.25,570,8
117,T118,T118,Paul Claxton,71.29,499,7
118,T118,T118,Peter Jacobsen,71.29,499,7
119,T120,T120,Jeff Brehaut,71.33,428,6
120,T120,T120,Brad Faxon,71.33,642,9
121,T120,T120,Jeff Gove,71.33,856,12
122,123,123,Robert Allenby,71.4,357,5
123,124,124,Bob Tway,71.43,500,7
124,T125,T125,"David Berganio, Jr.",71.5,572,8
125,T125,T125,Jay Don Blake,71.5,286,4
126,T125,T125,Joe Durant,71.5,286,4
127,T125,T125,José María Olazábal,71.5,429,6
128,T129,T129,Tom Byrum,71.57,501,7
129,T129,T129,David Gossett,71.57,501,7
130,T129,T129,Joey Sindelar,71.57,501,7
131,T129,T129,Brian Watts,71.57,501,7
132,T129,T129,Jay Williamson,71.57,501,7
133,134,134,Michael Long,71.6,358,5
134,T135,T135,Paul Azinger,71.67,430,6
135,T135,T135,Brandel Chamblee,71.67,430,6
136,T135,T135,Michael Clark II,71.67,430,6
137,T135,T135,Robert Gamez,71.67,430,6
138,T135,T135,Stephen Gangluff,71.67,215,3
139,T135,T135,Sergio Garcia,71.67,215,3
140,T135,T135,Franklin Langham,71.67,645,9
141,T135,T135,Bob May,71.67,430,6
142,T135,T135,Mark O'Meara,71.67,215,3
143,T144,T144,Notah Begay III,71.75,574,8
144,T144,T144,Bart Bryant,71.75,287,4
145,T144,T144,Robin Freeman,71.75,574,8
146,T144,T144,Tom Lehman,71.75,287,4
147,148,148,Mark Brooks,71.78,646,9
148,149,149,José Coceres,71.8,359,5
149,150,150,Woody Austin,71.82,790,11
150,151,151,Stephen Ames,71.83,431,6
151,T152,T152,Greg Chalmers,71.86,503,7
152,T152,T152,Eduardo Herrera,71.86,503,7
153,T152,T152,Brett Wetterich,71.86,503,7
154,155,155,Brenden Pappas,71.88,575,8
155,T156,T156,Billy Mayfair,72.0,576,8
156,T156,T156,Craig Parry,72.0,288,4
157,T156,T156,Carl Paulson,72.0,576,8
158,T156,T156,Dicky Pride,72.0,216,3
159,T156,T156,Duffy Waldorf,72.0,648,9
160,T156,T156,Boo Weekley,72.0,360,5
161,162,162,Gary Nicklaus,72.11,649,9
162,163,163,Brian Henninger,72.17,433,6
163,164,164,Mathew Goggin,72.2,361,5
164,165,165,Scott Simpson,72.22,650,9
165,T166,T166,Edward Fryatt,72.25,578,8
166,T166,T166,Chris Riley,72.25,578,8
167,168,168,Greg Kraft,72.27,795,11
168,169,169,Blaine McCallister,72.3,723,10
169,170,170,Steve Stricker,72.38,579,8
170,171,171,Craig Stadler,72.4,362,5
171,172,172,Robert Damron,72.44,652,9
172,173,173,Steve Pate,72.5,435,6
173,174,174,Jason Hill,72.6,363,5
174,175,175,Kaname Yokoo,72.63,581,8
175,T176,T176,Michael Muehr,72.67,654,9
176,T176,T176,Rory Sabbatini,72.67,436,6
177,T176,T176,Chris Smith,72.67,654,9
178,179,179,Garrett Willis,72.8,728,10
179,T180,T180,Luke Donald,73.0,219,3
180,T180,T180,Jonathan Kaye,73.0,146,2
181,T180,T180,Jeff Maggert,73.0,511,7
182,T180,T180,Brett Quigley,73.0,657,9
183,T180,T180,Hal Sutton,73.0,438,6
184,185,185,Matt Gogel,73.13,585,8
185,186,186,Scott Dunlap,73.14,512,7
186,T187,T187,Brad Lardon,73.17,439,6
187,T187,T187,Hidemichi Tanaka,73.17,439,6
188,189,189,Craig Perks,73.2,366,5
189,190,190,Mike Hulbert,73.33,440,6
190,191,191,Kenneth Staton,73.38,587,8
191,192,192,Heath Slocum,73.4,367,5
192,193,193,Brandt Jobe,73.6,368,5
193,194,194,Bernhard Langer,73.75,295,4
194,195,195,Joe Ogilvie,73.83,443,6
195,196,196,Fulton Allem,73.88,591,8
196,197,197,Richard Zokol,74.0,74,1
197,198,198,Jess Daley,74.11,667,9
198,199,199,Bradley Hughes,74.17,445,6
199,T200,T200,Bob Heintz,74.33,446,6
200,T200,T200,Deane Pappas,74.33,446,6
201,202,202,Jerry Smith,74.38,595,8
