,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Kenny Perry,62.0,62,1
1,T2,T2,Notah Begay III,65.0,65,1
2,T2,T2,Fred Funk,65.0,65,1
3,4,4,Bob May,65.5,131,2
4,T5,T5,Jonathan Kaye,66.0,132,2
5,T5,T5,Joey Sindelar,66.0,66,1
6,T5,T5,Steve Stricker,66.0,66,1
7,T8,T8,Briny Baird,66.5,133,2
8,T8,T8,Scott Verplank,66.5,133,2
9,T10,T10,Cameron Beckman,67.0,134,2
10,T10,T10,Jim Carter,67.0,67,1
11,T10,T10,Fred Couples,67.0,67,1
12,T10,T10,Scott Dunlap,67.0,67,1
13,T10,T10,Brandt Jobe,67.0,67,1
14,T10,T10,Bryce Molder,67.0,67,1
15,T10,T10,Lee Porter,67.0,67,1
16,T10,T10,David Toms,67.0,67,1
17,T18,T18,Greg Chalmers,67.33,202,3
18,T18,T18,Donnie Hammond,67.33,202,3
19,20,20,J.J. Henry,67.5,135,2
20,T21,T21,Brian Bateman,68.0,68,1
21,T21,T21,Pat Bates,68.0,68,1
22,T21,T21,Glen Day,68.0,204,3
23,T21,T21,Brent Geiberger,68.0,68,1
24,T21,T21,Davis Love III,68.0,68,1
25,T21,T21,Shaun Micheel,68.0,68,1
26,T21,T21,David Peoples,68.0,68,1
27,T28,T28,Chris DiMarco,68.33,205,3
28,T28,T28,Dan Forsman,68.33,205,3
29,T30,T30,Jay Don Blake,68.5,137,2
30,T30,T30,Edward Fryatt,68.5,137,2
31,T32,T32,Robert Allenby,69.0,69,1
32,T32,T32,Billy Andrade,69.0,69,1
33,T32,T32,Woody Austin,69.0,69,1
34,T32,T32,Rich Beem,69.0,69,1
35,T32,T32,"David Berganio, Jr.",69.0,207,3
36,T32,T32,Jeff Brehaut,69.0,69,1
37,T32,T32,Mark Calcavecchia,69.0,69,1
38,T32,T32,Chad Campbell,69.0,69,1
39,T32,T32,Steve Elkington,69.0,138,2
40,T32,T32,Stephen Gangluff,69.0,69,1
41,T32,T32,Glen Hnatiuk,69.0,138,2
42,T32,T32,Tripp Isenhour,69.0,69,1
43,T32,T32,Justin Leonard,69.0,69,1
44,T32,T32,Peter Lonard,69.0,69,1
45,T32,T32,José María Olazábal,69.0,69,1
46,T32,T32,Corey Pavin,69.0,69,1
47,T32,T32,Kirk Triplett,69.0,69,1
48,T32,T32,Kaname Yokoo,69.0,138,2
49,50,50,Len Mattiace,69.33,208,3
50,T51,T51,Brian Gay,69.5,139,2
51,T51,T51,Chris Smith,69.5,139,2
52,T53,T53,Ian Leggatt,69.67,209,3
53,T53,T53,Esteban Toledo,69.67,209,3
54,T55,T55,Robert Gamez,70.0,140,2
55,T55,T55,Steve Jones,70.0,70,1
56,T55,T55,Bo Van Pelt,70.0,140,2
57,T55,T55,Mike Weir,70.0,140,2
58,T59,T59,Michael Allen,70.5,141,2
59,T59,T59,David Gossett,70.5,141,2
60,T59,T59,Shigeki Maruyama,70.5,141,2
61,T59,T59,Jerry Smith,70.5,141,2
62,T59,T59,Kenneth Staton,70.5,141,2
63,T59,T59,Tommy Tolles,70.5,141,2
64,65,65,Scott McCarron,70.67,212,3
65,T66,T66,Brandel Chamblee,71.0,71,1
66,T66,T66,Brad Elder,71.0,142,2
67,T66,T66,Kent Jones,71.0,71,1
68,T66,T66,Greg Kraft,71.0,71,1
69,T66,T66,Jeff Maggert,71.0,71,1
70,T66,T66,Craig Perks,71.0,142,2
71,T66,T66,Tom Scherrer,71.0,71,1
72,T66,T66,John Senden,71.0,71,1
73,T66,T66,Kevin Sutherland,71.0,71,1
74,T66,T66,Grant Waite,71.0,71,1
75,76,76,Mike Hulbert,71.33,214,3
76,T77,T77,Luke Donald,71.5,143,2
77,T77,T77,Steve Flesch,71.5,143,2
78,T77,T77,Dicky Pride,71.5,143,2
79,80,80,Matt Kuchar,71.67,215,3
80,T81,T81,Ben Crane,72.0,216,3
81,T81,T81,Paul Goydos,72.0,72,1
82,T81,T81,Brad Lardon,72.0,72,1
83,T81,T81,Michael Long,72.0,216,3
84,T81,T81,Dennis Paulson,72.0,72,1
85,T81,T81,Heath Slocum,72.0,144,2
86,T87,T87,K.J. Choi,72.5,145,2
87,T87,T87,Bradley Hughes,72.5,145,2
88,T87,T87,Neal Lancaster,72.5,145,2
89,T87,T87,Tom Pernice Jr.,72.5,145,2
90,T87,T87,Tim Petrovic,72.5,145,2
91,T87,T87,Hidemichi Tanaka,72.5,145,2
92,93,93,Jeff Gove,72.8,364,5
93,T94,T94,Paul Azinger,73.0,73,1
94,T94,T94,Bart Bryant,73.0,73,1
95,T94,T94,John Daly,73.0,73,1
96,T94,T94,Brad Faxon,73.0,73,1
97,T94,T94,Jay Haas,73.0,73,1
98,T94,T94,J.P. Hayes,73.0,73,1
99,T94,T94,John Huston,73.0,73,1
100,T94,T94,Jerry Kelly,73.0,73,1
101,T94,T94,Blaine McCallister,73.0,73,1
102,T94,T94,Deane Pappas,73.0,73,1
103,T94,T94,Matt Peterson,73.0,146,2
104,T94,T94,John Rollins,73.0,73,1
105,T106,T106,Eduardo Herrera,73.5,147,2
106,T106,T106,Mike Sposa,73.5,147,2
107,T108,T108,Michael Clark II,73.67,221,3
108,T108,T108,Harrison Frazar,73.67,221,3
109,T110,T110,Brian Henninger,74.0,148,2
110,T110,T110,Michael Muehr,74.0,148,2
111,T110,T110,Steve Pate,74.0,74,1
112,T110,T110,Pat Perez,74.0,74,1
113,T110,T110,Nick Price,74.0,74,1
114,T110,T110,Rory Sabbatini,74.0,74,1
115,116,116,Jay Williamson,74.25,297,4
116,117,117,Andrew Magee,74.33,223,3
117,T118,T118,David Frost,74.5,149,2
118,T118,T118,Pete Jordan,74.5,149,2
119,T118,T118,Frank Nobilo,74.5,149,2
120,T118,T118,Jesper Parnevik,74.5,149,2
121,122,122,Garrett Willis,74.67,224,3
122,T123,T123,Mathew Goggin,75.0,75,1
123,T123,T123,Bob Tway,75.0,150,2
124,T125,T125,Tom Byrum,76.0,76,1
125,T125,T125,Scott Simpson,76.0,76,1
126,127,127,Miguel Angel Jiménez,76.5,153,2
127,T128,T128,Robert Damron,77.0,77,1
128,T128,T128,Jason Hill,77.0,77,1
129,T128,T128,Brett Wetterich,77.0,154,2
130,131,131,Bob Burns,78.0,78,1
