,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Scott Hoch,71,2.88,294,102
1,2,2,Matt Kuchar,82,2.9,238,82
2,T3,T3,Mathew Goggin,64,2.91,192,66
3,T3,T3,Geoff Ogilvy,90,2.91,268,92
4,5,5,Miguel Angel Jiménez,60,2.92,152,52
5,T6,T6,K.J. Choi,93,2.93,340,116
6,T6,T6,Pete Jordan,78,2.93,205,70
7,T6,T6,Kirk Triplett,84,2.93,331,113
8,T9,T9,Loren Roberts,93,2.94,406,138
9,T9,T9,Chris Smith,103,2.94,406,138
10,11,11,Jeff Sluman,118,2.95,561,190
11,T12,T12,Robert Allenby,96,2.96,400,135
12,T12,T12,Jim Carter,98,2.96,311,105
13,T14,T14,Woody Austin,102,2.97,321,108
14,T14,T14,Jonathan Kaye,83,2.97,345,116
15,T14,T14,Tom Pernice Jr.,101,2.97,347,117
16,T14,T14,John Rollins,124,2.97,442,149
17,T14,T14,Esteban Toledo,106,2.97,392,132
18,T19,T19,Brandel Chamblee,85,2.98,259,87
19,T19,T19,John Cook,85,2.98,310,104
20,T19,T19,Fred Funk,106,2.98,453,152
21,T19,T19,Jim Furyk,88,2.98,429,144
22,T19,T19,Brian Gay,117,2.98,369,124
23,T19,T19,Bernhard Langer,55,2.98,119,40
24,T19,T19,Billy Mayfair,99,2.98,241,81
25,T19,T19,Kenny Perry,98,2.98,397,133
26,T19,T19,Nick Price,69,2.98,238,80
27,T19,T19,Brett Quigley,93,2.98,304,102
28,T19,T19,David Toms,106,2.98,536,180
29,T19,T19,Tiger Woods,69,2.98,361,121
30,T31,T31,Glen Day,107,2.99,329,110
31,T31,T31,David Duval,78,2.99,254,85
32,T31,T31,Ernie Els,68,2.99,299,100
33,T31,T31,Brandt Jobe,94,2.99,400,134
34,T31,T31,Len Mattiace,106,2.99,347,116
35,T31,T31,Gary Nicklaus,66,2.99,206,69
36,T31,T31,Chris Riley,104,2.99,407,136
37,T31,T31,Tommy Tolles,64,2.99,245,82
38,T39,T39,Brad Faxon,93,3.0,234,78
39,T39,T39,Tim Herron,102,3.0,417,139
40,T39,T39,Mark O'Meara,68,3.0,228,76
41,T39,T39,Joey Sindelar,104,3.0,423,141
42,T39,T39,Scott Verplank,93,3.0,411,137
43,T44,T44,Stewart Cink,92,3.01,256,85
44,T44,T44,Brent Geiberger,95,3.01,217,72
45,T44,T44,Matt Gogel,79,3.01,244,81
46,T44,T44,Neal Lancaster,101,3.01,316,105
47,T44,T44,J.L. Lewis,98,3.01,313,104
48,T44,T44,Davis Love III,92,3.01,331,110
49,T44,T44,Phil Mickelson,97,3.01,452,150
50,T51,T51,Bob Burns,99,3.02,305,101
51,T51,T51,José Coceres,51,3.02,193,64
52,T51,T51,Chris DiMarco,111,3.02,477,158
53,T51,T51,Dan Forsman,83,3.02,272,90
54,T51,T51,Jay Haas,83,3.02,314,104
55,T51,T51,Mike Hulbert,55,3.02,172,57
56,T51,T51,Bob May,91,3.02,296,98
57,T51,T51,Scott Simpson,61,3.02,169,56
58,T51,T51,Mike Sposa,111,3.02,272,90
59,T51,T51,Brian Watts,58,3.02,151,50
60,T61,T61,Steve Allan,93,3.03,342,113
61,T61,T61,Pat Bates,94,3.03,297,98
62,T61,T61,Tim Clark,76,3.03,291,96
63,T61,T61,Bob Estes,93,3.03,297,98
64,T61,T61,Ian Leggatt,97,3.03,394,130
65,T61,T61,Shigeki Maruyama,87,3.03,358,118
66,T61,T61,Shaun Micheel,100,3.03,479,158
67,T61,T61,Craig Parry,69,3.03,303,100
68,T61,T61,Vijay Singh,102,3.03,594,196
69,T61,T61,Hal Sutton,74,3.03,209,69
70,T71,T71,Brian Bateman,94,3.04,277,91
71,T71,T71,Greg Chalmers,94,3.04,292,96
72,T71,T71,Michael Long,71,3.04,225,74
73,T71,T71,Frank Nobilo,94,3.04,283,93
74,T71,T71,Craig Perks,91,3.04,280,92
75,T76,T76,Chad Campbell,111,3.05,479,157
76,T76,T76,Joel Edwards,101,3.05,449,147
77,T76,T76,Per-Ulrik Johansson,87,3.05,305,100
78,T76,T76,Justin Leonard,97,3.05,403,132
79,T76,T76,Frank Lickliter II,94,3.05,311,102
80,T76,T76,Heath Slocum,96,3.05,335,110
81,T76,T76,Kenneth Staton,104,3.05,290,95
82,T76,T76,Hidemichi Tanaka,104,3.05,461,151
83,T84,T84,Craig Barlow,62,3.06,272,89
84,T84,T84,Luke Donald,106,3.06,471,154
85,T84,T84,Harrison Frazar,88,3.06,404,132
86,T84,T84,Stephen Gangluff,75,3.06,285,93
87,T84,T84,Dudley Hart,88,3.06,333,109
88,T84,T84,Charles Howell III,118,3.06,484,158
89,T84,T84,Skip Kendall,103,3.06,376,123
90,T84,T84,Tom Lehman,78,3.06,196,64
91,T84,T84,Michael Muehr,73,3.06,211,69
92,T84,T84,Jesper Parnevik,85,3.06,205,67
93,T84,T84,Jerry Smith,91,3.06,202,66
94,T95,T95,Cameron Beckman,87,3.07,412,134
95,T95,T95,Robert Damron,85,3.07,273,89
96,T95,T95,Retief Goosen,56,3.07,252,82
