,Tenth_Tee_Early_Round_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_5_Scoring_Average_AVG,Tenth_Tee_Early_Round_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_5_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Fred Couples,65.0,65,1
1,T1,T1,Tim Petrovic,65.0,65,1
2,T3,T3,Michael Clark II,66.0,66,1
3,T3,T3,John Daly,66.0,66,1
4,T3,T3,Carlos Franco,66.0,66,1
5,T3,T3,Edward Fryatt,66.0,66,1
6,T3,T3,Robert Gamez,66.0,66,1
7,T3,T3,Geoff Ogilvy,66.0,66,1
8,T3,T3,Heath Slocum,66.0,66,1
9,T3,T3,David Toms,66.0,66,1
10,T11,T11,David Gossett,67.0,67,1
11,T11,T11,David Peoples,67.0,67,1
12,T11,T11,Mike Weir,67.0,67,1
13,14,14,Glen Day,68.0,68,1
14,T15,T15,Jay Don Blake,69.0,69,1
15,T15,T15,Steve Jones,69.0,69,1
16,T15,T15,Greg Kraft,69.0,69,1
17,T15,T15,Grant Waite,69.0,69,1
18,T19,T19,Rich Beem,70.0,70,1
19,T19,T19,David Duval,70.0,70,1
20,T19,T19,Brandt Jobe,70.0,70,1
21,T19,T19,Tom Pernice Jr.,70.0,70,1
22,T19,T19,Kevin Sutherland,70.0,70,1
23,T24,T24,Olin Browne,71.0,71,1
24,T24,T24,Peter Jacobsen,71.0,71,1
25,T24,T24,Pete Jordan,71.0,71,1
26,T24,T24,Mark O'Meara,71.0,71,1
27,T24,T24,Tom Scherrer,71.0,71,1
28,T24,T24,Scott Verplank,71.0,71,1
29,T30,T30,Joe Durant,72.0,72,1
30,T30,T30,Skip Kendall,72.0,72,1
31,32,32,John Rollins,72.5,145,2
32,33,33,Steve Lowery,73.0,73,1
33,T34,T34,Stewart Cink,74.0,74,1
34,T34,T34,Hidemichi Tanaka,74.0,74,1
