,Tenth_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_3_Scoring_Average_AVG,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,T1,T1,Jeff Sluman,118,2.76,188,68
1,T1,T1,Tiger Woods,69,2.76,69,25
2,3,3,Scott Verplank,93,2.77,122,44
3,4,4,Dudley Hart,88,2.8,123,44
4,5,5,Retief Goosen,56,2.81,45,16
5,6,6,Rocco Mediate,79,2.82,79,28
6,7,7,Nick Price,69,2.83,34,12
7,8,8,Fred Funk,106,2.85,151,53
8,9,9,Scott Hoch,71,2.86,140,49
9,10,10,Kirk Triplett,84,2.87,152,53
10,T11,T11,Craig Barlow,62,2.88,150,52
11,T11,T11,David Duval,78,2.88,118,41
12,T11,T11,Craig Perks,91,2.88,115,40
13,T11,T11,Bob Tway,103,2.88,164,57
14,T15,T15,Billy Andrade,100,2.9,139,48
15,T15,T15,David Toms,106,2.9,119,41
16,T17,T17,Len Mattiace,106,2.91,93,32
17,T17,T17,Mike Weir,94,2.91,154,53
18,T19,T19,Ben Crane,91,2.93,205,70
19,T19,T19,J.L. Lewis,98,2.93,202,69
20,T19,T19,Chris Riley,104,2.93,179,61
21,T22,T22,Olin Browne,107,2.94,265,90
22,T22,T22,Jay Haas,83,2.94,97,33
23,T22,T22,Geoff Ogilvy,90,2.94,244,83
24,T22,T22,Rod Pampling,98,2.94,206,70
25,T22,T22,Richard Zokol,53,2.94,159,54
26,T27,T27,Russ Cochran,68,2.95,183,62
27,T27,T27,Fred Couples,64,2.95,124,42
28,T27,T27,Frank Lickliter II,94,2.95,180,61
29,T27,T27,Bob May,91,2.95,251,85
30,T27,T27,Heath Slocum,96,2.95,236,80
31,T32,T32,Robert Gamez,69,2.96,160,54
32,T32,T32,David Gossett,95,2.96,198,67
33,T32,T32,Mark O'Meara,68,2.96,148,50
34,T32,T32,Rory Sabbatini,69,2.96,142,48
35,T36,T36,Stephen Ames,89,2.97,202,68
36,T36,T36,Pat Bates,94,2.97,270,91
37,T36,T36,Brandel Chamblee,85,2.97,187,63
38,T36,T36,Ernie Els,68,2.97,107,36
39,T36,T36,Jeff Gove,89,2.97,205,69
40,T36,T36,Paul Goydos,66,2.97,205,69
41,T36,T36,Skip Kendall,103,2.97,235,79
42,T36,T36,David Peoples,105,2.97,223,75
43,T36,T36,Loren Roberts,93,2.97,98,33
44,T36,T36,Hidemichi Tanaka,104,2.97,202,68
45,T46,T46,Chad Campbell,111,2.98,265,89
46,T46,T46,Paul Claxton,83,2.98,283,95
47,T46,T46,Luke Donald,106,2.98,250,84
48,T46,T46,Bob Estes,93,2.98,119,40
49,T46,T46,Brian Gay,117,2.98,238,80
50,T46,T46,Steve Jones,71,2.98,152,51
51,T46,T46,David Morland IV,58,2.98,146,49
52,T46,T46,Vijay Singh,102,2.98,194,65
53,T46,T46,Chris Smith,103,2.98,244,82
54,T55,T55,Jim Carter,98,2.99,206,69
55,T55,T55,Glen Day,107,2.99,218,73
56,T55,T55,Brandt Jobe,94,2.99,245,82
57,T55,T55,Kent Jones,105,2.99,209,70
58,T55,T55,Ian Leggatt,97,2.99,215,72
59,T55,T55,Brett Quigley,93,2.99,221,74
60,T61,T61,Robert Allenby,96,3.0,168,56
61,T61,T61,John Daly,62,3.0,99,33
62,T61,T61,Joel Edwards,101,3.0,246,82
63,T61,T61,Spike McRoy,69,3.0,150,50
64,T61,T61,Craig Parry,69,3.0,180,60
65,T61,T61,Dennis Paulson,89,3.0,270,90
66,T61,T61,Kenny Perry,98,3.0,87,29
67,T61,T61,Tim Petrovic,92,3.0,198,66
68,T61,T61,John Riegger,88,3.0,231,77
69,T61,T61,Jay Williamson,91,3.0,267,89
70,T71,T71,Rich Beem,99,3.01,247,82
71,T71,T71,Stewart Cink,92,3.01,208,69
72,T71,T71,Paul Gow,99,3.01,292,97
73,T71,T71,Lee Janzen,101,3.01,241,80
74,T71,T71,Neal Lancaster,101,3.01,250,83
75,T71,T71,Tom Scherrer,98,3.01,301,100
76,T71,T71,John Senden,96,3.01,262,87
77,T78,T78,Cameron Beckman,87,3.02,145,48
78,T78,T78,Jay Don Blake,107,3.02,320,106
79,T78,T78,Tom Byrum,77,3.02,151,50
80,T78,T78,John Cook,85,3.02,184,61
81,T78,T78,Jess Daley,76,3.02,133,44
82,T78,T78,Stephen Gangluff,75,3.02,266,88
83,T78,T78,Brent Geiberger,95,3.02,127,42
84,T78,T78,Donnie Hammond,60,3.02,169,56
85,T78,T78,Tom Lehman,78,3.02,136,45
86,T78,T78,Billy Mayfair,99,3.02,151,50
87,T78,T78,Blaine McCallister,75,3.02,124,41
88,T78,T78,Matt Peterson,80,3.02,163,54
89,T78,T78,Dicky Pride,51,3.02,154,51
90,T78,T78,Grant Waite,98,3.02,245,81
91,T92,T92,Stuart Appleby,97,3.03,182,60
92,T92,T92,Bart Bryant,69,3.03,182,60
93,T92,T92,Bob Burns,99,3.03,212,70
94,T92,T92,Jonathan Byrd,96,3.03,209,69
95,T92,T92,Michael Clark II,97,3.03,376,124
96,T92,T92,Carlos Franco,107,3.03,367,121
97,T92,T92,Glen Hnatiuk,95,3.03,242,80
98,T92,T92,Peter Jacobsen,67,3.03,194,64
99,T92,T92,Steve Pate,64,3.03,115,38
100,T92,T92,Tom Pernice Jr.,101,3.03,288,95
101,T92,T92,Esteban Toledo,106,3.03,285,94
102,T92,T92,Brian Watts,58,3.03,112,37
