,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Retief Goosen,66.5,133,2
1,T2,T2,Brad Faxon,67.0,201,3
2,T2,T2,Scott Hoch,67.0,67,1
3,T2,T2,Lee Janzen,67.0,134,2
4,5,5,Chris Riley,67.5,405,6
5,6,6,Stephen Ames,67.75,271,4
6,T7,T7,Sergio Garcia,68.0,68,1
7,T7,T7,Bob Tway,68.0,272,4
8,9,9,Chris DiMarco,68.25,273,4
9,10,10,Peter Lonard,68.29,478,7
10,T11,T11,Shigeki Maruyama,68.5,137,2
11,T11,T11,Deane Pappas,68.5,274,4
12,T11,T11,Vijay Singh,68.5,137,2
13,14,14,David Gossett,68.57,480,7
14,15,15,Ian Leggatt,68.75,275,4
15,T16,T16,Bob Estes,68.8,344,5
16,T16,T16,Jim Furyk,68.8,344,5
17,T18,T18,Tommy Armour III,68.83,413,6
18,T18,T18,Bradley Hughes,68.83,413,6
19,T20,T20,Steve Elkington,69.0,207,3
20,T20,T20,Ernie Els,69.0,69,1
21,T20,T20,Steve Lowery,69.0,276,4
22,T20,T20,Spike McRoy,69.0,276,4
23,T20,T20,Rocco Mediate,69.0,276,4
24,T20,T20,Mark O'Meara,69.0,207,3
25,T20,T20,Craig Parry,69.0,138,2
26,T20,T20,Loren Roberts,69.0,414,6
27,T20,T20,Chris Smith,69.0,276,4
28,29,29,Hidemichi Tanaka,69.14,484,7
29,30,30,Cameron Beckman,69.2,346,5
30,T31,T31,Paul Claxton,69.25,277,4
31,T31,T31,Carlos Franco,69.25,277,4
32,T31,T31,Scott Verplank,69.25,277,4
33,T34,T34,Stuart Appleby,69.33,208,3
34,T34,T34,Fred Couples,69.33,208,3
35,T34,T34,Tom Lehman,69.33,208,3
36,T37,T37,Brandt Jobe,69.38,555,8
37,T37,T37,John Senden,69.38,555,8
38,T39,T39,Glen Hnatiuk,69.4,347,5
39,T39,T39,Phil Tataurangi,69.4,347,5
40,41,41,David Duval,69.43,486,7
41,42,42,John Cook,69.5,278,4
42,43,43,Phil Mickelson,69.57,487,7
43,T44,T44,Stewart Cink,69.6,348,5
44,T44,T44,Joe Durant,69.6,348,5
45,T44,T44,Joel Edwards,69.6,348,5
46,T44,T44,Steve Stricker,69.6,348,5
47,T44,T44,Duffy Waldorf,69.6,348,5
48,T49,T49,Mark Calcavecchia,69.67,209,3
49,T49,T49,Brian Gay,69.67,627,9
50,T49,T49,Jerry Kelly,69.67,209,3
51,T49,T49,Matt Kuchar,69.67,418,6
52,53,53,Scott McCarron,69.75,279,4
53,54,54,Pat Bates,69.8,698,10
54,T55,T55,Paul Azinger,70.0,280,4
55,T55,T55,Bart Bryant,70.0,420,6
56,T55,T55,Paul Gow,70.0,560,8
57,T55,T55,Greg Kraft,70.0,280,4
58,T55,T55,Joe Ogilvie,70.0,210,3
59,T55,T55,Kenny Perry,70.0,350,5
60,T55,T55,Jay Williamson,70.0,420,6
