,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Chris Riley,104,3.95,4163,1053
1,T2,T2,Fred Funk,106,3.96,4442,1122
2,T2,T2,Tiger Woods,69,3.96,2825,714
3,T4,T4,Chris DiMarco,111,3.97,4484,1129
4,T4,T4,Glen Hnatiuk,95,3.97,3815,962
5,T4,T4,Vijay Singh,102,3.97,4030,1014
6,T7,T7,Joel Edwards,101,3.98,4230,1063
7,T7,T7,Jim Furyk,88,3.98,3606,907
8,T7,T7,John Huston,99,3.98,4004,1007
9,T7,T7,Phil Mickelson,97,3.98,3952,994
10,T11,T11,Bart Bryant,69,3.99,2680,671
11,T11,T11,Robert Gamez,69,3.99,2874,721
12,T11,T11,Justin Leonard,97,3.99,3985,999
13,T11,T11,Kenny Perry,98,3.99,4009,1006
14,T11,T11,John Rollins,124,3.99,5005,1253
15,T11,T11,David Toms,106,3.99,4304,1078
16,T17,T17,Olin Browne,107,4.0,4326,1081
17,T17,T17,Luke Donald,106,4.0,4386,1096
18,T17,T17,Joe Durant,87,4.0,3629,907
19,T17,T17,Dan Forsman,83,4.0,3332,833
20,T17,T17,Charles Howell III,118,4.0,4736,1183
21,T17,T17,Jerry Kelly,99,4.0,4109,1026
22,T17,T17,Peter Lonard,93,4.0,3963,990
23,T17,T17,Davis Love III,92,4.0,3748,936
24,T17,T17,Nick Price,69,4.0,2849,712
25,T17,T17,Loren Roberts,93,4.0,3980,996
26,T17,T17,Scott Verplank,93,4.0,3840,959
27,T28,T28,Stephen Ames,89,4.01,3670,915
28,T28,T28,Stuart Appleby,97,4.01,3940,983
29,T28,T28,Cameron Beckman,87,4.01,3625,905
30,T28,T28,Rich Beem,99,4.01,4017,1001
31,T28,T28,Glen Day,107,4.01,4243,1057
32,T28,T28,Retief Goosen,56,4.01,2277,568
33,T28,T28,Skip Kendall,103,4.01,4142,1033
34,T28,T28,Scott McCarron,106,4.01,4155,1037
35,T28,T28,Shaun Micheel,100,4.01,4038,1007
36,T28,T28,Rod Pampling,98,4.01,3884,969
37,T28,T28,John Riegger,88,4.01,3659,912
38,T28,T28,Kirk Triplett,84,4.01,3316,826
39,T28,T28,Duffy Waldorf,90,4.01,3654,911
40,T41,T41,Billy Andrade,100,4.02,4044,1007
41,T41,T41,"David Berganio, Jr.",80,4.02,3295,820
42,T41,T41,Jeff Brehaut,87,4.02,3633,903
43,T41,T41,Tom Byrum,77,4.02,3228,803
