,Birdie_or_Better_Percentage_-_175-200_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_175-200_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_175-200_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_175-200_ya_ROUNDS,Birdie_or_Better_Percentage_-_175-200_ya_%,Birdie_or_Better_Percentage_-_175-200_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_175-200_ya_TOTAL HOLES
76,T77,T77,Franklin Langham,72,15.09,8,53
77,T77,T77,Kenneth Staton,104,15.09,8,53
78,79,79,Jay Don Blake,107,15.07,11,73
79,80,80,Ernie Els,68,15.0,6,40
80,81,81,Kent Jones,105,14.93,10,67
81,82,82,Rich Beem,99,14.81,8,54
82,T83,T83,Rory Sabbatini,69,14.71,5,34
83,T83,T83,Jeff Sluman,118,14.71,10,68
84,T85,T85,Tripp Isenhour,68,14.63,6,41
85,T85,T85,José María Olazábal,71,14.63,6,41
86,T87,T87,Robin Freeman,79,14.58,7,48
87,T87,T87,Dudley Hart,88,14.58,7,48
88,89,89,Glen Day,107,14.47,11,76
89,90,90,Joe Ogilvie,50,14.29,5,35
90,91,91,Pat Bates,94,14.08,10,71
91,92,92,David Gossett,95,14.06,9,64
92,93,93,Tim Clark,76,13.95,6,43
93,94,94,Tom Lehman,78,13.89,5,36
94,T95,T95,Jeff Gove,89,13.79,8,58
95,T95,T95,Bernhard Langer,55,13.79,4,29
96,T97,T97,Shigeki Maruyama,87,13.64,6,44
97,T97,T97,Kaname Yokoo,74,13.64,6,44
98,99,99,Joel Edwards,101,13.58,11,81
99,100,100,Phil Tataurangi,88,13.56,8,59
100,101,101,Andrew Magee,91,13.51,5,37
101,102,102,Tom Scherrer,98,13.43,9,67
102,T103,T103,Scott Hoch,71,13.33,6,45
103,T103,T103,Jonathan Kaye,83,13.33,8,60
104,T103,T103,Peter Lonard,93,13.33,8,60
105,T103,T103,Paul Stankowski,100,13.33,8,60
106,T103,T103,David Toms,106,13.33,8,60
107,108,108,David Peoples,105,13.24,9,68
108,109,109,Brad Faxon,93,13.21,7,53
109,110,110,Fred Couples,64,13.04,3,23
110,111,111,Shaun Micheel,100,12.99,10,77
111,112,112,Richard Zokol,53,12.82,5,39
112,T113,T113,Brent Geiberger,95,12.73,7,55
113,T113,T113,Ian Leggatt,97,12.73,7,55
114,115,115,Brandt Jobe,94,12.7,8,63
115,116,116,Heath Slocum,96,12.68,9,71
116,T117,T117,Edward Fryatt,94,12.5,5,40
117,T117,T117,Robert Gamez,69,12.5,5,40
118,T117,T117,Rocco Mediate,79,12.5,6,48
119,120,120,Brian Gay,117,12.36,11,89
120,121,121,John Rollins,124,12.31,8,65
121,T122,T122,J.P. Hayes,78,12.2,5,41
122,T122,T122,Brian Henninger,66,12.2,5,41
123,T124,T124,Steve Flesch,110,12.12,8,66
124,T124,T124,Frank Nobilo,94,12.12,8,66
125,T124,T124,Craig Stadler,72,12.12,4,33
126,127,127,Steve Lowery,98,12.07,7,58
127,128,128,Glen Hnatiuk,95,12.05,10,83
128,129,129,Tom Pernice Jr.,101,12.0,9,75
129,T130,T130,Matt Gogel,79,11.9,5,42
130,T130,T130,John Huston,99,11.9,5,42
131,T130,T130,Kirk Triplett,84,11.9,5,42
132,133,133,Luke Donald,106,11.84,9,76
133,134,134,Cameron Beckman,87,11.67,7,60
134,T135,T135,"David Berganio, Jr.",80,11.54,6,52
135,T135,T135,Garrett Willis,80,11.54,6,52
136,137,137,Matt Kuchar,82,11.43,4,35
137,T138,T138,Tommy Armour III,82,11.11,4,36
138,T138,T138,Scott Dunlap,74,11.11,5,45
139,T138,T138,Dan Forsman,83,11.11,5,45
140,T138,T138,Steve Stricker,68,11.11,3,27
141,142,142,Matt Peterson,80,10.96,8,73
142,T143,T143,Robert Damron,85,10.87,5,46
143,T143,T143,Hal Sutton,74,10.87,5,46
144,145,145,David Frost,90,10.81,8,74
145,146,146,Bob Burns,99,10.77,7,65
146,147,147,Jeff Maggert,83,10.71,6,56
147,148,148,Tim Petrovic,92,10.64,5,47
148,149,149,Mark Brooks,97,10.61,7,66
149,T150,T150,Brandel Chamblee,85,10.53,8,76
150,T150,T150,Peter Jacobsen,67,10.53,4,38
151,T150,T150,Loren Roberts,93,10.53,8,76
152,T153,T153,Justin Leonard,97,10.45,7,67
153,T153,T153,Bob May,91,10.45,7,67
154,T153,T153,Bryce Molder,65,10.45,7,67
155,T156,T156,Craig Barlow,62,10.42,5,48
156,T156,T156,Jeff Brehaut,87,10.42,5,48
157,T158,T158,Robert Allenby,96,10.34,6,58
158,T158,T158,Jonathan Byrd,96,10.34,6,58
159,T158,T158,Donnie Hammond,60,10.34,3,29
160,161,161,Michael Long,71,10.2,5,49
161,162,162,Lee Porter,91,10.14,7,69
162,T163,T163,Retief Goosen,56,10.0,4,40
163,T163,T163,Blaine McCallister,75,10.0,5,50
164,T163,T163,Pat Perez,89,10.0,5,50
165,166,166,Jim Carter,98,9.8,5,51
166,167,167,Mike Sposa,111,9.76,8,82
167,168,168,Jerry Smith,91,9.62,5,52
168,169,169,Jason Hill,59,9.52,4,42
169,170,170,Notah Begay III,76,9.38,6,64
170,171,171,Brad Lardon,59,9.3,4,43
171,T172,T172,Paul Goydos,66,9.26,5,54
172,T172,T172,Nick Price,69,9.26,5,54
173,T174,T174,Paul Azinger,69,9.09,2,22
174,T174,T174,Dennis Paulson,89,9.09,4,44
175,176,176,John Riegger,88,8.93,5,56
176,T177,T177,Mathew Goggin,64,8.82,3,34
177,T177,T177,J.J. Henry,112,8.82,6,68
178,179,179,Chris DiMarco,111,8.77,5,57
179,180,180,Miguel Angel Jiménez,60,8.7,2,23
180,181,181,Bart Bryant,69,8.51,4,47
181,182,182,Paul Claxton,83,8.47,5,59
182,183,183,Bob Heintz,68,8.33,3,36
183,184,184,Lee Janzen,101,8.16,4,49
184,185,185,Greg Kraft,86,7.69,4,52
185,T186,T186,Kevin Sutherland,96,7.41,4,54
186,T186,T186,Duffy Waldorf,90,7.41,4,54
187,188,188,Brian Watts,58,7.32,3,41
188,T189,T189,José Coceres,51,7.14,3,42
189,T189,T189,Billy Mayfair,99,7.14,4,56
190,191,191,Esteban Toledo,106,6.58,5,76
191,192,192,Eduardo Herrera,59,6.06,2,33
192,193,193,Dicky Pride,51,5.88,2,34
193,194,194,Greg Chalmers,94,5.08,3,59
194,195,195,Fulton Allem,64,5.0,2,40
195,196,196,Len Mattiace,106,4.55,3,66
196,197,197,David Morland IV,58,4.35,2,46
197,198,198,Hidemichi Tanaka,104,3.7,2,54
198,199,199,Woody Austin,102,2.99,2,67
199,200,200,Spike McRoy,69,2.7,1,37
200,201,201,Russ Cochran,68,2.63,1,38
201,202,202,Michael Muehr,73,2.44,1,41
