,Rounds_in_the_60s_RANK THIS WEEK,Rounds_in_the_60s_RANK LAST WEEK,Rounds_in_the_60s_PLAYER NAME,Rounds_in_the_60s_EVENTS,Rounds_in_the_60s_TOTAL RNDS
150,T150,T150,Paul Goydos,20,21
151,T150,T150,Spike McRoy,25,21
152,T150,T150,Jesper Parnevik,26,21
153,T150,T150,Steve Pate,21,21
154,T150,T150,Lee Porter,32,21
155,T150,T150,Brett Wetterich,32,21
156,T157,T157,Blaine McCallister,27,20
157,T157,T157,Mark O'Meara,24,20
158,T159,T159,Craig Barlow,22,19
159,T159,T159,Brad Elder,26,19
160,T159,T159,Robin Freeman,27,19
161,T159,T159,Steve Jones,24,19
162,T159,T159,Tom Lehman,22,19
163,T159,T159,David Morland IV,21,19
164,T159,T159,Craig Perks,28,19
165,T159,T159,Garrett Willis,29,19
166,T167,T167,Paul Azinger,20,18
167,T167,T167,Michael Long,27,18
168,T167,T167,Craig Stadler,22,18
169,T167,T167,Tommy Tolles,20,18
170,T171,T171,Jess Daley,27,17
171,T171,T171,Bryce Molder,22,17
172,T171,T171,José María Olazábal,20,17
173,T174,T174,Paul Claxton,29,16
174,T174,T174,Russ Cochran,24,16
175,T174,T174,John Daly,21,16
176,T174,T174,Gene Sauers,11,16
177,T174,T174,Hal Sutton,26,16
178,T179,T179,Bob Heintz,28,15
179,T179,T179,Miguel Angel Jiménez,19,15
180,T179,T179,Pete Jordan,30,15
181,T179,T179,Jim McGovern,16,15
182,T179,T179,Jerry Smith,33,15
183,T179,T179,Bo Van Pelt,28,15
184,T185,T185,Mike Heinen,15,14
185,T185,T185,Michael Muehr,27,14
186,T185,T185,Dicky Pride,16,14
187,T188,T188,Scott Dunlap,30,13
188,T188,T188,"Jim Gallagher, Jr.",15,13
189,T188,T188,Jason Hill,24,13
190,T188,T188,Brenden Pappas,25,13
191,T192,T192,Michael Allen,29,12
192,T192,T192,José Coceres,16,12
193,T192,T192,Bradley Hughes,22,12
194,T192,T192,Franklin Langham,25,12
195,T196,T196,Ángel Cabrera,13,11
196,T196,T196,David Edwards,11,11
197,T196,T196,Bernhard Langer,16,11
198,T196,T196,Scott Simpson,25,11
199,T196,T196,Boo Weekley,24,11
200,T201,T201,Fulton Allem,26,10
201,T201,T201,Thomas Bjørn,9,10
202,T201,T201,Darren Clarke,11,10
203,T201,T201,Kelly Gibson,14,10
204,T201,T201,Padraig Harrington,9,10
205,T201,T201,Eduardo Herrera,23,10
206,T201,T201,Hank Kuehne,6,10
207,T208,T208,Mike Hulbert,20,9
208,T208,T208,Greg Norman,13,9
209,T208,T208,Brian Watts,21,9
210,T208,T208,Willie Wood,16,9
211,T212,T212,Guy Boros,11,8
212,T212,T212,James Driscoll,6,8
213,T212,T212,Danny Ellis,17,8
214,T212,T212,Gabriel Hjertstedt,17,8
215,T212,T212,Brad Lardon,23,8
216,T212,T212,John Morse,8,8
217,T212,T212,Gary Nicklaus,26,8
218,T212,T212,Joe Ogilvie,20,8
219,T212,T212,Mike Springer,12,8
220,T212,T212,David Sutherland,11,8
221,T222,T222,Michael Campbell,11,7
222,T222,T222,Paul Casey,9,7
223,T222,T222,Soren Hansen,4,7
224,T222,T222,Justin Rose,4,7
225,T226,T226,Jeff Gallagher,15,6
226,T226,T226,Mike Standly,11,6
227,T226,T226,Stan Utley,7,6
228,T226,T226,D.A. Weibring,10,6
229,T226,T226,Richard Zokol,20,6
230,T231,T231,Michael Bradley,7,5
231,T231,T231,Brian Claar,9,5
232,T231,T231,Gary Evans,2,5
233,T231,T231,Tom Kite,5,5
234,T231,T231,Larry Mize,10,5
235,T231,T231,Adam Scott,10,5
236,T231,T231,Toru Taniguchi,8,5
237,T231,T231,Ted Tryba,9,5
238,T231,T231,Lee Westwood,9,5
239,T240,T240,Doug Barron,6,4
240,T240,T240,Ronnie Black,12,4
241,T240,T240,Brad Bryant,5,4
242,T240,T240,Nick Faldo,5,4
243,T240,T240,Niclas Fasth,9,4
244,T240,T240,Pierre Fulke,4,4
245,T240,T240,Wayne Grady,5,4
246,T240,T240,Cliff Kresge,2,4
247,T240,T240,Graeme McDowell,3,4
248,T240,T240,Colin Montgomerie,10,4
249,T240,T240,Phillip Price,7,4
250,T240,T240,Brent Schwarzrock,9,4
251,T240,T240,Curtis Strange,11,4
252,T240,T240,Tom Watson,4,4
253,T240,T240,Dean Wilson,4,4
254,T255,T255,Aaron Baddeley,3,3
255,T255,T255,Dave Barr,5,3
256,T255,T255,Mark Carnevale,5,3
257,T255,T255,Erik Compton,5,3
258,T255,T255,Jay Delsing,6,3
259,T255,T255,Bubba Dickerson,10,3
260,T255,T255,Bill Glasson,13,3
261,T255,T255,Lucas Glover,6,3
262,T255,T255,Scott Gump,8,3
263,T255,T255,Toshi Izawa,7,3
264,T255,T255,Stephen Leaney,2,3
265,T255,T255,Sandy Lyle,9,3
266,T255,T255,Paul McGinley,10,3
267,T255,T255,Jerry Pate,5,3
268,T255,T255,Dan Pohl,3,3
269,T255,T255,Dave Rummells,4,3
270,T255,T255,Mario Tiziani,3,3
271,T255,T255,Fred Wadsworth,18,3
272,T273,T273,Warren Bennett,1,2
273,T273,T273,Richie Coughlan,5,2
274,T273,T273,Keith Fergus,2,2
275,T273,T273,Ed Fiori,6,2
276,T273,T273,Hiroyuki Fujita,1,2
277,T273,T273,Nolan Henke,3,2
278,T273,T273,David Howser,3,2
279,T273,T273,Trevor Immelman,2,2
280,T273,T273,Kevin Johnson,1,2
281,T273,T273,Zach Johnson,2,2
282,T273,T273,Shingo Katayama,8,2
283,T273,T273,Thomas Levet,3,2
284,T273,T273,Sean Murphy,2,2
285,T273,T273,Peter O'Malley,6,2
286,T273,T273,Carl Pettersson,3,2
287,T273,T273,Ian Poulter,1,2
288,T273,T273,Mike Reid,4,2
289,T273,T273,Des Smyth,1,2
290,T273,T273,"Dave Stockton, Jr.",4,2
291,T273,T273,Chip Sullivan,1,2
292,T273,T273,Jon Turcott,1,2
293,T273,T273,Scott Watkins,1,2
294,T273,T273,Kevin Wentworth,4,2
295,T273,T273,Brian Wilson,1,2
296,T273,T273,Mark Wurtz,3,2
297,T298,T298,JC Anderson,1,1
298,T298,T298,Todd Barranger,1,1
299,T298,T298,Chip Beck,3,1
300,T298,T298,Jim Benepe,4,1
301,T298,T298,John Bermel,1,1
302,T298,T298,Tommy Biershenk,1,1
303,T298,T298,Scott Brauer,1,1
304,T298,T298,Barry Cheesman,1,1
305,T298,T298,Dave Christensen,1,1
306,T298,T298,Andrew Coltart,1,1
307,T298,T298,Michael Connell,2,1
308,T298,T298,Larry Correa,1,1
309,T298,T298,Matthew Cort,1,1
310,T298,T298,Keoke Cotner,1,1
311,T298,T298,Mike Deuel,1,1
312,T298,T298,Cameron Doan,1,1
313,T298,T298,Trevor Dodds,6,1
314,T298,T298,Mike Donald,3,1
315,T298,T298,Todd Doohan,1,1
316,T298,T298,Bradley Dredge,1,1
317,T298,T298,Ken Duke,4,1
318,T298,T298,Paul Eales,1,1
319,T298,T298,Jamie Elliott,1,1
320,T298,T298,Brad Fabel,7,1
321,T298,T298,Gene Fieger,1,1
322,T298,T298,Todd Fischer,1,1
323,T298,T298,Jason Fitchett,1,1
324,T298,T298,Keiichiro Fukabori,2,1
325,T298,T298,Ian Garbutt,1,1
326,T298,T298,Derek Gillespie,2,1
327,T298,T298,Tom Gillis,2,1
328,T298,T298,Jaime Gomez,1,1
329,T298,T298,Ricardo Gonzalez,4,1
330,T298,T298,Ken Green,4,1
331,T298,T298,Jimmy Green,2,1
332,T298,T298,Anders Hansen,4,1
333,T298,T298,Scott Henderson,1,1
334,T298,T298,Kip Henley,1,1
335,T298,T298,David Hutsell,1,1
336,T298,T298,Stu Ingraham,1,1
337,T298,T298,David Ishii,1,1
338,T298,T298,Barry Jaeckel,1,1
339,T298,T298,Barry Lane,1,1
340,T298,T298,Paul Lawrie,8,1
341,T298,T298,Han Lee,1,1
342,T298,T298,John Maginnes,2,1
343,T298,T298,John Mahaffey,1,1
344,T298,T298,Hunter Mahan,1,1
345,T298,T298,Ken McDonald,1,1
346,T298,T298,Patrick Moore,1,1
347,T298,T298,Andy Oldcorn,1,1
348,T298,T298,Ryan Palmer,1,1
349,T298,T298,David Park,1,1
350,T298,T298,Chris Perry,5,1
351,T298,T298,Ben Portie,2,1
352,T298,T298,Brian Quackenbush,1,1
353,T298,T298,Jeff Quinney,5,1
354,T298,T298,Jean-Francois Remesy,1,1
355,T298,T298,Larry Rinker,5,1
356,T298,T298,David Roesch,1,1
357,T298,T298,Eduardo Romero,4,1
358,T298,T298,Steve Scott,3,1
359,T298,T298,Henrik Simonsen,1,1
360,T298,T298,Ron Skayhan,1,1
361,T298,T298,Greg Sonnier,1,1
362,T298,T298,Whit Staples,3,1
363,T298,T298,Iain Steel,1,1
364,T298,T298,Mike Sullivan,3,1
365,T298,T298,Taichi Teshima,3,1
366,T298,T298,Doug Tewell,1,1
367,T298,T298,Tim Thelen,3,1
368,T298,T298,Ty Tryon,6,1
369,T298,T298,Greg Twiggs,1,1
370,T298,T298,Vance Veazey,1,1
371,T298,T298,Casey Wittenberg,2,1
372,T298,T298,Ian Woosnam,3,1
373,T298,T298,Shinichi Yokota,1,1
