,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Tiger Woods,68.76,1169,17
1,2,2,Chris DiMarco,69.07,1865,27
2,T3,T3,Phil Mickelson,69.38,1665,24
3,T3,T3,Vijay Singh,69.38,1804,26
4,5,5,Scott Verplank,69.48,1737,25
5,6,6,David Toms,69.62,1810,26
6,7,7,John Huston,69.68,1742,25
7,8,8,Retief Goosen,69.71,976,14
8,9,9,David Gossett,69.79,1954,28
9,10,10,Loren Roberts,69.8,1745,25
10,11,11,Bart Bryant,69.84,1327,19
11,12,12,Steve Lowery,69.85,1816,26
12,13,13,Chris Riley,69.96,1889,27
13,14,14,Fred Funk,70.0,2030,29
14,15,15,Mike Weir,70.04,1681,24
15,16,16,Per-Ulrik Johansson,70.07,1892,27
16,17,17,Justin Leonard,70.08,1682,24
17,18,18,Peter Jacobsen,70.1,1472,21
18,T19,T19,Charles Howell III,70.13,2104,30
19,T19,T19,Peter Lonard,70.13,1683,24
20,21,21,Davis Love III,70.17,1684,24
21,22,22,Kenny Perry,70.2,1755,25
22,23,23,Jim Furyk,70.21,1685,24
23,24,24,Jeff Sluman,70.23,2177,31
24,25,25,Donnie Hammond,70.24,1194,17
25,26,26,Bob Tway,70.26,1897,27
26,27,27,Steve Flesch,70.27,2108,30
27,T28,T28,Miguel Angel Jiménez,70.28,1265,18
28,T28,T28,Shaun Micheel,70.28,2038,29
29,30,30,Len Mattiace,70.29,1968,28
30,T31,T31,Glen Day,70.3,2109,30
31,T31,T31,John Rollins,70.3,2320,33
32,33,33,Bob Burns,70.31,2039,29
33,T34,T34,Pat Bates,70.32,1969,28
34,T34,T34,Jay Haas,70.32,1547,22
35,T36,T36,Lee Janzen,70.33,1899,27
36,T36,T36,Rocco Mediate,70.33,1477,21
37,38,38,Nick Price,70.35,1196,17
38,39,39,Billy Andrade,70.41,2042,29
39,T40,T40,Luke Donald,70.45,2043,29
40,T40,T40,Scott Hoch,70.45,1409,20
41,T42,T42,Glen Hnatiuk,70.48,1903,27
42,T42,T42,Corey Pavin,70.48,1621,23
43,44,44,K.J. Choi,70.5,1833,26
44,T45,T45,Steve Allan,70.52,2045,29
45,T45,T45,Rich Beem,70.52,2045,29
46,T45,T45,Stewart Cink,70.52,1763,25
47,T48,T48,Joel Edwards,70.57,1976,28
48,T48,T48,Brad Faxon,70.57,1623,23
49,T48,T48,J.P. Hayes,70.57,1623,23
50,T48,T48,Hidemichi Tanaka,70.57,2117,30
51,T48,T48,Kirk Triplett,70.57,1623,23
52,T53,T53,Cameron Beckman,70.58,1694,24
53,T53,T53,Phil Tataurangi,70.58,1694,24
54,55,55,David Duval,70.59,1553,22
55,56,56,Tom Lehman,70.6,1412,20
56,57,57,Dan Forsman,70.63,1695,24
57,58,58,Rod Pampling,70.64,1978,28
58,T59,T59,Bob Estes,70.67,1696,24
59,T59,T59,Brian Gay,70.67,2332,33
60,T59,T59,Jay Williamson,70.67,2120,30
61,62,62,Steve Elkington,70.68,1555,22
62,63,63,Ernie Els,70.69,1131,16
63,64,64,Skip Kendall,70.7,2121,30
64,T65,T65,Fred Couples,70.71,1202,17
65,T65,T65,Jerry Kelly,70.71,1980,28
66,T67,T67,Carlos Franco,70.73,2122,30
67,T67,T67,David Peoples,70.73,2122,30
68,T67,T67,Tim Petrovic,70.73,2122,30
69,T70,T70,Brent Geiberger,70.75,1981,28
70,T70,T70,Spike McRoy,70.75,1698,24
71,72,72,Tim Clark,70.77,1557,22
72,73,73,Sergio Garcia,70.79,1345,19
73,74,74,Shigeki Maruyama,70.83,1700,24
74,T75,T75,Stephen Ames,70.85,1913,27
75,T75,T75,Stuart Appleby,70.85,1842,26
76,T75,T75,Joe Durant,70.85,1913,27
77,T75,T75,J.J. Henry,70.85,2338,33
78,T79,T79,Brandel Chamblee,70.86,2055,29
79,T79,T79,Russ Cochran,70.86,1559,22
80,81,81,Esteban Toledo,70.87,2197,31
81,T82,T82,José Coceres,70.88,1134,16
82,T82,T82,Jonathan Kaye,70.88,1843,26
83,84,84,Robert Allenby,70.92,1844,26
84,T85,T85,David Frost,70.93,2057,29
85,T85,T85,John Senden,70.93,2057,29
86,T87,T87,Jim Carter,70.97,2058,29
87,T87,T87,Grant Waite,70.97,2129,30
88,T89,T89,Chad Campbell,71.0,2343,33
89,T89,T89,Ian Leggatt,71.0,1988,28
90,T89,T89,José María Olazábal,71.0,1278,18
91,92,92,Brian Bateman,71.03,2131,30
92,93,93,Robert Gamez,71.05,1492,21
93,T94,T94,J.L. Lewis,71.06,2203,31
94,T94,T94,Mike Sposa,71.06,2345,33
95,T96,T96,Tim Herron,71.07,2061,29
96,T96,T96,Frank Lickliter II,71.07,1990,28
97,T98,T98,John Cook,71.08,1706,24
98,T98,T98,Scott McCarron,71.08,1848,26
99,T100,T100,Craig Barlow,71.1,1493,21
100,T100,T100,Jonathan Byrd,71.1,2204,31
101,T100,T100,Neal Lancaster,71.1,2204,31
102,103,103,Brandt Jobe,71.11,1991,28
103,104,104,Duffy Waldorf,71.12,1849,26
104,105,105,Paul Stankowski,71.13,2134,30
105,T106,T106,Billy Mayfair,71.14,2063,29
106,T106,T106,Bryce Molder,71.14,1494,21
107,T106,T106,John Riegger,71.14,1992,28
108,109,109,Ben Crane,71.18,1993,28
109,T110,T110,Tommy Armour III,71.19,1922,27
110,T110,T110,Andrew Magee,71.19,1922,27
111,T110,T110,Rory Sabbatini,71.19,1495,21
112,T113,T113,Brad Elder,71.2,1780,25
113,T113,T113,Mathew Goggin,71.2,1424,20
114,T113,T113,Dudley Hart,71.2,1780,25
115,116,116,Frank Nobilo,71.23,2137,30
116,117,117,Craig Parry,71.24,1496,21
117,118,118,Kent Jones,71.25,2280,32
118,T119,T119,Steve Jones,71.26,1639,23
119,T119,T119,Matt Kuchar,71.26,1924,27
120,121,121,Mark Brooks,71.29,2210,31
121,T122,T122,Jesper Parnevik,71.32,1783,25
122,T122,T122,Lee Porter,71.32,2211,31
123,124,124,Tom Byrum,71.35,1641,23
124,125,125,Carl Paulson,71.37,1927,27
125,T126,T126,Mark Calcavecchia,71.39,1642,23
126,T126,T126,Harrison Frazar,71.39,1999,28
127,128,128,Brian Henninger,71.4,1428,20
128,T129,T129,Olin Browne,71.41,2285,32
129,T129,T129,Chris Smith,71.41,2071,29
130,T131,T131,Greg Kraft,71.43,2143,30
131,T131,T131,Craig Stadler,71.43,1500,21
132,T133,T133,Blaine McCallister,71.48,1930,27
133,T133,T133,David Morland IV,71.48,1501,21
134,T135,T135,Steve Stricker,71.5,1430,20
135,T135,T135,Tommy Tolles,71.5,1430,20
136,T137,T137,Stephen Gangluff,71.52,1931,27
137,T137,T137,Joey Sindelar,71.52,2217,31
138,T139,T139,Paul Azinger,71.53,1359,19
139,T139,T139,Jeff Gove,71.53,2146,30
140,T139,T139,Tom Pernice Jr.,71.53,2146,30
141,T139,T139,Tom Scherrer,71.53,2289,32
142,143,143,Robin Freeman,71.54,1860,26
143,144,144,"David Berganio, Jr.",71.56,1932,27
144,145,145,Deane Pappas,71.58,2362,33
145,T146,T146,Bob May,71.59,2076,29
146,T146,T146,Dennis Paulson,71.59,2076,29
147,148,148,Paul Goydos,71.6,1432,20
148,149,149,Franklin Langham,71.63,1719,24
149,150,150,Brian Watts,71.65,1433,20
150,151,151,Michael Clark II,71.66,2293,32
151,T152,T152,Jay Don Blake,71.67,2365,33
152,T152,T152,Jeff Maggert,71.67,1935,27
153,154,154,Pat Perez,71.69,2079,29
154,155,155,Paul Claxton,71.72,2080,29
155,156,156,Bernhard Langer,71.73,1076,15
156,157,157,Paul Gow,71.74,2439,34
157,158,158,Jeff Brehaut,71.76,2081,29
158,159,159,Greg Chalmers,71.8,2154,30
159,160,160,Matt Peterson,71.85,1940,27
160,161,161,Matt Gogel,71.88,1725,24
161,T162,T162,Bob Heintz,71.89,2013,28
162,T162,T162,Kevin Sutherland,71.89,1941,27
163,164,164,Briny Baird,71.94,2302,32
164,165,165,Heath Slocum,71.97,2231,31
165,T166,T166,Robert Damron,72.0,1944,27
166,T166,T166,Steve Pate,72.0,1440,20
167,T166,T166,Brett Quigley,72.0,2232,31
168,169,169,Woody Austin,72.03,2521,35
169,170,170,Notah Begay III,72.04,1801,25
170,171,171,Dicky Pride,72.06,1153,16
171,172,172,Geoff Ogilvy,72.08,1874,26
172,173,173,Tripp Isenhour,72.1,1442,20
173,174,174,Kaname Yokoo,72.15,1948,27
174,175,175,John Daly,72.16,1371,19
175,176,176,Boo Weekley,72.17,1660,23
176,T177,T177,Eduardo Herrera,72.22,1661,23
177,T177,T177,Mark O'Meara,72.22,1661,23
178,T179,T179,Michael Allen,72.25,2023,28
179,T179,T179,Jerry Smith,72.25,2312,32
180,T181,T181,Bradley Hughes,72.36,1592,22
181,T181,T181,Brenden Pappas,72.36,1809,25
182,183,183,Craig Perks,72.37,1954,27
183,184,184,Michael Long,72.38,1882,26
184,T185,T185,Pete Jordan,72.4,2172,30
185,T185,T185,Kenneth Staton,72.4,2534,35
186,187,187,Michael Muehr,72.46,1884,26
187,188,188,Hal Sutton,72.48,1812,25
188,189,189,Jess Daley,72.52,1958,27
189,190,190,Bo Van Pelt,72.57,2032,28
190,191,191,Edward Fryatt,72.67,2398,33
191,T192,T192,Scott Simpson,72.68,1817,25
192,T192,T192,Brett Wetterich,72.68,2253,31
193,194,194,Gary Nicklaus,72.69,1890,26
194,195,195,Brad Lardon,72.73,1600,22
195,196,196,Mike Hulbert,72.79,1383,19
196,T197,T197,Fulton Allem,73.0,1898,26
197,T197,T197,Richard Zokol,73.0,1387,19
198,199,199,Garrett Willis,73.07,2046,28
199,200,200,Joe Ogilvie,73.6,1472,20
200,201,201,Jason Hill,73.71,1769,24
201,202,202,Scott Dunlap,73.79,2140,29
