,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
87,T88,T88,Dan Forsman,70.67,424,6
88,T88,T88,Billy Mayfair,70.67,212,3
89,90,90,Luke Donald,70.75,283,4
90,91,91,Bob Burns,70.8,354,5
91,T92,T92,Woody Austin,71.0,71,1
92,T92,T92,Jim Carter,71.0,142,2
93,T92,T92,Tim Clark,71.0,71,1
94,T92,T92,Steve Flesch,71.0,71,1
95,T92,T92,Brian Gay,71.0,71,1
96,T92,T92,Paul Goydos,71.0,71,1
97,T92,T92,Mike Hulbert,71.0,71,1
98,T92,T92,Peter Jacobsen,71.0,71,1
99,T92,T92,Peter Lonard,71.0,142,2
100,T92,T92,Andrew Magee,71.0,71,1
101,T92,T92,Len Mattiace,71.0,142,2
102,T92,T92,Gary Nicklaus,71.0,71,1
103,T92,T92,Mark O'Meara,71.0,142,2
104,T92,T92,Tim Petrovic,71.0,71,1
105,T92,T92,John Rollins,71.0,355,5
106,T92,T92,Vijay Singh,71.0,71,1
107,T108,T108,Jesper Parnevik,71.33,214,3
108,T108,T108,Matt Peterson,71.33,214,3
109,T110,T110,Pete Jordan,71.5,143,2
110,T110,T110,Bob May,71.5,143,2
111,T110,T110,Blaine McCallister,71.5,143,2
112,T110,T110,Corey Pavin,71.5,143,2
113,T110,T110,Scott Verplank,71.5,143,2
114,T115,T115,Greg Chalmers,71.67,215,3
115,T115,T115,David Morland IV,71.67,215,3
116,T115,T115,Bob Tway,71.67,215,3
117,T118,T118,Michael Allen,72.0,72,1
118,T118,T118,Tommy Armour III,72.0,144,2
119,T118,T118,Paul Azinger,72.0,144,2
120,T118,T118,Jay Don Blake,72.0,72,1
121,T118,T118,Scott Dunlap,72.0,216,3
122,T118,T118,Harrison Frazar,72.0,72,1
123,T118,T118,Edward Fryatt,72.0,72,1
124,T118,T118,J.P. Hayes,72.0,72,1
125,T118,T118,Bob Heintz,72.0,72,1
126,T118,T118,Brian Henninger,72.0,144,2
127,T118,T118,Bernhard Langer,72.0,72,1
128,T118,T118,Geoff Ogilvy,72.0,144,2
129,T118,T118,Steve Pate,72.0,144,2
130,T118,T118,Craig Perks,72.0,144,2
131,T118,T118,Esteban Toledo,72.0,72,1
132,T118,T118,Kirk Triplett,72.0,72,1
133,T118,T118,Boo Weekley,72.0,144,2
134,T135,T135,Franklin Langham,72.33,217,3
135,T135,T135,Tom Pernice Jr.,72.33,217,3
136,T135,T135,Bo Van Pelt,72.33,217,3
137,T138,T138,Scott McCarron,72.5,145,2
138,T138,T138,Lee Porter,72.5,145,2
139,T138,T138,Nick Price,72.5,145,2
140,T138,T138,Rory Sabbatini,72.5,145,2
141,T138,T138,Mike Sposa,72.5,435,6
142,T143,T143,Chris DiMarco,72.67,218,3
143,T143,T143,Michael Long,72.67,218,3
144,145,145,Jay Haas,72.75,291,4
145,T146,T146,Billy Andrade,73.0,73,1
146,T146,T146,Tom Byrum,73.0,73,1
147,T146,T146,Glen Day,73.0,73,1
148,T146,T146,Frank Lickliter II,73.0,73,1
149,T146,T146,Joe Ogilvie,73.0,73,1
150,T146,T146,Chris Smith,73.0,73,1
151,T146,T146,Hidemichi Tanaka,73.0,73,1
152,T146,T146,Richard Zokol,73.0,146,2
153,154,154,Rod Pampling,73.33,220,3
154,T155,T155,Steve Elkington,73.67,221,3
155,T155,T155,David Frost,73.67,221,3
156,T155,T155,Neal Lancaster,73.67,221,3
157,T158,T158,Steve Allan,74.0,74,1
158,T158,T158,Brian Bateman,74.0,74,1
159,T158,T158,Michael Clark II,74.0,148,2
160,161,161,Rich Beem,74.5,149,2
161,162,162,Jerry Smith,74.67,224,3
162,T163,T163,Robert Allenby,75.0,75,1
163,T163,T163,Mark Brooks,75.0,75,1
164,T163,T163,Mark Calcavecchia,75.0,75,1
165,T163,T163,Paul Stankowski,75.0,75,1
166,T163,T163,Tommy Tolles,75.0,75,1
167,168,168,Brad Lardon,75.5,151,2
168,169,169,J.J. Henry,76.0,152,2
169,170,170,Stephen Gangluff,77.0,77,1
170,171,171,Deane Pappas,78.0,78,1
