,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Tiger Woods,33.88,576,17
1,2,2,Steve Stricker,34.0,374,11
2,3,3,"David Berganio, Jr.",34.17,410,12
3,T4,T4,Bob Estes,34.26,651,19
4,T4,T4,Davis Love III,34.26,651,19
5,6,6,Nick Price,34.31,549,16
6,7,7,Brent Geiberger,34.33,618,18
7,8,8,Fred Funk,34.42,826,24
8,9,9,Steve Pate,34.44,310,9
9,10,10,Jonathan Byrd,34.5,483,14
10,11,11,Glen Day,34.55,691,20
11,12,12,Donnie Hammond,34.62,450,13
12,13,13,David Toms,34.63,831,24
13,14,14,Jay Haas,34.65,589,17
14,T15,T15,Mark O'Meara,34.67,312,9
15,T15,T15,Kaname Yokoo,34.67,312,9
16,T17,T17,Pat Bates,34.71,590,17
17,T17,T17,David Duval,34.71,486,14
18,19,19,K.J. Choi,34.72,625,18
19,T20,T20,John Huston,34.73,764,22
20,T20,T20,Kenny Perry,34.73,764,22
21,22,22,John Rollins,34.77,904,26
22,23,23,Dicky Pride,34.78,313,9
23,T24,T24,Dan Forsman,34.8,522,15
24,T24,T24,Boo Weekley,34.8,174,5
25,T26,T26,Ben Crane,34.81,557,16
26,T26,T26,John Senden,34.81,557,16
27,28,28,Greg Kraft,34.82,383,11
28,29,29,Edward Fryatt,34.83,418,12
29,T30,T30,Retief Goosen,34.85,453,13
30,T30,T30,Jerry Kelly,34.85,697,20
31,T32,T32,Matt Kuchar,34.86,488,14
32,T32,T32,Vijay Singh,34.86,767,22
33,34,34,Kenneth Staton,34.87,523,15
34,35,35,Mike Weir,34.9,733,21
35,36,36,Bart Bryant,34.92,454,13
36,37,37,Jim Furyk,34.94,629,18
37,38,38,Glen Hnatiuk,34.95,664,19
38,T39,T39,Steve Allan,35.0,525,15
39,T39,T39,Rich Beem,35.0,665,19
40,T39,T39,Notah Begay III,35.0,385,11
41,T39,T39,Olin Browne,35.0,665,19
42,T39,T39,Greg Chalmers,35.0,525,15
43,T39,T39,Fred Couples,35.0,420,12
44,T39,T39,J.P. Hayes,35.0,490,14
45,T39,T39,Bob May,35.0,490,14
46,T39,T39,Frank Nobilo,35.0,595,17
47,T48,T48,Chad Campbell,35.05,701,20
48,T48,T48,Joel Edwards,35.05,736,21
49,T48,T48,Phil Mickelson,35.05,771,22
50,T48,T48,Loren Roberts,35.05,736,21
51,T52,T52,Cameron Beckman,35.06,596,17
52,T52,T52,Stewart Cink,35.06,631,18
53,54,54,José María Olazábal,35.07,491,14
54,55,55,Charles Howell III,35.08,877,25
55,T56,T56,Luke Donald,35.09,772,22
56,T56,T56,Lee Porter,35.09,386,11
57,T58,T58,Stuart Appleby,35.1,702,20
58,T58,T58,Jess Daley,35.1,351,10
59,60,60,Pat Perez,35.13,527,15
60,T61,T61,Paul Gow,35.15,457,13
61,T61,T61,Dennis Paulson,35.15,457,13
62,63,63,Dudley Hart,35.18,598,17
63,64,64,Mark Calcavecchia,35.19,563,16
64,T65,T65,John Riegger,35.2,528,15
65,T65,T65,Rory Sabbatini,35.2,352,10
66,67,67,Matt Gogel,35.21,493,14
67,68,68,Joey Sindelar,35.22,634,18
68,T69,T69,Robert Allenby,35.24,740,21
69,T69,T69,Sergio Garcia,35.24,599,17
70,T69,T69,David Peoples,35.24,740,21
71,72,72,Spike McRoy,35.25,282,8
72,73,73,Chris DiMarco,35.28,882,25
73,74,74,Tom Scherrer,35.29,494,14
74,75,75,Esteban Toledo,35.3,706,20
75,T76,T76,Peter Lonard,35.32,777,22
76,T76,T76,Chris Riley,35.32,777,22
77,T78,T78,Billy Andrade,35.33,636,18
78,T78,T78,Brian Henninger,35.33,424,12
79,T78,T78,Bernhard Langer,35.33,424,12
80,T78,T78,Michael Long,35.33,318,9
81,T78,T78,Duffy Waldorf,35.33,636,18
82,T78,T78,Richard Zokol,35.33,212,6
83,84,84,J.L. Lewis,35.35,601,17
84,85,85,Steve Lowery,35.37,672,19
85,T86,T86,Paul Goydos,35.38,460,13
86,T86,T86,Bradley Hughes,35.38,283,8
87,T88,T88,Scott Hoch,35.4,531,15
88,T88,T88,Steve Jones,35.4,354,10
89,T88,T88,Shigeki Maruyama,35.4,708,20
90,T88,T88,Hidemichi Tanaka,35.4,708,20
91,T92,T92,Jeff Brehaut,35.43,496,14
92,T92,T92,Jonathan Kaye,35.43,496,14
93,94,94,Bob Burns,35.44,638,18
94,95,95,Steve Flesch,35.45,780,22
95,T96,T96,Robert Damron,35.47,532,15
96,T96,T96,Steve Elkington,35.47,603,17
97,T96,T96,David Gossett,35.47,603,17
98,T96,T96,Per-Ulrik Johansson,35.47,532,15
99,T96,T96,Shaun Micheel,35.47,674,19
100,T101,T101,Tripp Isenhour,35.5,497,14
101,T101,T101,Bryce Molder,35.5,355,10
102,T101,T101,Tom Pernice Jr.,35.5,639,18
103,T101,T101,Chris Smith,35.5,710,20
104,105,105,Carlos Franco,35.52,746,21
105,T106,T106,Skip Kendall,35.53,675,19
106,T106,T106,Jesper Parnevik,35.53,604,17
107,T106,T106,Kirk Triplett,35.53,533,15
108,T109,T109,Craig Parry,35.54,462,13
109,T109,T109,Tim Petrovic,35.54,462,13
110,T111,T111,Scott McCarron,35.55,782,22
111,T111,T111,Bob Tway,35.55,782,22
112,T111,T111,Scott Verplank,35.55,711,20
113,114,114,Pete Jordan,35.56,320,9
114,115,115,Mathew Goggin,35.58,427,12
115,116,116,Justin Leonard,35.59,783,22
116,T117,T117,Bob Heintz,35.6,178,5
117,T117,T117,Tom Lehman,35.6,534,15
118,T117,T117,Corey Pavin,35.6,534,15
119,T117,T117,Scott Simpson,35.6,178,5
120,121,121,Rod Pampling,35.61,641,18
121,T122,T122,Jeff Gove,35.62,463,13
122,T122,T122,Heath Slocum,35.62,463,13
123,124,124,Kent Jones,35.63,677,19
124,125,125,Peter Jacobsen,35.64,392,11
125,T126,T126,Paul Claxton,35.67,428,12
126,T126,T126,Phil Tataurangi,35.67,642,18
127,T128,T128,Brandt Jobe,35.68,678,19
128,T128,T128,Neal Lancaster,35.68,678,19
129,130,130,John Cook,35.69,571,16
130,T131,T131,J.J. Henry,35.7,714,20
131,T131,T131,Tim Herron,35.7,714,20
132,133,133,Mike Sposa,35.71,750,21
133,T134,T134,Tom Byrum,35.73,536,15
134,T134,T134,Ernie Els,35.73,536,15
135,T134,T134,Jeff Sluman,35.73,929,26
136,137,137,Brian Gay,35.74,822,23
137,138,138,Robert Gamez,35.77,465,13
138,139,139,Billy Mayfair,35.78,644,18
139,T140,T140,Brian Bateman,35.79,501,14
140,T140,T140,Tim Clark,35.79,501,14
141,T142,T142,Michael Clark II,35.8,537,15
142,T142,T142,Brad Elder,35.8,358,10
143,T144,T144,Stephen Ames,35.81,573,16
144,T144,T144,Frank Lickliter II,35.81,573,16
145,T144,T144,Geoff Ogilvy,35.81,573,16
146,147,147,Robin Freeman,35.82,394,11
147,T148,T148,Craig Stadler,35.83,430,12
148,T148,T148,Paul Stankowski,35.83,645,18
149,T150,T150,Brad Faxon,35.84,681,19
150,T150,T150,Len Mattiace,35.84,896,25
