,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
51,T51,T51,Rory Sabbatini,70.11,631,9
52,53,53,Steve Stricker,70.13,561,8
53,54,54,Per-Ulrik Johansson,70.15,912,13
54,55,55,Stewart Cink,70.18,772,11
55,56,56,John Senden,70.21,983,14
56,T57,T57,Paul Azinger,70.25,562,8
57,T57,T57,John Huston,70.25,843,12
58,T59,T59,Brandt Jobe,70.29,1195,17
59,T59,T59,José María Olazábal,70.29,492,7
60,T61,T61,Brent Geiberger,70.31,914,13
61,T61,T61,Billy Mayfair,70.31,914,13
62,T63,T63,John Cook,70.33,633,9
63,T63,T63,Skip Kendall,70.33,1055,15
64,T63,T63,Davis Love III,70.33,633,9
65,66,66,Paul Goydos,70.36,774,11
66,67,67,K.J. Choi,70.38,915,13
67,68,68,Shaun Micheel,70.42,845,12
68,69,69,Mike Weir,70.43,493,7
69,70,70,Robert Allenby,70.44,634,9
70,71,71,Cameron Beckman,70.45,775,11
71,T72,T72,Stephen Ames,70.5,846,12
72,T72,T72,Dan Forsman,70.5,987,14
73,T72,T72,J.L. Lewis,70.5,987,14
74,T72,T72,Chris Smith,70.5,846,12
75,76,76,Brandel Chamblee,70.53,1199,17
76,77,77,Jim Carter,70.54,917,13
77,T78,T78,Sergio Garcia,70.56,635,9
78,T78,T78,Brett Quigley,70.56,1129,16
79,T80,T80,Jerry Kelly,70.58,847,12
80,T80,T80,Jeff Maggert,70.58,847,12
81,82,82,Nick Price,70.6,353,5
82,83,83,Shigeki Maruyama,70.63,565,8
83,T84,T84,Ernie Els,70.67,424,6
84,T84,T84,Glen Hnatiuk,70.67,848,12
85,T86,T86,Ian Leggatt,70.69,919,13
86,T86,T86,Len Mattiace,70.69,919,13
87,T86,T86,Scott McCarron,70.69,919,13
88,89,89,Carlos Franco,70.71,990,14
89,90,90,J.P. Hayes,70.73,778,11
90,91,91,Mark Calcavecchia,70.75,566,8
91,92,92,Blaine McCallister,70.79,991,14
92,93,93,Rod Pampling,70.8,1062,15
93,T94,T94,Charles Howell III,70.83,850,12
94,T94,T94,Neal Lancaster,70.83,1275,18
95,96,96,Robert Damron,70.85,921,13
96,T97,T97,Brian Henninger,70.89,638,9
97,T97,T97,David Peoples,70.89,1276,18
98,T99,T99,Phil Tataurangi,70.91,780,11
99,T99,T99,Kirk Triplett,70.91,780,11
100,101,101,Luke Donald,70.92,922,13
101,102,102,Frank Nobilo,70.94,1277,18
102,T103,T103,Harrison Frazar,71.0,852,12
103,T103,T103,Greg Kraft,71.0,1136,16
104,T103,T103,Bob May,71.0,994,14
105,T103,T103,Carl Paulson,71.0,781,11
106,T103,T103,Tom Pernice Jr.,71.0,1136,16
107,T103,T103,Craig Stadler,71.0,568,8
108,109,109,Mike Sposa,71.06,1208,17
109,T110,T110,Chad Campbell,71.07,1066,15
110,T110,T110,Grant Waite,71.07,1066,15
111,T112,T112,Bob Burns,71.08,924,13
112,T112,T112,Mathew Goggin,71.08,853,12
113,T112,T112,Joey Sindelar,71.08,853,12
114,115,115,Mark Brooks,71.09,782,11
115,116,116,Stephen Gangluff,71.12,1209,17
116,T117,T117,Steve Allan,71.13,1067,15
117,T117,T117,John Riegger,71.13,1138,16
118,T117,T117,Paul Stankowski,71.13,1067,15
119,T120,T120,Paul Gow,71.18,1210,17
120,T120,T120,Bradley Hughes,71.18,783,11
121,122,122,Tim Petrovic,71.19,1139,16
122,123,123,Robert Gamez,71.2,712,10
123,124,124,Steve Pate,71.27,784,11
124,125,125,Tommy Armour III,71.31,927,13
125,126,126,Jesper Parnevik,71.33,642,9
126,T127,T127,Jeff Gove,71.38,1142,16
127,T127,T127,J.J. Henry,71.38,928,13
128,T129,T129,Brad Elder,71.4,1071,15
129,T129,T129,Matt Gogel,71.4,714,10
130,T129,T129,Tim Herron,71.4,714,10
131,T129,T129,Frank Lickliter II,71.4,714,10
132,T129,T129,Esteban Toledo,71.4,1071,15
133,134,134,Tim Clark,71.44,643,9
134,T135,T135,David Frost,71.46,929,13
135,T135,T135,Kaname Yokoo,71.46,929,13
136,137,137,Paul Claxton,71.47,1072,15
137,138,138,Craig Barlow,71.5,572,8
138,139,139,Tom Byrum,71.56,644,9
139,140,140,Mark O'Meara,71.58,859,12
140,141,141,Dudley Hart,71.62,931,13
141,142,142,Jerry Smith,71.63,1146,16
142,T143,T143,Rich Beem,71.64,788,11
143,T143,T143,Bryce Molder,71.64,788,11
144,T143,T143,Brian Watts,71.64,788,11
145,146,146,Jay Don Blake,71.65,1218,17
146,147,147,Tom Scherrer,71.67,860,12
147,148,148,Briny Baird,71.69,932,13
148,149,149,Russ Cochran,71.7,717,10
149,150,150,Woody Austin,71.72,1291,18
150,151,151,Steve Jones,71.77,933,13
151,152,152,Greg Chalmers,71.82,1221,17
152,153,153,Michael Clark II,71.83,862,12
153,154,154,Andrew Magee,71.85,934,13
154,T155,T155,Bob Heintz,71.88,1150,16
155,T155,T155,Heath Slocum,71.88,1150,16
156,157,157,Dicky Pride,71.89,647,9
157,T158,T158,Brian Bateman,71.91,791,11
158,T158,T158,Michael Muehr,71.91,791,11
159,160,160,Jeff Brehaut,71.93,1007,14
160,161,161,Kent Jones,72.07,1081,15
161,162,162,Tripp Isenhour,72.09,793,11
162,T163,T163,Corey Pavin,72.1,721,10
163,T163,T163,Kenneth Staton,72.1,1442,20
164,165,165,John Daly,72.11,649,9
165,166,166,Lee Porter,72.15,938,13
166,167,167,Craig Perks,72.17,866,12
167,168,168,Tommy Tolles,72.2,722,10
168,169,169,Dennis Paulson,72.21,1011,14
169,170,170,Kevin Sutherland,72.25,867,12
170,171,171,Fulton Allem,72.3,723,10
171,172,172,Robin Freeman,72.31,940,13
172,173,173,Notah Begay III,72.33,868,12
173,174,174,Jess Daley,72.36,1013,14
174,175,175,Geoff Ogilvy,72.38,941,13
175,176,176,"David Berganio, Jr.",72.4,1086,15
176,T177,T177,Franklin Langham,72.45,797,11
177,T177,T177,Pat Perez,72.45,797,11
178,179,179,Olin Browne,72.46,942,13
179,180,180,Ben Crane,72.47,1087,15
180,181,181,Jonathan Byrd,72.5,870,12
181,182,182,Hal Sutton,72.55,798,11
182,183,183,Eduardo Herrera,72.64,799,11
183,184,184,Mike Hulbert,72.67,436,6
184,185,185,Brenden Pappas,72.69,945,13
185,186,186,Michael Allen,72.73,800,11
186,187,187,Boo Weekley,72.75,873,12
187,188,188,Brad Lardon,72.82,801,11
188,T189,T189,Pete Jordan,72.86,1020,14
189,T189,T189,Michael Long,72.86,1020,14
190,191,191,Matt Peterson,72.88,1239,17
191,192,192,David Morland IV,72.91,802,11
192,T193,T193,Edward Fryatt,73.0,1387,19
193,T193,T193,Jason Hill,73.0,1022,14
194,195,195,Bo Van Pelt,73.06,1169,16
195,196,196,Scott Simpson,73.18,805,11
196,197,197,Joe Ogilvie,73.22,659,9
197,198,198,Richard Zokol,73.4,734,10
198,199,199,Brett Wetterich,73.44,1322,18
199,200,200,Garrett Willis,73.79,1033,14
200,201,201,Scott Dunlap,74.0,888,12
201,202,202,Gary Nicklaus,74.15,964,13
