,Tenth_Tee_Late_Round_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_5_Scoring_Average_AVG,Tenth_Tee_Late_Round_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_5_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Brad Elder,65.0,65,1
1,T1,T1,Glen Hnatiuk,65.0,65,1
2,3,3,Justin Leonard,66.0,66,1
3,T4,T4,Olin Browne,67.0,67,1
4,T4,T4,Bob Burns,67.0,67,1
5,T4,T4,Ben Crane,67.0,67,1
6,T4,T4,Harrison Frazar,67.0,67,1
7,T4,T4,David Frost,67.0,67,1
8,T4,T4,J.P. Hayes,67.0,67,1
9,T4,T4,Frank Lickliter II,67.0,67,1
10,T4,T4,Joey Sindelar,67.0,67,1
11,T12,T12,Jay Don Blake,68.0,68,1
12,T12,T12,Carlos Franco,68.0,68,1
13,T12,T12,Brian Gay,68.0,68,1
14,T12,T12,Jeff Gove,68.0,68,1
15,T12,T12,Miguel Angel Jiménez,68.0,68,1
16,T12,T12,Esteban Toledo,68.0,68,1
17,T18,T18,Andrew Magee,69.0,69,1
18,T18,T18,Jesper Parnevik,69.0,69,1
19,T20,T20,Robert Allenby,70.0,70,1
20,T20,T20,Stuart Appleby,70.0,70,1
21,T20,T20,J.J. Henry,70.0,70,1
22,T20,T20,Neal Lancaster,70.0,70,1
23,T20,T20,Tim Petrovic,70.0,70,1
24,25,25,Steve Jones,71.0,71,1
25,T26,T26,Jonathan Kaye,72.0,72,1
26,T26,T26,Brett Wetterich,72.0,72,1
27,T28,T28,Jeff Brehaut,73.0,73,1
28,T28,T28,Jonathan Byrd,73.0,73,1
29,T28,T28,Matt Gogel,73.0,73,1
30,T28,T28,Heath Slocum,73.0,73,1
31,32,32,Glen Day,74.0,74,1
