,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
75,T74,T74,David Frost,70.5,423,6
76,T74,T74,Craig Parry,70.5,423,6
77,T74,T74,Steve Pate,70.5,141,2
78,T74,T74,Pat Perez,70.5,564,8
79,T74,T74,Matt Peterson,70.5,282,4
80,T74,T74,Kirk Triplett,70.5,423,6
81,T74,T74,Garrett Willis,70.5,141,2
82,83,83,Chris Riley,70.54,917,13
83,T84,T84,Ian Leggatt,70.57,494,7
84,T84,T84,Andrew Magee,70.57,494,7
85,T84,T84,John Senden,70.57,494,7
86,T87,T87,Tom Byrum,70.6,353,5
87,T87,T87,John Riegger,70.6,353,5
88,89,89,David Peoples,70.67,848,12
89,90,90,K.J. Choi,70.7,707,10
90,T91,T91,Peter Lonard,70.71,495,7
91,T91,T91,Esteban Toledo,70.71,495,7
92,T93,T93,Scott Hoch,70.75,566,8
93,T93,T93,Rocco Mediate,70.75,566,8
94,T93,T93,Corey Pavin,70.75,283,4
95,96,96,Phil Tataurangi,70.78,637,9
96,97,97,Joe Durant,70.8,354,5
97,98,98,Justin Leonard,70.82,779,11
98,99,99,Craig Barlow,70.83,425,6
99,100,100,Pat Bates,70.86,496,7
100,T101,T101,Rich Beem,71.0,497,7
101,T101,T101,Jay Don Blake,71.0,426,6
102,T101,T101,Michael Clark II,71.0,142,2
103,T101,T101,Jess Daley,71.0,142,2
104,T101,T101,John Daly,71.0,284,4
105,T101,T101,Edward Fryatt,71.0,142,2
106,T101,T101,J.J. Henry,71.0,213,3
107,T101,T101,Frank Lickliter II,71.0,426,6
108,T101,T101,Michael Long,71.0,142,2
109,T101,T101,Billy Mayfair,71.0,213,3
110,T101,T101,Spike McRoy,71.0,213,3
111,T101,T101,Carl Paulson,71.0,497,7
112,T101,T101,Jerry Smith,71.0,142,2
113,T101,T101,Brian Watts,71.0,142,2
114,115,115,Shaun Micheel,71.08,853,12
115,116,116,Stuart Appleby,71.1,711,10
116,117,117,Steve Lowery,71.11,640,9
117,118,118,Shigeki Maruyama,71.13,569,8
118,119,119,Per-Ulrik Johansson,71.14,498,7
119,T120,T120,Steve Allan,71.17,427,6
120,T120,T120,Peter Jacobsen,71.17,427,6
121,122,122,Dennis Paulson,71.2,356,5
122,T123,T123,Brian Bateman,71.25,285,4
123,T123,T123,Carlos Franco,71.25,570,8
124,T123,T123,Mike Sposa,71.25,285,4
125,126,126,Tom Scherrer,71.33,214,3
126,127,127,Paul Gow,71.38,571,8
127,128,128,Paul Azinger,71.4,357,5
128,129,129,Harrison Frazar,71.43,500,7
129,130,130,Luke Donald,71.44,643,9
130,T131,T131,Woody Austin,71.5,286,4
131,T131,T131,Donnie Hammond,71.5,286,4
132,T131,T131,Rory Sabbatini,71.5,429,6
133,T131,T131,Heath Slocum,71.5,286,4
134,T131,T131,Hidemichi Tanaka,71.5,715,10
135,136,136,Ernie Els,71.57,501,7
136,137,137,Chad Campbell,71.63,573,8
137,T138,T138,Jeff Brehaut,71.67,215,3
138,T138,T138,Mathew Goggin,71.67,215,3
139,T138,T138,David Morland IV,71.67,215,3
140,141,141,Duffy Waldorf,71.71,502,7
141,142,142,Craig Perks,71.75,287,4
142,143,143,Kevin Sutherland,71.8,359,5
143,T144,T144,Fred Couples,71.83,431,6
144,T144,T144,Jay Haas,71.83,431,6
145,146,146,Steve Elkington,71.86,503,7
146,T147,T147,Franklin Langham,72.0,144,2
147,T147,T147,Bryce Molder,72.0,432,6
148,T147,T147,Bob Tway,72.0,864,12
149,150,150,Brandt Jobe,72.11,649,9
150,151,151,Tommy Armour III,72.14,505,7
151,152,152,Jeff Sluman,72.15,938,13
152,153,153,Paul Stankowski,72.17,433,6
153,154,154,Kent Jones,72.22,650,9
154,155,155,Rod Pampling,72.33,434,6
155,T156,T156,Russ Cochran,72.5,145,2
156,T156,T156,Skip Kendall,72.5,435,6
157,T156,T156,Bernhard Langer,72.5,145,2
158,T156,T156,Lee Porter,72.5,145,2
159,T156,T156,Craig Stadler,72.5,290,4
160,T156,T156,Mike Weir,72.5,580,8
161,T156,T156,Jay Williamson,72.5,290,4
162,163,163,Steve Flesch,72.54,943,13
163,T164,T164,Cameron Beckman,72.6,726,10
164,T164,T164,Bart Bryant,72.6,363,5
165,T166,T166,Briny Baird,72.67,654,9
166,T166,T166,Paul Claxton,72.67,218,3
167,T166,T166,Scott Dunlap,72.67,218,3
168,T169,T169,Mark Calcavecchia,72.8,364,5
169,T169,T169,Greg Chalmers,72.8,364,5
170,T169,T169,Glen Hnatiuk,72.8,364,5
171,T169,T169,Neal Lancaster,72.8,364,5
172,T169,T169,Bo Van Pelt,72.8,364,5
173,174,174,Lee Janzen,72.91,802,11
174,T175,T175,Fulton Allem,73.0,146,2
175,T175,T175,Bob Heintz,73.0,146,2
176,T175,T175,Mike Hulbert,73.0,73,1
177,T175,T175,Michael Muehr,73.0,146,2
178,T179,T179,Brett Quigley,73.2,366,5
179,T179,T179,Grant Waite,73.2,366,5
180,T181,T181,Mark Brooks,73.25,293,4
181,T181,T181,Bob May,73.25,293,4
182,183,183,Blaine McCallister,73.33,220,3
183,T184,T184,Michael Allen,73.5,147,2
184,T184,T184,Steve Jones,73.5,294,4
185,T184,T184,Jeff Maggert,73.5,441,6
186,T184,T184,Brett Wetterich,73.5,294,4
187,T188,T188,José Coceres,73.67,221,3
188,T188,T188,Miguel Angel Jiménez,73.67,221,3
189,190,190,Matt Gogel,73.8,369,5
190,T191,T191,Stephen Gangluff,74.0,74,1
191,T191,T191,Frank Nobilo,74.0,296,4
192,T191,T191,Joe Ogilvie,74.0,148,2
193,T191,T191,Brenden Pappas,74.0,148,2
194,T191,T191,Boo Weekley,74.0,148,2
195,196,196,Pete Jordan,75.0,150,2
196,197,197,Robin Freeman,76.0,76,1
197,198,198,Gary Nicklaus,77.0,77,1
