,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Matt Gogel,79,3.83,460,120
1,2,2,Len Mattiace,106,3.86,336,87
2,T3,T3,Peter Lonard,93,3.88,198,51
3,T3,T3,Davis Love III,92,3.88,415,107
4,5,5,Mike Weir,94,3.89,517,133
5,T6,T6,K.J. Choi,93,3.9,448,115
6,T6,T6,Luke Donald,106,3.9,863,221
7,T6,T6,Joe Durant,87,3.9,714,183
8,T6,T6,John Huston,99,3.9,648,166
9,T6,T6,Phil Mickelson,97,3.9,195,50
10,T6,T6,Chris Riley,104,3.9,609,156
11,T6,T6,Vijay Singh,102,3.9,647,166
12,T6,T6,Tiger Woods,69,3.9,226,58
13,T14,T14,Robert Gamez,69,3.91,520,133
14,T14,T14,Rod Pampling,98,3.91,673,172
15,T14,T14,Bob Tway,103,3.91,555,142
16,T17,T17,Jay Haas,83,3.92,329,84
17,T17,T17,Loren Roberts,93,3.92,337,86
18,T17,T17,Hidemichi Tanaka,104,3.92,702,179
19,T17,T17,Grant Waite,98,3.92,800,204
20,21,21,Steve Elkington,82,3.93,287,73
21,T22,T22,Stephen Ames,89,3.94,705,179
22,T22,T22,Bart Bryant,69,3.94,547,139
23,T22,T22,David Morland IV,58,3.94,492,125
24,T22,T22,Craig Perks,91,3.94,406,103
25,T22,T22,Kenny Perry,98,3.94,276,70
26,T22,T22,Tim Petrovic,92,3.94,646,164
27,T22,T22,John Rollins,124,3.94,761,193
28,T22,T22,Rory Sabbatini,69,3.94,488,124
29,T22,T22,David Toms,106,3.94,394,100
30,T22,T22,Scott Verplank,93,3.94,457,116
31,T32,T32,Cameron Beckman,87,3.95,506,128
32,T32,T32,Joel Edwards,101,3.95,818,207
33,T32,T32,Scott Hoch,71,3.95,510,129
34,T32,T32,Bernhard Langer,55,3.95,328,83
35,T32,T32,Justin Leonard,97,3.95,375,95
36,T32,T32,Phil Tataurangi,88,3.95,695,176
37,T32,T32,Kirk Triplett,84,3.95,541,137
38,T32,T32,Duffy Waldorf,90,3.95,525,133
39,T40,T40,Mark Brooks,97,3.96,701,177
40,T40,T40,Mark Calcavecchia,84,3.96,444,112
41,T40,T40,Brian Henninger,66,3.96,523,132
42,T40,T40,Steve Pate,64,3.96,364,92
43,T40,T40,Craig Stadler,72,3.96,396,100
44,T45,T45,Stuart Appleby,97,3.97,639,161
45,T45,T45,Bob Burns,99,3.97,683,172
46,T45,T45,Ben Crane,91,3.97,702,177
47,T45,T45,Bob Estes,93,3.97,413,104
48,T45,T45,Glen Hnatiuk,95,3.97,771,194
49,T45,T45,Charles Howell III,118,3.97,702,177
50,T45,T45,Frank Lickliter II,94,3.97,620,156
51,T45,T45,Rocco Mediate,79,3.97,290,73
52,T45,T45,Steve Stricker,68,3.97,127,32
53,T54,T54,Jonathan Byrd,96,3.98,712,179
54,T54,T54,Tim Clark,76,3.98,502,126
55,T54,T54,Glen Day,107,3.98,737,185
56,T54,T54,Harrison Frazar,88,3.98,947,238
57,T54,T54,Kent Jones,105,3.98,693,174
58,T54,T54,Andrew Magee,91,3.98,931,234
59,T54,T54,Geoff Ogilvy,90,3.98,808,203
60,T54,T54,Jesper Parnevik,85,3.98,366,92
61,T54,T54,Jeff Sluman,118,3.98,704,177
62,T63,T63,Robert Allenby,96,3.99,595,149
63,T63,T63,Rich Beem,99,3.99,829,208
64,T63,T63,"David Berganio, Jr.",80,3.99,698,175
65,T63,T63,Tom Byrum,77,3.99,483,121
66,T63,T63,Chad Campbell,111,3.99,918,230
67,T63,T63,Fred Funk,106,3.99,535,134
68,T63,T63,Dudley Hart,88,3.99,475,119
69,T63,T63,Per-Ulrik Johansson,87,3.99,610,153
70,T63,T63,Franklin Langham,72,3.99,491,123
71,T63,T63,Billy Mayfair,99,3.99,487,122
72,T63,T63,Corey Pavin,78,3.99,623,156
73,T63,T63,Joey Sindelar,104,3.99,981,246
74,T63,T63,Paul Stankowski,100,3.99,678,170
75,T63,T63,Kenneth Staton,104,3.99,1142,286
76,T63,T63,Hal Sutton,74,3.99,702,176
77,T63,T63,Tommy Tolles,64,3.99,647,162
78,T79,T79,Jeff Brehaut,87,4.0,907,227
79,T79,T79,Olin Browne,107,4.0,903,226
80,T79,T79,Jim Carter,98,4.0,700,175
81,T79,T79,José Coceres,51,4.0,348,87
82,T79,T79,John Cook,85,4.0,620,155
83,T79,T79,Steve Jones,71,4.0,496,124
84,T79,T79,Tom Lehman,78,4.0,476,119
85,T79,T79,Dennis Paulson,89,4.0,905,226
86,T87,T87,Greg Chalmers,94,4.01,537,134
87,T87,T87,Michael Clark II,97,4.01,1247,311
88,T87,T87,Jim Furyk,88,4.01,473,118
89,T87,T87,Sergio Garcia,79,4.01,401,100
90,T87,T87,Peter Jacobsen,67,4.01,605,151
91,T87,T87,Brandt Jobe,94,4.01,818,204
92,T87,T87,Jonathan Kaye,83,4.01,970,242
93,T87,T87,Matt Kuchar,82,4.01,489,122
94,T87,T87,Shigeki Maruyama,87,4.01,413,103
95,T87,T87,David Peoples,105,4.01,746,186
96,T97,T97,Fred Couples,64,4.02,410,102
97,T97,T97,Jess Daley,76,4.02,478,119
98,T97,T97,Carlos Franco,107,4.02,1251,311
99,T97,T97,Brian Gay,117,4.02,844,210
100,T97,T97,David Gossett,95,4.02,651,162
101,T97,T97,Donnie Hammond,60,4.02,523,130
102,T97,T97,Tim Herron,102,4.02,978,243
103,T97,T97,Jerry Kelly,99,4.02,739,184
104,T97,T97,Neal Lancaster,101,4.02,821,204
105,T97,T97,John Riegger,88,4.02,804,200
106,T97,T97,Chris Smith,103,4.02,832,207
107,T108,T108,Stewart Cink,92,4.03,738,183
108,T108,T108,Ernie Els,68,4.03,379,94
109,T108,T108,Mathew Goggin,64,4.03,516,128
110,T108,T108,Skip Kendall,103,4.03,794,197
111,T108,T108,Steve Lowery,98,4.03,621,154
112,T108,T108,Scott McCarron,106,4.03,628,156
113,T108,T108,Spike McRoy,69,4.03,496,123
114,T108,T108,Bryce Molder,65,4.03,459,114
115,T108,T108,Craig Parry,69,4.03,625,155
116,T108,T108,Matt Peterson,80,4.03,552,137
117,T108,T108,Lee Porter,91,4.03,710,176
118,T108,T108,Nick Price,69,4.03,121,30
119,T108,T108,Heath Slocum,96,4.03,762,189
120,T108,T108,Kevin Sutherland,96,4.03,706,175
121,T108,T108,Brian Watts,58,4.03,363,90
122,T123,T123,Steve Allan,93,4.04,1019,252
123,T123,T123,John Daly,62,4.04,335,83
124,T123,T123,Brad Faxon,93,4.04,420,104
125,T123,T123,David Frost,90,4.04,759,188
126,T123,T123,Frank Nobilo,94,4.04,622,154
127,T128,T128,Pat Bates,94,4.05,911,225
128,T128,T128,Notah Begay III,76,4.05,559,138
129,T128,T128,Jay Don Blake,107,4.05,1102,272
130,T128,T128,Retief Goosen,56,4.05,162,40
131,T128,T128,Paul Goydos,66,4.05,721,178
132,T128,T128,Greg Kraft,86,4.05,827,204
133,T128,T128,Jeff Maggert,83,4.05,498,123
134,T128,T128,Blaine McCallister,75,4.05,409,101
135,T128,T128,Gary Nicklaus,66,4.05,656,162
136,T128,T128,Tom Pernice Jr.,101,4.05,952,235
137,T128,T128,Mike Sposa,111,4.05,778,192
138,T128,T128,Garrett Willis,80,4.05,373,92
139,T140,T140,Paul Azinger,69,4.06,288,71
140,T140,T140,Craig Barlow,62,4.06,560,138
141,T140,T140,Russ Cochran,68,4.06,613,151
142,T140,T140,David Duval,78,4.06,410,101
143,T140,T140,J.P. Hayes,78,4.06,503,124
144,T140,T140,Tripp Isenhour,68,4.06,552,136
145,T140,T140,Shaun Micheel,100,4.06,844,208
