,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Scott Hoch,71,2.88,391,136
1,2,2,Jeff Sluman,118,2.89,674,233
2,3,3,Ernie Els,68,2.9,360,124
3,T4,T4,Mark O'Meara,68,2.93,396,135
4,T4,T4,Kirk Triplett,84,2.93,472,161
5,T6,T6,Craig Barlow,62,2.94,353,120
6,T6,T6,Loren Roberts,93,2.94,552,188
7,T8,T8,Bob Estes,93,2.95,501,170
8,T8,T8,Geoff Ogilvy,90,2.95,514,174
9,10,10,Bob May,91,2.96,533,180
10,11,11,J.L. Lewis,98,2.97,591,199
11,T12,T12,Bob Burns,99,2.98,590,198
12,T12,T12,Greg Kraft,86,2.98,522,175
13,T12,T12,Neal Lancaster,101,2.98,610,205
14,T12,T12,Ian Leggatt,97,2.98,564,189
15,T12,T12,Jesper Parnevik,85,2.98,495,166
16,T12,T12,Tiger Woods,69,2.98,396,133
17,T18,T18,Robert Allenby,96,2.99,556,186
18,T18,T18,Pat Bates,94,2.99,548,183
19,T18,T18,Glen Day,107,2.99,637,213
20,T18,T18,Retief Goosen,56,2.99,311,104
21,T18,T18,Dudley Hart,88,2.99,505,169
22,T18,T18,Franklin Langham,72,2.99,424,142
23,T18,T18,David Toms,106,2.99,607,203
24,T18,T18,Scott Verplank,93,2.99,538,180
25,T26,T26,Tom Byrum,77,3.0,477,159
26,T26,T26,J.J. Henry,112,3.0,653,218
27,T26,T26,Phil Tataurangi,88,3.0,507,169
28,T26,T26,Esteban Toledo,106,3.0,621,207
29,T30,T30,Tommy Armour III,82,3.01,502,167
30,T30,T30,Chad Campbell,111,3.01,672,223
31,T30,T30,John Cook,85,3.01,487,162
32,T30,T30,Joel Edwards,101,3.01,612,203
33,T30,T30,Carlos Franco,107,3.01,641,213
34,T30,T30,Stephen Gangluff,75,3.01,467,155
35,T30,T30,David Gossett,95,3.01,554,184
36,T30,T30,J.P. Hayes,78,3.01,464,154
37,T30,T30,Per-Ulrik Johansson,87,3.01,541,180
38,T30,T30,Jerry Kelly,99,3.01,599,199
39,T30,T30,Justin Leonard,97,3.01,559,186
40,T30,T30,Peter Lonard,93,3.01,559,186
41,T30,T30,Richard Zokol,53,3.01,310,103
42,T43,T43,Stephen Ames,89,3.02,531,176
43,T43,T43,Paul Azinger,69,3.02,383,127
44,T43,T43,José Coceres,51,3.02,308,102
45,T43,T43,Russ Cochran,68,3.02,411,136
46,T43,T43,David Duval,78,3.02,447,148
47,T43,T43,Fred Funk,106,3.02,647,214
48,T43,T43,Donnie Hammond,60,3.02,380,126
49,T43,T43,Glen Hnatiuk,95,3.02,580,192
50,T43,T43,Mike Hulbert,55,3.02,326,108
51,T43,T43,Pete Jordan,78,3.02,486,161
52,T43,T43,Tom Lehman,78,3.02,426,141
53,T43,T43,David Peoples,105,3.02,647,214
54,T43,T43,Craig Perks,91,3.02,529,175
55,T43,T43,Kenny Perry,98,3.02,568,188
56,T43,T43,Tim Petrovic,92,3.02,559,185
57,T43,T43,Dicky Pride,51,3.02,317,105
58,T43,T43,Chris Riley,104,3.02,607,201
59,T43,T43,Kevin Sutherland,96,3.02,553,183
60,T43,T43,Duffy Waldorf,90,3.02,543,180
61,T62,T62,Steve Allan,93,3.03,555,183
62,T62,T62,Stuart Appleby,97,3.03,576,190
63,T62,T62,Jim Carter,98,3.03,603,199
64,T62,T62,Harrison Frazar,88,3.03,537,177
65,T62,T62,Robert Gamez,69,3.03,427,141
66,T62,T62,John Huston,99,3.03,600,198
67,T62,T62,Davis Love III,92,3.03,518,171
68,T62,T62,Jeff Maggert,83,3.03,506,167
69,T62,T62,Shaun Micheel,100,3.03,602,199
70,T62,T62,Rod Pampling,98,3.03,591,195
71,T62,T62,Heath Slocum,96,3.03,578,191
72,T73,T73,Cameron Beckman,87,3.04,516,170
73,T73,T73,Olin Browne,107,3.04,653,215
74,T73,T73,K.J. Choi,93,3.04,556,183
75,T73,T73,Robert Damron,85,3.04,501,165
76,T73,T73,Jim Furyk,88,3.04,508,167
77,T73,T73,Brent Geiberger,95,3.04,574,189
78,T73,T73,Brandt Jobe,94,3.04,578,190
