,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
49,T48,T48,Neal Lancaster,101,3.02,565,187
50,T48,T48,Davis Love III,92,3.02,456,151
51,T48,T48,Craig Perks,91,3.02,450,149
52,T48,T48,John Rollins,124,3.02,704,233
53,T48,T48,Chris Smith,103,3.02,588,195
54,T48,T48,Tommy Tolles,64,3.02,369,122
55,T56,T56,Craig Barlow,62,3.03,370,122
56,T56,T56,José Coceres,51,3.03,230,76
57,T56,T56,Chris DiMarco,111,3.03,673,222
58,T56,T56,Retief Goosen,56,3.03,309,102
59,T56,T56,Mike Hulbert,55,3.03,321,106
60,T56,T56,Brandt Jobe,94,3.03,600,198
61,T56,T56,Peter Lonard,93,3.03,424,140
62,T56,T56,Len Mattiace,106,3.03,585,193
63,T56,T56,Shaun Micheel,100,3.03,664,219
64,T56,T56,Vijay Singh,102,3.03,655,216
65,T56,T56,Mike Weir,94,3.03,442,146
66,T67,T67,Steve Allan,93,3.04,465,153
67,T67,T67,Tommy Armour III,82,3.04,492,162
68,T67,T67,Chad Campbell,111,3.04,688,226
69,T67,T67,Tim Clark,76,3.04,389,128
70,T67,T67,Mathew Goggin,64,3.04,368,121
71,T67,T67,Charles Howell III,118,3.04,638,210
72,T67,T67,Per-Ulrik Johansson,87,3.04,514,169
73,T67,T67,Justin Leonard,97,3.04,560,184
74,T67,T67,Billy Mayfair,99,3.04,428,141
75,T67,T67,Frank Nobilo,94,3.04,545,179
76,T67,T67,José María Olazábal,71,3.04,271,89
77,T67,T67,Pat Perez,89,3.04,569,187
78,T67,T67,Heath Slocum,96,3.04,557,183
79,T67,T67,Jerry Smith,91,3.04,487,160
80,T67,T67,Kevin Sutherland,96,3.04,441,145
81,T67,T67,Hidemichi Tanaka,104,3.04,671,221
82,T83,T83,Cameron Beckman,87,3.05,571,187
83,T83,T83,Stewart Cink,92,3.05,449,147
84,T83,T83,John Cook,85,3.05,427,140
85,T83,T83,John Huston,99,3.05,556,182
86,T83,T83,Lee Janzen,101,3.05,571,187
87,T83,T83,Bernhard Langer,55,3.05,171,56
88,T83,T83,Blaine McCallister,75,3.05,463,152
89,T83,T83,Spike McRoy,69,3.05,375,123
90,T83,T83,John Riegger,88,3.05,470,154
91,T83,T83,Hal Sutton,74,3.05,336,110
92,T83,T83,Phil Tataurangi,88,3.05,479,157
93,T83,T83,Brian Watts,58,3.05,290,95
94,T95,T95,Luke Donald,106,3.06,682,223
95,T95,T95,Joel Edwards,101,3.06,584,191
96,T95,T95,Harrison Frazar,88,3.06,569,186
97,T95,T95,J.P. Hayes,78,3.06,437,143
98,T95,T95,Miguel Angel Jiménez,60,3.06,330,108
99,T95,T95,Steve Lowery,98,3.06,551,180
100,T95,T95,Craig Parry,69,3.06,379,124
101,T95,T95,Steve Pate,64,3.06,367,120
102,T95,T95,David Peoples,105,3.06,664,217
103,T95,T95,Duffy Waldorf,90,3.06,487,159
104,T105,T105,Stephen Ames,89,3.07,470,153
105,T105,T105,Billy Andrade,100,3.07,577,188
106,T105,T105,Brian Bateman,94,3.07,504,164
107,T105,T105,Mark Brooks,97,3.07,488,159
108,T105,T105,Steve Flesch,110,3.07,710,231
109,T105,T105,Carlos Franco,107,3.07,589,192
110,T105,T105,Paul Gow,99,3.07,577,188
111,T105,T105,Donnie Hammond,60,3.07,362,118
112,T105,T105,Skip Kendall,103,3.07,577,188
113,T105,T105,Brad Lardon,59,3.07,301,98
114,T105,T105,Tom Lehman,78,3.07,282,92
115,T105,T105,Mike Sposa,111,3.07,584,190
116,T105,T105,Bob Tway,103,3.07,645,210
117,T105,T105,Jay Williamson,91,3.07,550,179
118,T119,T119,Stuart Appleby,97,3.08,520,169
119,T119,T119,David Frost,90,3.08,549,178
120,T119,T119,Glen Hnatiuk,95,3.08,560,182
121,T119,T119,Kent Jones,105,3.08,592,192
122,T119,T119,Michael Long,71,3.08,462,150
123,T119,T119,Bryce Molder,65,3.08,428,139
124,T119,T119,Deane Pappas,90,3.08,481,156
125,T119,T119,Tim Petrovic,92,3.08,536,174
126,T119,T119,Grant Waite,98,3.08,529,172
127,T128,T128,Briny Baird,110,3.09,624,202
128,T128,T128,Jay Don Blake,107,3.09,605,196
129,T128,T128,Greg Chalmers,94,3.09,572,185
130,T128,T128,David Gossett,95,3.09,587,190
131,T128,T128,Jerry Kelly,99,3.09,615,199
132,T128,T128,Franklin Langham,72,3.09,405,131
133,T128,T128,Jeff Maggert,83,3.09,470,152
134,T128,T128,Gary Nicklaus,66,3.09,393,127
135,T136,T136,Jeff Brehaut,87,3.1,503,162
136,T136,T136,Tom Byrum,77,3.1,431,139
137,T136,T136,John Daly,62,3.1,326,105
138,T136,T136,Paul Goydos,66,3.1,335,108
139,T136,T136,Brian Henninger,66,3.1,385,124
140,T136,T136,Jason Hill,59,3.1,363,117
141,T136,T136,Peter Jacobsen,67,3.1,418,135
142,T136,T136,Rocco Mediate,79,3.1,415,134
143,T136,T136,Scott Simpson,61,3.1,378,122
144,T145,T145,Paul Azinger,69,3.11,348,112
145,T145,T145,Notah Begay III,76,3.11,463,149
146,T145,T145,"David Berganio, Jr.",80,3.11,476,153
147,T145,T145,Bart Bryant,69,3.11,379,122
148,T145,T145,Michael Clark II,97,3.11,510,164
149,T145,T145,Russ Cochran,68,3.11,395,127
150,T145,T145,Jess Daley,76,3.11,445,143
151,T145,T145,Robert Damron,85,3.11,457,147
152,T145,T145,Robert Gamez,69,3.11,469,151
153,T145,T145,J.J. Henry,112,3.11,579,186
154,T145,T145,Frank Lickliter II,94,3.11,466,150
155,T145,T145,Michael Muehr,73,3.11,401,129
156,T145,T145,Lee Porter,91,3.11,495,159
157,T145,T145,Craig Stadler,72,3.11,383,123
158,T145,T145,Kenneth Staton,104,3.11,538,173
159,T160,T160,Rich Beem,99,3.12,555,178
160,T160,T160,Paul Claxton,83,3.12,430,138
161,T160,T160,Steve Elkington,82,3.12,502,161
162,T160,T160,Sergio Garcia,79,3.12,405,130
163,T160,T160,Tripp Isenhour,68,3.12,399,128
164,T160,T160,Rod Pampling,98,3.12,612,196
165,T160,T160,Steve Stricker,68,3.12,328,105
166,T160,T160,Richard Zokol,53,3.12,281,90
167,T168,T168,Olin Browne,107,3.13,588,188
168,T168,T168,Jonathan Byrd,96,3.13,619,198
169,T168,T168,Ben Crane,91,3.13,595,190
170,T168,T168,Joe Durant,87,3.13,445,142
171,T168,T168,Jeff Gove,89,3.13,561,179
172,T168,T168,Bob Heintz,68,3.13,457,146
173,T168,T168,Dennis Paulson,89,3.13,544,174
174,T168,T168,John Senden,96,3.13,539,172
175,T168,T168,Bo Van Pelt,78,3.13,523,167
176,T168,T168,Brett Wetterich,89,3.13,554,177
177,T178,T178,Brad Elder,76,3.14,446,142
178,T178,T178,Greg Kraft,86,3.14,481,153
179,T178,T178,Rory Sabbatini,69,3.14,439,140
180,T181,T181,Michael Allen,76,3.15,444,141
181,T181,T181,Fred Couples,64,3.15,306,97
182,T181,T181,Eduardo Herrera,59,3.15,388,123
183,T181,T181,Steve Jones,71,3.15,397,126
184,T181,T181,Scott McCarron,106,3.15,601,191
185,T181,T181,Tom Scherrer,98,3.15,475,151
186,T181,T181,Kaname Yokoo,74,3.15,460,146
187,188,188,Joe Ogilvie,50,3.16,272,86
188,T189,T189,Robin Freeman,79,3.17,387,122
189,T189,T189,Bradley Hughes,60,3.17,352,111
190,T189,T189,Garrett Willis,80,3.17,422,133
191,T192,T192,Scott Dunlap,74,3.18,449,141
192,T192,T192,Corey Pavin,78,3.18,420,132
193,T192,T192,Paul Stankowski,100,3.18,573,180
194,T195,T195,Fulton Allem,64,3.2,390,122
195,T195,T195,Mark Calcavecchia,84,3.2,403,126
196,T195,T195,Edward Fryatt,94,3.2,540,169
197,T195,T195,Andrew Magee,91,3.2,550,172
198,T195,T195,Carl Paulson,84,3.2,502,157
199,200,200,Brenden Pappas,62,3.22,374,116
200,201,201,Boo Weekley,57,3.23,413,128
201,202,202,David Morland IV,58,3.25,383,118
