,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
114,T112,T112,Skip Kendall,103,4.7,883,188
115,T112,T112,Neal Lancaster,101,4.7,832,177
116,T112,T112,Brenden Pappas,62,4.7,493,105
117,T112,T112,Carl Paulson,84,4.7,644,137
118,T112,T112,Scott Simpson,61,4.7,493,105
119,T120,T120,Stephen Ames,89,4.71,673,143
120,T120,T120,Scott Dunlap,74,4.71,556,118
121,T120,T120,Mathew Goggin,64,4.71,495,105
122,T120,T120,Blaine McCallister,75,4.71,617,131
123,T120,T120,Mike Weir,94,4.71,777,165
124,T120,T120,Garrett Willis,80,4.71,607,129
125,T126,T126,Greg Chalmers,94,4.72,732,155
126,T126,T126,Paul Claxton,83,4.72,665,141
127,T126,T126,Luke Donald,106,4.72,812,172
128,T126,T126,Edward Fryatt,94,4.72,745,158
129,T126,T126,Peter Jacobsen,67,4.72,548,116
130,T126,T126,Kent Jones,105,4.72,845,179
131,T126,T126,Bernhard Langer,55,4.72,444,94
132,T126,T126,Frank Nobilo,94,4.72,770,163
133,T126,T126,Tom Pernice Jr.,101,4.72,855,181
134,T126,T126,Jeff Sluman,118,4.72,978,207
135,T126,T126,Hidemichi Tanaka,104,4.72,797,169
136,T137,T137,Jay Don Blake,107,4.73,846,179
137,T137,T137,Matt Gogel,79,4.73,643,136
138,T137,T137,Jeff Gove,89,4.73,709,150
139,T137,T137,Pete Jordan,78,4.73,657,139
140,T137,T137,Bryce Molder,65,4.73,482,102
141,T137,T137,Chris Riley,104,4.73,786,166
142,T137,T137,Loren Roberts,93,4.73,714,151
143,T137,T137,Kenneth Staton,104,4.73,833,176
144,T137,T137,Esteban Toledo,106,4.73,794,168
145,T146,T146,Robert Damron,85,4.74,720,152
146,T146,T146,David Gossett,95,4.74,749,158
147,T146,T146,Dudley Hart,88,4.74,649,137
148,T146,T146,Bradley Hughes,60,4.74,498,105
149,T146,T146,Greg Kraft,86,4.74,697,147
150,T146,T146,Craig Perks,91,4.74,744,157
151,T146,T146,John Riegger,88,4.74,663,140
152,T153,T153,Fulton Allem,64,4.75,518,109
153,T153,T153,Mark Brooks,97,4.75,756,159
154,T153,T153,Brandel Chamblee,85,4.75,694,146
155,T153,T153,Paul Gow,99,4.75,737,155
156,T153,T153,Paul Goydos,66,4.75,537,113
157,T153,T153,Brian Henninger,66,4.75,489,103
158,T153,T153,Tom Lehman,78,4.75,546,115
159,T153,T153,Brett Quigley,93,4.75,760,160
160,T153,T153,Kevin Sutherland,96,4.75,731,154
161,T162,T162,Tommy Armour III,82,4.76,662,139
162,T162,T162,David Frost,90,4.76,714,150
163,T162,T162,Miguel Angel Jiménez,60,4.76,457,96
164,T162,T162,Matt Kuchar,82,4.76,666,140
165,T162,T162,Joey Sindelar,104,4.76,856,180
166,T167,T167,Russ Cochran,68,4.77,553,116
167,T167,T167,Glen Day,107,4.77,883,185
168,T167,T167,Joe Durant,87,4.77,691,145
169,T167,T167,Glen Hnatiuk,95,4.77,740,155
170,T167,T167,Mark O'Meara,68,4.77,572,120
171,T167,T167,Corey Pavin,78,4.77,568,119
172,T167,T167,Jerry Smith,91,4.77,721,151
173,T174,T174,Franklin Langham,72,4.78,554,116
174,T174,T174,Brad Lardon,59,4.78,473,99
175,T174,T174,Frank Lickliter II,94,4.78,712,149
176,T174,T174,David Morland IV,58,4.78,440,92
177,T178,T178,Olin Browne,107,4.79,877,183
178,T178,T178,Lee Porter,91,4.79,714,149
179,T178,T178,Heath Slocum,96,4.79,800,167
180,T178,T178,Brian Watts,58,4.79,450,94
181,T182,T182,Steve Jones,71,4.8,566,118
182,T182,T182,Steve Pate,64,4.8,485,101
183,T182,T182,Matt Peterson,80,4.8,639,133
184,T182,T182,Chris Smith,103,4.8,816,170
185,T186,T186,José Coceres,51,4.81,385,80
186,T186,T186,Joe Ogilvie,50,4.81,385,80
187,T188,T188,Tom Byrum,77,4.82,632,131
188,T188,T188,Stephen Gangluff,75,4.82,617,128
189,T188,T188,Hal Sutton,74,4.82,632,131
190,T191,T191,Robert Gamez,69,4.83,541,112
191,T191,T191,Gary Nicklaus,66,4.83,551,114
192,T191,T191,Kaname Yokoo,74,4.83,599,124
193,T194,T194,Eduardo Herrera,59,4.84,465,96
194,T194,T194,Jeff Maggert,83,4.84,682,141
195,T196,T196,Spike McRoy,69,4.85,543,112
196,T196,T196,Michael Muehr,73,4.85,592,122
197,T198,T198,Jason Hill,59,4.86,471,97
198,T198,T198,Dicky Pride,51,4.86,384,79
199,200,200,Richard Zokol,53,4.87,424,87
200,201,201,Deane Pappas,90,4.88,746,153
201,202,202,Mike Hulbert,55,4.91,432,88
