,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
111,T108,T108,Scott Verplank,71.0,1420,20
112,113,113,Mike Weir,71.05,1492,21
113,114,114,Tim Petrovic,71.07,995,14
114,115,115,Robert Gamez,71.08,924,13
115,116,116,Dicky Pride,71.1,711,10
116,117,117,Brent Geiberger,71.11,1280,18
117,T118,T118,Scott Dunlap,71.13,569,8
118,T118,T118,Tom Lehman,71.13,1067,15
119,120,120,Tommy Armour III,71.14,996,14
120,T121,T121,Jess Daley,71.17,854,12
121,T121,T121,Phil Tataurangi,71.17,1281,18
122,T123,T123,Steve Allan,71.18,1210,17
123,T123,T123,Steve Stricker,71.18,783,11
124,125,125,Len Mattiace,71.2,1780,25
125,T126,T126,J.P. Hayes,71.21,997,14
126,T126,T126,José María Olazábal,71.21,997,14
127,T126,T126,Matt Peterson,71.21,997,14
128,129,129,Paul Goydos,71.23,926,13
129,T130,T130,David Frost,71.25,1140,16
130,T130,T130,Shaun Micheel,71.25,1425,20
131,132,132,Mike Sposa,71.26,1639,23
132,133,133,John Cook,71.29,1212,17
133,T134,T134,Pat Perez,71.31,1141,16
134,T134,T134,Kenneth Staton,71.31,1141,16
135,T134,T134,Brett Wetterich,71.31,927,13
136,T137,T137,Stephen Gangluff,71.33,856,12
137,T137,T137,Joe Ogilvie,71.33,428,6
138,139,139,Shigeki Maruyama,71.35,1427,20
139,140,140,Brandel Chamblee,71.36,999,14
140,T141,T141,Bradley Hughes,71.38,571,8
141,T141,T141,Joey Sindelar,71.38,1499,21
142,143,143,Corey Pavin,71.4,1071,15
143,T144,T144,David Gossett,71.42,1357,19
144,T144,T144,Paul Stankowski,71.42,1357,19
145,T146,T146,Jeff Brehaut,71.43,1000,14
146,T146,T146,Bob Heintz,71.43,500,7
147,148,148,Rich Beem,71.47,1358,19
148,149,149,Glen Day,71.5,1573,22
149,T150,T150,Tim Clark,71.53,1073,15
150,T150,T150,Rod Pampling,71.53,1359,19
151,T150,T150,Craig Perks,71.53,1216,17
152,153,153,Russ Cochran,71.54,930,13
153,154,154,Mark O'Meara,71.55,787,11
154,155,155,Tom Scherrer,71.56,1145,16
155,156,156,Brian Henninger,71.57,1002,14
156,157,157,Bo Van Pelt,71.58,859,12
157,158,158,Jeff Maggert,71.63,1146,16
158,159,159,Brian Gay,71.64,1791,25
159,T160,T160,Brian Bateman,71.65,1218,17
160,T160,T160,Neal Lancaster,71.65,1433,20
161,162,162,Frank Nobilo,71.67,1290,18
162,163,163,Edward Fryatt,71.69,932,13
163,164,164,Michael Long,71.7,717,10
164,165,165,Jason Hill,71.71,502,7
165,166,166,Joe Durant,71.75,1148,16
166,167,167,Jesper Parnevik,71.76,1220,17
167,168,168,Paul Claxton,71.77,933,13
168,169,169,Garrett Willis,71.79,1005,14
169,170,170,Mark Calcavecchia,71.82,1221,17
170,T171,T171,Brad Elder,71.85,934,13
171,T171,T171,Tom Pernice Jr.,71.85,1437,20
172,173,173,José Coceres,71.9,719,10
173,T174,T174,Bernhard Langer,71.92,863,12
174,T174,T174,Blaine McCallister,71.92,863,12
175,T174,T174,Deane Pappas,71.92,935,13
176,T177,T177,Retief Goosen,72.0,936,13
177,T177,T177,J.J. Henry,72.0,1440,20
178,T177,T177,Mike Hulbert,72.0,576,8
179,T177,T177,Hal Sutton,72.0,864,12
180,181,181,Mark Brooks,72.17,1299,18
181,182,182,Michael Muehr,72.18,794,11
182,T183,T183,Fulton Allem,72.25,578,8
183,T183,T183,Harrison Frazar,72.25,1156,16
184,185,185,Carl Paulson,72.29,1012,14
185,186,186,John Daly,72.42,869,12
186,187,187,Tommy Tolles,72.46,942,13
187,188,188,Jay Haas,72.53,1233,17
188,189,189,Scott Simpson,72.71,509,7
189,190,190,Steve Elkington,72.72,1309,18
190,191,191,Lee Porter,72.87,1093,15
191,192,192,Franklin Langham,72.91,802,11
192,193,193,Gary Nicklaus,73.0,584,8
193,194,194,Robert Damron,73.07,1096,15
194,195,195,Brenden Pappas,73.14,512,7
195,196,196,Michael Allen,73.2,732,10
196,197,197,Brad Lardon,73.33,660,9
197,198,198,Richard Zokol,73.43,514,7
198,199,199,Boo Weekley,73.5,441,6
199,200,200,Jerry Smith,73.58,883,12
200,201,201,Brian Watts,73.86,517,7
201,202,202,Eduardo Herrera,74.29,520,7
