,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
111,112,112,Glen Hnatiuk,71.14,498,7
112,T113,T113,Cameron Beckman,71.17,427,6
113,T113,T113,Bradley Hughes,71.17,427,6
114,T115,T115,Stephen Ames,71.2,356,5
115,T115,T115,Heath Slocum,71.2,356,5
116,T117,T117,Tim Clark,71.25,285,4
117,T117,T117,Neal Lancaster,71.25,285,4
118,T117,T117,Shigeki Maruyama,71.25,285,4
119,T117,T117,Frank Nobilo,71.25,285,4
120,T121,T121,Mark Brooks,71.29,499,7
121,T121,T121,Edward Fryatt,71.29,499,7
122,T123,T123,Chad Campbell,71.33,428,6
123,T123,T123,Michael Clark II,71.33,428,6
124,T123,T123,Robert Gamez,71.33,428,6
125,T123,T123,Rocco Mediate,71.33,214,3
126,T123,T123,Carl Paulson,71.33,428,6
127,128,128,Paul Stankowski,71.38,571,8
128,129,129,Chris Riley,71.4,357,5
129,T130,T130,Robin Freeman,71.43,500,7
130,T130,T130,Peter Jacobsen,71.43,500,7
131,T132,T132,Woody Austin,71.44,643,9
132,T132,T132,Skip Kendall,71.44,643,9
133,T134,T134,Steve Jones,71.5,286,4
134,T134,T134,Kent Jones,71.5,572,8
135,T134,T134,Jonathan Kaye,71.5,143,2
136,T134,T134,Bernhard Langer,71.5,143,2
137,T134,T134,Mark O'Meara,71.5,143,2
138,T134,T134,Vijay Singh,71.5,143,2
139,T134,T134,Jerry Smith,71.5,572,8
140,141,141,Steve Elkington,71.55,787,11
141,T142,T142,Franklin Langham,71.57,501,7
142,T142,T142,Tom Scherrer,71.57,501,7
143,T142,T142,Garrett Willis,71.57,501,7
144,145,145,David Gossett,71.6,358,5
145,T146,T146,Jerry Kelly,71.67,215,3
146,T146,T146,Gary Nicklaus,71.67,645,9
147,T148,T148,Russ Cochran,71.71,502,7
148,T148,T148,Mike Sposa,71.71,502,7
149,T150,T150,Steve Allan,71.75,287,4
150,T150,T150,Robert Damron,71.75,574,8
151,T150,T150,Dudley Hart,71.75,287,4
152,T153,T153,Jason Hill,71.8,359,5
153,T153,T153,Michael Long,71.8,359,5
154,T153,T153,Jeff Sluman,71.8,359,5
155,156,156,Stewart Cink,71.86,503,7
156,T157,T157,Jess Daley,72.0,648,9
157,T157,T157,Scott Dunlap,72.0,504,7
158,T157,T157,Spike McRoy,72.0,504,7
159,T157,T157,Joey Sindelar,72.0,432,6
160,T157,T157,Brian Watts,72.0,360,5
161,T157,T157,Boo Weekley,72.0,432,6
162,T163,T163,Matt Gogel,72.17,433,6
163,T163,T163,Billy Mayfair,72.17,433,6
164,T163,T163,Loren Roberts,72.17,433,6
165,T166,T166,K.J. Choi,72.2,361,5
166,T166,T166,John Daly,72.2,361,5
167,T166,T166,Joe Ogilvie,72.2,361,5
168,169,169,Chris Smith,72.29,506,7
169,T170,T170,Paul Gow,72.33,217,3
170,T170,T170,Paul Goydos,72.33,217,3
171,T170,T170,Dicky Pride,72.33,217,3
172,173,173,Tommy Armour III,72.42,869,12
173,174,174,Kenneth Staton,72.43,507,7
174,T175,T175,Brad Lardon,72.5,435,6
175,T175,T175,Frank Lickliter II,72.5,435,6
176,T175,T175,Scott Simpson,72.5,580,8
177,178,178,Tommy Tolles,72.6,363,5
178,179,179,John Rollins,72.63,581,8
179,T180,T180,Ben Crane,72.67,218,3
180,T180,T180,Dennis Paulson,72.67,436,6
181,182,182,Brenden Pappas,72.71,509,7
182,183,183,David Morland IV,72.75,291,4
183,184,184,Mark Calcavecchia,72.8,364,5
184,185,185,Notah Begay III,72.86,510,7
185,186,186,Pete Jordan,72.88,583,8
186,T187,T187,Bryce Molder,73.0,292,4
187,T187,T187,Craig Parry,73.0,219,3
188,T189,T189,Fulton Allem,73.25,586,8
189,T189,T189,Hal Sutton,73.25,293,4
190,191,191,Paul Claxton,73.29,513,7
191,192,192,Craig Stadler,73.33,220,3
192,193,193,Rory Sabbatini,73.4,367,5
193,194,194,Miguel Angel Jiménez,73.5,294,4
194,195,195,Kaname Yokoo,73.83,443,6
195,196,196,Brandt Jobe,74.25,297,4
196,T197,T197,Greg Kraft,74.33,669,9
197,T197,T197,Deane Pappas,74.33,446,6
198,199,199,Corey Pavin,74.6,373,5
199,T200,T200,Bob Heintz,75.0,450,6
200,T200,T200,Richard Zokol,75.0,75,1
