,Sub-Par_Rounds_RANK THIS WEEK,Sub-Par_Rounds_RANK LAST WEEK,Sub-Par_Rounds_PLAYER NAME,Sub-Par_Rounds_EVENTS
251,T250,T250,Erik Compton,5
252,T250,T250,Richie Coughlan,5
253,T250,T250,Trevor Dodds,6
254,T250,T250,Lucas Glover,6
255,T250,T250,Tom Kite,5
256,T250,T250,Cliff Kresge,2
257,T250,T250,Stephen Leaney,2
258,T250,T250,Larry Mize,10
259,T250,T250,Curtis Strange,11
260,T250,T250,Tom Watson,4
261,T262,T262,Aaron Baddeley,3
262,T262,T262,Ronnie Black,12
263,T262,T262,Jay Delsing,6
264,T262,T262,Gary Evans,2
265,T262,T262,Nick Faldo,5
266,T262,T262,Keith Fergus,2
267,T262,T262,Pierre Fulke,4
268,T262,T262,David Howser,3
269,T262,T262,Peter O'Malley,6
270,T262,T262,Jerry Pate,5
271,T262,T262,Dan Pohl,3
272,T262,T262,Eduardo Romero,4
273,T262,T262,Dave Rummells,4
274,T262,T262,Steve Scott,3
275,T262,T262,"Dave Stockton, Jr.",4
276,T262,T262,Mario Tiziani,3
277,T278,T278,Andy Bean,6
278,T278,T278,Mark Carnevale,5
279,T278,T278,Wayne Grady,5
280,T278,T278,Jimmy Green,2
281,T278,T278,Trevor Immelman,2
282,T278,T278,Toshi Izawa,7
283,T278,T278,Kevin Johnson,1
284,T278,T278,Sean Murphy,2
285,T278,T278,Jeff Quinney,5
286,T278,T278,Dean Wilson,4
287,T288,T288,Barry Cheesman,1
288,T288,T288,Gene Fieger,1
289,T288,T288,Ed Fiori,6
290,T288,T288,Todd Fischer,1
291,T288,T288,Tom Gillis,2
292,T288,T288,Ricardo Gonzalez,4
293,T288,T288,Billy Harvey,1
294,T288,T288,Nolan Henke,3
295,T288,T288,Zach Johnson,2
296,T288,T288,Thomas Levet,3
297,T288,T288,Carl Pettersson,3
298,T288,T288,Jay Synkelma,2
299,T288,T288,Ty Tryon,6
300,T288,T288,Greg Twiggs,1
301,T288,T288,Kevin Wentworth,4
302,T288,T288,Mark Wurtz,3
303,T304,T304,Fredrik Andersson Hed,1
304,T304,T304,Todd Barranger,1
305,T304,T304,Chip Beck,3
306,T304,T304,Jim Benepe,4
307,T304,T304,Warren Bennett,1
308,T304,T304,Dave Christensen,1
309,T304,T304,Keith Clearwater,7
310,T304,T304,Wayne DeFrancesco,5
311,T304,T304,Todd Doohan,1
312,T304,T304,Bradley Dredge,1
313,T304,T304,Ken Duke,4
314,T304,T304,Hiroyuki Fujita,1
315,T304,T304,Keiichiro Fukabori,2
316,T304,T304,Ian Garbutt,1
317,T304,T304,Derek Gillespie,2
318,T304,T304,Gary Hallberg,3
319,T304,T304,Anders Hansen,4
320,T304,T304,Mark Hayes,1
321,T304,T304,Mikko Ilonen,1
322,T304,T304,Shingo Katayama,8
323,T304,T304,Han Lee,1
324,T304,T304,John Maginnes,2
325,T304,T304,Jack Nicklaus,1
326,T304,T304,Chris Perry,5
327,T304,T304,Ian Poulter,1
328,T304,T304,Sam Randolph,6
329,T304,T304,Mike Reid,4
330,T304,T304,Larry Rinker,5
331,T304,T304,Jim Schuman,1
332,T304,T304,Des Smyth,1
333,T304,T304,Whit Staples,3
334,T304,T304,Iain Steel,1
335,T304,T304,Chip Sullivan,1
336,T304,T304,Doug Tewell,1
337,T304,T304,Jon Turcott,1
338,T304,T304,Scott Watkins,1
339,T304,T304,Brian Wilson,1
340,T341,T341,John Adams,1
341,T341,T341,JC Anderson,1
342,T341,T341,Jeremy Anderson,1
343,T341,T341,John Bermel,1
344,T341,T341,Don Berry,1
345,T341,T341,Shane Bertsch,1
346,T341,T341,Tommy Biershenk,1
347,T341,T341,Sebastian Branger,1
348,T341,T341,Scott Brauer,1
349,T341,T341,Mike Capone,1
350,T341,T341,Nick Cassini,3
351,T341,T341,Bobby Clampett,1
352,T341,T341,Andrew Coltart,1
353,T341,T341,Michael Connell,2
354,T341,T341,Larry Correa,1
355,T341,T341,Matthew Cort,1
356,T341,T341,Keoke Cotner,1
357,T341,T341,Marco Dawson,1
358,T341,T341,Mike Deuel,1
359,T341,T341,Paul Dietsche,1
360,T341,T341,Cameron Doan,1
361,T341,T341,Mike Donald,3
362,T341,T341,Paul Eales,1
363,T341,T341,Jamie Elliott,1
364,T341,T341,"John Engler, Jr.",1
365,T341,T341,Brad Fabel,7
366,T341,T341,Todd Fanning,1
367,T341,T341,Marc Farry,1
368,T341,T341,Rick Fehr,1
369,T341,T341,Darren Fichardt,1
370,T341,T341,Jason Fitchett,1
371,T341,T341,Jaime Gomez,1
372,T341,T341,Ernie Gonzalez,1
373,T341,T341,Jason Gore,1
374,T341,T341,Ken Green,4
375,T341,T341,Richard Green,1
376,T341,T341,Bill Haas,1
377,T341,T341,Kevin Haefner,1
378,T341,T341,David Hearn,2
379,T341,T341,Scott Henderson,1
380,T341,T341,Kip Henley,1
381,T341,T341,Lon Hinkle,1
382,T341,T341,Michael Hoey,3
383,T341,T341,David Hutsell,1
384,T341,T341,Stu Ingraham,1
385,T341,T341,John Inman,1
386,T341,T341,David Ishii,1
387,T341,T341,Barry Jaeckel,1
388,T341,T341,Thongchai Jaidee,2
389,T341,T341,Jeff Julian,7
390,T341,T341,Hank Kim,1
391,T341,T341,Marvin King,1
392,T341,T341,Kenichi Kuboya,2
393,T341,T341,Barry Lane,1
394,T341,T341,Nicholas Lawrence,1
395,T341,T341,Monty Leong,3
396,T341,T341,Kris Maffet,1
397,T341,T341,John Mahaffey,1
398,T341,T341,Hunter Mahan,1
399,T341,T341,Roger Maltbie,2
400,T341,T341,Ken McDonald,1
401,T341,T341,Rob McMillan,2
402,T341,T341,Aaron Meeks,1
403,T341,T341,Patrick Moore,1
404,T341,T341,Jarrod Moseley,1
405,T341,T341,Tatsuaki Nakamura,2
406,T341,T341,David Ogrin,3
407,T341,T341,Andy Oldcorn,1
408,T341,T341,Ryan Palmer,1
409,T341,T341,David Park,1
410,T341,T341,Ben Portie,2
411,T341,T341,Brian Quackenbush,1
412,T341,T341,Jean-Francois Remesy,1
413,T341,T341,Jack Renner,1
414,T341,T341,David Roesch,1
415,T341,T341,Nobuhito Sato,1
416,T341,T341,Henrik Simonsen,1
417,T341,T341,Ron Skayhan,1
418,T341,T341,Greg Sonnier,1
419,T341,T341,Kevin Stadler,1
420,T341,T341,Craig Stevens,2
421,T341,T341,Mike Sullivan,3
422,T341,T341,Taichi Teshima,3
423,T341,T341,Tim Thelen,3
424,T341,T341,Robert Thompson,2
425,T341,T341,Chris Tidland,1
426,T341,T341,Vance Veazey,1
427,T341,T341,Denis Watson,1
428,T341,T341,Matt Weibring,1
429,T341,T341,Paul Wightman,1
430,T341,T341,Lee Williamson,1
431,T341,T341,Casey Wittenberg,2
432,T341,T341,Ian Woosnam,3
433,T341,T341,Shinichi Yokota,1
